date,title,text,rating,visitor_origin,visit
Date of experience: July 2020,Geniale Architektur,"Auch noch 50 Jahre später fasziniert die durchdachte und einzigartige Architektur der Gebäude uns. Die grüne Oase innmitten einer Millionenstadt mit eigenen Gügeln und Kuppen haben Ausichtspunkte geschaffen, welche über ganz München schweifen lassen. Für Sportler bietet die Oase Gelegenheten zum Joggen, Biken, Erholen am See. Genug Parkplätze und optimale Anbindung an den ÖV.",40,"Zurich, Switzerland",Trip type: Traveled with family
Date of experience: August 2019,wunderschöner toll angelegter Park,"der Olympiapark ist die grüne Lunge von München. In der Olmpiahalle finden tolle Konzerte statt. Sehenswert ist das Olympiastadion, ein architektonisches Highlight.",50,"Berlin, Germany",
Date of experience: August 2019,almost 50 years old and still impressive and beautiful,"Even without the 1972 Olympic Games, great architecture of the halls, stadiums and buildings and an impressive location / park.When the weather is nice, just go for a walk and admire the facility. A trip to the Olympic Tower is mandatory. It offers a great view of the Olympic Stadium and the BMW buildings. When the weather is nice, you can look over the whole of Munich to the Allianz Arena.Worth a visit at any time, for everyone - young, old, single, couple or family with children. Whether going for a walk or jogging. Even without events, such as sporting events or cultural, social or religious / ideological events - in good weather, a change at any time and architecturally impressive.Worth a visit during the day, like in the evening, or at night.Can be combined excellently with a tour of BMW. The BMW buildings are opposite, on the other side of the street and are easily accessible via a bridge.",50,,
Date of experience: June 2020,Immer wieder schön,Wunderbar angelegte Anlagen im Zentrum von München. Einfach einmal vorbei kommen und sich selbst davon überzeugen.,50,"Bad Koetzting, Germany",Trip type: Traveled as a couple
Date of experience: August 2019,THe comfortable weather and eye-catching,"I've been lived here when I was a child. After almost twenty-years I came back here.The place is so beautiful and the place is too comfortable that I want to live here again. Seriously, I'm a little bit astonishing about the price of the restaruant near the lake , there may cause I lived in Taiwan and the price of food is too cheap that I couldn't that much fast to recognize this situation.",50,"Hsinchu, Taiwan",
Date of experience: January 2020,Парк,"Красивое место, большая территория для прогулок. Есть пруд с утками и знаменитые плиты с автографами разных звёзд, музыкальных групп и тд.",40,,Trip type: Traveled as a couple
Date of experience: April 2020,Joggen am Olympiapark,"Zu Zeiten des Coronavirus und den Ausgangsbeschränkungen ist joggen zum Glück noch erlaubt. Und so fing der Tag auch meistens bei mir an,früh ausgehen zum Olympiapark joggen die Sonne beim aufsteigen betrachten und wieder zurück ins Home Office!",50,"Hohenschwangau, Germany",
Date of experience: January 2020,広い公園,とても広い公園です。オリンピックが開かれたので、有名になった場所ですね。プールもあるので、運動にも。,40,,
Date of experience: August 2019,Pulmão de Munique,"Considerado como pulmão de Munique o Parque Olímpico que após 1972, ano das Olimpíadas, tornou-se área de laser dos moradores e frequentadores, numa área de mais de 300 hectares. Os escombros das ruínas foram depositadas neste lugar formando as colinas do parque. Um lindo lugar para passear e aproveitar ao ar livre.",50,"Porto Alegre, RS",
Date of experience: April 2019,Bir katliamın yaşandığı bu alanı çok merak ediyordum,"Ünlü ""Münih"" filminin konusunun geçtiği asıl bölge. Olimpiyat köyü. Olimpiyat oyunları sırasında yapılan bir katliama sahne olmuş alan. Ancak şu an Dünya'daki en büyük ve şehir içine en yakın Olimpiyat alanı. kesinlikle ilk görülecek yer.",40,"Istanbul, Turkey",
Date of experience: February 2020,Un verdadero oasis de tranquilidad dentro de una ciudad tan agitada.,"Anímense a visitar este pulmón verde de la ciudad, tomando el metro en la estación principal de trenes, línea 2 en dirección norte hacia Feldmoching, cambiando en la estación Scheidplatz a la línea 3 dirección oeste hacia Moosach, bajándose finalmente en la estación olympiazentrum. En el parque mismo, se puede caminar -o trotar- con absoluta tranquilidad dentro de una amplia zona verde. O si se prefiere, es posible subir a la Torre Olímpica por un precio razonable y disfrutar de una impresionante panorámica.",50,"Valparaiso, Chile",
Date of experience: March 2020,Ausblick lohnt sich bei gutem Wetter,Wir waren nur auf der Durchreise und wollten bei bestem Sonnenwetter einmal die Füße vertreten. Sind auf den Olympiaberg. Aussicht ist der Hammer! München mit den Alpen im Hintergrund. Super.,50,"Bad Segeberg, Germany",Trip type: Traveled with friends
Date of experience: March 2020,Skøn og stor park,"En stor og grøn park med flere store og fantastiske bygninger fra OL i 1972. Der er god plads, der er bakker, udsigtspunkter, søer, græs, træer - ja masser af mulighed for at nyde parkens natur.",50,"Frederiksberg, Denmark",
Date of experience: February 2020,Perfekt für einen Spaziergang ,Der Olympiapark ist ein sehr guter Ort für einen Spaziergang im Grünen mit der tollen Kulisse aus den Gebäude der Münchner Olympiade. Das weltberühmte Olympiastadion und die architektonisch interessante Schwimmhalle sowie der weithin sichtbare Fernsehturm bieten sehr schöne Fotomotive. Es gibt an einigen Stellen zumindest am Wochenende mobile Foodtrucks für eine kleine Erfrischung. Bei gutem Wetter sind die Schlangen aber lang. Im Munich Olympic Walk of Stars gibt es die Handabdrücke zahlreicher Stars zu bewundern.,50,"Moosinning, Germany",Trip type: Traveled as a couple
Date of experience: March 2020,Imperdível ,"Parque gigante , alugamos patinetes , foi um passeio maravilhoso . Um belo cenário tb para tirar fotos incríveis . Não deixe de ir !",50,"Catalao, GO",Trip type: Traveled with friends
Date of experience: March 2020,Great Place to Run,Great place to run.  Lots of trails and paths made for a great morning.  Looking forward to going back again.,50,"Chandler, Arizona",
Date of experience: August 2019,My favourite after work place in the summer,Try to come here at the sunset at least once. Go up in a little hill and relax feeling the sun hugging your face.,50,"Munich, Germany",
Date of experience: February 2020,Nice walk. ,"The place which held Olympic in the 1970s. Now they turned into a park, you can enjoy a really nice walk there after visiting BMW Welt and Museum.",40,"Hong Kong, China",Trip type: Traveled with family
Date of experience: March 2020,"Härlig utsikt över München, men snorkig personal. ","Värt ett besök vid fint väder, man får fantastiskt utsikt över München. Något snorkig personal i kassa och hiss, på gränsen till otrevligt.Dock är Rockmuseet ett skämt - möjligen kalla det för en utställning, men ngt. museum är det inte.",40,,Trip type: Traveled with family
Date of experience: February 2020,過去的榮光,整體而言公園寬闊  是散步運動的好地方如果為觀光而來  可以一併參觀ＢＭＷ博物館館內設計新穎還有餐廳可以休憩至於登上奧運塔...個人較喜歡從聖彼得堡教堂頂端所見的市區景觀與建築物,30,"Kyoto, Japan",
Date of experience: February 2020,Nice to see,Nice to go through fairly simple compared to the newer ones.  Nice to see they are still in use.  Take the tv tower to the top for 9 euro,30,"Reno, Nevada",Trip type: Traveled as a couple
Date of experience: March 2019,Замечательное место,"Прекрасный пример соединения спортивной архитектуры и городского ландшафта. Есть где погулять, полюбоваться видами. Рядом музей БМВ, который очень интересен и сам по себе. Ну и конечно можно подняться на телевышку, откуда открываются восхитительные виды на Мюнхен, его центр, олимпийский парк, музей БМВ и олимпийскую деревню. Есть и стеклянный пол, что конечно же добавляет остроты ощущений и открывает дополнительные виды на саму вышку и вокруг нее. Я брал велосипед напрокат на целый день, поэтому олимпийский парк был одним из пунктов моей программы, после чего я ещё успел доехать до университета и центра. Ну, это уже другая история.",40,,Trip type: Traveled solo
Date of experience: October 2019,Spaziergang in der Sonne,"Einen schönen Spaziergang in der Herbstsonne, vorbei an der Allianzarena und durch die wunderschöne Herbstlandschaft bis zu einer Minikirche (die leider geschlossen hatte), haben wir sehr genossen. Wir können es für alle Naturfreunde sehr empfehlen.",30,"Hamburg, Germany",
Date of experience: February 2020,Bald 50 Jahre alt,Sehr schöner und architektonisch außergewöhnlicher Park mit einem kleinen Berg. Und falls schönes Wetter: Unbedingt auf den Fernsehturm fahren!,40,,
Date of experience: February 2020,Amazing!,This is a must see if you are in Munich!  The view from the top of the tower is well worth your time.,50,"Spartanburg, South Carolina",
Date of experience: September 2019,In die Jahre gekommen,...aber Kult. Mal bei einem Spaziergang erkunden oder ein Konzert besuchen. Mittlerweile könnte eine Renovierung neues Leben für die Zukunft einhauchen. Sehr schön.,40,Sta. Maria,Trip type: Traveled as a couple
Date of experience: February 2020,Spitzen Konzerte... ,Für mich gehören Konzerte im Olympiapark immer zu den Highlights des Jahres. Schon das Ankommen in dieser Architektur macht schon seit Jahrzehnten viel Freude...,50,"Bad Reichenhall, Germany",Trip type: Traveled as a couple
Date of experience: February 2020,Encore imposant!,"Architecture avant gardiste de la fin des années soixante, début soixante dix!Toujours aussi intéressant à voir.",50,"Rambouillet, France",
Date of experience: February 2020,Hermoso y verde lugar ,"Si tienen un domingo libre ( que está todo cerrado) aprovechen para ir a este hermoso y verde lugar. Un poco alejado del centro pero en metro de llega Perfecto y si tienen ganas de caminar también. Es puro verde, patos y aire puro con una linda vista de la ciudad.",40,"Buenos Aires, Argentina",Trip type: Traveled as a couple
Date of experience: February 2020,Erinnerung an Olympia 1972,"Der Olympiapark war seinerzeit ein architektonisches Meisterwerk und das kann man immer noch spüren, wenn man hier spazieren geht oder Veranstaltungen besucht. Eine Sehenswürdigkeit. Lohnt sich auf jeden Fall.",50,Nürnberg ,
Date of experience: January 2020,Olympia Turm,"Très bel endroit, la vu est magnifique surtout le soir quand avec le couché de soleil quand il commence a faire nuit.",40,,Trip type: Traveled with friends
Date of experience: January 2020,Visit the well maintained stadium and park,"Went here on a weekend break. Took the tram but had to walk through some industrial area to get to the park, so was a bit apprehensive. Typically, it is on the outskirts of the city. Took a while to find the way into the stadium, and the gymnasium hall was shut. Once in the main park, it is being used for recreation by joggers and dog walkers, and is very beautiful. There is  also a free viewpoint in the park of the stadium, if you don't fancy the tower. Worth a visit, but doesn't require a lot of time as there isn't much to do once you've walked round the stadium and gone up the tower.",40,"Chelmsford, United Kingdom",
Date of experience: February 2020,Прогулка,"Очень красивый парк, хоть старый, кормили гусей их там очень много, поднялись на вершину где видно весь парк и город как на ладони.",50,,Trip type: Traveled with friends
Date of experience: January 2020,Schöner park,"Sehr schöner Park, wo man gut spazieren kann. Waren auf dem Turm man hat eine super Aussicht über München.",50,"Munich, Germany",
Date of experience: December 2019,Πανοραμική θέα,Υπέροχη θέα σε όλο το Μόναχο. Αξίζει να το επισκεφτείς. Έχει τις ολυμπιακες εγκαταστάσεις δίπλα του και πολύ χώρο για περπάτημα.,50,"Munich, Germany",Trip type: Traveled with family
Date of experience: January 2020,New Year’s Eve,"Amazing place, the highest of Munich from which you can see the whole city lights in the evening. The best place to spend a New Year’s Eve with a view.",50,,Trip type: Traveled with friends
Date of experience: January 2020,Рекомендация,Мне мой орендатор посоветовал сходить и глянуть. Да парк очень красивый рядом смотровая вышка в телебашне. Но если вы пришли в воскресенье испытайте себя поднявшись на холм. От куда открывается прекрасный вид на парк и Мюнхен. Отличные локации для фото х,50,"Dnipro, Ukraine",Trip type: Traveled solo
Date of experience: December 2019,...è sempre affascinate!,"Quando l'Olymiapark fu progettato per i XX Giochi olimpici del 1972, i progettisti avevano in mente un progetto a lungo termine e cos’ che l'Olympiapark è diventato una delle principali attrazioni turistiche di Monaco. Una buona prima tappa è l'Info-Pavilion, che ha informazioni, mappe, biglietti per il tour e un modello del complesso. Il personale noleggia anche lettori MP3 per un tour audio autoguidato.Il sito contiene una pista di pattinaggio, una piscina coperta, un quartiere residenziale e residenze studentesche e, naturalmente, lo Stadio Olimpico, che fu la sede del Bayern München, fino a quando non si trasferirono nella futuristica arena di Allianz nel 2006. Il sito olimpico fu costruito da Günther Behmisch, Frei Otto & Partners e divenne famoso in tutto il mondo soprattutto grazie alla futuristica costruzione del tetto simile a una tenda, che ancora affascina. La struttura è un  continuum che copre lo stadio olimpico, Olympiahall e la piscina. Il tetto che copre lo stadio principale è costituito da un tessuto in poliestere rivestito in PVC. Il grande parco olimpico di tre chilometri quadrati è unito alla città tramite la U-bahn (metropolitana). Situato vicino al centro città, fu costruito su un terreno utilizzato dall'esercito del Bayern fino al 1925, quando divenne parte dell'aeroporto di Monaco. Dopo la seconda guerra mondiale nel 1945, le macerie rimosse dalla città furono trasferite qui, formando la base del paesaggio collinare dell'Olympiapark. Se si vuole avere una buona panoramica del Villaggio olimpico, si può camminare fino alla cima della collina alta 60 metri nell' Olympiapark, nell' Olympiaberg oppure si può prendere l'ascensore per le piattaforme alte 189 e 192 metri sull'Olympiaturm , la torre della televisione alta 290 metri quando il cielo è limpido, avrai letteralmente Monaco ai tuoi piedi sullo sfondo la bellezza mozzafiato delle Alpi. Se trovi la piattaforma troppo ventosa, si può avere una vista sulla città di Monaco dal ristorante girevole nella torre. Dopo aver adempiuto al suo scopo per la celebrazione delle Olimpiadi del 1972, il parco è diventato un polmone verde per la città. È il luogo preferito dei cittadini di Monaco che cercano un posto dove passeggiare o correre e costituisce anche l'ambiente ideale per la celebrazione di diversi eventi musicali, sportivi, mostre e congressi.",40,"Rome, Italy",
Date of experience: January 2020,Vale a visita,"O parque tem muitas atrações, recomendo subir na torre e ver toda a região.No mesmo passeio você pode conhecer o museu da BMW que fica do outro lado da rua.",40,"Blumenau, SC",
Date of experience: January 2020,Tolle Tour durch den Olympiapark ,"Wir haben den Olympiapark anlässlich unseres München-Besuchs besichtigt.Uns gefiel besonders die Olympia-Schwimmhalle, die eine tolle Architektur wie die anderen Einrichtungen im Park hat und zudem ein normales öffentliches Schwimmbad ist.Außerdem beeindruckte uns sehr das Olympiastadion, das wir mit der Stadion-Tour besichtigen konnten. Unser Guide war kompetent und sehr freundlich. Er konnte die gestellten Fragen problemlos beantworten. Die Architektur und die Idee des Stadions sowie der Anlage an sich ist auch heute noch faszinierend.Der Park ist auf jeden Fall einen Besuch wert.",40,"Wurzburg, Germany",Trip type: Traveled with family
Date of experience: December 2019,Un parco stupendo,"Siamo andati a fare una passeggiata al Olimpiapark e siamo rimasti sorpresi. Un parco davvero grande, pulito, con moltissimo spazio a disposizione per fare diversi sport come corsa, pattinare, bicicletta, o semplicemente una bella passeggiata.",50,,Trip type: Traveled as a couple
Date of experience: January 2020,Schöner Park zum spazieren,"Der Olympiapark ist wirklich ein toller Ort, wo man schön spazieren gehen kann. Im Sommer ist etwas mehr dort geboten. Aber im Winter ist es auch sehr schön. Nur zum empfehlen.",50,"Munich, Germany",Trip type: Traveled as a couple
Date of experience: December 2019,Bravo!,"L'Allemagne d'après la 2e guerre a utilisé ses capitaux pour reconstruire le pays (la France, pour financer ses ministres!). Le parc olympique en est un exemple superbe: des installations datant de 1972, bien entretenues, toujours utilisées, un parc superbe. N'hésitez pas à partir en promenande à travers ce parc (construit sur les gravas des ruines de la ville bombardée) et vous apprécierez les espaces, la nature, l'eau vive.",50,"Crissier, Switzerland",
Date of experience: January 2020,オリンピックプールでスイミング,Uバーンの駅から歩いて３分程で公園一帯に着きます。イベントがないとオリンピックスタジアムに入れませんが、オリンピックで使われたスイミングプールは一般公開されているので泳ぐことが出来ます。メインプールは50mの長水路。水温は日本と比べてやや低いのでかなり泳がないと体が温まらないですがとても泳ぎやすいプールです。プールサイドにジャグジーあり。サウナエリアは別料金。,40,,Trip type: Traveled solo
Date of experience: December 2019,Prachtig aangelegd en onderhouden,"Het olympisch park is erg mooi. Alles is goed onderhouden en netjes. Je kunt de stations van binnen bekijken. Ook het zwembad kun je bekijken, die wordt nog steeds gebruikt.",50,"Borne, The Netherlands",Trip type: Traveled as a couple
Date of experience: December 2019,Olympiapark,"Príjemné miesto na relax. Okolie je pekne upravené, štadión pôsobí už trochu zastaralo. Olympijský bazén je stále v prevádzke, na štadióne sa usporadúvajú koncerty.",40,"Bratislava, Slovakia",
Date of experience: December 2019,Date da  mangiare alle anatre :),Bel posto per una passeggiata ammirando le strutture sportive.Portate del pane per le anatre del laghetto: divertimento assicurato...,50,"Milan, Italy",Trip type: Traveled with friends
Date of experience: December 2019,Dommage pour le temps,Mauvaise période peu être mais a vrai dire les bâtiments sont tous fermés donc rien à visiter si ce n'est de l'extérieur. Doc un peu frustré quand meme. Belle promenade quand meme,30,"Haguenau, France",
Date of experience: December 2019,Impressionante!,"È davvero un esempio di organizzazione da cui trarre ispirazione!Bellissimo passeggiate nel parco ma anche nell’ex villaggio olimpico, ormai convertito in quartiere abitato da famiglie e studenti.",50,"Vigevano, Italy",Trip type: Traveled with family
Date of experience: December 2019,Amazing architecture,The stadium built for the 1972 Olympics has amazing architecture and was great for a quick walk about - great views fromThe top of the Olympia berg too!,40,"Scotland, United Kingdom",Trip type: Traveled with friends
Date of experience: December 2019,Gut bei jedem Wetter,"Einfach eine gute Umgebung, um sich etwas die Füsse zu vertreten. Da alle Wege befestigt sind, geht das auch perfekt bei schlechtem Wetter",40,"Maienfeld, Switzerland",
Date of experience: December 2019,Un tuffo nella memoria ,Gita dovuta per chi arriva a Monaco. Un tuffo nel passato dove poter vedere l'immensità del villaggio olimpico e cercare di capire come possa essere successa la tragedia degli atleti israeliani rapiti. Spazi immensi che ti conciliano con te stesso alla ricerca della tranquillità. A pochi passi dal museo della BMW.,40,"Caravaggio, Italy",Trip type: Traveled as a couple
Date of experience: December 2019,Incrível e moderno,"É um imenso parque, com várias atrações, incluindo o estádio olímpico, o Sea Life, o parque aquático e um mirante, no qual você tem uma bela vista da cidade e em dias ensolarados, você consegue ver os Alpes. Eu vi!",50,"Brasilia, DF",Trip type: Traveled with friends
Date of experience: December 2019,Convenient,"We stayed in Art Hotel Anain Olympiapark, very comfortable and conveniently located to reach Olypiahall in the park. You have all you need from supermarkets to bakeries. Very easy access to metro stop.",40,"Istanbul, Turkey",
Date of experience: December 2019,Short visit to a memorial of Israeli athletes massacre,"Very important to visit and get knowing the occurred.The memorial gives a great review of the situation, what happen behind and the way it was handled.",50,"Kiryat Motzkin, Israel",
Date of experience: November 2019,Excellent architecture!,You can't leave without visiting such an excellent work like the Olympic tower during a tourist tour.,50,"Shkoder, Albania",
Date of experience: December 2019,An absolute must if you're in Munich!,"This park was amazing! Just nearby from the SeaLife Munich, we went to the park as it had been recommended to us. It was great, we spent ages there walking along by the water on the path and exploring the activities they have there. You will find tennis courts, a stadium, and you can get the most amazing 360 Degree panoramic view of Munich from the tower at the park. Definitely go!",50,,Trip type: Traveled as a couple
Date of experience: March 2019,Good,"A beautiful place, but really old.We can see Olympics games were a long time ago, but a beautiful little place.You can see all the Parc from the top of the tower.",30,"Belfort, France",Trip type: Traveled solo
Date of experience: September 2019,Cidade vista de cima!,"A visita à torre e cidade olímpica é uma oportunidade para ver a cidade vista de cima. Com o tempo bom, dá até pra ver os alpes da fronteira da Alemanha com a Áustria.",30,"Brasilia, DF",
Date of experience: December 2019,Trevlig park,En grön oas i München. Vi gick upp på kullen för fin utsikt. Kombineras gärna med ett besök på BMW då det ligger nära.,40,"Karlskrona, Sweden",
Date of experience: December 2019,Imperdível ,"O parque olímpico é maravilhoso, fomos no final da tarde e pegamos um por do sol incrível. Vale subir a torre e ter uma visão espetacular. Muito bem preservado, é imperdível!!",50,"Aracatuba, SP",
Date of experience: November 2019,a look around,well im happy we went to the Olympic pool and diving boards and i asked the guide can i dive off the boards a swim he said yes there are swimming trunks in the men's locker roomand the other's watched me dive  i did 3 dive off 3 boards and all clapped at me,50,,
Date of experience: December 2019,Awesome place..,"We enjoyed the Olympiad park , including the sealife.The experience is marvellous.we got a overview of 1972 Munich Olympic games.",50,,Trip type: Traveled with family
Date of experience: December 2019,"الحديقه الاولمبيه
ميونخ سبيريدون لويس",الحديقة الاولمبية ميونخ هي واحدة من أجمل الاماكن السياحية في ميونخ والتي تؤمن للزائر واحدة من أمتع الأوقات الترفيهية وكذلك العديد من النشاطات التي تناسب جميع الأعمار.تقع الحديقة الأولمبية في ميونخ في منطقة سبيريدون لويس التي تعد من أشهر المناطق التي يقصدها عدد كبير من الزوار على مدار العام، وذلك من سكان المدينة والسياح المحليين والأجانب.وتحتوي الحديقة على العديد ملاعب الرياضات ، كملاعب تنس ومضمار جري ومسابح أولمبية وأماكن خاصة بالرياضات المائية، وكذلك أماكن خاصة بالرياضات الثلجية، كما وتحتوي الحديقة على مسرح كبير يقام فيه مجموعة من الحفلات الموسيقية لفرق موسيقية عديدة. ولا تتوقف حدود المتعة عند هذا وحسب، حيث أن المكان الذي توجد به الحديقة يؤمن لك العديد من المطاعم التي تقوم بإعداد أشهى واطيب وجبات الأطعمة الألمانية التقليدية، كما وهناك العديد من المقاهي التي تقدم ألذ أنواع المشروبات ضمن صالاتها التي تنعم بالجو الألماني الهادئ والمريح، حيث يمكنك الجلوس والتمتع بمشروبك المفضل بجانب إحدى أروع الأماكن الترفيهية التي يمكنك زيارتها في مدينة ميونخ الألمانية,50,Saudi Arabia,Trip type: Traveled with family
Date of experience: November 2019,Great place to explore ,Easy access from the u bahn with well marked footpaths around the park. Plenty of places to eat and drink and explore. You can pop into the swimming pool complex and visualise the great olympians using the pools. The stadium was closed for an event but we were able to get a good view from the top of the olympiad tower.,40,"Macclesfield, United Kingdom",Trip type: Traveled as a couple
Date of experience: November 2019,Aria fresca ,"Parco molto pulito per una passeggiata , abbastanza organizzato per andare anche in bicicletta e respirare un po‘ di aria pulita dopo la monotonia e stress della città",50,"Innsbruck, Austria",Trip type: Traveled as a couple
Date of experience: August 2019,"Perfektné miesto, ktoré sa oplatí navštíviť","Veľmi pekný park, s množstvom atrakcií. Vo vode sa síce plávať nedá, sú však k dispozicii vodné bicykle a loďky. Pri vode sa nachádzajú odtlačky rúk rôznych celebrít, ktoré v Olympiaparku mali koncerty. Zaujímavá architektúra, spojená s pekne upraveným parkom je skvelým spôsobom ako stráviť voľný čas. Oplatí sa vyjsť na Olympia Berg, čo je kopec nad Olympiaparkom, z ktorého je perfektný výhľad na celý park a na Mníchov. V čase našej návštevy tam boli aj kolotoče a stánky s jedlom.",50,,
Date of experience: October 2019,Munich olympiapark,We didn’t have enough time to see everything but well worth a visit. We stayed nearby and went up the impressive elevator to the top of the needle. If in Munich I would go again,50,"Ripon, United Kingdom",Trip type: Traveled with family
Date of experience: November 2019,1972 Olympic Gmes,"Olympiapark was not so near the Nymphemburg Palace .To get there, we took the tram . On the way, we could see the beautiful autumn foliage .  There were not many people in sight because maybe it was Sunday. Fortunately, we met a young couple who live nearby and were taking along their little boy and baby to play in the park and they showed us a short cut to the Olympic Tower. The park itself was quite big and it was interesting to visit as this is the place where Mark Spitz won his 7 Olympic medals in swimming in the 1972 Olympic Games .",50,Mauritius,
Date of experience: October 2019,DET ER en STOR oplevelse.,"Her er en smuk park, og selve turen op i tårnet tager under et minut.Udsigten hele vejen rundt er smuk og betagende. I godt vejr ses alperne. Prøv det !",50,"Randers, Denmark",
Date of experience: December 2018,Bel parco,"Il Parco Olimpico è situato un po' in periferia della città, è un ampio spazio/polmone verde. Ci sono ristoranti e al centro la Torre Olimpica. E' tristemente ricordato per le Olimpiadi del 72 e per l'attacco terroristico di cui fu teatro",40,"Milan, Italy",
Date of experience: October 2019,Traumaussicht um  Münschen bis zu den Alpen,"Ein Muss für Besucher die die 1,5 Millionenstadt im Überblick von eine Höhe von über 180m Höhe genießen wollen. Der Hochfahrpreis von derzeit € 7,-- wird mit Traumausblicken bis zu den Alpen belohnt. Nicht übersehen darrf man die sehr guten Orientierungsbeschreibungen.",50,"Linz, Austria",
Date of experience: August 2019,Schöner Park / einige Aktivitäten,im Sommer ist hier regelmäßig ein Kirmes und an unserem WE gab es ein Kinderfest - umsonst und draußen. Schön für Familien mit kleinen Kindern. Bei entweder oder würde ich allerdings den englischen Garten bevorzugen.,40,"Espelkamp, Germany",Trip type: Traveled with family
Date of experience: October 2019,great walk around the park gets your legs working..,"the view from the top of the hill is great, offering a 360 panorama of Munich. The cafe also serves excellent currywurst and fries. well worth a look around if your in the area. The park is adjacent to the BMW museum which is also worth a look for 10 euros",40,"Peterborough, United Kingdom",
Date of experience: May 2019,Nostalgie Nostalgie,"Ja ja. Hier hat viel stattgefunden. Nicht nur die Spiele von Bayern München. Auch heute noch spürt man, wie die damals revolutionäre Architektur ein besondere Faszination ausübt. Und wer erinnert sich noch an die Olympiade 1972 und die Ermordung von jüdischen Sportlern? Daneben finden hier viele Konzert und Events statt. Und er Park ist eine grosse und ruhige Oase. in er man geruhsam einen schönen Tag geniessen kann. Hingehen!",50,"Winterthur, Switzerland",
Date of experience: November 2019,Toll! Was für eine Anlage?,"Wandern, spazieren,  mit Kindernwagen, alleine, laufen, nur sitzen, sich sportlich betätigen auch an Geräten draußen.....hier kann man alles machen. Und ist nie langweilig. Auch bei nicht so schönem Wetter. Auf jeden Fall muss man hingehen.",50,"Bornheim, Germany",Trip type: Traveled as a couple
