date,title,text,rating,visitor_origin,visit
Erlebnisdatum: April 2019,Dieses Museum muss man gesehen haben - wenn man sich für diese Art der Malerei interessiert,"Meiner Meinung nach die größte Sammlung der Kunst des ""Blauen Reiter"". August Macke, Robert Delaunay,   Franz Marc, Wassily Kandinsky, Malerei des 19. Jahrhunderts ist ebenso vertreten wie Kunst nach 1945",40,"Wien, Österreich",
Erlebnisdatum: Juli 2019,Regentag=Museumstag,"einige Museen haben in München am Sonntag einen reduzierten Eintrittspreis von 1€ , den gib es hier nicht!Dafür ist es nicht überlaufen und man kann die tollen Räume mit den Exponaten so richtig auf sich wirken lassen.Was sich da die Familie Lenbach gebaut hat war und ist vom",40,"Rotenburg (Wümme), Deutschland",
Erlebnisdatum: Mai 2019,Interessante Sammlung,Die Sammlung ist gut zusammengestellt und nicht zu erschlagend. Auch das Gebäude ist sehr interessant.,50,"Ottendorf-Okrilla, Deutschland",
Erlebnisdatum: Mai 2019,Einmalig und sehr schön,"Das Lenbachhaus befindet sich zwischen der Luisenstrasse und der Brienner Strasse, angrenzend an den Königsplatz. Mit dem öffentlichen Verkehr fährt man bis zu der U Bahnstation Königsplatz und erreicht in wenigen Minuten die Städtische Galerie die sowohl die ständige Sammlung",50,"Weiningen, Schweiz",
Erlebnisdatum: Mai 2019,Ein fantastisches Haus,"Haus und Garten sind für jedermann zugänglich, was nicht alle wissen. Aber ein Besuch in der unglaublichen Sammlung muß sein, wenn man Münter, Macke, die Blauen Reiter usw liebt. Es wird eine unglaubliche Anzahl dieser Kunstwerke ausgestellt. ",40,"Bonn, Deutschland",
Erlebnisdatum: Mai 2019,Günstige Jahreskarte ,Blauer Reiter und interessante wechselnde Ausstellungen. Die Jahreskarte ist recht günstig. Die Lage drumrum ist wunderschön. Es macht Spaß das Lenbachhaus zu besuchen. ,50,"München, Deutschland",
Erlebnisdatum: Mai 2019,Von den Realisten bis zum Blauen Reiter,"Eine interessante Sammlung über drei Stockwerke von den Realisten bis hin zu den Expressionisten. Die Abteilung des Blauen Reiters hat mir am besten gefallen, mit vielen Werken von Kandisny, Paul Klee, Delaunay etc.   Im starken Kontrast zu den hellen Ausstellungsräumen stehen",40,"Straßburg, Frankreich",
Erlebnisdatum: Juni 2018,"Absolut sehenswert, gerade auch der moderne Anbau","Das Lenbachhaus gehört zu meinen Lieblingsmuseen in München, nicht nur wegen des Inhalts, sondern auch wegen der Architektur... eine sehr gelungene Kombination zwischen historischem und modernem Gebäude. In letzterem kann man auch schön zu Abend essen, mit direktem Blick auf den",50,Gerlingen,
Erlebnisdatum: August 2020,Kandinsky aside pretentiously popr,Kandinsky is always a pleasure but this place plays off his name as the rest can be missed without ruining your life. Avoid.,20,"Huddersfield, Vereinigtes Königreich",Reiseart: mit der Familie
Erlebnisdatum: Juli 2020,Expressionisten - Blaue Reiter,Umfangreiche Ausstellung der deutschen Expressionisten - Blaue Reiter. Haus und Garten wunderschön. Viel Zeit einplanen !!!,50,,
Erlebnisdatum: Juni 2020,Immer wieder ein Kunst-Genuss!,"Durch die durch Corona-Pandemie bisher ausgebliebenen Touristen und auch durch die noch bestehenden Einschränkungen ist es sehr angenehm das Lehnbachhaus zu besuchen.Da ich eine Jahreskarte habe und  wenn ich in der Nähe bin und gehe ich und wenn es nur für eine Stunde ist und sehe mir in Ruhe und ohne Trubel vor allem die Bilder der Künstlervereinigung  ""der Blaue Reiter""  sei es von Gabriele Münter, Wassily Kandinsky, Franz Marc u.a. an.Durch die Einschränkungen wird man durch das gesamte Haus geführt und kommt so auch in die Daueraustellung von Joseph Beuys, die ich bisher nicht besuchte.",50,"München, Deutschland",
Erlebnisdatum: Januar 2020,とても素敵,噴水もあり、外観からとても素敵な美術館です。時間があるときに、美術館めぐりをするのもとてもお勧めです。,40,,
Erlebnisdatum: November 2019,"sehenswerte Dauerausstellung, besonders der Blaue Reiter","die Dauerausstellung genausoi wie die wechselnden Themen sehr ansprechend präsentiert, da kann ich nur die Jahreskarte empfehlen",50,,
Erlebnisdatum: Juni 2019,Nice museum,We had a great organized visit with a local guide. She was great and passionate and the exhibition was very interesting. I can recommend it.,50,"München, Deutschland",
Erlebnisdatum: Juli 2019,Einfach schön,"Eines meiner Lieblingsmuseen in München. Dort war ich schon als Kind und viele der Bilder sind alte Bekannte, man sieht sie immer wieder mit neuen Augen. Interessant - wenn dann die Bilder - wie in der Kandinsky Ausstellung vor ein paar Jahren - im Zusammenhang mit anderen Künstlern gezeigt werden.",50,"München, Deutschland",
Erlebnisdatum: September 2019,展示物も建物も素敵,地下鉄や電停もすぐなので、中央駅から楽に行けます。黄色の建物がまず目を引きます。内部チケット売り場あたりは改装されより便利になりました。クレーやカンディンスキーに出会え感動します。,50,,
Erlebnisdatum: Januar 2020,meno male che l'arte è per tutti,"abbiamo visitato questo museo che non ha nell'accoglienza la qualità principale. L'audioguida è solo in tedesco o in inglese (inadatta ai bambini), il personale di biglietteria scortese e il percorso espositivo non segue una linea logica costringendo il visitatore a ripassare in alcune sale per spostarsi. Un'esperienza decisamente negativa",10,"Legnano, Italien",
Erlebnisdatum: Februar 2020,Excellent for history of Blue Rider Group,"This is a charming, well organized and wonderfully curated collection. Make sure that you check out whether there are special exhibits at the annex.",50,"Minneapolis, Minnesota",
Erlebnisdatum: Februar 2020,Eine großartige Sammlung ,Eine großartige Sammlung...für jeden  Kunstgeschmack...und immer wieder hervorragende Sonderausstellungen im angegliederten Kunstbau.,50,"München, Deutschland",Reiseart: allein
Erlebnisdatum: Dezember 2019,Nicely done,"Very much worth two or three hours of a tourist’s time. Art is well presented. Bold colors. Lots of seats and, pardon the rhyme, lots of little treats. We spent a late Friday afternoon strolling through this midsized museum and were smitten with its collection.  Bravo.  We had a nice late lunch at its restaurant before beginning our visit. The restaurant is quite nice.",50,River Forest Illinois,
Erlebnisdatum: Januar 2020,Beautiful museum!,"Great collection of the Blue Rider movement (but not only). I love Kandinsky, so that was my main reason to go there but I really liked also some of the other artists. Quite impressed by Franz Marc and the early work of Paul Klee. All rooms and paintings have German and English descriptions, so it was easy to go around.",50,"München, Deutschland",Reiseart: allein
Erlebnisdatum: Dezember 2019,Remarquable,"Pour ceux qui apprécient, des peintures extraordinaires (portraits), mais vous n'êtes pas obligés d'aimer! Mais c'est à voir.",50,"Crissier, Schweiz",
Erlebnisdatum: Dezember 2019,Great Museum - Mediocre Reception desk,"I loved this museum! I spent two hours (until closing time) exploring their great collection of Blaue Reiter artists as well as their temporary exhibit ""Das Malerische"" and their wing about art after 1945. I had so much fun and I learnt so much and discovered artists I did not know. I highly recommend visiting the Lenbachhaus. Only negative point was the very grumpy lady at reception, which was such a disappointment. But grumpy and rude receptionists seem to be the norm in some German and other European museums these days, which is a shame, really.",40,Luxemburg,
Erlebnisdatum: Dezember 2019,Extensive collection of Kandinsky,We were greeted by an impressive light hanging from ceiling in the entrance hall.  The paintings are well displayed with excellent lighting.  A must-see for Kandisky lovers but also full beautiful pieces of many other prominent painters of the era.,50,"Nizza, Frankreich",
Erlebnisdatum: Dezember 2019,Incredible museum,By far one of the best in Munich.On the second floor you can go deeper on all Kandinsky's different stages which aren't normally the 'most famous' ones and you'll be surprised by Franz Marc as well. Super recommended,50,milano,Reiseart: allein
Erlebnisdatum: Dezember 2019,Fantastic,Wonderful collection of Kandinsky and the Blaue Reiter group. Also 20th century German art. Really worth visiting,50,"London, Vereinigtes Königreich",
Erlebnisdatum: November 2019,A visit,a great place to visit and we all 4 enjoyed the walk and viewsits a great place and  a must to visit,50,,
Erlebnisdatum: Mai 2019,LENBACHHAUS VISIT,it is a beautiful place to visit. the whole architecture is marvelous. it shows how the rulers lived such an extravagant life.,50,"Stamford, Connecticut",
Erlebnisdatum: Oktober 2019,Кандинский!,"В галерее самая большая коллекция Кандинского в мире. В меньшей степени разбавлена другими представителями ""Синего всадника"". И Кандинского там действительно много!За углом от Палеонтологического музея, по пути от всех Пинакотек в центр. Дети бесплатно до вполне приличного возраста.",50,"Nischni Nowgorod, Russland",Reiseart: mit der Familie
Erlebnisdatum: November 2019,Immer einen Besuch wert,"Seit dem Umbau hat das Museum noch deutlich an Attraktivität gewonnen. Die Sammlung kennen wir nun schon, aber die einzelnen Ausstellungen waren bislang immer den Besuch wert.",50,"Winterthur, Schweiz",
Erlebnisdatum: Oktober 2019,Cool collection of 19th Century to date art.,"Interesting collection of impressionist art, modern art and some traditional artwork with a large concentration on Munich artists. We spent a couple of hours on a Sunday looking at all the exhibits. I enjoyed it. It would have been nice if they had some more English translations next to  the German descriptions under a lot of the artwork.",40,"Hewitt, New Jersey",Reiseart: als Paar
Erlebnisdatum: Oktober 2019,Lugnt och fridfullt,En imponerande samling konst i ett mycket vackert hus. Tillbyggnade smälte in så fint med det gamla huset.,50,"Strangnas, Schweden",
Erlebnisdatum: Oktober 2019,Modern Art,"Great modern art collection from the Blaue Reiter era, including the best of Kasinsky's works. Also has a nice mix of 20th century art.",50,"München, Deutschland",Reiseart: allein
Erlebnisdatum: Juli 2019,Искусство вечно,"В музей очень легко добраться от центра города и железнодорожного вокзала. Имеет очень обширную коллекцию Кадинского и Синего Всадников. Вы можете потеряться в различных произведениях искусства и фотографии здесь и провести целый день, глядя на произведения.",50,"Kropyvnytskyi, Ukraine",
Erlebnisdatum: Oktober 2019,Wunderbares Kunstmuseum sehr zu empfehlen,Die Ausstellung ist sehr gut gestaltet. Die Künstler des Blauen Reiter sind sehr umfassend vertreten.,50,"München, Deutschland",
Erlebnisdatum: Oktober 2019,Indispensable for lovers of modern art,"The Lenbachhaus has a lot of works by 19th century German artists, provocatively arranged, as well as exhibitions by more modern artists. This time round I was particularly struck by several Joseph Beuys installations.",40,"Toronto, Kanada",
Erlebnisdatum: Juli 2019,Prachtige collectie,Mooi overzicht van ontstaan van Blaue Reiter en gelukkig zijn er ook vele werken uit die tijd te zien.,50,,
Erlebnisdatum: September 2019,world class,"I came with a study group to look at early 20c German art and this was one of the highlights of the tour. Wonderful new extension by Norman Foster, wrapping the old villa in a golden copper and glass 'jewel box'",50,"London, Vereinigtes Königreich",
Erlebnisdatum: August 2019,建築も見事,所蔵作品もさることながら、建築も見応えありです。ヨーゼフボイスの作品をまとめて沢山観賞でき感動しました。ミュージアムショップも充実しています。,50,,
Erlebnisdatum: September 2019,Blauen Reiter,Blauen Reiter - hier sieht man diesen. Ein herrliches Kunstmuseum für das sich man etwas Zeit nehmen muß.,40,"Frankfurt am Main, Deutschland",
Erlebnisdatum: September 2019,Polecsm,Bardzo przyjemne miejsce pozbawione tłumów (przynajmniej podczas naszej wizyty) :) godzinka spokojnie wystarcza na obejrzenie wszystkiego,40,,Reiseart: als Paar
Erlebnisdatum: August 2019,Blue Rider Movement,Fabulous gallery famous for its collection of the Der Blaue Reiter art movement. The beautiful original villa has been extended to make a huge gallery with changing exhibitions. Plenty of Kandinsky paintings to admire. Half price for 65+. And the restaurant is also worth a visit.,50,"Den Haag, Niederlande",
Erlebnisdatum: März 2019,Immer wieder schön,"Ein wunderbares Museum, in direkter Nähe zu schönen Bars und Restaurants. Eine bereichernde Sammlung, definitiv einen Besuch wert.",50,"München, Deutschland",
Erlebnisdatum: August 2019,English? Respect?,"Three security guards I interacted with were kind of angry to answer my questions, also treating me as if I was dumb. The audioguide covers few of the art pieces, which is a shame. Non of the descriptions of the artpieces are in english, nor the indications for the museum routes or exits, and the most worrying fact: the guards don't know English and can't understand what you ask or need.The museum itself is well cared, the artpieces selection is wonderful and the architecture adds up. Nontheless, the treat and misinformation were enough for getting me upset.",20,,Reiseart: mit Freunden
Erlebnisdatum: August 2019,Beeindruckende und liebevoll gestaltete Ausstellung,"Wer die Künstler des ""Bauen Reiter"" mag, muss das gesehen haben. Die Bilder an sich sind zumeist weltberühmt, aber auch deren Zusammenstellung gibt einem eine ausreichende Idee ihrer Entstehung und zu den Zusammenhängen/Beziehungen zwischen den Künstlern.",50,"Laatzen, Deutschland",
Erlebnisdatum: Juli 2019,Upea museo,Der Blaue Reiter-ryhmän töitä. Paul Kleetä sekä Wassily Kandinskyn töitä eri aikakausilta. Muutama Andy Warholin työ. Museon puutarha on upea suihkulähteineen ja patsaineen. Hieno kokemus.,50,"Helsinki, Finnland",
Erlebnisdatum: August 2019,Magnifique musee,"Peinture du début du XX°siècle, tout un étage consacré au mouvement Blue reiter , fondé par Kandisky. Des salles à couper le souffle. Je n’ai jamais vu autant de Kandinsky dans un musée. Je recommande vivement aux amateurs.",50,"Nizza, Frankreich",Reiseart: als Paar
Erlebnisdatum: August 2019,Lovely house and gardens,"Some interesting art  - particularly liked the 20th century pieces by Kandinsky and Mark.  Gardens are lovely too, with calming fountains",40,"Bristol, Vereinigtes Königreich",
Erlebnisdatum: August 2019,Waanzinnig veel prachtige werken van de Blaue Reiter. Must see !,"Zo veel werken van Kandinsky, Marc, Macke en Jawlensky zie je nergens anders bij elkaar. Indrukwekkend en prachtig. Ook de andere exposities zijn mooi en verrassend. Zeker een bezoek waard als je van de kunst van begin 20e eeuw houdt.",50,"Utrecht, Niederlande",
Erlebnisdatum: September 2018,Ist sensationell wenn man auf der Suche nach dem Mädel ist,wie die meisten kunstmuseen ist auch dieses Museum bestens dafür geeignet am Wochenende verlassene Mädels auf zu Gabeln sich ins Café zu setzen und danach... Nur zu empfehlen alles prima Kunst verbindet,40,"München, Deutschland",Reiseart: allein
Erlebnisdatum: Juni 2019,Interesting collection,A smaller museum with a nice collection of various artists with a lovely backyard garden to relax in later.,40,"Santa Monica, Kalifornien",Reiseart: allein
Erlebnisdatum: Juli 2019,Breit angelegte Sammlung,"Das Lenbachhaus ist immer wieder einen Besuch wert. Neben der permanenten Sammlungen von ""Blauen Reiter"" und   ""Joseph Beuys"" gibt es immer wieder temporäre Ausstellungen.Zum Lenbachhaus gehört auch der in der Nähe liegende ""Kunstbau"". Hier habe ich die interessante Ausstellung : ""Body Check""  mit Werken von Martin Kippenberger – Maria Lassnig gesehen.",50,"Bayern, Deutschland",Reiseart: allein
Erlebnisdatum: August 2019,Kandinsky and more,Spend a great couple of hours here and bought the year pass (only 20 Euro). Kandinsky and other of Der Bleaue Reiter is prominente here and a true pleasure to watch. Most painting was donated by Gabriele Münter,40,"München, Deutschland",Reiseart: als Paar
Erlebnisdatum: Juli 2019,Ein kleines Juwel,"Dies ist nicht einer der großen Namen Kunstgalerien, aber es hat uns gefallen. Wenn Sie ein Kadinsky-Fan sind, dann ist dies der richtige Ort für Sie. Gut organisiert und aufgemacht.",40,"Victoria, Australien",Reiseart: geschäftlich
Erlebnisdatum: Juli 2019,Awesome modern art in gorgeous mansion,"The Lenbachhaus Art Museum is really cool. Some travelers might overlook it, as it is one excellent museum among the MANY that Munich has, but try to fit in a visit here. Before my visit, I didn't know much about the Blue Rider artists, but a whole floor of this museum is dedicated to their works. I was very impressed by the variety and number of works. There are other, often more modern, art exhibits in the museum, but I liked the floor dedicated to the Blue Rider works best.This is also one of those museums that can be visited when you don't have a ton of time...just enough art to be happy and not overwhelmed, as can be the case in larger institutions.",50,"San Diego, Kalifornien",Reiseart: allein
Erlebnisdatum: Mai 2019,Superb art museum with world's biggest collection of Blue Rider group,"This was the first time we had visited Lenbachhaus since it was extended by a substantial new extension.The expanded exhibition space allows the tremendous collection of Blaue Reiter group diverse works to be exhibited in greater numbers and diversity. Many of the Kandinsky, Marc, Macke, von Werefkin, Jawlensky, Munter, and Klee paintings were bequeathed to the museum by Gabrielle Munter and allows visitors to see wide range of superb German Expressionist works.We would recommend every visitor to Munich to go to this wonderful art museum",50,"Bexleyheath, Vereinigtes Königreich",Reiseart: als Paar
Erlebnisdatum: Juli 2019,"Fabulous Collection, Excellent Presentation","The Blue Rider Collection in the Lenbachhus is fabulous, but their modern collection includes Warhols that I have seen in no other venue (two portraits of Lenin and a provocative view of Neuschwanstein) and they have a current very thoughtful examination of art in the early 1900s.  I really enjoyed a large installation of a “shop” on the second floor that has all sorts of oddities on “sale” or for contemplation.  Excellent museum store.",50,"Kent, Texas",Reiseart: mit Freunden
Erlebnisdatum: Juli 2019,Great collection,Great collection and totally worth a visit! They have a large collection and most everyone can find something they love.,50,,Reiseart: allein
Erlebnisdatum: Juli 2019,Regentag=Museumstag,"einige Museen haben in München am Sonntag einen reduzierten Eintrittspreis von 1€ , den gib es hier nicht!Dafür ist es nicht überlaufen und man kann die tollen Räume mit den Exponaten so richtig auf sich wirken lassen.Was sich da die Familie Lenbach gebaut hat war und ist vom Feinsten. Da würden Träume war",40,"Rotenburg (Wümme), Deutschland",Reiseart: mit der Familie
Erlebnisdatum: Juni 2019,Schitterende collectie. Must do,Dit is een museum met een meer dan gemiddeld interessante collectie moderne kunst. Mooi ruim geexposeerd.,50,"Den Haag, Niederlande",Reiseart: als Paar
Erlebnisdatum: Juli 2019, A very excellent art museum!,"A very large collection of beautiful art that I would recommend to people who like modern art and art from many ages. Amazing museum for anyone who wants to see a variety of art from the 2000s, 1980s, and many, many years farther back. Would highly recommend!",50,"Ordos, China",Reiseart: mit der Familie
Erlebnisdatum: Juli 2019,À ne pas manquer ,"Magnifique collection au 2e étage sur le Blue Rider (Kandindky, Franz Marc, Gabrielle Munter...) , le 1er étage m'a moins plu mais intéressant aussi. Le tout dans une belle maison- faites aussi un tour au jardin.Le restaurant du musée est un peu cher mais délicieux.",50,"Limoux, Frankreich",Reiseart: mit der Familie
Erlebnisdatum: Juni 2019,Not all modern art,"Good selection of art, some from the 19th century so not all modern. Set in an old villa with garden in which to relax. Enjoyable visit.",40,"Bath, Vereinigtes Königreich",Reiseart: als Paar
Erlebnisdatum: Juni 2019,Lovely gallery ,"A really interesting gallery depicting the Blue Rider movement as it’s core exhibit. Well laid out and explained , it wasn’t  so big as to faze you but left you interested and inspired . Bonus was a good cafe !",50,"Durham, Vereinigtes Königreich",Reiseart: als Paar
Erlebnisdatum: Juni 2019,de Blaue Rieter collectie is uitmuntend,Ik bezocht de drie verdiepingen. Daar had ik een beetje spijt van. Gelijkvloers en eerste verdieping waren interessante tentoonstellingen  maar de Blaue Reiter collectie op de tweede verdieping is zo impressionant dat je alleen maar kan betreuren dat je niet al je tijd daar gespendeerd hebt.,50,"Antwerpen, Belgien",Reiseart: allein
Erlebnisdatum: Juni 2019,Amigable,"El museo esta muy bien, pero lo mejor fue un empleado italiano que nos atendió con mucha amabilidad y tuvimos una conversación muy interesante, solo por conocer a este señor ha valido la pena ir al museo, nos gustaria saber su nombre si alguien lo sabe que me lo diga porfavor.",50,,Reiseart: mit Freunden
Erlebnisdatum: Juni 2019,Smaller than Expected,"But packed a big visual punch! There was a lot to see in just a few rooms. One room was basically empty, but we still spent a good amount of time just looking at the trim around the ceiling because each character was unique and the chase scene was very unique.The garden was free to visit, and was only small, but we still enjoyed the plaques and other art as we wandered around outside.",50,,
Erlebnisdatum: Mai 2019,Interessante Sammlung,Die Sammlung ist gut zusammengestellt und nicht zu erschlagend. Auch das Gebäude ist sehr interessant.,50,"Ottendorf-Okrilla, Deutschland",
Erlebnisdatum: Juni 2019,Nice art museum near downtown.,We took the subway from downtown. It's nice small art museum in an old mansion. They had a special exhibition of 19th landscape paintings.,40,"Des Plaines, Illinois",Reiseart: als Paar
Erlebnisdatum: April 2019,От реализма к абстракции,"Если Вы любите искусство и посетите Мюнхен, обязательно в LENBACHHAUS! Такого собрания работ Кандинского наверное нет нигде. Но самое интересное то, что можно просто представить путь художника от реализма к абстракции и это понять, увидеть в абстракции синтезированное отображение реальности.",50,"Gora Kalwaria, Polen",Reiseart: mit Freunden
Erlebnisdatum: Mai 2019,Einmalig und sehr schön,"Das Lenbachhaus befindet sich zwischen der Luisenstrasse und der Brienner Strasse, angrenzend an den Königsplatz. Mit dem öffentlichen Verkehr fährt man bis zu der U Bahnstation Königsplatz und erreicht in wenigen Minuten die Städtische Galerie die sowohl die ständige Sammlung wie auch die Wechselausstellungen beheimatet. Das Haus/Villa beeindruckt mit einer einmaligen Architektur und auch der Neubautrakt ist gut integriert. Bei einem Besuch hier soll man nicht vergessen auch einen Blick in den Garten zu werfen.Wir haben uns sehr für die Ausstellung  „Der Blaue Reiter“ mit einer Führung  interessiert und wurden nicht enttäuscht. Die Führung hat gute anderthalb Stunden gedauert und hat uns durch die einzelnen Abschnitte der Epochen geführt. Die Auswahl der Bilder und die Anordnung in den einzelnen Räumen sind einmalig. Da die Ausstellung bis ins Oktober 2019 dauert, wollen wir noch eine weitere Reise nach München einplanen. Es lohnt sich!",50,"Weiningen, Schweiz",Reiseart: mit Freunden
Erlebnisdatum: Mai 2019,Ein fantastisches Haus,"Haus und Garten sind für jedermann zugänglich, was nicht alle wissen. Aber ein Besuch in der unglaublichen Sammlung muß sein, wenn man Münter, Macke, die Blauen Reiter usw liebt. Es wird eine unglaubliche Anzahl dieser Kunstwerke ausgestellt.",40,"Bonn, Deutschland",Reiseart: mit der Familie
Erlebnisdatum: Mai 2019,Great museum to see German arts,"The building is beautiful and has just been refurbished.  The shop is big with lots of art books.The museum is not overwhelming but big enough to see a lot of beautiful German arts.  I especially enjoy their ""Blue Rider"" period and explanations in both German and English.  Great to spend a few of hours there.",50,Deutschland,Reiseart: als Paar
Erlebnisdatum: Juni 2018,beautiful art museum,it's a well designed beautiful art museum with a garden and lovely cafe. you can take time and enjoy the ambiance.,50,,Reiseart: als Paar
Erlebnisdatum: Mai 2019,Günstige Jahreskarte ,Blauer Reiter und interessante wechselnde Ausstellungen. Die Jahreskarte ist recht günstig. Die Lage drumrum ist wunderschön. Es macht Spaß das Lenbachhaus zu besuchen.,50,"München, Deutschland",Reiseart: als Paar
Erlebnisdatum: April 2019,Great Collection,"I really enjoyed this museum as it had a great collection of German art from the 20th century. It gives a nice overview of art movements and artist originating in Munich and how they influenced global art. The day I went wasn’t too crowded, and I had some galleries to myself. The museum is spacious but not too large - in other words it’s not overwhelming and you won’t feel rushed to see it all. I’d recommend a few hours to see everything.",50,"London, Vereinigtes Königreich",Reiseart: allein
Erlebnisdatum: Juli 2018,Great Art,Not only is the artwork outstanding but the setting is beautiful.  Must see for any art lover.  The garden is wonderful as well.,50,"Shawnee, Kansas",
Erlebnisdatum: Mai 2019,Don’t miss it,"I loved this museum. It is built around a mansion and there is an amazing glass sculpture hanging from the ceiling in the entrance. Don’t miss the paintings done by Kandinsky, Munter, Macke and Klee.",40,"London, Vereinigtes Königreich",Reiseart: mit Freunden
Erlebnisdatum: April 2019,"Amazing collection, amazing building","This is true gem. I had couple of hours prior to my departure and friend, knowing I'm huge fan of modern art, suggested visit. It's the most beautiful two hours spent in gallery. Collections contain plenty of Kandinsky and other Blue Rider artists, as well as Beuys, Warhol... And the garden. It's a dream. So tranquil, so beautiful... you can spend the whole afternoon just meditating and nobody will care. It's small but just enough big to have private space.",50,,Reiseart: allein
Erlebnisdatum: Mai 2019,Arte moderna al top,"Ottima galleria soprattutto per l'arte moderna, con opere di Kandinsky, Klee,  Franz Marc e August Macke. Meno importante la selezione di opere successive al '45 o di epoca ottocentesca (da vedere delle chine di Corot).",40,roma,Reiseart: mit Freunden
Erlebnisdatum: Mai 2019,Von den Realisten bis zum Blauen Reiter,"Eine interessante Sammlung über drei Stockwerke von den Realisten bis hin zu den Expressionisten. Die Abteilung des Blauen Reiters hat mir am besten gefallen, mit vielen Werken von Kandisny, Paul Klee, Delaunay etc. Im starken Kontrast zu den hellen Ausstellungsräumen stehen die bedrückenden Gemächer von Lenbach. Je nachdem welche Ausstellung gerade stattfindet, ist es einen Besuch wert. Ca 1-2 Stunden einplanen. Es gibt kostenlose Schließfächer und WCs.",40,"Straßburg, Frankreich",Reiseart: mit Freunden
Erlebnisdatum: Juni 2018,"Absolut sehenswert, gerade auch der moderne Anbau","Das Lenbachhaus gehört zu meinen Lieblingsmuseen in München, nicht nur wegen des Inhalts, sondern auch wegen der Architektur... eine sehr gelungene Kombination zwischen historischem und modernem Gebäude. In letzterem kann man auch schön zu Abend essen, mit direktem Blick auf den davorliegenden Platz aus bodentiefen Fenstern.",50,Gerlingen,Reiseart: geschäftlich
Erlebnisdatum: Mai 2019,blauer reiter austellung eine reise wert,"phantastisches museum, wunderschoene architektur. bilder werden perfekt praesentiert. ausstellung zum blauen reiter ist wirklich super, interessante wandtafeln mit infos.unglaubliche sammlung von kandinskys, franz marc, august macke etc. etc.lohnt alleine schon die reise nach muenchen.",50,"Zürich, Schweiz",Reiseart: mit der Familie
