date,title,text,rating,visitor_origin,visit
Date of experience: July 2018,Great opera,This is the real deal. One of the great opera houses of the world. A fabulous orchestra and the world's top singers. The best Wagner or Strauss you will ever hear.,50,CHapel Hill,
Date of experience: June 2018,Top quality venue with all the trimmings,"This is a top-notch opera house - in a fanciful design - lots of pink, cream and chandeliers. The music was sublime. It was quite warm however",50,"Crowborough, United Kingdom",
Date of experience: May 2018,Amazing Opera House - book a guided tour at the State Opera House in Munich,"Mostly daily at 2.00 pm  (look at the internet site) there are guided tour at the State Opera House. The tour takes about 1 hour you will get information on the building and most interesting we were able to go back stage. The size is impressive, the technical environment",50,,
Date of experience: March 2018,Magnificent Rosenkavalier production,"I visited the Bayerische Staatsoper in late March 2018, and one of the performances I attended was Rosenkavalier. This was a legendary production by Jürgen Rose and Otto Schenk. The set design was for the second act was such a marvel that it received an applause on its own. Only",50,,
Date of experience: July 2018,Unforgettable evening,We were lucky enough to hear a gala performance by Edita Gruberova at the opera house. The venue is of surreal beauty and the singing was hauntingly thrilling. We shall never forget her performance of the Don Giovanni aria - singing like that takes decades of experience and feeling to create and we were lucky to witness it. The five or six standing ovations and two encores at the end amid the general uproar were amazing to behold.,50,"Silver Spring, Maryland",Trip type: Traveled as a couple
Date of experience: July 2018,Great opera,This is the real deal. One of the great opera houses of the world. A fabulous orchestra and the world's top singers. The best Wagner or Strauss you will ever hear.,50,CHapel Hill,
Date of experience: June 2018,Top quality venue with all the trimmings,"This is a top-notch opera house - in a fanciful design - lots of pink, cream and chandeliers. The music was sublime. It was quite warm however",50,"Crowborough, United Kingdom",Trip type: Traveled solo
Date of experience: May 2018,Amazing Opera House - book a guided tour at the State Opera House in Munich,"Mostly daily at 2.00 pm  (look at the internet site) there are guided tour at the State Opera House. The tour takes about 1 hour you will get information on the building and most interesting we were able to go back stage. The size is impressive, the technical environment amazing. You will able to see and understand why the Opera in Munich is one of the most prestigious Theater in Europe",50,,Trip type: Traveled with friends
Date of experience: March 2018,Magnificent Rosenkavalier production,"I visited the Bayerische Staatsoper in late March 2018, and one of the performances I attended was Rosenkavalier. This was a legendary production by Jürgen Rose and Otto Schenk. The set design was for the second act was such a marvel that it received an applause on its own. Only afterwards I learned that this was actually the last performance of this production - or so the opera house announced.",50,,Trip type: Traveled solo
Date of experience: February 2020,Bayerische Staatsoper München,"Når du er i München, Tysklands vakre og neststørste by, er et besøk i operaen et must. Her opptrer byens store sønn, supertenoren og verdenstenoren Jonas Kaufmann, ikke ofte, men noen ganger i året. Fantastisk repetoar i et flott operahus. Solister i verdensklasse, likeså operaorkesteret og dirigenten. Enhver forestilling er en opplevelse for livet!",50,,Trip type: Traveled with friends
Date of experience: January 2020,"Попасть трудно, впечатления незабываемые","Подавали заявку на ""Турандот"" с Анной Нетребко в самом начале их приема. После ожидания в несколько месяцев получили отказ за отсутствием возможности предоставить нам билеты. В день начала продаж без особой надежды зашли на сайт оперы и смогли купить ваучеры на билеты на хорошие места в партер. Конечно радость была выше ощущения недоумения от происходящего. Билеты нам без всяких проблем распечатали в кассе, все четко организовано и вежливо.Партер оказался маленьким, так что и без участия звезд, которые стремится услышать ""весь мир"", билеты должны расходиться быстро. Петь Турандот даже для такой признанной звезды как Анна Нетребко, задача непростая и даже рискованная. Опера ставится часто, партии сложные, существуют многочисленные записи великих исполнителей основных ролей. Но оказалось, что даже Анна Нетребко способна превзойти сама себя, хотя уже давно стоит в одном ряду с величайшими оперными дивами столетия. Она нашла новые краски и прочтения, и очень может быть, что именно ее версия главных арий героини скоро станет канонической для тех, кому хватит голоса, техники и таланта, чтобы это спеть.Сама постановка воспринимается неоднозначно. Попытка осовременить и уйти от классических прочтений с хэппи-эндом предъявило Ахиллесову пяту в виде перегиба в область секса и насилия. Настойчивое использование обнаженного женского тела скорее может вызвать вопросы у феминисток, а ужесточение темы насилия и жестокости, усиленное 3Д эффектами, и обрезание оперы на сохранившейся авторской версии (счастливый конец дописывали по зарисовкам автора ученики) заставляет зрителя уйти с довольно тягостным впечатлением. И лишь удовольствие от пения Аны Нетребко способно побороть негатив от режиссуры. Кажется, это чувство было близко и дирижеру, ""загремевшему"" все первое действие с его прекрасными ариями. Но как только раздался изумительный голос Анны, оркестр забыл об агрессии и наслаждался им вместе со зрителями.Общее впечатление осталось сложным, но исполнение Анны Нетребко любимых нами арий все еще звучит в голове и по прошествии времени.",50,"Moscow, Russia",
Date of experience: January 2020,マックスヨーゼフ広場に,マックスヨーゼフ広場にあります。初代バイエルン王マクシミリアン１世の銅像の向こうにこのバイエルン国立国立歌劇場が見えました。素晴らしく立派な建物でした。,30,,
Date of experience: January 2020,Wunderbar,Wir waren das erste mal da und sehr angenehm überrascht. eine sehr gute Akustik und eine große Bühne lassen hier große Oper oder andere Spiele zu. wir waren sehr zufrieden und kommen wieder,50,"Neustadt an der Weinstrasse, Germany",
Date of experience: December 2019,Ideal afternoon in Munich ,"Απίστευτη εμπειρία για κάποιον που δεν έχει πάει ποτέ σε όπερα Όπως εγώ. Να φροντίσεις να κλείσεις εισιτήρια σε ο,οτιδήποτε έχει και αφιέρωσε ένα δίωρο πολιτισμού στον εαυτό σου σε ένα από τα πιο μεγαλοπρεπή κτίρια της πόλης. Σαν όπερα δεν θα μπορούσε να μην έλαμπε και να μην είναι επιβλητική μέσα και έξω.ακομη και στη  Galleria η σε standing seat μπορείς να βλέπεις Όχι βέβαια Όπως σε Αλλά επίπεδα ναι με πιο ακριβά εισιτήρια. Κόσμος ρέει από παντού, ντύσιμο φρόντισε να είναι ιδανικό των περιστάσεων γιατί άλλωστε δεν πας κάθε μέρα όπερα. Τραγικό να μη με αφήσουν να φωτογραφήθω στην σκάλα .",40,"Kavala, Greece",Trip type: Traveled as a couple
Date of experience: November 2019,Classico,Teatro della città di Monaco che si affaccia sulla omonima piazza e di fronte  alla residenza reale. Spettacoli ogni giorno e la domenica anche a mezzogiorno. Davanti  c'è la fermata della metro e del tram linea 19,40,"Trento, Italy",Trip type: Traveled as a couple
Date of experience: December 2019,Einfach eine Klasse für sich,"Ich war 2019 jetzt das dritte Mal in der Oper. München ist einfach Klasse. Hervorragendes Ambiente, hervorragender Service und Betreuung. Preise für Erfrischungen moderat. Natürlich hochkarätige Besetzungen. Manko, Karten zu erschwinglichen Preisen eher schwierig. Überhaupt an Tickets zu kommen ist eine Herausforderung. Kenner kaufen Stehkarten. Aber da muss man wissen welche.",50,"Pfaffenhofen an der Glonn, Germany",
Date of experience: September 2019,Sightseeing in Munich.,"The “Bavarian State Opera” you can say that this is one of the world's leading opera houses who can look back on more than 350 years of opera and ballet history. With an amount that reaches around 600,000 guests, who visit more than 450 events a year. Within one season, over 40 operas from five centuries and more than 20 ballets from the 19th century to the present are given, as well as concerts and recitals. This makes the program of the house one of the most international. With 2,101 seats, the Classicist National Theater is the largest opera house in Germany and is considered one of the most beautiful theaters in Europe.",40,"Santa Comba Dao, Portugal",
Date of experience: December 2018,バイエルンのオペラの殿堂,ニューイヤーイブのコンサート（ジルベスター・コンサート）に行きました。スメタナのチェコ語のオペラ「売られた花嫁」をドイツ語で上演し、電光掲示板で英訳が表示されていました。英語に不馴れだったり、オペラに不馴れだったりしたら、事前にネットなどで内容を予習しておく方が良いです。演出や小道具は現代版にアレンジされたものでした。普段の聴衆がどうかは分かりませんが、ニューイヤーイブコンサートだということもあり、それなりにしっかりした服の方ばかりでした。ウィーン・フィルのように燕尾服の必要はありませんが、男性ならスーツが無難です。女性も豪華なドレスでなくても良いですが、しっかりした服を持っていきましょう。何にせよ、普段着は完全に浮きます。できれば開演より余裕を持って会場入りし、建物内部の豪華な部屋をしっかり堪能してください。,50,富士,Trip type: Traveled solo
Date of experience: August 2019,ドイツを代表する歌劇場,ワーグナーのオペラ「トリスタンとイゾルテ」や「ニュルンベルクのマイスタージンガー」が初演された，ドイツを代表する歌劇場の一つ。マクシミリアン１世の命により，建築家カール·フォン·フィッシャーによって1811年から７年の歳月をかけて建設。その後，火事や戦争で焼失しましたが，戦後，1958年から1963年に再建。今回は，外観だけ見学。,30,"Kinki, Japan",
Date of experience: September 2019,綺麗,ここの隣にレジデンツもあります。他にもオシャレなお店も。場所も新市庁舎などから歩いて行けます。像も前に立っているので、写真にも良い。,30,,Trip type: Traveled with friends
Date of experience: October 2019,Expensive seats with partially blocked view,"We love the Staatsoper. The building is splendid, as are the acoustics. The production of “Salome”, though burdened by confusing direction, was generally first-rate, with Marlis Petersen a stunningly effective Salome, and Wolfgang Koch in excellent vocal form as Jochanaan. The supporting singers were also very good. It was odd to have the opera set in the present or very recent past, and starting the opera with one of Mahler’s Kindertotenlieder was bizarre. But, hey, European directors can’t get away with doing things sensibly; the prevailing disease of directoritis forces them to do weird. That is to be expected. And it is not why my review awards only three stars. I object to paying 142 Euros per seat when the view of the stage from our orchestra seats was partially blocked. Warning to others: avoid seats near the sides.",30,"Toronto, Canada",
Date of experience: September 2019,impressionnant,"Très belle bâtisse, bien entretenue. Les espaces sont immenses et très impressionnants; La salle est grande mais l'acoustique est bonne. Accueil et service impeccable",40,"Cannes, France",
Date of experience: September 2019,Bellissima almeno all'esterno,"Purtroppo non ho potuto accedere all'interno. Esternamente è bellissima, inserita in un enorme piazzale. Davvero bella. Area ""ricca"" della città.",40,"Genoa, Italy",
Date of experience: August 2019,Imponente ,"Según cuentan con un cartel impresionante de espectáculos de ópera. Este edificio impresiona en sí mismo y además linda con una de las calles comerciales más lujosas de la ciudad. La plaza en la que se encuentra, la Max Joseph Platz, es abierta y de grandes dimensiones en la que destaca sobre todo este edificio.",40,"Seville, Spain",
Date of experience: May 2019,劇場ツアーに参加,ミュンヘン到着日の午後に劇場ツアーに参加しました。予め予約が必要です。ドイツ語しか無いようですが(劇場サイトで予約する場合)英語の説明書をくれたり、時々英語でも話してくれました。内部は豪華で、シャンデリアも素晴らしです。後部の高い席から豪華な劇場全体を見ることができました。ツアーに参加しなければ見られない舞台裏 、練習前の舞台セットの様子も見ることができました。オペラファンでなくても十分楽しむことができます。,40,,Trip type: Traveled solo
Date of experience: July 2019,"Go! You will enjoy this building and whichever performance you choose, excellent treasure for Munich!","I have been to Munich a few times now, and a visit to the Bavarian State Opera never fails to impress and bring joy. On this trip, we enjoyed one of the season closing performances of the Summer Oper für Alle program. Outdoor performance, top rate, with a sponsored food and drink truck serving on the steps of the opera house after the performance. What a magical night!",50,"San Francisco, California",Trip type: Traveled with friends
Date of experience: July 2019,ハイレベルなオペラを堪能,2日連続で見に行きました。パリのオペラ座やNYのメトロポリタンに比べると、内装は、よく言えば質実剛健。オペラのレベルは十分に高く、世界的な歌手が続々登場し、オペラファンにはたまりません。上階の席はかなり見下ろす形になり、立ち見になっている人もおおかったので、やはりパルテルあるいはせいぜい第一バルコンあたりで見たいところ。なお、夏ですが、半分以上の人はダークスーツ。特に良い席だとジーンズなどでは浮くので、それなりにオシャレしていきましょう。,50,"Paris, France",Trip type: Traveled solo
Date of experience: June 2019,Impressive building next to the palace,"This building combines well with the Residenz on the platz.  We did not get to visit the interior because there were no performances while we were in Munich.  However, we did greatly enjoy it as a backdrop for great pictures.",40,"Pensacola, Florida",Trip type: Traveled with family
Date of experience: August 2018,Μόναχο!Πολιτισμός και διασκέδαση,Γενικά στο Μόναχο τα βρήσκεις όλα!Αυτό το θέατρο ειναι από τα καλύτερα της Γερμανίας κατ εμέ!Και να επιλέξετε μία όπερα του Πουτσίνι,50,"Athens, Greece",
Date of experience: June 2019,Pin-point acoustics,"We found the on-line booking process quite easy from the UK & there was no-problem with the self-printed tickets.  The instructions said to carry ID as well as the ticket, but this was not requested at the door.For the Sunday morning (11am) orchestral concert we were in the 3rd of the 4 balconies. The view was slightly restricted, but we moved, without problem along the row to more central seats at the interval.  We noticed that – even on a Sunday morning – most men wore jackets & women smart clothes. There were no jeans in sight. The Bavarian State Symphony Orchestra was excellent, as one would expect. They were spread out over the (covered) orchestra pit & stage area.  What we noticed most were the pin point acoustics. Even up ‘in the gods’ we could hear even the quietest notes very clearly from all parts of the stage.  Thoroughly recommended for a concert.",50,"Ilkeston, United Kingdom",Trip type: Traveled as a couple
Date of experience: May 2019,Красивое здание театра,"Писать про оперу - бессмысленно. Если про здание, то это Мюнхенский национальный театр. Расположен на площади Макса Йосефа. Само здание открыто в 1818 году, позже горело и перестраивалось. Первый архитектор Карл фон Фишер. С 1875 года здесь устраиваются Мюнхенские оперные",50,"Moscow, Russia",
Date of experience: May 2019,Ein Blick hinter die Kulissen,"Nicht jeder hat das Privileg, einen Blick hinter die Kulissen dieses Hauses werfen zu dürfen! Wir hatten dieses Glück an einer privaten Führung teilnehmen zu dürfen, und sind absolut geflasht, wie man auf Neudeutsch sagt ",50,"Dreieich, Germany",
Date of experience: April 2019,"Anniversary treat, 7th April","Short visit to Munich with the opera Madame Butterfly the highlight. We were not disappointed. The Opera House itself is amazing, breathtaking. We did a”behind the scenes” tour the previous Friday which was so interesting and gave us an insight into how the performance would be managed together with the history of thebuilding which was fascinating. The opera itself was truly magical. ( with German and English subtitles.) Congrats to my husband on such a brilliant Anniversary gift and a memory to treasure.",50,"Buckinghamshire, United Kingdom",Trip type: Traveled as a couple
Date of experience: April 2019,素晴らしいバレエ,事前に公式サイトからチケットを入手し、バレエの「スパルタカス」を観ました。特におしゃれもせず、旅の服装にスポーツシューズで参加しましたが、特別な場としておしゃれをしている方もいれば、子供連れでジーンズで来ている家族もいました。 パフォーマンスは本当に素晴らしく、主演の男性ダンサーOsiel Gouneoさんは配役にぴったりの方で、力強い踊りに魅せられました。 幕間が長いので時間がつぶせるかなと心配しましたが、Wifiが飛んでいるのでストーリーを確認したり、ダンサーについて調べているとあっという間に休憩が終わりました。,50,"Osaka, Japan",
Date of experience: April 2019,Wonderful ballet company,I saw two ballets: Alice in Wonderland and Anna Karenina. Both shows were wonderful with fabulous dancers. Excellent costumes and sets too. The theatre itself is stunningly pretty. Bar area is nice with good choice of snacks and drinks.,50,"Derby, United Kingdom",Trip type: Traveled as a couple
Date of experience: March 2019,A Treat for the Opera Lover,"We saw ""Don Giovanni"" and loved the performance and appreciated the unique setting/interpretation of this opera.  I noticed some Tripadvisor commentary re: ticket purchases; I purchased online Jan 21 for a March 14 performance and did not have any issues although admittedly, there were not a lot of seat options by that time.  The tickets were available for pick up 1 hour before the performance and the security guards directed us to the correct place to pick them up.  There are German and English translations on a screen over the stage.  Most people were in business/dressy attire.  You are required to check coats, so if you get cold easily bring a wrap to keep with you.  It was a beautiful opera house and a delightful experience.",40,"New York City, New York",Trip type: Traveled with family
Date of experience: January 2019,Opera de Munich,Esta situado en todo el centro de Munich. Teatro espectacular recomiendo ver una opera en este lugar emblematico del mundo de la opera. ,40,,
Date of experience: February 2019,"Excellent opera house and company, challenging tickets","We wanted to see an opera here while visiting Munich in February, 2019. Check out Larry Z's review, below, with the excellent description of the online ticket purchasing process. By the time we started looking, the first batch of online tickets was sold out, so we had to log on at 10 am Munich time on the designated day for sale of the second batch. We ended up with seats on the main floor in the very last row. Despite that, the acoustics were still very good. The opera company was excellent, as were the leads - the woman performing the role of Abigail in ""Nabucco"" was astonishing! If you speak only English, be careful where you sit. The opera projects translations over the stage in both English and German, very helpful when the opera is in Italian! But the rearmost 3 or four rows on the main floor are under an overhanging balcony that cuts off view of the top of the stage. You can see the performers just fine, but not the projected translations. Instead, there are small LCD screens attached to the ceiling over you (actually, the underneath of the balcony) that show the translation but only in German. Also, the translations in both languages are NOT literal translations of the dialogue, but instead only summaries. To get the full impact of the dialogue, it is worth reading the libretto ahead of time. Dress: most attendees were in business suits for men, nice to elegant dresses for women - it tends to be a moneyed crowd. The very occasional bluejeans stood out for their rarity, and were worn by only the youngest visitors.",50,Georgia,Trip type: Traveled as a couple
Date of experience: February 2019,Волшебный вечер,Сегодня давали оперу «Любовный напиток» Доницетти. Очень понравилось! Постановка не совсем обычная и очень впечатляющая!!! Довольны всем!!! Будет возможность- будем рады сходить еще !!! Волшебный вечер!!!,50,"Munich, Germany",
Date of experience: January 2019,ticket order step by step,"Hi, I just messed up my ticket order so decided to share what I wish I'd known before:For non-locals there are two ways to get tickets: A WRITTEN order and an ONLINE order. The WRITTEN is available 3 months ahead and the ONLINE exactly 2 months ahead. Via WRITTEN you choose only the category of seats and the theater chooses the seat for you. Via ONLINE you can actually mark the seat you prefer on a map. In WRITTEN, choosing the category is tricky because the seating map available on site has a color code plus a list of prices that is not fully at sync with the map. I couldn’t figure it out entirely. So either call them or play that roulette.Now, the theater reserves tickets in two batches for the two methods. If you don’t ask for tickets early enough either way - tickets will soon run out.For WRITTEN: write a simple email. They will reply with further procedures. At this point you can also call. They answer quickly and kindly. I tried WRITTEN too late so it was sold out for me. But on the phone they instructed me how and when I should try for the second batch.The ONLINE procedure is somewhat like the black Friday sales. It's Attack and Grab and timing is crucial. My advice: on sales day, connect on every electronic device you have about one hour before the sale begins – enter the Staatsoper site –then Schedule – then find your show- then hit ""Tickets"". You will be forwarded to a clock countdown page and into a queue. When the Gong hits each device will tell you your place in line. Continue with the device of best position. Wait and relax because you only have one chance at this. When your turn comes, the seating map will appear along with that doomed category list again. Zoom into the map with the mouse scroll. Chose a seat, mark it with a mouse click. I was early in queue and I marked dream seats! But here's when I messed it all up – you see, below the map are two buttons ""Chose by map"" or ""Get best seat for category"". DO NOT TOUCH THAT. Instead, scroll back to the TOP of the page to ""Add to cart"" and advance from there. Obvious isn't it? ""Get best seat for category"" is another search altogether that has nothing to do with the map. It's that roulette again. I wasn't expecting to find it so I advanced with it because it flashed. Why is it there anyway?! Totally illogical.I clicked it thinking it would get me further, instead I got lost in the system, lost my dream seats and accepting worse instead that were arbitrarily chosen for me. I then got stressed out because they only give you 15 minutes for the process or you lose your position. I hope to enjoy the show nevertheless, going to pay a danm lot for it, flight, hotel and all… Al least I hope to spare this despair from you.",20,"Modiin, Israel",Trip type: Traveled as a couple
