date,title,text,rating,visitor_origin,visit
Date of experience: July 2020,Disapointed,"I visited the museum many years ago, and was very impresses. I wanted to show my kids the coolest museum in Europe, at least that was my plan.Half the museum (the most amazing part) is closed. All interactive exhibits are closed due to covid (fair enough). For the rest of the exhibits they are very old, and have not been updated for 15 years. Many demos have a interactive function = press a button and some thing happens, but half are infunctional due to bad maintenance and age. The whole exhibit on nano tech was not powered up, so this exhibit was showing 200 black monitors.Only 10% of the sets are explained in English, they have an app, so in order to understand the exhibit, you have to give all your attention to the phone...The exhibits are not updated, due to the situation in the world, a covid case could be expected in the pharmaceutical exhibit. The tele and computer exhibit has not changed since it was set up in early 2000, a lot has happened since. As an example they presented state of the art ic technology as 0.19um, world is producing it's in 5nm now. Nothing on 3G, 5G smart phones+++.",10,"Roskilde, Denmark",Trip type: Traveled with family
Date of experience: July 2020,Pour les férus de technologie ! ,"Le musée est situé sur une île, à proximité de la rivière Isar et facile d’accès. Pour les amateurs de science et de technologie c’est un régal.  Nous avons visité le site en familles, les enfants ont adoré la partie expérimentation. Les guichets sur place sont fermés actuellement (Juillet 2020), les billets se reversent et achètent uniquement en ligne. Pour tout voir compter une demi-journée. Description seulement en allemand ou en anglais.",50,"Marly-la-Ville, France",Trip type: Traveled with family
Date of experience: July 2020,Great museum ,Amazing museum. Especially the floors with electronics and musical instruments. I was quite impressed.,40,"Copenhagen, Denmark",
Date of experience: July 2020,Good,Good . The boats were unique and worth seeing . We also liked the mine so different to British mines . The German ones seem so much safer . There could be more interactive exhibits and that part was disappointing compared to other science museums. We still spent a couple of hours here,40,,Trip type: Traveled with family
Date of experience: July 2020,Wir kommen nochmal wieder! ,Aufgrund des großen Spektrums konnten wir nicht alles an einem Tag ansehen. Wir kommen sicher nochmal wieder und schauen uns den Rest an!Die derzeitige Kaffeeausstellung hat uns gut gefallen!,40,,Trip type: Traveled as a couple
Date of experience: July 2020,Una giornata al museo,È il museo delle scienze e della tecnica più grande del mondo e per visitarlo ci vuole un po'di tempo..ovvio..bello e interessante,50,,Trip type: Traveled as a couple
Date of experience: February 2020,Unfassbare Vielfalt,Ein MUST in München. Unglaubliche Vielfalt. Geschichte und Forschung vereint. Für alle Altersgruppen. Immer aktuell und immer wieder Neues!,50,"Düsseldorf, Germany",Trip type: Traveled on business
Date of experience: July 2020,In need of rethinking. ,"This made for a disappointing day, particularly because we have been to some truly engaging museums of science and technology.  The collection is impressive. Ships and flight, impressive. But the layout, interior spaces and curation is boring and disorienting. Not worth a day in such a great city with so much to offer.",30,"Leverkusen, Germany",Trip type: Traveled with family
Date of experience: July 2020,Immer einen Besuch wert,"Sehr informative Ausstellungen mit viel Liebe zum Detail, man muss allerdings Schwerpunkte setzen, da ein Tag kaum reicht, um sich alles anzuschauen. Abzug gibt es nur für die Cafeteria, da diese nicht besonders einladend ist.",40,"Canton of St. Gallen, Switzerland",Trip type: Traveled as a couple
Date of experience: July 2020,Die Geschichte der Technik verstehen,"Ein modernes Museum, dass die Geschichte der Technik veranschaulicht. Wir hatten eine 2 stündige Privatführung (110 € bis 4 Personen) die einen sehr guten Überblick über einige der Highlights der Ausstellungen gibt. Da das Angebot so riesig ist, empfehlen wir eine solche Führung für den ersten Besuch.",50,"Troisdorf, Germany",
Date of experience: October 2019,Immer wieder toll!,"Tolles Museum, die Zeit vergeht hier drinnen viel zu schnell... Mindestens einen halben Tag muss man einplanen.",50,"Salzburg, Austria",Trip type: Traveled with family
Date of experience: June 2020,Deutsches museum München,Tijdens de rondwandeling door München hier ook langs en door gelopen. Groot grof gebouw opvallend maar niet binnen gekeken.,30,"Nistelrode, The Netherlands",Trip type: Traveled as a couple
Date of experience: June 2020,Un des meilleurs musées des sciences du monde,"Il n’est pas possible de se lasser dans ce musée ! Les thèmes sont riches et variés, la didactique est au top et les objets sont absolument fascinants. A voir à tout prix !",50,"Yverdon-les-Bains, Switzerland",Trip type: Traveled with friends
Date of experience: June 2020,"Großes Museum mit vielen Themenbereichen, leider etwas veraltet","Wir waren letzte Woche dort. Online-Ticket ging einfach. Wir hatten nur einen halben Tag eingeplant und  konnten daher mit unserem 10jährigen Sohn nur Teile besuchen. Leider ist vieles veraltet, ich habe selbst im Bereich Biotechnologie/Meeresforschung nichts entdeckt, was neueren Datums warund gerade hier schreitet der Fortschritt sehr voran. Wer kuratiert denn da? Muss man nicht immer mal gucken, ob man noch halbwegs  was Neueres hat um interessant und aktuell zu bleiben, gerade bei solchen Themen? Auch an einem Vortrag über die Steinzeit nahmen wir teil, dieser war von der netten Mitarbeiterin ganz gut gestaltet, jedoch wies sie leider immer nur darauf hin, das dieses oder jenes heute nicht geht oder ausfällt. ""Normalerweise mache ich ja die Führung durch die Höhle oder mache das interaktiv, aber heute eben nicht...) Sehr frustrierend, wenn man nur 1 Tag hat :-( Der Bergwerksbereich ist riesig, fast zu groß dimensioniert.  Wenn man feststellt, das dieser Bereich einen nicht so interessiert, muss man alles durchlatschen und kann nicht abkürzen (das gilt auch, wenn man zwischendrin mal feststellt, dass Kind aufs Klo muss, dann hat man ein Problem :-))Bei den Mitmachstationen funktionierten leider nicht alle, guckt man da nicht öfter nach, ob diese funktionieren oder repariert sie? Dies ist für Kinder DER Bereich, daher finde ich das sehr schade. Auch im Biotechnologiebereich funktionierten einige der Info-Tablets nicht, leider fehlen einem dann weitere Beschreibungen, daher wäre es schön, wenn man immer mal wieder gucken würde, ob solche Sachen auch gehen. Die Kaffeeausstellung und die Pharmazieausstellung waren wirklich gut und recht aktuell gestaltet, da sah man auch dass, man hier schon angefangen hat, sich zu verändern.. Wir hoffen auf den Umbau und werden dann mal wiederkommen und sehen, ob sich was getan hat!",30,,
Date of experience: June 2020,KurzTrip Munich,"Sehr unfreundliches PersonalNur ONLINE Tickekts obwohl das Museum leer war, war kein Einlass für uns möglich",10,"Kassel, Germany",
Date of experience: June 2020,Grandioses Technikmuseum,"Das Museum ist das größte technische Museum der Welt zu allen Bereichen von Naturwissenschaften und Technik. Trotzdem einige Abteilungen im Umbau sind gibt es mehr als genug zu sehen.Neben den großartigen Exponaten werden in Vitrinen die Funktionsweisen verdeutlicht.  Mein Rat ist, beim ersten Besuch sich nur einen Überblick zu verschaffen (v. a. Flugzeuge, Schiffe und Bergwerk) und sich später auf Abteilungen zu konzentrieren. Es gibt viele Vorführungen - besonders eindrucksvoll ist die Starkstromvorführung.",50,"Regensburg, Germany",
Date of experience: April 2019,Bir medeniyeti baştan sona tanıma fırsatı,Çok etkilendim. Saatlerce çıkamadım. Bakır çağıdan uzaya kadar olan tüm Alman dönemlerini deneyimleme fırsatı,50,"Istanbul, Turkey",
Date of experience: November 2019,Un museo con i fiocchi,"Se andate a Monaco non potete non andare a visitare il Museo tedesco! E' un museo su più piano ed è davvero spettacolare! Quello che caratterizza maggiormente questo museo è la sua interattività a partire dalla parte sottorranea fino ad arrivare ai piani più alti! Dalla scienza alla storia, dalla tecnologia moderna alla chimica! Questo museo lo consiglio vivamente e consiglio di andare la mattina appena apre in modo da poterlo vedere in tranquillità!",50,"Rimini, Emilia-Romagna, Italy",
Date of experience: March 2020,自分が訪問したときは無重力体験できるアトラクションは見当たらなかった。,イギリスでたくさんの博物館を訪れ飽きていたが、ここはわりとよかった。個人的にはライト兄弟の飛行機とUボート・エニグマを見れたのが良かった。一つ注意は地下鉄の自動券売機で買えるMunich City Tour Cardはここでは使えません。というか買う価値がありません一日乗車券で十分です。City Passと混同したせいでとても損しました。,40,"Tokyo, Japan",
Date of experience: February 2020,多元博物館,一個充實且多元的博物館 所謂工業革命不止是機器電力系統與交通工具的進化而已 館內也展出了 從人體器官詳細說明到了解細菌到藥物的機制、樂學作用 還有各地文化特色乃至太空發展很有意思的地方 如果有相當的德、英文基礎會更容易理解展出的真義,40,"Kyoto, Japan",Trip type: Traveled solo
Date of experience: March 2020,"Toller Ausflug, beeindruckende Geschichte","Wir waren seit vielen Jahren mal wieder im deutschen Museum und absolut beeindruckt. Sehr interessante Vielfalt aus Bergwerk, Luft- und Raumfahrt, Energietechnik, Schifffahrt usw. Alles super präsentiert, hier macht lernen und Geschichte so richtig Spaß, absolut empfehlenswert und für 14 € pro Person auch wirklich in Ordnung",50,"Augsburg, Germany",
Date of experience: March 2020,Beeindruckend,Technik der Vergangenheit und der Neuzeit. Einzigartige Ausstellungen. Unbedingt einen Tag einplanen.,50,Sta. Maria,
Date of experience: February 2020,Это место обязательно к посещению!,"Ах, если бы у нас были такие музеи. Заменяет половину школьной программы. Очень интересно, познавательно как взрослым так и детям. Единственное - уж очень много информации сразу, особенно дня ребёнка. По возможности я бы разделила визит на пару дней",50,"Kaliningrad, Russia",Trip type: Traveled with family
Date of experience: March 2020,Fantastische Exponate - sehr gute Präsentierung,"Wir waren schon mehrmals da und sind jedesmal von der Vielfalt überrascht und erschlagen. 2 Tage von Öffnung bis Schließung waren wieder sehr anstrengend aber schön und wieder informativ. Einen einzelnen Bereich hervorheben geht gar nicht weil alle Bereiche sehr interessant sind und jeder seinen Interessen folgen sollte.Es war sauber, angenehm temperiert, alles in allem wieder ein gelungener Besuch.Gerne in 2-3 Monaten wieder.Wären wir Münchner hätten wir Dauerkarten.",50,"Aschaffenburg, Germany",
Date of experience: March 2020,Schöner Ausflug,Ich war letzte Woche mit meinem Lesepaten Kind im Deutschen Museum sie ist acht Jahre alt und kommt aus Vietnam. Es war ein schöner Besuch wie immer erlebnisreich und lehrreich ganz besonders haben uns natürlich die Blitze gefallen aber auch das Bergwerk. Das Deutsche Museum ist immer wieder ein Genuss. Auch ich als erwachsener kann nicht oft genug dort sein. Für Kinder ist es natürlich ein echtes Highlight.,50,"Munich, Germany",Trip type: Traveled with family
Date of experience: March 2020,Para quem gosta de tecnologia,"Museu bem legal, com vários andares e bastante variedade. Motores, astronomia, barcos, aviões, tudo muito legal. Reserve as pernas, pois o museu é enorme.",50,"Belo Horizonte, MG",Trip type: Traveled as a couple
Date of experience: February 2020,Incredible,"A must do in Munich. A huge exhibition of pretty much every aspect of science and technology. Ideal for a whole day of knowledge acquisition as it is impossible to visit in a short period (it took me 3 hours and I barely skimmed through it). Seriously, plan it well, take your time and enjoy.",50,"St. John's, Canada",
Date of experience: December 2019,Cool :) ,"It was very interesting to visit Deutsches Museum :) there are older and very modern departments too. There are live experiments, VR experience, coffee exhibition... It's very good opportunity to teach the kids here, demonstrating f.e.the laws in physics.",50,"Munich, Germany",Trip type: Traveled solo
Date of experience: February 2020,Spröde,"Hatte gute Erinnerungen an das deutsche Museum aus Kindertagen. Muss leider feststellen daß das Museum sehr spröde wirkt. Für kleinere Kinder, Kinder die noch nicht lesen können ist das Museum ungeeignet. Der Bergerwerkstrakt ist sehenswert. Der gesonderte Kinderbereich ist eher lächerlich, übergroße Lego Steine sind das Highlight.Von fachlichen/sachlichen ist das Museum immernoch top, museumspädagogisch müsste das Museum überarbeitet werden.",30,"Wurzburg, Germany",Trip type: Traveled with family
Date of experience: December 2019,expect to spend a full day here,"5 floors and something for everyone, it is even easy to get lost!  There are a lot of interactive exhibitions and you can bring your own food and eat it on the ground floor by the lockers.The later you get there the longer the line to get in is but it still moves quite quickly",50,"Dunedin, New Zealand",
Date of experience: February 2020,"A whole day, and we are not seeing everything.",It was a whole day full of lerning and try to do it by yourself.Me and my 7 year old son Loved it.Okay some parts are a littel bit long like the mine but even that is verry funny :),50,,
Date of experience: February 2020,Preisleistung stimmt nicht ganz,"War vor Jahren mit den Kindern hier. Jetzt war ich mit Freunden aus Hamburg hier, naja einmal gesehen reicht. Finde den Eintritt zu teuer, das Kombiticket würde sich eher lohnen, hatten aber keine Zeit um nach unterschleissheim zu fahren. Sonnst war alles ok.",30,"Munich, Germany",Trip type: Traveled with friends
Date of experience: February 2020,Vielfältige Reise durch die Welt der Technik,Grosszügige Ausstellungsfläche auf mehreren Etagen zeigen den Vielfalt der Technik inklusive die Technik der Natur.Sehr gut beschildert und erklärt und viele Knöpfe für kleine Kinder.,40,"Cologne, Germany",Trip type: Traveled as a couple
Date of experience: February 2020,DAS Museum ,"Riesiges Museum, ein Paradies für Technik Liebhaber, jedoch auch für weniger technisch Interessierte (wie mich) einen Besuch wert. Ideal geeignet als Programmpunkt für die ganze Familie, innerhalb der gesamten Ausstellung gibt es auch für die Kleinen einiges zu bestaunen, hinzu kommt ein phantasievoll gestalteter, separater Kinderbereich. Man sollte schon mindestens 3,5h einplanen, selbst dann hat man sicher noch nicht alles gesehen... Am besten schon vor dem Besuch gut planen, was man unbedingt sehen möchte und was eher nicht und dann ganz gezielt losziehen, da das Museum sehr weitläufig ist. Highlight war die Blitz-Vorführung im Bereich Starkstrom/ Elektrizität (10h/12h/14h/16h). Von der Aussichtsplattform/ Sonnenuhrengarten im 6. Stock (Planetarium) aus hat man bei klarer Sicht einen phantastischen Blick über die Stadt bis zu den Alpen.",50,Germany,Trip type: Traveled with family
Date of experience: January 2020,Unterhaltsamer Museumsbesuch,"Der Kinderbereich hat uns sehr gut gefallen, getoppt nur vom Physikbereich mit Dutzenden von Exponaten zum Ausprobieren. Leider war es im Bereich der Werkzeugmaschinen sehr ruhig, dafür haben wir die Windkrafträder vorgeführt bekommen. Unbedingt das Museumspersonal ansprechen! Die Elektro-Show war super, aber zu aufregend für unser Kind. Insgesamt ist das Museum zu groß für einen Tag - mit vielen tollen Ausstellungen, für Kinder und Erwachsene. Und man kann ja wieder kommen :-)",50,"Voecklabruck, Austria",Trip type: Traveled with family
Date of experience: February 2020,Merita tanto ,È un enorme museo che parte dal sottosuolo parlando della miniera fino ad arrivare all’epoca moderna con tecnologia e quant’altro. Noi purtroppo non siamo riusciti a vedere tutto perché siamo arrivati soltanto un’ora e mezza prima della chiusura e per questo vi consiglio di dedicare una giornata intera per questo fantastico museo.,50,"Naples, Italy",Trip type: Traveled as a couple
Date of experience: August 2019,Querschnitt durch die Geschichte der Technik,Ob Flugzeuge oder Schiffe und viele andere Technische Gräte es ist für jeden was dabei einfach gut dargestellt,40,,
Date of experience: January 2020,Baustelle,"Es werden weitläufige Restaurierungen durchgeführt, deshalb sind viele Abschnitte gesperrt. Die Baukosten sind immens aus dem Ruder gelaufen",40,"Bayrischzell, Germany",Trip type: Traveled as a couple
Date of experience: March 2019,Самый крупный технический музей,"Его официальное название Немецкий музей шедевров науки и технологии. Это самый большой технический музей,в нем собрано около 28000 экспонатов из более чем 50 отраслей науки. И эти экспонаты действительно шедевры. Особенно поражает коллекция уникальных старинных паровых машин самой разной конструкции и назначения, древние станки с ременным приводом от потолочного вала, вращаемого, например, теми же паровыми машинами. Есть подводная лодка, самолёты, первые компьютеры, модели термоядерных установок... Имеются также интерактивные усиановки, поясняющие различные физические явления (как в Экспериментаниуме). В общем, музей просто шикарный! Кроме того, он расположен на живописном острове, рядом метро и вокзал, есть где погулять. Прекрасное место. Настоятельно рекомендую!",50,,Trip type: Traveled solo
Date of experience: May 2019,Sehenswert!,Ich war als Schülerin das erste Mal im Museum und ich war sehr beeindruckt.  Jetzt nach 40 (!) Jahren der zweite Besuch und es war immer noch ein tolles Erlebnis!,50,"Achern, Germany",Trip type: Traveled as a couple
Date of experience: February 2020,A monaco con gli amici,"Museo da visitare assolutamente , però con una grande pecca , non esiste nessuna brochure e tantomeno audioguida in italiano , siamo nel 2020 Monaco è molto gettonata dagli italiani non  penso che  vadano solo  per la birra . Trovo questa cosa molto negativa peccato ....",40,"Brescia, Italy",
Date of experience: February 2020,One of world leading technical museums,"The Deutsche Museum is one of world leading technical museums, with impressive collection of everything linked with technics - be it the V2 rocket, or early computers. one should also visit the outside the departments, like the one for traffic",50,"Sarajevo, Bosnia and Herzegovina",
Date of experience: February 2020,Mit App geplant echt super.,"Wie immer zu viele Informationen für einen Tag! Eine Vorbereitung ist notwendig. Hier hilft die App des Museums!Dieses Mal gab es Physik, Kaffee und Nanotechnologie.Danke liebe Museumsmitarbeiter für die Informationen.",50,"Freigericht, Germany",Trip type: Traveled as a couple
Date of experience: January 2020,Erlebnis Deutsches Museum Museumsinsel,"eine einzige Katastrophe seit über 2 Jahren, wir haben immer wieder geschaut ob die bekannten Exponate wie Flugzeuge Tante Ju usw hier sind, immer geschlossen und weggesperrt.Sie verlangen auch noch eine Stunde vor Zusperren 28 Euro für 2Personen und dann gar nichts, eine echte Frechheit,sollte man meiden!!!!wunderschon dagegen das Verkehrszentrum am Bavarienpark nur 7 Euro für den ganzen Tag, schöne und viele Exponate freundliche Aufseher... hier sollte man hingehen, kein Vergleich zu dem gierigen Museumsinsel Nepp dort sollte man zusperren wenn man nichts bieten kann.",10,,
Date of experience: February 2020,Credit card refused under 20 euros and rude cashier,"I am leaving a bad review but it’s not about the content, since I wasn’t able to visit it. They don’t accept the credit card below 20 euros and the price entry is 14 euros. This is beyond understanding, all other places I went to in Munich accepted the card for lesser amounts than 14 euros. The cashier was so rude when she announced me this bad news, no empathy, she wasn’t feeling sorry at all and no reason was given for this stupid rule.",10,"Barcelona, Spain",Trip type: Traveled solo
Date of experience: February 2020,Não apreciei,"É um passeio bom para crianças ou pessoas interessadas em tecnologia e história. A parte dos barcos e aviões é bacana, assim como das minas, mas, sinceramente, há muita coisa ultrapassada demais! Achei perda de tempo, pelo dinheiro gasto, 29 euros casal e criança.",20,,Trip type: Traveled with family
Date of experience: February 2020,Muy completo,"El museo cuenta con muchísimas secciones con muchas temáticas diferentes. El museo es inmenso y se le podría dedicar todo un dia para ver con detalle cada una de las secciones. Es recomendable descargar la aplicación del museo para poder ver cuando se harán las demostraciones las cuales solo se hacen en alemán lamentablemente.Se puede comprar la entrada solo para el museo que se encuentra en el río pero también se puede comprar una entrada para entrar a los 3 museos que forman parte del Deutsches Museum. Hay que tener en cuenta que el Flugwert Schleissheim, que tiene una colección de aviones impresionante i algunas partes de cohetes, se encuentra a media hora en tren del centro de Múnich. La entrada para los tres museos tiene un precio de 21€ y se pueden visitar los 3 museos en 3 días diferentes en un periodo de 1 año. En caso de ser estudiante la entrada para los tres museos no tiene ningún sentido pues no hacen el descuento de estudiante en el paquete para los 3 museos. En caso de ser estudiante resulta mucho más barato comprar la entrada para cada museo de manera independiente.",30,,
Date of experience: February 2020,Science museum ,"Cost €14 to enter and we'll worth the price, 5 floors to explore. Everything from mining to nuclear power. Very interesting and lots of hands on exhibits",50,,Trip type: Traveled with friends
Date of experience: January 2020,Piove? Musei! ,"Abbiamo optato per il museo in un giorno di pioggia. È facilmente raggiungibile da marienplatz andando verso est. L entrata è di 14€ e si estende su 6 piani di cui 3 di museo. Ci abbiamo perso 2/3 ore. Potrebbe sembrare noioso per chi non sa nulla di meccanica e tecnologia ma ci sono anche cose altre cose, navi, aerei e cc. Le descrizioni sono in inglese e tedesco",50,"Brunico, Italy",Trip type: Traveled as a couple
Date of experience: April 2019,Not just a museum . It’s interactive .,"The technical / science museum of Munich . You don’t have to be a scientifically oriented . For children & all ages . If you been to the Smithsonian in DC, this is the Munich version . Older than Smithsonian, it’s a show case of almost everything you can imagine . It has a observatory  with giant telescopes for looking at the sky at night . It has a music part of children . They can try musical instruments . There is a flight museum outside Munich . Make it a must in Muncih . It’s worth the trip .",50,"Munich, Germany",Trip type: Traveled with family
Date of experience: January 2020,One of the best history/science museums in the world,"Great variety of inventory to show, which is better than viewing just pictures of a certain subjects. Some items are a few hundred of years old and are authentic, since they were donated by their owners to the museum. And most displayed items are actually of german origins. The museum is so big I had to take a break at noon, and even after that I was actually tired of walking, and I still had level 3 to 5 unexplored, even after walking for 5 hours. No spoilers, YOU NEED TO SEE IT YOURSELF!My only complaint, if any, was that there was no certain path to follow, which would pass you through all of the sections, because in some areas I had to go back through the same area I already visited. It would be even better for this musuem to follow for example a chronological order in the display of its items.",50,,Trip type: Traveled solo
Date of experience: December 2019,Большой и интересный,"Музей таково масштаба увидел впервые! Он соединяет в себе все технические изобретения и профессии, с которыми мог себя связывать человек. Начиная от шахт с первым оборудованием и заканчивая новейшими технологиями в робототехнике и компьютеризации. Я был восхищен тем, как удалось столько всего уместить в одном здании, даже учитывая тот факт, что оно 7-этажное! Если получится узнать про бесплатное шоу в зоне электрических машин и попасть на него - вы не пожалеете!",50,"St. Petersburg, Russia",Trip type: Traveled as a couple
Date of experience: January 2020,Riesige Ausstellung mit Aufklärender Elekto-Show,"Auf Grund der draußen herrschenden Kälte haben wir uns zu einem Besuch im Deutschen Museum entschieden. Die tatsächliche Größe des Museums haben wir dabei total unterschätzt. Die 3h dort vergingen ziemlich schnell. Man sollte also durchaus etwas Zeit einplanen wenn man einen Besuch plant.Die Ausstellung ist dabei ziemlich interessant. Wir haben in unseren 3h lediglich die Nautik/Schiffahrtsausstellung geschafft und die, tatsächlich durch Zufall entdeckte Show zur Hochspannung. Man möge meinen das Hochspannung an sich total langweilig ist aber die Show selbst war das komplette Gegenteil. Blitzeinschläge, sichtbar gemachte Hochspannungen mit helblau leuchtenden Stromflüssen und die Demonstration eines Faradayschen Käfig waren Teil der Show. Unerwartet Spannend und auf jeden Fall einen Besuch wert!Hätten wir mehr Zeit gehabt wäre die ""Show-Mine"" sicherlich auch ein spannendes Thema geworden.Für kleinere Kinder und die, die evtl. nicht so super gerne ein Museum besichtigen möchten, gibt es eine Kids Area in dem sie spielen können sodass Eltern in Ruhe das Museum besichtigen können. Ich werde auf jeden Fall zurück kommen um den Rest zu sehen. Der Eintritt ist mit 14€ ziemlich günstig!Wichtig ist, etwas Zeit ein zu planen!",50,,Trip type: Traveled with friends
Date of experience: December 2019,Μουσείο,"Ενδιαφέρον επίσκεψη για τα παιδιά. Χρειάζεσαι αρκετό χρόνο να διαθέσεις, αλλά είναι οργανωμένοι και μπορείς να κάνεις κράτηση μέσω ίντερνετ. Έχει δωρεάν χώρο για να αφήσεις τα προσωπικά σου είδη.",40,"Munich, Germany",Trip type: Traveled with family
Date of experience: January 2020,One of the best,"Endless!! You need over 4 days to see everything in a normal rate. It has everything inside ships,planes, underwater stuff, mechanics, physics, electricity, electronics and more. Highly recommended but not for one day",50,"Veroia, Greece",Trip type: Traveled as a couple
Date of experience: December 2019,превзошел ожидания,"очень много залов и информации, лучше всего ходить с проводником который сможет объяснить те или иные стенды. была с детьми 11 и 17 лет всем понравилось, правда мы с младшим устали раньше чем кончились залы, в кафе очень дорого, вода только холоднющая, будьте готовы к ценникам на входе, они есть на сайте, нам обошлось 29 евро.",50,"Volgograd, Russia",
Date of experience: March 2019,Awesome,Awesome as always! Too bad they had one section completely shut down but still this museum is really a piece of amazing history.,50,"Chemnitz, Germany",Trip type: Traveled with friends
