date,title,text,rating,visitor_origin,visit
Date of experience: February 2020,"Stimmung okay, große Betonwüste, angemessene Preise","Die Anreise mit der Bahn war unkompliziert und einfach. Am Stadion muss man als Gästefan dann aber einen ziemlichen Fußmarsch auf sich nehmen, um zum Gästeblock zu gelangen, der ist aber gut ausgeschildert.Was diese Fantrennung soll ist aber auch irgendwie nicht ganz ersichtlich, da sich an der Arena eh alle Fans wieder mischen.Schön ist es an der Arena nicht, da mag sie selbst noch so beeindruckend sein, es ist eine riesige, unpersönliche Betonwüste. Da backe ich als Paderborner zwar selbst kleine Brötchen, hatte von der Allianzarena aber irgendwie mehr erwartet.Im Block waren ausgerechnet in unserer Reihe alle Sitze falsch nummeriert (die 7 gab es 2x,  die Plätze 8 und 9 waren zwischen 10 und 11 usw.) was problematisch ist, wenn der Ordner einen dazu auffordert, sich hinzusetzen und ständig wieder aufscheucht, weil keiner weiß, wo er denn nun sitzt...Ticketpreis war dafür aber voll angemessen!Stimmung beim Spiel (und wir hatten ja nun ein wirklich spannendes Spiel erwischt) hätte besser sein können, vielleicht schlagen Gegentore aber auch einfach zu stark auf den empfindlichen Münchener Magen ;) Das nur nebenbei, dafür kann die Arena ja nix)Dass man bei jedem Gang zu Toilette und Bratwurst so eine Wiedereinlasskarte ausgehändigt bekommt nervt ein bisschen. Essen war für ""Stadionfraß"" in Ordnung.Wieder draußen ist die U-Bahn dann leider erdenklich schlecht ausgeschildert, denn auf dem Rückweg muss man nicht den gleichen Weg nehmen wie auf dem Hinweg.Alles in allem okay. Gibt wahrscheinlich Fans, die schon einen viel schlechteren Abend in der Allianzarena hatten ;)",30,,
Date of experience: March 2020,Imponerende stadion,"Er du fodboldfan så køb billetter til en rundtur på stadion. Man ser bl.a. omklædning, presserum og banen ikke mindst. Man kan booke turen på flere sprog (dog ikke dansk). Der er også et meget stort museum om Bayern Münchens historie.",40,"Frederiksberg, Denmark",
Date of experience: March 2020,Heimsieg!,"Wer nach München zum Urlaub machen kommt, sollte schauen, dass er auch ein Spiel im Stadion besuchen kann. Super Atmosphäre!",50,"Bad Segeberg, Germany",Trip type: Traveled as a couple
Date of experience: March 2020,Tolles Rundum-Erlebnis,"Nach bislang knapp 15 Jahren Dauerkarte, (kleiner) Arena-Führung, Erlebniswelt etc. war dieses Wochenende der große Tag mit dem & für den Nachwuchs gekommen:Spieltagstour mit Erlebniswelt, Fan-Shop & anschließendem Spiel gegen Augsburg.Die Tour bis ans Spielfeld & auf die Trainerbänke war toll gemacht. Einzig die Abstimmung der geführten Gruppen untereinander könnten noch besser gemacht werden, damit man sich nicht immer wieder „im Weg“ steht.Es wurde sich geduldig Zeit für zusätzliche Fragen - besonders von den Kids - genommen.Die Erlebniswelt (das Vereinsmuseum) ist absolut ein Erlebnis - wenn auch noch nicht so sehr für die Kleinen aber ab 10-12 Jahren fasziniert das sicherlich auch die Kids.Kleiner Kritikpunkt: Der verwendete Schinken auf einem 4€-Sandwich war unterste Schublade / billigste Ware ... schade, dass man hier den glänzenden Gesamteindruck befleckt.Der Fanshop (Megastore) ist natürlich das nächste Paradies für jeden Fan: Gute Auswahl, sehr freundliches Personal, ... man müsste mehr Geld haben ... ;)Die Kids waren völlig begeistert & fasziniert von ihrem ersten Besuch und wollen ganz bald wieder hin!",40,"Fritzlar, Germany",Trip type: Traveled with family
Date of experience: February 2020,08/15,"Klar, hier wird fast food vom geschmack billigster qualitätVerkauft. Es muss schnell gehen und beim Fußball erwartet niemand irgendwelche Genüsse...außer bier.Ehrlich: Hauptsache Bayern spielt gut. Gastronomie ist letzrangig",20,,Trip type: Traveled with friends
Date of experience: January 2020,unvergessenes Erlebnis,"Ein Erlebnis der besonderen Natur. Eine Besichtigung des Stadions ist empfehlenswert. Sicher sind andere Stadien und Zuschauer lauter, aber die Nähe zu den Spielern und das faire Publikum (außer den Ultras) ist schön.",50,"Dillingen, Germany",
Date of experience: March 2020,Chulisimo,"preferiblemente verlo de noche por la iluminacion, aunque si quieres poder entrar, etc, se debe ir por la mañana.",50,"Motril, Spain",Trip type: Traveled with friends
Date of experience: November 2019,Beautiful football ground. ,Went to watch a Bayern Munich football match.. Really good atmosphere and an amazing stadium which looks even better when lit up at night.,50,"Great Barr, United Kingdom",Trip type: Traveled solo
Date of experience: February 2020,Home of FC Bayern Munchen,"Great place for a football fan to buy official souvenir, you can also join the tour and have a quick bite in the restaurant.",40,"Hong Kong, China",
Date of experience: February 2020,Vale muito a pena,"Estadio com iluminação unica, vale a pena ir a noite. Assistimos jogo Bayern x Hoffenheim, frio de o graus. Para ir ao estadio, utilizamos o passe que compramos no hotel valido para 24 horas, metro chega ao ponto final, tem que caminhar em torno de 1km. Clima do jogo muito bom, sem brigas ou hostilidades. Recomendo",50,"Curitiba, PR",
Date of experience: December 2019,Bayern München,"Belíssima arena do Bayern. Visita guiada completa da arquibancada, salas ( de imprensa, descanso,...), vestiário, “túnel” para o gramado,... depois museu do time e loja. Com direito a música de abertura da Champions L.",50,"Salvador, BA",Trip type: Traveled with family
Date of experience: February 2020,Tolle Arena jedoch ohne große Stimmung wie in anderen Stadien in Deutschland,"Waren zum Fußballspiel Bayern - Paderborn in München in der Allianz-Arena.Kenne diese Arena und alles gut durchorganisiert vom Eintritt bis hin zur Rückfahrtmit der U-Bahn. Auf jeder Ebene die bekannten zahlreichen Stände für Getränke, Bratwurst, Fritten etc.Nur die Bayern-Fans sind sehr zurückhaltend bzw. ""vornehm"" was die Stimmung angeht. Kenne ich total anders von anderen Stadien, die auch noch kleiner sind. Das 75.000 bzw. 73.000 Menschen so wenig Stimmung verbreiten können, ist mir unverständlich, die 2.000 Paderborner haben mehr ihre Mannschaft unterstützt alsdie Bayern. Kenne dies schon, schade.Die Arena ist super und hat mehr Stimmung verdient.",50,,
Date of experience: February 2020,Увидеть матч легендарной Баварии,"Не знаю как на счёт экскурсии, но на матч сходить определенно стоит. Билеты довольно не дорогие (если матч не центральный), купить можно на сайте, особенно в разделе перепродажи билетов. Эмоции после посещения самые яркие. Добраться до стадиона можно от станции метро frottmaning.",50,"Moscow, Russia",Trip type: Traveled solo
Date of experience: February 2020,Vale conhecer!,"Arquitetura interessante, principalmente a noite quando passa a ser iluminada de vermelho. Loja igual as demais encontrada nas cidades.",30,"Curitiba, PR",Trip type: Traveled with family
Date of experience: February 2020,Impresionante obra arquitectónica !,"Como se puede estar en Múnich, y no visitar el estadio de uno de losEquipos históricos en Europa ?. Solo pudimos visionar una parte de este, pero la tienda estaba abierta, pudiendo comprar cosas. Para llegar cogimos elMetro, y una vez este los dejó en las inmediaciones hubo que andar kilómetro y medio para llegar y otro tanto para volver, pero la visita merece absolutamente la pena. Grande Bayern München",50,Nerja,Trip type: Traveled with family
Date of experience: February 2020,Arenatour,Die Tour war sehr interessant für groß und klein (6 Jahre). Die Erlebniswelt ist halt Bayern-Worshipping auf höchstem Level ... das Hefeweizen im Fantreff war super!,40,,Trip type: Traveled with family
Date of experience: February 2020,Το καμάρι των Βαυαρων,Ημέρα γιορτής όταν παίζει η αγαπημένη τους ομάδα. Δύσκολο να βρεις εισητηρια ωστόσο μια βόλτα αξίζει.,50,"Larissa, Greece",Trip type: Traveled as a couple
Date of experience: January 2020,Vale o Tour,"Excelente oportunidade de se visitar o Allianz Arena... só ao agendar pelo site.. tente agendar um Tour em inglês.. pois quase todos são apenas em alemão. Vale muito a penas fazer a visita ao Museu, também dentro do estádio. Local limpo e organizado. Tem um restaurante legal. Sempre ir de trem e descer na estação do estádio e caminhar uns 30 minutos até achar a portaria correta que inicia o Tour. Os Tours são pontuais.. então bom calcular direitinho o tempo para chegar... recomendo chegar uns 90 minutos antes do tours e visitar primeiro o museu até chegar a hora do seu tour.",50,,
Date of experience: December 2019,Emocionante ver o Bayer ganhar!,"Fomos assistir ao jogo do Bayer di Munich... fomos de metro, sem problema, apesar de cheio!Ao sair do metro, se caminha uns 10 min... a entrada no estadio foi BEM TUMULTUADA... mts filas enooooormes... nem parecia europa kkkkNao pode entrar com mochila entao tem q deixar no guarda volume antes da entrada... pequena fila mas organizado... $2.La dentro do estadio tem bar, mas bem cheio... preço ok!Banheiro tb lotado mas organizadoAdoramos a experiencia!E o bayer ganhou com gol do felipe coutinho!!!!",40,"Rio de Janeiro, RJ",Trip type: Traveled as a couple
Date of experience: October 2019,Tolle Atmosphäre,"Gute, breiet Wege, im gegensatz zu anderen Stadien ausreichen Toiletten und Snackstände. Ausfahrt aus dem Parkhaus nach Soielende dauert ewig.",40,,
Date of experience: August 2019,VISITA PARA NO PERDERSELA,"En un principio ni nos planteamos ir, pero una vez en Munich pensamos por lo menos ver el estadio desde lejos porque nos iba a llevar mucho tiempo la visita, pero nada más lejos de la realidad. De camino a Salzburgo nos desviamos en coche y no nos defraudó para nada, es más yo diría que no habría que perdersela. Increíble. El tour aunque caro merece la pena. Pese a que lo vimos de día y nos pareció una maravilla, de noche y en día de partido ni me lo imagino. Es para echarle unas cuantas horas pero de verdad que cumple todas las expectativas.",50,"San Fernando, Spain",
Date of experience: February 2020,cup game,stunning stadium.good food and drinks and the football was great as well .thoroughly enjoyed our visit,50,"Edinburgh, United Kingdom",Trip type: Traveled with friends
Date of experience: February 2020,Surpresa top! ,"Estamos jantando e perguntamos ao garçom se conseguiríamos ingressos, prontamente ele foi verificar e veio com a resposta que o jogo era tranquilo e que havia ainda bastante ingresso. Fomos para o estádio e entramos. Que belo estádio, fora o show dos apresentadores internamente. Uma experiência que vale a pena, saímos um pouco antes e pegamos o taxi sem complicações. Recomendo",50,"Uberlandia, MG",Trip type: Traveled with family
Date of experience: February 2020,An excellent stadium,"Our tour guide was Bernhard who was incredibly informative and helpful on our tour. The Arena is a must visit for the kombiticket which allows visits to the club museum and a guided tour for just 19 euros. The stadium is stunning both inside and out, and the access on the tour is excellent. The arena's lower tier can be visited, as well as Bayern's dressing room and backstage areas. One of the highlights of my stay in Munich!",50,"Manchester, United Kingdom",
Date of experience: October 2019,Tolles Stadion,"Die Allianz Arena ist ein beeindruckender Stadionbau mit einer super Atmosphäre bei den Fußballspielen. Man muss allerdings gut zu Fuß sein, da die Ränge mittels großer Treppen mit hohen Stufen erreicht werden können. Hinsichtlich der Verpflegung ist noch ""Luft nach oben"" wegen der langen Schlangen. Sehr schwierig ist die Abfahrt mit der S-Bahn wegen der wirklich großen Menschenmassen und der sehr langen Wartezeit. Tatsächlich inakzeptabel ist die Abfahrt mit dem KFZ aus der Tiefgarage unter dem Stadion (eigene erlebte Wartezeit: 45 Minuten)!",30,Nürnberg ,
Date of experience: February 2020,Good,"Being a football fan this is a must, easy to get to on train, tour lasted about an hour, tour guide was good and informative",50,"Farnham, United Kingdom",Trip type: Traveled as a couple
Date of experience: January 2020,Στολίδι!,"Μιλάμε για ναό όπου κάθε ποδοσφαιρόφιλος που επισκέπτεται το Μόναχο πρέπει να πάει να δει. Το ιδανικό είναι να κάνετε μια κράτηση για το τουρ, είτε στα αγγλικά είτε στα γερμανικά, του οποίου το κόστος είναι 19 ευρώ ανά άτομο, αλλά πιστέψτε με η τιμή μπροστά σε αυτά που θα δείτε είναι πάρα πολύ μικρή! Θα έχετε ελεύθερη πρόσβαση στο μουσείο όπως και στην μπουτίκ, ενώ θα τρελαθείτε με το τουρ καθώς θα φτάσετε μια ανάσα δίπλα απ τον αγωνιστικό χώρο, μέσα στα αποδυτήρια, στην αίθουσα συνεντεύξεων τύπου, και πολλά πολλά άλλα που χάνουν την αξία τους αν τα αναφέρω εδώ. Δεν θα το μετανιώσετε.",50,"Thessaloniki, Greece",
Date of experience: February 2020,FC Bayern München ,Das ist das schönste Stadion in Europa.Sehr modern und innovative Lösungen.Ticket Preise sind in Ordnung.Mia San Mia,50,"Bottrop, Germany",Trip type: Traveled with friends
Date of experience: September 2019,Świątynia dla fanów piłki nożnej.,"Wygodne krzesełka na trybunach, bardzo dobra widoczność.  Na mecz nie wpuszczą nikogo z plecakiem. Świetna atmosfera podczas meczów, kibice przeciwnych drużyn wymieszani na trybunach to norma. Na bramkach osobne wejścia dla kobiet. Możliwość zwiedzania stadionu z przewodnikiem ""od zaplecza"", obejrzymy szatnie, salę konferencyjną, zwiedzamy trybuny. Zwiedzanie w języku angielskim lub niemieckim.  Niestety nie można wejść na murawę boiska, a także na ławkę rezerwowych.",40,"Zielona Gora, Poland",
Date of experience: January 2020,야경이 예뻤던 알리안츠 아레나,"시내에서 M존(시내 권역)으로 갈 수 있는 곳 중 가장 멀리 있는 관광지인듯? M존이랑 1존이랑 같이 공유하는 장소여서, 시내 1일권 끊어도 갈 수 있었다.밤에 야경이 예쁘지만 내가 갔던 날엔 아무도 없어서... 조금 무서웠던 느낌이 있다. 경기 없는 날에는 생각보다 많은 사람이 오지는 않는 것 같으니, 되도록 동행자 구해서 가는 걸 추천!",40,,
Date of experience: January 2020,Best stadium in the world ,"Δεν μπορώ να είμαι αντικειμενικός , όντας φανατικός οπαδός την Bayern Munich ! Το γήπεδο είναι στολίδι !! Αξίζει να πας επίσκεψη , αλλά να δεις και αγώνα αν έχεις την δυνατότητα ! Φοβερή αρχιτεκτονική ! Φοβερή αίσθηση του αγωνιστικού χώρου!! Υπέροχο και το μουσείο της ομάδας",50,"Kozani, Greece",Trip type: Traveled solo
Date of experience: July 2019,Juste Waow ,"Le billet d'entrée est assez cher mais pour une personne (moi)  qui ne suis pas fan de foot du tout (alors la pas du tout) j'étais très impressionnée par le lieu, l'immensité.  Même si le stade etait vide, l'atmosphère etait tout autant rempli de ferveur.  La descente des marches est a vivre sans oublier la visite des vestiaires.",40,Tamarin,Trip type: Traveled with family
Date of experience: February 2019,HERMOSA OBRA ARQUITECTÓNICA,"Tomamos el metro para llegar está un poco retirado de la ciudad al llegar a la estación debes caminar un poco para llegar a la entrada, es una obra arquitectónica hermosa tan bien diseñada y agradable a la vista como una almohada blanca gigante",40,"El Salvador, Chile",
Date of experience: January 2020,Obra de ingenieria en forma de estadio,"Antes de irme de Munich queria visitar este estadio porque la gran mayoria de las personas me habian dicho que merecia la pena verlo por la noche iluminado.En mi caso, fui a visitarlo en dia de partido lo cual fue algo tedioso debido a la gran cantidad de personas y coches que van a ver el partido. Aunque los accesos y la organizacion del estadio es muy buena se dan grandes atascos tanto en las entradas como en las salidas del estadio.Si solo quereis visitar el estadio y no ver el partido o tour os recomiendo que intenteis aparcar en alguna zona alejada ya que el parking del estadio cuesta unos 10€ estes el tiempo que estes, la gente que va al partido aprovecha yendo un par de horas antes, aparca, se beben algunas cervezas en el propio parking y acceden al partido de futbol.Si teneis alguna duda de cualquier cosa no dudeis en preguntar a la policia o al personal de organizacion ya que son muy amables, respetuosos y si teneis suerte algunos hablan español.",30,"Madrid, Spain",
Date of experience: January 2020,Allianz,"Con il nostro camper ci siamo fermati per due notti sull’area sosta che si trova nel parcheggio dello stadio, molto comodo in quanto a cinque minuti di camminata si trova la stazione per raggiungere facilmente il centro. Stadio molto suggestivo in particolare la sera con le luci che illuminano tutto.",40,"Pordenone, Italy",Trip type: Traveled with family
Date of experience: January 2020,Not amazing,"The tour lasts a bit too much and for a cold day it isn't very pleasant. I don't recommend you to take the kids in a cold day.If i knew how it is, i would have taken only the museum entrance for 3 euros.Souvenirs shop too expensive.A restaurant is open if you get hungry between tours.",30,"Bucharest, Romania",Trip type: Traveled with family
Date of experience: January 2020,Schlauchboot,Schlauchboot und tote Hose da #S04Da ist in der Kreisliga sogar mehr Stimmung als in dem schlauchboot😂,10,,Trip type: Traveled solo
Date of experience: January 2020,Bayern gegen Schalke ,"Wir waren heute wie des Öfteren in der Allianz Arena zu einem Heimspiel des FC Bayern München. Wie immer ein tolles Erlebnis, gekrönt von einem Heimsieg. Einen Besuch kann ich jedem nur empfehlen. Ebenso lohnenswert ist eine Stadiontour (diese ist auch für Personen im Rollstuhl oder anderen Einschränkungen möglich) und natürlich ein Besuch des Fan-Shops.",50,"Vohenstrauss, Germany",Trip type: Traveled with friends
Date of experience: November 2019,First Soccer/Futbol Match,"Our family attended a FC Bayern match here and wow, it was just what we expected in terms of hype and noise and excitement!  Although we are Americans, attending a match in another country being surrounding by German speaking (or cheering) fans was an experience we'll never forget.  Bayern lost heavily, but it was so much fun to just be in the stadium.",50,,
Date of experience: January 2020,Enttäuschend ,"Die Allianz Arena ist vom Aufbau her gedacht grundsätzlich mal ein gutes Stadion. Leider hört’s beim Gedanken schon auf. Die Logistik ist die mieseste aller Bundesligastadien, die ich bisher erlebt habe. Originalzitat zur zweiten Halbzeit „wir haben keine Pommes mehr“ bei einem ausverkauften Heimspiel 😳 sorry, geht gar nicht. Auch sonst ist der Aufbau nur vom Innenraum her attraktiv (fürs TV halt) aber wenn man mal dort war (mein 4. mal) ist es wiederholt unschön für den Besucher an sich.",10,,Trip type: Traveled as a couple
Date of experience: December 2019,Αθλητικός χώρος,"Εύκολη πρόσβαση με τα μέσα μεταφοράς, θα ήταν καλό να το συνδυάσεις με κάποιο αγώνα ώστε να το δεις μέσα. Ανοιχτό το μαγαζί με τα αξεσουάρ και ένα εστιατόριο.",40,"Munich, Germany",Trip type: Traveled with family
Date of experience: January 2020,Tre anni di attesa inutili,"Tornatoci a distanza di 3 anni in quanto non ero riuscito a fare il tour dello stadio questa volta mi sono premunito acquistando online il biglietto per il tour (19€) comprendente il museo. Quest'ultimo chiaramente ha visto la presenza di qualche trofeo in più rimanendo sempre molto affascinante. Mi ha invece molto deluso il tour vero e proprio dello stadio soprattutto se paragonati a tanti altri fatti: verrete portati e fatti sedere in curva per poi passare alla tribuna autorità, da lì verrete condotti alla sala stampa, agli spogliatoi del Bayern e a quelli avversari ed il vostro tour sarà terminato. Non vi è alcuna possibilità di fare il tunnel che conduce in campo, sedersi sulle panchine o fotografarsi a bordocampo. Insomma paragonato a San Siro, Bernabeu e Camp Nou mi sento di dire che è stato molto deludente.",20,"Olgiate Olona, Italy",
Date of experience: January 2020,Münchens wahre Liebe ,"Super Daniel, the Tour Guide. A very majestic arena with a superb Erlebniswelt. Combi Ticket price is normal. Fan shop prices and bistro prices a bit higher than they should. Allaround a 5 star experience.",50,"Veroia, Greece",Trip type: Traveled as a couple
Date of experience: January 2020,View from the outside,I have now had the opportunity to admire this beautiful stadium from the outside.  You cannot miss it.,40,"Perth, Australia",
Date of experience: January 2020,"Довольно интересно, если понимаешь на английском ","Были в январе. Игр в этот период нет. Ехали чисто на экскурсию. В этом случае на авто надо ехать на стоянку для автобусов. В нашем случае там стояло с десяток машин. Турникет ""зелёный стрелочка"". Ограждения организованы так, что идёшь туда,  куда надо. Плюс указатели. Поднимаешься по ступенькам этажом выше и попадаешь на кскурсионную кассу. За троих комбо билет (с музеем) 49евро. Экскурсии были только на английском.  Ну, ок. Буду своим переводить, если сам пойму 😆.Купил билет, прошёл в кафе откуда стартует экскурсия.  Экскурсовод пришёл ровно в назначенное время. Проверил билеты, объяснил правила безопасности и начал экскурсию.  В итоге выходили на трибуны, раздевалки, конференц зал,  хол, где главный вход для спортсменов (который по тв показывают). Туннель для выхода игроков на поле был на ремонте. Об этом предупредили ещё на кассе. Час пролетел незаметно. Тозже сходили в  музей. Интересно.Выход через клубный магазин, конечно. Но, думаю, он того стоит.Расстроило, что парковка оказалась платной 5 евро.Если есть время или погода не располагает к прогулкам по воздуху (как у нас) вэлкам сюда.",40,"Krasnodar, Russia",Trip type: Traveled with family
Date of experience: April 2019,Interessant,"Die Tour war wirklich interessant und ist auch für Nicht-Fußball-Fans empfehlenswert. Man kommt einfach in Bereiche, die man sonst nicht zu sehen bekommt und die Infos sind wirklich interessant.Unser Guide war nett, hat auf alle Fragen reagiert und stets eine Antwort gewusst.",50,"Bad Bleiberg, Austria",
Date of experience: December 2019,Fußball schauen ,Top Stadion. Hier kann man gechillt vor dem Spiel im Paulaner Treff noch ein Getränk schlürfen oder was essen. Wir sind immer sehr gern hier. Vorallem wenn der FCB gewinnt 🤭! Jeder sollte sich das Stadion anschauen wenn man in München ist. Es gibt auch geführte Rundgänge hinter die Kulissen.,40,"Metzingen, Germany",Trip type: Traveled as a couple
Date of experience: January 2020,Fans de bayer,"Tomamos un S desde Múnich centro y en pocos minutos estuvimos allí, el predio inmenso donde desde lejos se divisaba el globo plateado del estadio allianz arena, emoción al triple! Varios otros visitantes, incluso familias y niños escaleras arriba accedimos al star donde adquirimos los tickets. El sitio de espera increíble, con espacios para comida y excelentes baños. Lugar acogedor con pantallas gigantes. Buen WiFi free. El museo increíble! La cancha estupendisima. Pero no tenían grabación guía en español (sólo en alemán e inglés). Recomendado visitar este lugar.",50,,Trip type: Traveled with family
Date of experience: January 2020,Espetacular ,"Não deixe de conhecer o estádio Allianz Arena casa do Bayer de Munich, um passeio rápido que agrada toda família, temDuas opções dentre várias:Conhecer o museu com toda história e fazer um tour guiado (temQue marcar horário) mas é bemRápido cerca de 1 hora...Vale a pena",50,"Rio de Janeiro, RJ",Trip type: Traveled with family
Date of experience: January 2020,Tempio del Bayern,"Da non perdere se si è appassionati di calcio, ma è anche un magnifico esempio di architettura, sia di giorno che di notte, quando i pannelli di rivestimento si illuminano di rosso. E' possibile fare un tour combinato di stadio e museo, prezzo sui 20 euro circa.",50,"Frosinone, Italy",
Date of experience: January 2020,Area sosta camper,Questa recensione è riferita all'area sosta camper attrezzata che si trova presso il campo da calcio Allianz Arena. 15 euro al giorno x un camper con corrente inclusa carico e scarico acque. Fermata della metro linea blu che porta in centro. Ottima,50,"Pescia, Italy",Trip type: Traveled with family
Date of experience: December 2019,Magnifico,"Dall'esterno sembra un enorme astronave.La guida è stata molto esaustiva, nonostante fosse in inglese soltanto! Bello il museo e lo store lo stadio all'interno vale davvero la visita!",50,"Lauria, Italy",Trip type: Traveled as a couple
Date of experience: December 2019,Mi piace questo stadio,Siamo andati qualche tempo fa a visitare l'Allianz Arena. Il museo all'interno è grande è racconta la storia dello stadio. Ci sono in vendita dei souvenir,50,,Trip type: Traveled as a couple
Date of experience: October 2019,gigantic stadium,a beautiful stadium and if you are a FC Bayern fan you will love it more. you can but the clubs souvniers here. ample parking and access to the subway.,40,"Kuala Lumpur, Malaysia",
Date of experience: January 2020,Embora não seja fã de futebol vale a pena a visita,Levei meu filho de 11 anos ao estádio que adorou a visita. Não fizemos o tour mas foi possível ir a loja que fica no primeiro piso do estádio então pode-se ver a estrutura interna e externa pagando apenas o estacionamento(até 45 min. não é cobrado(horários sem jogos). A loja é muito legal e não tem como sair de lá sem comprar algo. Tendo oportunidade não deixem de cisitar,40,"Piracicaba, SP",Trip type: Traveled with family
Date of experience: January 2020,Meraviglioso ,"Il tempio del bayern Monaco! Se siete amanti del calcio penso sia inutile dire quanto dovete assolutamente andare a visitarlo. Se riuscite prenotate online il tour, più veloce nella fase di ingresso.",50,,Trip type: Traveled as a couple
