date,title,text,rating,visitor_origin,visit
Date of experience: July 2020,Derzeit nicht zu emphelen,"Man muss derzeit den vollen Eintritt zahlen, jedoch sind alle Gebäude wegen Corona gesperrt. Auch gibt es keine öffentliche Fütterungen. Viele Tiere kann man somit garnicht sehen, da sich diese in den Gebäuden aufhalten.",30,Germany,
Date of experience: January 2020,Sehr schöner Zoo,"Als Neu-Münchener hatten wir uns direkt eine Jahreskarte geleistet. Gerade bei leicht regenerischem Wetter am Wochenende immer einen kleinen Autotrip wert. Besonders ist das kleine Mäusehaus sowie die Fledermausgrotte. Auch der Streichelzoo mit den Ziegen ist gut. Trotzdem sollte man auf den Nachwuchs aufpassen, die Ziegen können auch schon mal bockig werden.",50,"Munich, Germany",
Date of experience: June 2020,Not allowed in because cashier did not know how to sell a year membership,"I will start by saying that I love the Munich zoo and for the past two years have been an annual card holder. Today's experience is what led to this review Today my husband was taking our small son to the zoo so I can have a few hours alone (8.5 months pregnant here :)). Due to Covid-19 all visitors must reserve spots online before the day of the visit. Not a problem, I think it's great they are respecting social distancing requirements and limiting the number of visitors in a day. Online you cannot buy a year membership - I have always had to buy my memberships in person at the desk. According to the zoo website for year card holders you reserve a 0 Euro ticket and can go in. Since there is no option for buying annual tickets online I reserved 2 0Euro tickets for my son and husband - this way they have reserved spots to enter and can buy the annual membership in person at the desk. Today they were denied entry because the woman at the desk didn't know how to sell a year membership....  I love this zoo but they need to provide their staff better training and update their website.",10,"Bozeman, Montana",
Date of experience: June 2020,Unterstützungsmassnahme zu viert,"Wir haben zu viert die Online-Tickets gekauft. Wer möchte, dass es den Zoo noch gibt, sollte es auch als Unterstützungsmassnahme sehen. Wir hatten Glück mit dem Wetter, trocken und ausreichend Tiere draussen. Die Häuser waren noch zu, auch verständlich. Snack- und Imbissstationen sind offen und da nicht so viel los ist, alles entspannt. Unterstützen Sie Ihren Tierpark, wenn Sie seine Güte und die Grösse schätzen.",50,"Munich, Germany",Trip type: Traveled with friends
Date of experience: June 2020,Einfach nur toll ein Besuch lohnt sich.,"Der Tierpark ist einfach nur toll. Die Anlagen mit den alten Bäumen und die Tiere einfach Klasse. Man fühlt sich so richtig wohl und möchte gar nicht mehr rausgehen. Corona machte es ja nicht möglich in Häuser zugehen, aber die Tiere waren alle draussen so hat man nicht das Gefühl gehabt irgend etwas versäumt zu haben. Immer wieder gerne wir eun Besuch eingeplant wenn wir in München sind.",50,,
Date of experience: June 2020,Schlimm,"Hier steht sicher nicht das Tierwohl im Vordergrund, sondern die Gewinnmaximierung. Schlimm abzusehen und sehr schade.",10,,
Date of experience: June 2020,Babys unerwünscht,"Der Zoo ist wunderbar, aber für mein Baby habe ich keine Eintrittskarte mehr bekommen. Dass ich für mich und meine drei zahlenden Kinder den doppelten Eintrittspreis zahlen soll, lasse ich mir ja noch eingehen, aber dass ich mein Baby jetzt zu Hause lassen soll, da mir keiner weiterhelfen kann und die Eintrittskarten nicht zurückgegeben werden können, verstehe ich trotz Corona ehrlich gesagt nicht.",10,"Weiherhammer, Germany",Trip type: Traveled with friends
Date of experience: September 2019,A good time,We had a good time. A very nice zoo with lots of great animals. There were good descriptions. A great pastime for the whole family.,40,"Novi Pazar, Serbia",
Date of experience: August 2019,Sehr schöner Zoo,"Ein sehr schöner Zoo, der immer wieder Spaß macht und Freude für Kinder und Erwachsene bietet. Wir kommen immer wieder gerne.",50,,
Date of experience: May 2020,Schöner Tag,Wir waren heute zu Corona Zeiten im Tierpark und haben die Zeit sehr genossen. Es war nicht so voll und man konnte fast alle Tiere ansehen. Beim Mittag essen beim Brezn Sepp saßen wir angenehm im Außenbereich.,40,"Munich, Germany",Trip type: Traveled with family
Date of experience: May 2020,Schlechtes Krisenmanagement,Jahreskarteninhaber sollen angeblich ein 0 - Euro - Ticket über München Ticket erhalten. Dort werden aber nur kostenpflichtige Tickets angeboten. Folglich wird uns der Zutritt zum Tierpark mehr oder weniger verweigert. Eine Kontaktaufnahme zum Tierpark ist auch nicht möglich. Jetzt wird seitens der Tierparkverwaltung die Wertschätzung gegenüber ihren Unterstützern sichtbar.,10,"Munich, Germany",Trip type: Traveled with family
Date of experience: January 2020,地元の動物園,ライオンも写真にのっており、こんなところにも、ライオンがいる動物園があるのだと、びっくりしました！！,40,,
Date of experience: August 2019,Wunderschön,"Es ist immer wieder schön hin zu gehen.Die Pfleger kümmern sich super um die Tiere, und es gibt jede Menge zu sehen",50,"Erding, Germany",Trip type: Traveled with family
Date of experience: February 2020,Schlechter Umgang mit Kunden und reine Umsatzgier,Unfassbar wie wenig Sozialkompetenz und Feingefühl bei den Mitarbeitern des Tierpark Hellabrunn vorherrscht. Nicht zu empfehlen hier jemals auch nur einen Cent reinzustecken.,10,,Trip type: Traveled with friends
Date of experience: March 2020,Sehenswert,Nach langer Zeit mal wieder eien Zoobesuch gemacht. Unbedingt die Fledermaushöhle besuchen-mitten drin.,40,Sta. Maria,
Date of experience: February 2020,Lohnenswert,"Waren Anfang Februar bei schlechtem Wetter dort. Trotzdem oder gerade deswegen war der Zoo einen Ausflug wert. Sehr leer, gefühlt 50 Besucher. Sehr kindgerecht, leider konnten wir die Spielplätze nicht nutzen. Insgesamt tolle Anlagen für die Tiere.",40,"Wurzburg, Germany",Trip type: Traveled with family
Date of experience: February 2020,Familienausflug,Schöner Tierpark mit vielen verschiedenen Tieren. Für die Kinder gibts viele Spielmöglichkeiten. Toll,40,"Unterseen, Switzerland",Trip type: Traveled with family
Date of experience: January 2020,Хороший зоопарк,"Этот зоопарк, по который можно сказать, что в нем все в меру: не большой, но и не маленький - в самый раз на 4-5 часов с ребенком, чтобы обойти не торопясь. Животных не очень много, но есть и слоны, и носороги. и жирафы, и бегемоты... всех понемногу. Отдельно хочу отметить пещеру с летучими мышами, которые летают прямо вокруг Вас - такого я еще не видел. Было интересно.",40,"St. Petersburg, Russia",
Date of experience: April 2019,Обязательно надо побывать!,"В конце апреля были в Мюнхене и решили посетить зоопарк. Добирались самостоятельно на метро. Он располагается всего в нескольких минутах ходьбы от станции метро Талькирхен. Купили семейный билет и зашли. В зоопарке создали условия содержания животных максимально приближенные к их природной среде обитания. Это видно, как только переступаешь за ворота. Удивительно, но животные находятся за низенькими заборчиками перед которыми рвы с водой. А некоторые вольеры вообще огорожены только рвом с водой. В течение дня несколько раз можно покормить животных с смотрителями зоопарка. Поразили носорог и слоны. Когда мы подошли к вольеру со слонами, они купались. Можно было руку протянуть и дотронуться до слонов.  Животных очень много , а сам зоопарк очень красивый. На территории много кафе, зон отдыха, детских площадок. Нашей ошибкой перед посещением было то, что мы выделили мало времени. Приехали к 14:00, а зоопарк закрылся в 18:00. Мало. На территории зоопарка есть сувенирный магазин, но цены очень завышены. Кстати посетителей было немного.",50,,
Date of experience: August 2019,good contisions of animals,nice zoo a lot of animal much of green and trees .the anomals are in a very good situation and you have a lot to see. nice food german food in the resaturants ! lost in the map! in hot summer days you can rest in the forests!!,50,"Khalkis, Greece",
Date of experience: February 2020,immer wieder gerne,"Dank meiner Jahreskarte kann ich auch für kurze Aufenthalte in den Tierpark gehen. meine bevorzugte Zeit ist früh am Morgen. Weniger Menschen, die Tiere die frühstücken und teilweise noch die Stille.  Wir gehen auch immer gerne an Heiligabend. Ich finde den Zoo toll zu jeder Jahreszeit. Mühlendorf ist schön geworden und nun im Winter renoviert man das große Restaurant daneben.",50,"Munich, Germany",
Date of experience: February 2020,Tolle Tiere,Man kann dort viele verschiedene Tiere sehen von Mäusen bis zu Giraffen .Es gibt sogar einen Streichelzoo und zwei Spielplätze für die Kinder.,50,"Munich, Germany",Trip type: Traveled with friends
Date of experience: February 2020,Big zoo,"Absolutely lovely zoo and a great price at €15, spent 4 hours here but could easily spend longer. The pizza in the restaurant was excellent. The reason for only 4 out of 5 was because drinks were pricey €3.50 for a bottle of coke, but my biggest complaint would be the very small lion enclosure",40,,Trip type: Traveled with friends
Date of experience: September 2019,Sunny day - date in the zoo,Very cool place to visit ! Full day activity for 4-6 hours. A lot of shows and informative sessions. Highly recommended. Especially for families and dates. Plan lunch inside too.,50,"Munich, Germany",Trip type: Traveled as a couple
Date of experience: December 2019,Незабываемые впечатления!,"Провели в зоопарке весь день. Незабываемые впечатления ! Одно из  тех мест, где с огромной любовью и заботой относятся к животному миру. И наши меньшие друзья отдают тем же: активные, контактные. Подолгу задерживались с внучкой  возле приматов , львов, слонов...  Не хотелось",50,Simferopol,
Date of experience: January 2020,Bello zoo,"Merita una visita soprattutto con i bimbi.. Bello zoo, organizzato, bagni lungo il tragitto puliti. Punti ristoro. Giochi. Secondo me in primavera o estate deve essere ancora più bello! ",40,pesaro,
Date of experience: December 2019,Museumsalternative,"Da alle anderen Museen an Silvester geschlossen haben wir uns den Tierpark Hellabrunn vorgenommen. Anreise mit U-Bahn problemlos. Schöner sonniger Tag. Waren zum ersten mal da. Schöner Zoo, leider haben sich viele Tiere aufgrund der Aussentemperaturen in geschütze Bereiche",30,"Fuerth, Germany",
Date of experience: December 2019,Tierpark?,"Ich war seit langer Zeit mal wieder im Tierpark. Seitdem hat sich viel getan. Aber nicht zum Vorteil der Tiere, die da leben. Mir sind vor allem die ganzen Restaurants, Cafes, Snackbars und Spielplätze aufgefallen. Ein Tierpark sollte doch in erster Linie für Tiere sein. Er",10,,
Date of experience: December 2019,Sehr gut,"Nur zu empfehlen. Toller Tierpark, schön in die Natur eingebunden und eine abwechslungsreiche Artenvielfalt. Der Eintrittspreis ist dafür völlig ok.",50,"Waldkraiburg, Germany",
Date of experience: December 2019,Ein beeindruckender Zoo,"Der große Münchener Tierpark wurde in den letzten Jahren immer wieder verschönert, neue Häuser und Areals gebaut. Es gibt ehrenamtliche Helfer/Betreuer, die herumgehen und mit den Besuchern ins Gespräch kommen. Sie erzählen dann interessante Details zu den Tieren und Gehegen und",50,,
Date of experience: December 2019,Amazing Zoo ,Large and beautifully kept Zoo. A large variety of animals- all the main breeds you’d hope to see. It also has a petting zoo and large adventure playground. Plenty of stops for food/drink. We all had a lovely day and would recommend. Definitely worth a visit.,50,"London, United Kingdom",Trip type: Traveled as a couple
Date of experience: August 2019,Лучший зоопарк из всех где я бывала!,"Я давно хотела посмотреть как организованы зоопарки в Европе. Животные в наших зоопарках у меня вызывают только жалость. В Мюнхенском зоопарке животные НЕ в клетках (кроме птиц), а в вольерах. И они огромные! Все вольеры оборудованы необходимым для каждого вида животных.",50,"St. Petersburg, Russia",
Date of experience: December 2019,"Härlig upplevelse, med en twist ","Vistelsen var över förväntan. Det fanns mycket grönska, många spännande och vackra djur, och det kändes som att parken nästintill aldrig tog slut.   Däremot var det en sak som slog oss, och det gällde tigerinhängnaden. Den var nästintill obefintlig. Tigern gick fritt på en liten",40,,
Date of experience: December 2019,Sehr gut,"Nur zu empfehlen. Toller Tierpark, schön in die Natur eingebunden und eine abwechslungsreiche Artenvielfalt. Der Eintrittspreis ist dafür völlig ok.",50,"Waldkraiburg, Germany",Trip type: Traveled as a couple
Date of experience: December 2019,Ein beeindruckender Zoo,"Der große Münchener Tierpark wurde in den letzten Jahren immer wieder verschönert, neue Häuser und Areals gebaut. Es gibt ehrenamtliche Helfer/Betreuer, die herumgehen und mit den Besuchern ins Gespräch kommen. Sie erzählen dann interessante Details zu den Tieren und Gehegen und beeindrucken durch ihre freundliche Art.",50,,
Date of experience: December 2019,Amazing Zoo ,Large and beautifully kept Zoo. A large variety of animals- all the main breeds you’d hope to see. It also has a petting zoo and large adventure playground. Plenty of stops for food/drink. We all had a lovely day and would recommend. Definitely worth a visit.,50,"London, United Kingdom",Trip type: Traveled as a couple
Date of experience: August 2019,Лучший зоопарк из всех где я бывала!,"Я давно хотела посмотреть как организованы зоопарки в Европе. Животные в наших зоопарках у меня вызывают только жалость. В Мюнхенском зоопарке животные НЕ в клетках (кроме птиц), а в вольерах. И они огромные! Все вольеры оборудованы необходимым для каждого вида животных.Лемурчики прыгали на островке по веткам - смотреть не через клетку на них одно удовольствие! А чего стоит пещера с летучими мышами, где они летают свободно мимо посетителей и на некоторых наводят ужас, а у некоторых вызывают восторг.В общем я рекомендую. В моей жизни - это первый зоопарк где животных было не жалко, а интересно и увлекательно за ними наблюдать.",50,"St. Petersburg, Russia",
Date of experience: December 2019,"Härlig upplevelse, med en twist ","Vistelsen var över förväntan. Det fanns mycket grönska, många spännande och vackra djur, och det kändes som att parken nästintill aldrig tog slut. Däremot var det en sak som slog oss, och det gällde tigerinhängnaden. Den var nästintill obefintlig. Tigern gick fritt på en liten öliknande yta, med en sorts bäck runtomkring. Efter bäcken fanns det däremot endast ett knähögt räcke som skiljde det vilda djuret från besökarna. Jag och min flickvän slogs direkt av att det var skrämmande, speciellt eftersom vi vid andra zoo:n har sett tigrar bakom höga stängsel och plexiglas. Här kunde tigern mycket väl när som helst, ganska enkelt, ha hoppat över det lilla vattendraget och tagit sig en duktig tugga av de förbipasserande. Men! Utöver tigern var det en underbar plats att spendera en dag på. Vi hann inte ens se alla djur och inhängnader innan vi behövde gå, trots att vi var där i flera timmar.Gå gärna dit, men håll ett öga på saker som ser orangea och randiga ut 😉",40,,Trip type: Traveled as a couple
Date of experience: August 2019,يجب أن زيارة هذه الحديقة,مثل العديد من حدائق الحيوان الأخرى في العالم ، تم تصميم ميونيخ بحيث لا يتم فصل الحيوانات والزائرين تقريبًا بواسطة قضبان قفص البار. بعبارة أخرى ، من السهل السير نمرًا خلف شجرة مجاورة عند السير على طول المسارات. أو دب. أو ليمور. نعم ، أنت لا تعرف أبدًا من الذي يعيش في حديقة حيوانات بافاريا الرئيسية ... تسمح لك ظروف الاحتفاظ بالحيوانات في حديقة حيوانات ميونيخ بالتقاط صور لسكانها من مسافة قريبة إلى حد ما.,50,"Zagreb, Croatia",
Date of experience: December 2019,Brilliant place,We visited this zoo in the late afternoon and were astounded at how much there was to see. Even for 2 adults it took 3 hours walking quickly and missing some animals. This was a highlight of our trip. This is great value for money.  Easy to find and has quick transport links.,50,"Edenbridge, United Kingdom",Trip type: Traveled as a couple
Date of experience: September 2019,Immer wieder gerne,Pflichtprogramm beim München-Besuch. Einfach shön angelegter Tiergarten mit sauber angelegten Wegen und Gehegen. Schöner neuer Biergarten im neu angelegten Mühlendorf. Ansprechend gestaltet. Freundliches Personal. Faire Preise.,50,"Bedesbach, Germany",Trip type: Traveled with family
Date of experience: November 2019,a Day out,this park well was great the lions and lionesses were so lovely to look at and other animals we were enjoying it and yes come along will not be disappointed,50,,
Date of experience: December 2019,In letargo!,"Zoo non diverso da altri in giro per l'europa,complice il freddo molti animali erano rintanati all'interno,comunque apprezzabile e soprattutto pulito.",30,Italia,
Date of experience: July 2019,"Pekná, veľká zoo, oplatí sa ísť","Zoo je udržiavaná a dosť veľká na dlhšiu prechádzku. Človek tam nájde rôzne zvieratá, ktoré na Slovensku len veľmi ťažko - ľadové medvede, žirafy, slony, tučniaky. Po zoo sú roztrúsené rôzne reštaurácie a fast foody. Trochu sme mali problém orientovať sa podľa mapky, keďže sa cestičky dosť často križujú, to je však zanedbateľná vec. Oplatí sa ísť, aj keď je vstup na slovenské pomery trochu vyšší.",40,,
Date of experience: October 2019,В мире животных,Ввиду того что в воскресный день в Мюнхене мало что работает мы решили сходить в зоопарк и не прогадали. Отличное место для семейного отдыха. Огромная территория. 5-10 мин за билетами и ты сам можешь убедиться как немцы относятся к животным.,50,,Trip type: Traveled with family
Date of experience: November 2019,Nice zoo,Nice place to visit and see lots of animals from all over the world. There is some english but alot of the place is in German. Easy to get to by underground.,50,"Perth, Australia",
Date of experience: November 2019,Very nice zoo,We traveled with children. The park is easily reachable by the bus. It is a nice park. It is a clean and pleasant place to walk around. I think is worth a trip if you are with kids.,40,"Tbilisi, Georgia",
Date of experience: October 2019,Tierpark im Herbst,"Einfach nur traumhaft. Durch die neue Gestaltung des Tierparks mit vielen kleinen Freigehegen, Pflanzen und Natur, wirkt alles sehr natürlich und man kommt sich vor, als wenn man die Tiere ""entdeckt"" und nicht nur vor einem Käfig steht.Angenehm die diversen Lokalitäten mit Sitzgelegenheiten und vielseitigem Angebot.",50,,
Date of experience: October 2019,Immer wieder Schön,Wenn im Herbst die Blätter fallen ist es im Tierpark Hellabrunn doppelt schön. Ich würde die Fütterung der Robben empfehlen. Die Kinder hatten richtig Spaß und lachten richtig herzlich👍,50,"Munich, Germany",
Date of experience: October 2019,Wonderful zoo,"This is the best zoo I have ever visited. Large collection of animals including all the ones expected such as lions, elephants, rhinos, gorillas etc. The use of the river as a most separating the animals is so much more attractive and effective than the usual set up. And the",50,"Ledbury, United Kingdom",
Date of experience: October 2019,EXCELLENT ZOO,Spent 3 hours in this excellent zoo. Would have spent longer but had a plane to catch. The animals appeared content and well cared for and there is lots to see. Well laid out areas for each different species. One of the best zoos I have ever visited.,50,"Kirriemuir, United Kingdom",
Date of experience: October 2019,Well done zoo. Great day out for families,"Just came here for half a day with a friend before my early evening flight back home. Took us a bit over 3 hours to see everything at a comfortable pace, not rushing but not stopping to eat either. Large open layout with large open enclosures for the animals.    Zoo has a couple",50,"Lausanne, Switzerland",
Date of experience: October 2019,fantastique,"Endroit fantastique, 1 jours ne suffit presque pas, tout est bien fait naturel et agréable, il y a des lit stop un peu partout pour manger et boire, les parcs des animaux sont grand propres et joliment aménagés, ça faisait longtemps que nous n'avions pas vu un parc aussi grand,",50,"Vevey, Switzerland",
Date of experience: October 2019,Immer wieder Schön,Wenn im Herbst die Blätter fallen ist es im Tierpark Hellabrunn doppelt schön. Ich würde die Fütterung der Robben empfehlen. Die Kinder hatten richtig Spaß und lachten richtig herzlich👍,50,"Munich, Germany",Trip type: Traveled as a couple
Date of experience: October 2019,Wonderful zoo,"This is the best zoo I have ever visited. Large collection of animals including all the ones expected such as lions, elephants, rhinos, gorillas etc. The use of the river as a most separating the animals is so much more attractive and effective than the usual set up. And the entire place is beautifully landscaped. Interesting Information on all the animals is signposted in both German and English. Lovely visit- spent most of the day here. Don’t miss the bat house!",50,"Ledbury, United Kingdom",Trip type: Traveled with friends
Date of experience: October 2019,EXCELLENT ZOO,Spent 3 hours in this excellent zoo. Would have spent longer but had a plane to catch. The animals appeared content and well cared for and there is lots to see. Well laid out areas for each different species. One of the best zoos I have ever visited.,50,"Kirriemuir, United Kingdom",
Date of experience: October 2019,Well done zoo. Great day out for families,"Just came here for half a day with a friend before my early evening flight back home. Took us a bit over 3 hours to see everything at a comfortable pace, not rushing but not stopping to eat either. Large open layout with large open enclosures for the animals.  Zoo has a couple nice playgrounds, mini cars, and a mini train for the kids. I'm sure my 7 and 11 year olds would have had a blast and could certainly see this zoo as an easy 6-7 hour family activity.Overall highly recommended but perhaps not high on the agenda for first time tourists without much time.",50,"Lausanne, Switzerland",Trip type: Traveled with friends
Date of experience: October 2019,fantastique,"Endroit fantastique, 1 jours ne suffit presque pas, tout est bien fait naturel et agréable, il y a des lit stop un peu partout pour manger et boire, les parcs des animaux sont grand propres et joliment aménagés, ça faisait longtemps que nous n'avions pas vu un parc aussi grand, bien entretenu et ou les animaux avaient l'air de bien s'y sentir.Visite obligatoire en étant à Münich, parking a côté (4 euros par jour)",50,"Vevey, Switzerland",
Date of experience: October 2019,Très jolie Zoo,"Nous y avons passé une journée, le zoo est vraiment très agréable à visiter. Des animaux qui se montre. Des Lions vraiment jolie.",50,"Canton of Vaud, Switzerland",
Date of experience: August 2019,Eine reise wert.,"Wir waren zu zweit inkl.hund im tierpark.Eintritt 15 euro pro person, hund war frei soweit noch in erinnerung.Waren an einem sonntag im august bei fast 30 grad und sonnenschein während den sommerferien im zoo,daher viele familien mit kleinen kindern.Zoo ist absolut sehenswert und informativ.Für aquarianer top.man muss aber viel zeit mitbringen wenn man sich alles anschauen möchte.Preise für speisen und getränke sind für münchener verhältnisse standart.Haben etwas ausserhalb mit dem geparkt und sind entlang der isar zum zoo gelaufen.Gerne wieder,allerdings wenn keine ferien sind.",50,,Trip type: Traveled as a couple
Date of experience: September 2019,mooie dierentuin,heel mooie dierentuin alles netjes en opgeruimd mooie verblijven voor de dieren en er is overal vriendelijk personeel veel plaatsen om te zitten en om wat te eten of drinken te nuttigen veel verschillende dieren zelf bijna anderhalf uur de gorillas bestudeerd hun gedragsveranderingen bekeken tijdens het meer of minder publiek en hoe ze reageerden op kinderenzeker de moeite waard om te bezoeken parkeer plaats langs het park maar ook de u baan is op loopafstand,50,"Tegelen, The Netherlands",
Date of experience: October 2019,Prachtige dierentuin,"Mooie dierentuinen, prachtige verblijven. Erg veel kioskjes waar je wat kan  eten of drinken. Wel duur, naar veel keus en goede kwaliteit. Het was een zondag met mooi weer, heel erg druk.",50,"Weesp, The Netherlands",Trip type: Traveled with friends
Date of experience: October 2019,Sehr interessant,Nach einige Umbauten hat sich doch viel verändert  zb neues elefantenhaus  viele Tiere waren noch im Haus dadurch nur dort zu sehen,50,,
Date of experience: October 2019,Splendido!!!,"Bellissima struttura, ben tenuta e molto ben ideata . Gli animali hanno molta libertà in quanto sistemati in un grande parco. Molti punti di ristoro e servizi. Da tornarci sicuramente!!!",50,"Merano, Italy",Trip type: Traveled with family
Date of experience: March 2019,ΑΞΙΖΕΙ,Αξιζει μια βολτα αν κ ακριβο λιγο το εισητηριο 15 ευρω αλλα παραλο αυτο αξιζει γιατι ειναι τεραστιος ο ζωολογικος κηπος κ εχει παντα να δεις .Βεβαια θα ελεγα θελει λιγο προσοχη με τη βρωμα.,50,"Athens, Greece",
Date of experience: May 2019,"Einer der schönsten Zoos, die ich bislang gesehen habe","Der Eintritt in den Zoo ist zwar - wie bei den meisten - nicht ganz günstig, aber dafür wird auch viel geboten. Der Zoo ist sehr weitläufig, die Tiere haben große Gehege und alles wirkt sehr gepflegt. Es gibt eine große Tiervielfalt und man kann hier locker einen ganzen Tag verbringen, wenn man sich alle in Ruhe anschauen möchte. Der Zoo liegt direkt an der Isar. Hier ist ein sehr schöner Fuß- und Radweg, den man super für die An- und Abreise nutzen kann.",50,,
Date of experience: September 2019,Gemütlicher Ausflug,An unserem letzten Tag in München wollten wir noch was schönes erleben und sind zum Zoo gefahren. Parkplätze gegen Gebühr vorhanden. Die Dame an der Kasse war sehr patzig. 15 Euro pro Person fanden wir in Ordnung. Der Zoo ist sehr groß und weitläufig. Es gibt einen rundgang Führer das man alles sehen und erleben kann. Die Tiere haben sehr viel Platz und werden gut gehalten. Der Eisbär leider ohne Eis liegt halt am Klimawandel. Der Zoo ist sehr sauber und ordentlich gehalten.Das einzige was nervig war alles voll buggys. Buggy Land persönlich. Sollte verboten werden. Da es ja noch Böllerwägen gab. Das war zu viel des Guten.Im allgemeinen sehr sehenswert.,40,"Singen, Germany",Trip type: Traveled as a couple
Date of experience: September 2019,Wonderful!,"Very clean, excellent cages for the animals. Nice areas for rest stops and snacks. New farm and petting zoo.",50,Austria,Trip type: Traveled with family
Date of experience: June 2019,An amazing morning in the Tierpark,We started our day going to the Tierpark. Many of the animals had just been fed and were enjoying their breakfast as we were walking around. Not many visitors had arrived and it was so nice walking around without walking in line behind people everywhere!,50,"Bergen, Norway",
Date of experience: August 2019,divertente,con i bambini è stato un divertimento unico. Si vive la sensazione di relax ed è molto piacevole passeggiare nel verde.,40,"Lamezia Terme, Italy",
