date,title,text,rating,visitor_origin,visit
Date of experience: April 2019,Faszinierend,"Wir waren total begeistert von dieser Aussicht!Man sieht so weit und München von oben ist so schön!Außerdem wurden Sticker mit Namen von Großstädten und umliegenden, kleineren Städten sowie Sehenswürdigkeiten von München am Fenster angebracht und so weiß man genau in welcher Himmelsrichtung was liegt - tolle Idee.Auszusetzen hätten wir lediglich den nicht vorhandenen Hinweis beim Lift/Aufzug fahren. Dieser fährt nämlich mit hoher Geschwindigkeit nach oben und bremst oben rasch ab. Das ist kurz ein unangenehmes Gefühl. Auf dies hätte man uns und auch andere Besucher gerne hinweisen können.",50,"Bad Bleiberg, Austria",
Date of experience: January 2020,Weitblick,"Wenn man in der Gegend ist, lohnt es sich, auf den Turm zu fahren und den Ausblick über München samt Umland bis in die Alpen hinein zu genießen. Sehr interessant, mit Beschriftung auf den Fenstern zur Orientierung.",50,"Salzburg, Austria",
Date of experience: December 2019,Un restaurant de qualité,"Même si le temps n'était pas au beau, le repas fut le meilleur de tout notre séjour. Finesse, qualité de la marchandise, excellents vins, service soigné, à recommander sans réserve",50,"Crissier, Switzerland",
Date of experience: December 2019,Toller Aussichtsturm ,Sind schon zeitig früh hinaufgefahren es waren noch wenige Leute oben deshalb hat man mit Ruhe diesen wunderbaren Ausblick genießen gekonnt ,50,"Riscone, Italy",
Date of experience: December 2019,Olympic Park Munich,Spent the best part of a day here. Lovely grounds to wander in. Stunning architecture from the 1972 Olympic venue. The tower is excellent and the viewing platforms (Inside and out) give stunning views of the city. Seeing the BMW museum from this height is excellent. Well worth a,40,"Derbyshire, United Kingdom",
Date of experience: December 2019,"Very interesting, kept in immaculate condition","Very interesting. The view from the Olympic Tower is fabulous. Grounds are immaculate, very well kept. Well worth a visit",50,"County Cork, Ireland",
Date of experience: November 2019,Nice view , You can see the whole city and the alp mountain. If there's a clear weather this among the things to do in Munich. The ticket is 9€ and it's free if it's your birthday. ,40,"Istanbul, Turkey",
Date of experience: July 2019,Cool to see,Nice relic from a historical place that once hosted the summer olympics.  Worth seeing if you are in Munich.,40,,
Date of experience: December 2019,Toller Aussichtsturm ,Sind schon zeitig früh hinaufgefahren es waren noch wenige Leute oben deshalb hat man mit Ruhe diesen wunderbaren Ausblick genießen gekonnt,50,"Riscone, Italy",Trip type: Traveled with friends
Date of experience: December 2019,Olympic Park Munich,Spent the best part of a day here. Lovely grounds to wander in. Stunning architecture from the 1972 Olympic venue. The tower is excellent and the viewing platforms (Inside and out) give stunning views of the city. Seeing the BMW museum from this height is excellent. Well worth a visit.,40,"Derbyshire, United Kingdom",Trip type: Traveled as a couple
Date of experience: December 2019,"Very interesting, kept in immaculate condition","Very interesting. The view from the Olympic Tower is fabulous. Grounds are immaculate, very well kept. Well worth a visit",50,"County Cork, Ireland",
Date of experience: November 2019,Nice view ,You can see the whole city and the alp mountain. If there's a clear weather this among the things to do in Munich. The ticket is 9€ and it's free if it's your birthday.,40,"Istanbul, Turkey",Trip type: Traveled with friends
Date of experience: July 2019,Cool to see,Nice relic from a historical place that once hosted the summer olympics.  Worth seeing if you are in Munich.,40,,
Date of experience: November 2019,Olympic Tower,"The Olympic Tower does not  appear so big nowadays but was surely quite impressive in the past. Nearby, there was a nice restaurant with local food.It was interesting to see how the locals spent their Sunday afternoon .",40,Mauritius,
Date of experience: November 2019,ottima vista,"assolutamente da vedere, la torre olimpica con vista su tutta la città, si gode di una  vista a 360° al di sotto di esse le strutture delle olimpiadi del '62,",50,"Turin, Italy",
Date of experience: November 2019,Amazing views!,This place has amazing views of the city! With a few levels to view from either behid glass or right at the top you are going to get the perfect shot.,50,"Perth, Australia",
Date of experience: September 2019,Great views of the city,Couldn't believe how empty it was! felt like we had the whole tower to ourselves (not complaining!). I felt the admission price was fairly reasonable; in line with what we have paid for similar experiences in other cities.  What made this one better is that Munich is a low,40,"Omaha, Nebraska",
Date of experience: October 2019,Schöne Architektur:,"1936 - Berlin; 1972 - München. Zum 2. Mal Olympiade in Deutschland. Und die doppelte Jahreszahl sozusagen. Berühmt sind die Dächer, die man übrigens auch begehen kann! Großartig. ",50,"Berlin, Germany",
Date of experience: November 2019,Olympic Tower,"The Olympic Tower does not  appear so big nowadays but was surely quite impressive in the past. Nearby, there was a nice restaurant with local food.It was interesting to see how the locals spent their Sunday afternoon .",40,Mauritius,
Date of experience: November 2019,ottima vista,"assolutamente da vedere, la torre olimpica con vista su tutta la città, si gode di una  vista a 360° al di sotto di esse le strutture delle olimpiadi del '62,",50,"Turin, Italy",
Date of experience: November 2019,Amazing views!,This place has amazing views of the city! With a few levels to view from either behid glass or right at the top you are going to get the perfect shot.,50,"Perth, Australia",
Date of experience: September 2019,Great views of the city,"Couldn't believe how empty it was! felt like we had the whole tower to ourselves (not complaining!). I felt the admission price was fairly reasonable; in line with what we have paid for similar experiences in other cities. What made this one better is that Munich is a low height city, so we could see further all the way around. Also with this tower located in the northwest corner of the city, with late day sun, most of the city is highlighted fairly well; no shots or views looking in to the sun. We didn't eat at the restaurant up here.The ""rock museum"" ; good thing I didn't know of it before I came, otherwise I might have expected something. I came for the views and was not disappointed.",40,"Omaha, Nebraska",
Date of experience: October 2019,Schöne Architektur:,"1936 - Berlin; 1972 - München. Zum 2. Mal Olympiade in Deutschland. Und die doppelte Jahreszahl sozusagen. Berühmt sind die Dächer, die man übrigens auch begehen kann! Großartig.",50,"Berlin, Germany",
Date of experience: November 2019, Ótima vista,"O elevador leva rapidamente ao topo da torre. Você terá uma visão 360° da cidade e na janela há indicação dos principais prédios, como castelos e muitas igrejas. Alguns estão tão distantes que fica difícil identificar. Prefira esta atração se o dia estiver claro e o tempo bom. Do lado de fora é possível  subir um pouco mais, chegando a 192m. Coleciono moedas de máquina de souvenirs e há uma edição diferente do parque olímpico (2 euros - veja fotos). Na torre há uma exposição de artistas de pop rock que está bem velha e desatualizada.Há um bar na torre, loja de lembranças no térreo e restaurante. A atração funciona até meia noite. Custa $9 (se for no aquário no mesmo dia, terá desconto apresentando o ticket da torre). Informações de Nov/19.",40,"Curitiba, PR",Trip type: Traveled as a couple
Date of experience: August 2019,بحر من المشاعر اللامعة,البرج الأولمبي هو أطول مبنى في ميونيخ ، حيث يحتل المركز الثاني في بافاريا. على الرغم من أن البرج تم بناؤه منذ فترة طويلة ، قبل أكثر من خمسين عامًا ، إلا أنه لا يمكنك تحديد كم عمره من خلال مظهره وتصميماته الداخلية. لا يوجد شيء له علاقة بالطراز العتيق ، فالمشهد حديث للغاية. لسوء الحظ ، لم ندرك أننا نأخذ سترات أو مصدات الرياح من الفندق. لقد نهضنا من الحديقة الصيفية ، استحمنا في ضوء الشمس ، وكانت درجة الحرارة عالية لدرجة أن أحداً لم يفكر في السترات. باختصار ، على ارتفاع قريب ، هبت الرياح إلى العظام. لكن الانطباعات التي استطعنا الحصول عليها خلال نصف ساعة كانت كافية لنا لفترة طويلة.,50,"Zagreb, Croatia",
Date of experience: October 2019,Απίστευτη θέα,"Πρέπει οποσδήποτε να ανέβει κανείς στα σχεδόν 300 μέτρα, όλο το Μόναχο στο πιάτο μέχρι και Άλπεις αν έχει καλό καιρό. Πήγαμε και στο εστιατόριο για καφεδάκι και γλυκό, το οποίο σε γυρίζει, είναι περιστρεφόμενο, για ένα γύρο 360 μοιρών θέλει περίπου 45 λεπτά. Το ασανσέρ σε πετάει σε λίγα δευτερολεπτα πάνω",50,"Athens, Greece",
Date of experience: October 2019,Justificada visita,"No me arrepiento de esta visita. Permite ver todas las instalaciones de la Villa olímpica y tener vistas de la ciudad. Ascensor cómodo para subir y bajar. Arriba un bar. Considero que es alto el precio de la entrada, pero las vistas compensaron el gasto.",40,Argentina,Trip type: Traveled as a couple
Date of experience: October 2019,Stunning views and not too crowded,At least on a Sunday mid day in October there were no lines and not too many tourists up in the tower. With 9e per adult I'd say it was really cheap. The place has excellent views from 3 different decks. Lowest deck is inside 2 others outside.,50,"Helsinki, Finland",Trip type: Traveled with friends
Date of experience: October 2019,nejvyšší bod Mnichova,"součást olympijského parku s rozhledem až k Alpám. cesta rychlovýtahem trvá cca 10s, součástí vyhlídkové plošiny je malé muzeum rockové hudby",40,"Slany, Czech Republic",
Date of experience: September 2019,Great View Over Munich,"Getting to the Olympic Tower can be a bit of a hassle - you can catch the U Bahn to Olympia Zentrum and then walk for about 5 minutes (past BMW World which is also worth a visit).The view form the tower over Munich, the Olympic park and BMW world is spectacular - one of the main attractions in Munich - NOT to be MISSED",50,"Sydney, Australia",
Date of experience: October 2019,Olympiaturm,€9 entry for adult. Great views of wider Munich area. There are 3 stages to the observation deck; 1 inside and 2 outside with stairs. Make sure to get right to the top on the outside level!,40,"Surrey, United Kingdom",Trip type: Traveled on business
Date of experience: October 2019,What a View!,"We went here after visiting the BMW Museum and BMW Worlt, and it was breathtaking how high up this tower is!",50,"Lodi, New Jersey",
Date of experience: October 2019,Verde y más verde,Otro plan relajado y sin costo es ir  a tomar el sol en este bonito sitio. Además con una colina artificial que permite una gran vista de todo Múnich,50,,Trip type: Traveled with family
Date of experience: October 2019,Must see,I make a point to visit viewing platforms and towers on any trip and this tower was very worthwhile for great views of the city. There are display outlines on the glass surrounding the lower level platform. The highest platform held a surprise for us in very strong cold winds! A must-see.,50,"Avondale, Arizona",
Date of experience: September 2019,Surpisingly interesting visit,"We went out to BMW World and discovered by accident that the Olympic Centre was just across the freeway!  So we went across and took a look around.  Amazing grounds, gardens, lakes and stadia!  But the best way to appreciate it all is from the top of this tower.  You also get fantastic 360 degree views of greater Munich and a sense of what this city is about.  Well worth a visit.",40,"Melbourne, Australia",
Date of experience: October 2019,Views and history,"I can't say anything different from others in all honesty. Views are stunning and a nice little touch is the names on the windows showing places of interest in the distance including summits on the Alps. There are they viewing machines for 1 Euro and they really bring things into focus. Also tit bits of information about some of the things you can see in the distance. And so many trees in Munich, who had thought it. The old Olympic stadium looks great from up high as does the athletes old Olympic village.Small rock museum on the top with the restaurant (seemed pricey, undoubtedly paying for the view). Well worth a visit.",40,"Grimsby, United Kingdom",
Date of experience: October 2019,Θεα,Είχε πολύ ωραία θέα ανεβαινες γρήγορα αλλά το μόνο μειονέκτημα που είχε ήταν ότι βρωμούσε αλλιώς ήταν τέλειο,30,"Larissa, Greece",Trip type: Traveled with family
Date of experience: October 2019,Fantatisk utsikt,"Dette tårnet er perfekt å dra opp i for å få en skikkelig god utsikt over området. De har en kaffebar, samt et slags ""museum"" oppi tårnet. Da vi var der var det faktisk et musikkmuseum....!! Vet ikke hvorfor den var der, men det var nu det det var. De serverer ikke alkohol, da må du i så fall ned i restauranten en etasje ned, jeg har skrevet en egen anmeldelse om den.Flott er det også at de har skrevet hva man faktisk ser i det fjerne.",40,"Lakselv, Norway",
Date of experience: October 2019,A Marvel not to be missed,Not only does it cover the whole city at the height and have sights worth seeing it is most impressive modern structure for the Olympic Games of 1972. The elevator is so swift that you do not feel the huge climb.Also a restaurant at the summit,50,"Mumbai, India",
Date of experience: October 2019,Beautifull,"The view is amazing.I didn't think that Munich have so much threes haha.I love the park,nature everythink",50,"Schwäbisch Hall, Germany",Trip type: Traveled with friends
Date of experience: October 2019,"Super uitzicht, lekker eten ","Mooi park en na een lift van 200m hoog in de ronddraaiende resto terechtgekomen. De mooiste, lekker eten en vriendelijke bediening",40,"Arendonk, Belgium",Trip type: Traveled with friends
Date of experience: September 2019,Da visitare in una bella giornata ,Consiglio di salire su questa bella Torre olimpica poiché in una bella giornata il panorama è davvero molto bello! Per chi vuole c’è anche un buon ristorante rotante dove mangiare e rilassarvi guardando Monaco!,50,,
Date of experience: June 2019,Amazing view!,Amazing view and a great way to see what and where from a great view-point in the city! As we were walking around in the tower there were pictures on the windows/top-windows telling us what was where like the highest mountains and different landmarks in and around the city. We also have the perfect view of the whole olympic park area right at the bottom of the tower!,50,"Bergen, Norway",
Date of experience: July 2019,Tolle Aussicht über München und Umgebung,Vom Olympiaturm aus hat man bei gutem Wetter eine Topaussicht über München (Stadt und Kreis). Ein einmaliger Blick.,40,"Munich, Germany",
Date of experience: July 2019,Vista espetacular!,Conhecer o parque olímpico e subir na torre é um passeio bem imperdível. A vista da torre é maravilhosa! Dá para ter uma boa ideia de Munique e como é grandioso o parque com a vila olímpica.,50,"Belem, PA",
Date of experience: March 2019,أعلى سطح المراقبة,لا يوجد مبنى آخر طويل القامة في ميونيخ. بالكاد رأينا البرج ، وعلى الفور أراد قهره. على الرغم من أن الجولة قد انهارت ، إلا أنني ، مثل أي شخص آخر ، تمكنت من الحصول على متعة لا توصف وهي التسلق إلى الارتفاع. الميزة الرئيسية للبرج هي ارتفاعه غير المسبوق. لا يوجد مكان أفضل لمشاهدة المناطق المحيطة في جميع أنحاء المدينة. هل هذا من الطائرة للنظر إلى الأرض,50,"Helsinki, Finland",
Date of experience: September 2019,Sehr schöner Ausblick ,Es ist beeindruckend.  Allerdings ist 9 Euro schon sehr teuer für Aufzugsfahrt. Denoch lohnt es sich. Wurden unten abgeholt und auch wieder runter war ein Wärter dabei .,50,"Ingolstadt, Germany",Trip type: Traveled as a couple
Date of experience: September 2019,Hoch hinaus,Natürlich bei schönem Wetter ein Muß auf den Turm. Auf verschiedenen Aussichtsplatformen ein wunderbarer Blick über München bis in die Alpen.,40,"Frankfurt, Germany",
Date of experience: September 2019,Olympiaturm München - ein Muss für jeden München Besucher !,"Olympiaturm München - ein Muss für jeden München Besucher !Meine Mädels und ich besuchen regelmäßig den Olympiapark und natürlich auch den Olympiaturm in München, ein perfekter Ort zum verweilen und entspannen, aber auch zum Überblick über München und bei guten Wetter bis zu den Alpen !. Unbedingt auf die Liste setzen, wenn Sie München besuchen.Unbedingt besuchen und sich Zeit nehmen !",50,"Landshut, Germany",
Date of experience: September 2019,親子活動好去處,我們建議如果搭地下鐵路過來，最好先去寶馬世界及博物館然後經過奧林匹克公園步行過來，非常適合親子活動。,30,,Trip type: Traveled as a couple
Date of experience: August 2019,Amazing View,Loved the time at the top of the tower... So much to see. Lots of information at the top to make it easy to identify key landmarks. Great history of the tower displayed on the walls at the top of the tower.,50,"Rochester, New York",
Date of experience: September 2019,Inoubliable moment,"C'est un moment inoubliable que de monter en haut de cette tour Panorama incroyable, vous contemplez le parc Olympique, vous avez une vue sur l'Allianze Arena (Stade du Bayern de Munich) et sur Munich...La monté se fait par ascenseur, vous avez un peu d'escalier si vous voulez allez jusqu'en hautPetits expo d'affiches et autres de groupes de rock A faire",50,"Gard, France",
Date of experience: August 2019,Increible,Es casi increible el buen estado que tiene esta instalacion Un ambiente acogedor y esta magestuosa torre te regala una vista panoramica de la ciudad Hermosa experiencia,50,"Hialeah, Florida",
Date of experience: August 2019,Driven pst a number of times but never visited,"This was our first time at the olympic park, the tower was the key draw on the nice sunny August day , we were not let down Great views and at 9 euros per adult I thought it was good value..amazing views over Munich",50,"Rugeley, United Kingdom",
Date of experience: August 2019,Et must see i München,"Tårnet er helt fantastisk, fordi man kan komme ud i den friske luft i to etager, oppe i tårnet. Man kan se helt til Alperne, hvis vejret er klart, og ellers har man da hele München at se på.",50,"Vejle, Denmark",
Date of experience: August 2019,Olympic Tower,"Her er en rigtig flot udsigt ud over München og Bayern for du kan se rigtig langt væk,du kan går hele vejen rundt og 3 niveauer op til du kommer til toppen og det er det hele værd for sikken en udsigt.",50,"Roskilde, Denmark",
Date of experience: April 2019,Weitsicht,"Herrliche Aussicht während dem Essen, 1x rundherum, Top Service! War bereits das 3 Mal oben, sicher nicht das letzte mal.",50,,
Date of experience: August 2019,Olympiaturm,"Vstup stojí pouze 9 Euro. Přišel jsem asi v nějaký vhodný čas, asi 17:00, protože jsem nestál vůbec žádnou frontu takže paráda. Výhled je opravdu skvělý, asi nejvyšší bod v Mnichově, nahoře si můžete dát i nějaká malý snack a kafčo. Rozhodně doporučuji navštívit.",50,"Havirov, Czech Republic",
Date of experience: August 2019,Beautiful view,I was not expecting much from the view from the tower ! Just another nice tower in my eye but I was wrong . A beautiful tower and the view is spectacular,50,,
Date of experience: August 2019,Excellent views,I recommend coming there on a clear late afternoon. Then you should be able to see Alps from there in all their glory.,50,,
Date of experience: July 2019,Mooi landschap,"Beneden is er een shop en kun je ook (lekker) eten en drinken. Boven heb je een prachtig uitzicht over Munchen, het olympisch stadion en het (vroeger) olympisch dorp. Met ook een tentoonstelling boven trek je toch al gauw een uurtje (of iets meer) uit voor dit bezoek. Rondom ligt een mooi park, met vijver, waar men gerust enkele uren kan in vertoeven.Als je in Munchen bent, zeker bezoeken!",40,"Eeklo, Belgium",
Date of experience: June 2019,Башня,"В башню стоит подняться на смотровую площадку. Быстрый лифт, наверху мини-музей рока (бесплатно), смотровые площадки - за стеклом и открытая. Башня - очень доступная достопримечательность, особенно из тех, где есть смотровая площадка. По сути видно весь город. Можно полюбоваться всем районами, олимпийским парком и зданиями BMW. В хорошую погоду видно ещё и соседние города и даже Альпы. Лифт настолько резвый, что после остановки наверху даже немного мутит.",40,"Moscow, Russia",
Date of experience: August 2019,Joli panorama ! ,"Pour 6e par personne avec la Munich Card vous pouvez monter à 290m pour profiter d'un large panorama de Munich et alentours. La montée et la descente se fait par ascenseur.Dans la tour une petite exposition rock est présentée (le ""rochmuseum""). Il s'agit d'avantage dune exposition que d'un musée, à considérer comme un bonus donc.",40,"Rennes, France",Trip type: Traveled as a couple
Date of experience: August 2019,Great views,"We took the U bahn from the main railway station. We were lucky with good clear weather. A nice walk to the Olympic Park. The views from the viewing platform were brilliant, especially the Olympic park from 1972 which hubby and I both remember. We went to the revolving restaurant and enjoyed a coffee and cake whilst we picked out various landmarks. Definately worth a vist",50,,
Date of experience: April 2019,Monaco sotto di te,"Se volete veramente rendervi conto di cosa é Monaco e come vive e respira, dovete salire su questa torre ( 7 euro si possono spendere)Non posso descrivere l´emozione e tutto quello che potete scoprire d qui.Sicuramente da fare!",50,reggio emilia,
Date of experience: August 2019,Great overview of Munich city,It is indeed a great experience travelling in a highspeed lift ( 7m/sec speed) to the top of 192 metere high Olypic Tower. You can see a spectacular 360 deg view of the whole city.,50,"New Delhi, India",
Date of experience: August 2019,Vue imprenable à petit prix!,"Pour 9 euros, assurément la meilleur vue de Munich et ses environs avec explications des monuments et localités observables.",50,,
Date of experience: March 2019,Idealer Start bei einem Münchenbesuch,Von hier aus hat man einen wunderbaren Überblick über die ganze Stadt und das Umland. Bei klarem Wetter gibt's einen herrlichen Alpenblick dazu. Tip. bei Föhnwetter (die Münchner wissen was das ist) gleich am Morgen nach dem Frühstück rauf.,50,"Munich, Germany",
Date of experience: August 2019,Unglaublich Aussicht ,Es ist das höchste Gebäude in München und man hat eine traumhafte Aussicht über ganz München. Es ist einen Besuch wert.,50,,Trip type: Traveled as a couple
Date of experience: July 2019,Vista da Cidade,"A torre, propicia toda a vista da cidade e  do Parque Olímpico.Bastante interessante!Vale a pena visitar!",50,State of Sao Paulo,Trip type: Traveled with family
Date of experience: August 2019,Turista,"Super výhled z věže. Super procházka se spoustou aktivit pro děti i dospělé. Pivo, jídlo, dětské pochutiny, suvenýry. Vhodné i na piknik.",50,,Trip type: Traveled with family
Date of experience: July 2019,Für Touristen ein Muss!,"Bei schönem Wetter eine ausgezeichnete Rundumsicht über München, seine Lage in Oberbayern und großartiger Blick auf die Alpensilhoutte.  Es gibt mehrere Aussichtsplattformen, die oberste und ganz freie ist einfach atemberaubend.",50,München,Trip type: Traveled as a couple
