date,title,text,rating,visitor_origin,visit
Date of experience: December 2019,متحف بافاريا الوطني,متحف بافاريا الوطني من اهم المتاحف في مدينة ميونيخ بمقاطعه بافاريا وهو مميز من حيث فن العمارة والطراز الخاص بك,30,,Trip type: Traveled with friends
Date of experience: January 2020,Somewhat dissapointing,"For myself anyway, I was expecting more of a history type museum, detailing how the region and culture developed.  Instead, this is more of a cultural museum, with bits and pieces of Bavarian culture for the past say 400 years or so.  Not a bad thing really, but looking at clothes, pianos, furniture, carvings , etc from that era...although for many not a bad thing...for me didnt hit the spot.  Further had some issues finding number to pair with the audio guide, and unless you can read German (not me) quite a number of the descriptions are of no help.",30,"Singapore, Singapore",
Date of experience: December 2019,one of the best museums visited in a long while / strongly recommended,"we visited on a Sunday - so the entrace charge was only Euro 1 (one) - same is true for a number of Munich museumsloved the variety and quality of thousands of exhibits (furniture / pottery & porcelain / silver to name a few) all seemingly in excellent condition and many of whicjh we were able to approach very closely (unlike many museums nowadays)small (parochial) quibble - whilst perhaps 2/3rds of the exhibits had german + english descriptuion, the other 1/3rd was german only;  not sure why such  a distinction??!!",50,"Watford, United Kingdom",
Date of experience: October 2019,An intersting museum,"This is a small museum with some very focused exhibits on the decorative arts from the Middle Ages through the late 1800s. There are rooms and rooms full of ceramics, silver, religious objects, and other objects of decorative arts. I especially liked the rooms devoted to ivory and wood carved objects. You can truly get a feel for how the other half (more like the upper 10%) lived in previous centuries with all the jewel-bedecked chests, ornate religious objects, and over-the-top silver dinner services. My only ""complaint"" was that the signage was mixed in being helpful, and the layout a bit confusing. While I wouldn't put this museum up in the ""must-sees"" of Munich, I would say that if you have some extra time, you will not be disappointed by spending that time in this museum.",40,"Ashland, Oregon",
Date of experience: November 2019,Great museum ,"By far one of the best museums I have been to. I wasn’t expecting much, and I went to see a particular object. I was pleasantly surprised to see the quality of the objects in general, mostly from the royal Bavarian families. The restaurant too is recomendable.",50,"Milan, Italy",Trip type: Traveled with friends
Date of experience: September 2019,Interessante Sammlung alterExponate,"Für einen Regentag ist der Besuch im Bayrischen Nationalmuseum zu empfehlen. Im Eintritt von bis zu 7€ ist bereits ein Audioguide enthalten. Leider waren nicht alle Ausstellungen geöffnet, aber ich bekam auch so genug zu sehen. Wenn man sich wirklich alle ansehen und",50,"Hamburg, Germany",
Date of experience: August 2019,HUGE collection - but not good for non-German speakers,"This museum is great in terms of its collection size and range... but unfortunately, given that there are very very few translations into English and no alternative (no audioguide / leaflet), we were left pretty disappointed not to really know what most of the items were. If you",30,"Santiago Metropolitan Region, Chile",
Date of experience: August 2019,Give yourself some extra time for this one.,"Not just a bit of everything, but a lot of everything, and a lot of stuff you may have never known about before!  It may look like a hodge-podge at times, but there is a well planned route you can follow.  Every exhibit is well displayed- dark or light, highlighted or arranged. ",40,"Copenhagen, Denmark",
Date of experience: August 2019,"Great museum, but very quiet! ","Huge museum with some amazing pieces, all beautifully presented. We went on a Wednesday afternoon in August and there were only a handful of other visitors! Only spoiled by the ridiculously expensive cafe! ",40,"Bristol, United Kingdom",
Date of experience: August 2018,Bavorské národné múzeum / Bavarian National Museum / Bayerisches Nationalmuseum / Museo Nacional Bávaro,"Síce to nie je must-see, celkom pekne dokáže vyplniť hodinku-dve. Nachádzajú sa tu prevažne sošky, glóbusy, gobelíny a podobne. Určite odporúčam využiť nedeľný vstup za 1€.  Not a must, but it's a pretty good place to spend an hour or two. The collection contains mainly",30,Slovakia,
Date of experience: September 2019,Interessante Sammlung alterExponate,"Für einen Regentag ist der Besuch im Bayrischen Nationalmuseum zu empfehlen. Im Eintritt von bis zu 7€ ist bereits ein Audioguide enthalten. Leider waren nicht alle Ausstellungen geöffnet, aber ich bekam auch so genug zu sehen. Wenn man sich wirklich alle ansehen und durchlesen/hören möchte, sollte man 3 Stunden einplanen. Es werden Exponate aller Art gezeigt: Bilder. Skulpturen, Altäre, Elfenbeinschnitzereien, Waffen und Rüstungen, Silber und Porzellan. Viele prachtvolle Stücke. In einem großen Saal werden Modelle mittelalterlicher Städte in großenVitrinen ausgestellt, sehr interessant. Da Teile der Ausstellung wegen Renovierung geschlossen sind, ist der Rundgang etwas unübersichtlich und bei den vielen Räumen kann man sich schon verlaufen. Wer an Kunstgeschichte interessiert ist, ist in diesem Museum gut aufgehoben und kann stundenlang ""stöbern"".Im UG gibt es einen großen Museumsshop, in dem man Kunst erwerben kann.",50,"Hamburg, Germany",
Date of experience: August 2019,HUGE collection - but not good for non-German speakers,"This museum is great in terms of its collection size and range... but unfortunately, given that there are very very few translations into English and no alternative (no audioguide / leaflet), we were left pretty disappointed not to really know what most of the items were. If you go, be prepared for this and consider downloading Google Translate! On the plus side - only €1 entry on Sundays!",30,"Santiago Metropolitan Region, Chile",
Date of experience: August 2019,Give yourself some extra time for this one.,"Not just a bit of everything, but a lot of everything, and a lot of stuff you may have never known about before!  It may look like a hodge-podge at times, but there is a well planned route you can follow.  Every exhibit is well displayed- dark or light, highlighted or arranged.  Many galleries are connected by wooden doorways hundreds of years old.  In many places, the building itself is a very interesting exhibit.  If you like art or history at all you will definitely find lots to enjoy and discover here.  Just give yourself more time than you'd normally budget for!  Note- during my visit some 19th century galleries were closed for rehanging.",40,"Copenhagen, Denmark",
Date of experience: August 2019,"Great museum, but very quiet! ","Huge museum with some amazing pieces, all beautifully presented. We went on a Wednesday afternoon in August and there were only a handful of other visitors!Only spoiled by the ridiculously expensive cafe!",40,"Bristol, United Kingdom",Trip type: Traveled with family
Date of experience: August 2018,Bavorské národné múzeum / Bavarian National Museum / Bayerisches Nationalmuseum / Museo Nacional Bávaro,"Síce to nie je must-see, celkom pekne dokáže vyplniť hodinku-dve. Nachádzajú sa tu prevažne sošky, glóbusy, gobelíny a podobne. Určite odporúčam využiť nedeľný vstup za 1€.Not a must, but it's a pretty good place to spend an hour or two. The collection contains mainly statuettes, globes, tapestries, etc. I definitely recommend €1 entry on Sundays.Kein Muss, aber es trotzdem ein guter Ort, um eine oder zwei Stunden zu verbringen. Die Sammlung besteht hauptsächlich aus Statuettes, Globen, Gobelins usw. Auf jeden Fall empfehle ich den Sonntagseintritt für 1€.No es un ""must"" pero es un buen lugar para pasar una hora o dos. La colección contiene principalmente figuras, globos terrestres, gobelinos etc. Definitivamente recomiendo la entrada de 1€ los domingos.",30,Slovakia,Trip type: Traveled solo
Date of experience: July 2019,Lots to see... if you can speak/read German,"Good presentation and layout. Lots of content to take in. Unfortunately only half the exhibits have English descriptions and the audio guide isn't much better. It's hard to recommend this place unless you have a good command of the German language, which is unfortunate because Bavaria has an interesting history that many foreigners (such as myself) are interested in learning about. Also, the museum was quite empty when I went and having the obviously bored staff watching over my shoulder and following me everywhere was off-putting.",20,Calgary,Trip type: Traveled as a couple
Date of experience: July 2019,"Great museum with instruments, dresses, and more from the past.","There are many impressive things to see at this museum, there are musical instruments, religious sculptures, and dresses from centuries ago, knight armor, horse armor, swords, maces, and much other interesting history! Would recommend for anyone who wants to discover the past.",50,"Ordos, China",Trip type: Traveled with family
Date of experience: July 2019,Fantastic!,"This museum only costs 1 Euro per adult on Sundays-but worth way more!   From swords and armor for knights, to royal costumes, to paintings, to elaborately caved ivory and glass to  dinner sets for 24 of your closest friends - this place was cool.  We really enjoyed our visit.Most all the rooms reflect item descriptions in both German and English.  Note: the music room and one of the porcelain galleries only had the German explanations available.",50,"Henderson, Nevada",Trip type: Traveled as a couple
Date of experience: July 2019,Verbazingwekkend.,"De mooiste collecte kunst in ivoor en been ooit gezien.  Wat een schitterende collectie!  Barok staat er centraal, al is er eveneens een afdeling met volkskunst en gotische kunst.  Artnouveau collectie is voor het ogenblik gesloten voor renovatie jammergenoeg.",50,"Brussels, Belgium",Trip type: Traveled as a couple
Date of experience: June 2019,Superbe mais immense!,Très très grand musée comprenant de vastes collections de tout ce qui peut être exposable!  On peut facilement passer un après-midi complèt et se perdre mais heureusement il y a un café!  Les collections des miniatures en ivoire et de la nativité sont superbes et à voir absolument! Incontournable!!,50,"Aix-en-Provence, France",Trip type: Traveled with friends
Date of experience: June 2019,Alcune sezioni noiose,"Questo museo, che la domenica costa 1€, ha alcune sale interessanti, ed altre piuttosto monotone. La sezione dei presepi purtroppo era chiusa.",30,"Milan, Italy",Trip type: Traveled as a couple
Date of experience: June 2019,Waste of time,1. More than half of the exhibition not translated to English. 2. There is no story told there so not very nice to walk around.3. Staff not very nice. The lady at the counter rejected money in coins as payment!Don't waste your time.,20,"Munich, Germany",Trip type: Traveled with friends
Date of experience: July 2018,bavarian museum,"it's a very small museum yet lovely. expected more though. overall, a very nice place to be. very quality cafe and museum shop.",40,,Trip type: Traveled as a couple
Date of experience: May 2019,"Great museum, especially on a Sunday","We really enjoyed this museum, great displays, not crowded, and only 1 Euro on Sundays.  The bummer is that the Nativity display is only open through April (even though there is a large sign on the lawn about it), so if you want to see that, go during the winter months.",40,"Cincinnati, Ohio",Trip type: Traveled as a couple
Date of experience: May 2019,Armoury highlights ,This museum was very interesting. It house a huge collection with much variety that could be worth more than one visit. In particular we came to see the armoury and the Munich sword. My husband was very impressed. The staff here were really helpful and understanding of our non German speaking. There is impressive silver ware and clothing too. Plenty of choice. We were also lucky as it was very quiet in mid spring.,50,"Leidschendam, The Netherlands",Trip type: Traveled with friends
Date of experience: April 2019,Nice museum ,"We enjoy this museum, lots of interesting exhibits and interesting facts, everyone in the family enjoy it very much .",40,"Buffalo, New York",Trip type: Traveled with family
Date of experience: April 2018,素晴らしい,建物の外観も素晴らしいし、中の展示はもっと素晴らしい。ミュンヘンに来たら、ここは外さずに訪れることをお勧めします。,50,Japan,
Date of experience: February 2019,"LOVED this museum, two millennia of European Art and Culture! Diverse Bavarian collection from 400 AD+ 7 Euro fee","I was in awe at the collection of Bavarian/European art history here. It took hours to go through this museum. There was an audio guide for English speakers but only one or two items in each room were on the audio guide. In half of the museum, only signs in German were",50,"San Diego, California",
Date of experience: February 2019,"Sehr umfangreiches, erstklassiges Museum zur bayerischen Geschichte","Das Bayerische Nationalmuseum ist in einem weitläufigen, klassizistischen Gebäude auf drei Etagen untergebracht und einfach mit öffentlichen Verkehrsmitteln (z.B. Bus 100 ""Museumslinie"" vom Hauptbahnhof Nordseite aus) zu erreichen. Die Themen sind so vielfältig und die Exponate",50,"Germering, Germany",
Date of experience: February 2019,"Gran museo, ricco di opere bellissime",A Monaco non si può non visitare questo grande museo: vi trovi la Bellezza nell'arte religiosa e non dal Medioevo al Barocco e oltre. Ti conviene utilizzare le cuffie e ascoltare le spiegazioni fornite (solo in inglese e in tedesco e in minima parte anche in italiano). E' il,40,"Mori, Trentino-Alto Adige, Italy",
Date of experience: January 2019,Nativity scene display was magnificent.,"We really enjoyed the nativity scenes from all over the world. They were incredibly detailed and beautiful. The staff was very nice and helpful. You didn't have to pay to use the toilet, which is a real plus in Germany. (Really, but they are very clean so it's worth it.) The",40,"Dover, Delaware",
Date of experience: January 2019,Museum of Bavaria ,"Great collection of artefacts in this museum. Only wish there was more about the history of Munich, Bavaria, and Germany. Also hope there was more English signs on the artefacts. ",50,"Greater London, United Kingdom",
Date of experience: October 2018,Wow!,Incredibile! All there is to see to get first acquaintance with Bavaria -a great place to start your exploration :),50,,
Date of experience: December 2018,Ricordo storico,"Museo con tantissimi oggetti storici,  posizionati in base al periodo, si passa dal medioevo al rinascimento e cosi via,  ti mostra accuratamente  la storia di questa regione. Non proprio in centro citta' ma la visita vale assolutamente la pena.",50,"Jesi, Italy",
Date of experience: January 2019,Grande sfoggio d'altri tempi,"Un museo enorme, con grandi sale arredate a seconda del periodo degli oggetti o delle sculture presenti. Qui c'è davvero un grande campionario di storia, da quella antica, passando per quella ecclesiastica, fino a quella rinascimentale. E' l'ideale per una giornata di maltempo,",50,"Milan, Italy",
Date of experience: January 2019,Nativity scene display was magnificent.,"We really enjoyed the nativity scenes from all over the world. They were incredibly detailed and beautiful. The staff was very nice and helpful. You didn't have to pay to use the toilet, which is a real plus in Germany. (Really, but they are very clean so it's worth it.) The rest of the museum was good but the nativity scenes were great.",40,"Dover, Delaware",Trip type: Traveled as a couple
Date of experience: January 2019,Museum of Bavaria ,"Great collection of artefacts in this museum. Only wish there was more about the history of Munich, Bavaria, and Germany. Also hope there was more English signs on the artefacts.",50,"Greater London, United Kingdom",
Date of experience: October 2018,Wow!,Incredibile! All there is to see to get first acquaintance with Bavaria -a great place to start your exploration :),50,,Trip type: Traveled as a couple
Date of experience: December 2018,Ricordo storico,"Museo con tantissimi oggetti storici,  posizionati in base al periodo, si passa dal medioevo al rinascimento e cosi via,  ti mostra accuratamente  la storia di questa regione. Non proprio in centro citta' ma la visita vale assolutamente la pena.",50,"Jesi, Italy",Trip type: Traveled with family
Date of experience: January 2019,Grande sfoggio d'altri tempi,"Un museo enorme, con grandi sale arredate a seconda del periodo degli oggetti o delle sculture presenti. Qui c'è davvero un grande campionario di storia, da quella antica, passando per quella ecclesiastica, fino a quella rinascimentale. E' l'ideale per una giornata di maltempo, ma in generale sarebbe un peccato perdersi questa struttura museale.",50,"Milan, Italy",Trip type: Traveled as a couple
Date of experience: December 2018,"מוזיאון גדול עם הרבה תצוגות, אבל פחות טוב ממוזיאונים דומים","המוזיאון גדול וכולל תצוגות רבות של אומנות, תכשיטים, רהיטים, ותצוגה אחת של שריונות וכלי נשק. המחיר היה יורו, כך שבהחלט ניתנה תמורה לכסף. ניתן להכנס אליו בימי ראשון בהם אין הרבה מה לעשות במינכן וזה יתרון גדול. עם זאת, לרוב התצוגות יש הסבר בגרמנית בלבד וזהו חיסרון גדול. ובאופן…",30,"Rishon Lezion, Israel",
Date of experience: November 2018,Very odd place,This was an interesting museum. It seemed to me like it had quite a bit of potential to be a highly interesting and informative place. However the place was very inconsistent I the way it was setup. I got an English language audio guide...only a small portion of the museum had audio guide assistance available. This was not so bad in places because many items had a description next to them in German and English...however...and this is where the museum lacked the most for me...only about 1/2 the museum had the English signage. Some rooms were completely in German and that was all. I was hoping to get a better understanding of life in Bavaria in the past and I did not leave with that.  With that being said there were some interesting items but overall probably was not worth my time.,30,"Cincinnati, Ohio",Trip type: Traveled solo
Date of experience: September 2018,huge museum,"This museum is large  and interesting, but a bit dry; we have enjoyed other museums more; however  it is worth a visit.",30,,Trip type: Traveled as a couple
Date of experience: November 2018,Nicht alles an einem Tag machbar!,"Macht einen alten Eindruck, haben nicht alles gesehen, da dieses Museum sehr sehr viel zu bieten hat! Deshalb ev. an mehreren Tagen kommen! Sehr interessant: die Schiffsausstellung -besonders das U-Boot; die begehbare Zelle und der Z3....wir wollen wieder kommen, um noch mehr zu",30,"London, United Kingdom",
Date of experience: October 2018,Musée national de baviere,"Le prix est de 6 e pour les plus de 65 ans. Pas d audio guide et de brochure en français. Collections magnifiques d ivoire, meubles, instruments de musique, armes  et armures ,  porcelaine , tableaux, . globes terrestres, fusils, ... magnifique exposition qui couvre l art",50,"Beziers, France",
Date of experience: December 2018,"מוזיאון גדול עם הרבה תצוגות, אבל פחות טוב ממוזיאונים דומים","המוזיאון גדול וכולל תצוגות רבות של אומנות, תכשיטים, רהיטים, ותצוגה אחת של שריונות וכלי נשק. המחיר היה יורו, כך שבהחלט ניתנה תמורה לכסף. ניתן להכנס אליו בימי ראשון בהם אין הרבה מה לעשות במינכן וזה יתרון גדול. עם זאת, לרוב התצוגות יש הסבר בגרמנית בלבד וזהו חיסרון גדול. ובאופן כללי, מי שהלך למוזיאונים דומים במדינות אירופה אחרות די יתאכזב. בסה""כ, מקום נחמד להעביר בוקר או אחה""צ גשום או חלק מיום ראשון, אבל יש מקומות טובים יותר במינכן.",30,"Rishon Lezion, Israel",
