date,title,text,rating,visitor_origin,visit
Date of experience: November 2019,Affascinante,"Se andate alla Residenz vi consiglio di fare il biglietto da 13 Euro in cui è compreso il Museo della Residenz, il Teatro Cuvilliés e il Tesoro. Il biglietto può essere utilizzato anche in giorni diversi, ma vi assicuro che può essere tutto visto nello stesso giorno. All'interno del museo della Residenz si può anche scegliere di prendere l'audio guida. Il percorso è meraviglioso poichè ogni stanza della residenz ha una sua pculiarità! Anche il Teatro Cuvilliés e il tesoro meritano di essere visitati!",40,"Rimini, Emilia-Romagna, Italy",
Date of experience: September 2019,Bellissima e interminabile esperienza,"È un enorme complesso che ha ospitato la casa regnante della Baviera (i Wittelsbach) per diversi secoli. L’edificio, in realtà, è un insieme di edifici frutto degli ampliamenti successivi da parte dei principi che si sono succeduti. Entriamo alle 11:00 sapendo che ci aspetterà una visita impegnativa; le stanze da visitare sono ben 130. Il costo del biglietto e di 11€ compresa l’audioguida in italiano che ci viene consegnata, guarda caso, da una ragazza italiana. Per le foto non ci sono limiti. Cominciamo, così, il percorso guidato con l’aiuto dell’audioguida. Descrivere nel dettaglio tutta la visita sarebbe un’operazione lunga e, pertanto, segnalo le cose più importanti: l’Antiquarium, una grande sala affrescata contenente numerosi busti di imperatori romani, la camera del trono, la statua di San Giorgio ricoperta di una infinità di diamanti, la camera del tesoro, il Grottenhof con la fontana di Perseo e …………….... mi fermo qui. Ci aiuta molto l’audioguida esaustiva e completa. Le ultime trenta stanze, sfiniti e con gli occhi pieni di tesori, le facciamo senza audioguida e a passo più svelto. Consegniamo le audioguide e dopo ben 4 ore di visita, stanchi ma soddisfatti, usciamo dal palazzo. Una esperienza davvero bella, da non perdere assolutamente.",50,,
Date of experience: December 2019,Magnifica,"Abbiamo visitato la residenza  il 30 dicembre con un tour organizzato compiendo la visita con la guida del tour, un po' troppo frettolosa, in circa 1h 30min. Da dire che ci vorrebbe il doppio del tempo, circa 3 ore, per poter visitarla bene e apprezzarne i suoi gioielli. La residenza è stata per secoli il luogo di residenza e la sede del governo dei duchi, poi dei principi elettori e infine dei re di Baviera. E' enorme, ci sono una moltitudine di stanze, una più bella dell'altra. Che dire di più: se visitate Monaco la visita è d'obbligo.",50,"Brembate di Sopra, Italy",
Date of experience: March 2020,отдых,"В резиденцию идти нужно, если есть время. Там очень интересно. Но времени на всё нужно не менее 3-4 часов. Отличная сокровищница. Завораживающий грот. Здание очень скромное. Но коллекция потрясающая.",50,,
Date of experience: March 2020,Kæmpe stort og meget flot slot,"Det kan virkelige anbefales, at bruge et par timer på slottet. Det er meget smukt og meget stort. Man kan fordybe sig og se f.eks. en lille video om et skuffeskab osv. Det giver noget ekstra!  Der er også mulighed for at besøge skattekammeret. Dette kræver dog særskilt billet.",50,"Frederiksberg, Denmark",
Date of experience: March 2020,It's big. Probably bigger than Versailles,"This place is dripping gold. Amazing opulence and architectural beauty. Did I say how BIG it is ?   The only negatives are that it closes quite early in the winter, and it can be hard to actually find the way IN",40,"Basingstoke, United Kingdom",
Date of experience: February 2020,Awesome,The Residenz is a very large palace which is a must see. The insides are beautifully decorated with the rooms differently set out and richly ornate. The whole complex is extremely well presented with lavish furniture and beautiful pictures everywhere. Due to the size it does take some time to make the most of it at least 2 to 3 hours but every second is worth it.There is also the Treasury and the Cuvilliés Theatre for which there is an extra charge to view. We did the treasury but missed the Cuvilles Theatre but if the main palace is anything to go by it should also be superb.You cannot go to Munich and miss the out the Residenz. It is well worth the investment of your time and effort,50,"Upholland, United Kingdom",
Date of experience: February 2020,Gaste = flabbered,"This place is monumentally huge! There is so much to see it is hard to know where to begin.Actually it was quite easy to know where to begin because a helpful member of staff pointed me in the right direction. But that isn't quite what I mean. What I mean is, it is difficult to know which bit to focus on first when writing about it, as there is so much, so very much.I bought a ticket for the Residenz and the Treasury and made my way in following red signs. I was guided from room to ornate room dripping with paintings, furniture, tapestries and assorted royal blingery any one of which you could write a book about. After a while (and I appreciate how ignorant this makes me sound) it all starts to blur into one and I found myself thinking ""I'm sure I've been in this room before."" The endless complex of rooms, corridors, chambers and antechambers had me wondering if when I came out I was going to emerge in Stuttgart.However, I made my way round what I think was most of the rooms that are open to visitors. I think there were about 16 million of them but I lost count part way. There were throne rooms (several) bed rooms (both ceremonial and for sleeping), reception rooms, a chapel, a room housing a collection of bronze statues, a room housing bizarre and unsettling religious relics, a room housing gold rings, two turtle doves and for all I know a partridge in a very royal pear tree. It's all a bit of a blur.While my comments may sound flippant this was part of the joy of visiting this site - and it really was a joy. You could let it all wash over you and just be blown away by the scale and richness of the rooms on display.Eventually I came to the end and noticed that I had done the tour without the benefit of the free audio guides. So I did it again.Occasionally I found myself standing back unable to decide if a room made mostly out of gold was either the most beautiful room I had ever seen or the most hideous. However, the one thing I was always sure about is that I wouldn't like to dust it.If you're in Munich and have a two or three months to kill you really must visit the Residenz. I have never been anywhere like it.",50,Scotland,
Date of experience: September 2019,豪華,大きな荷物はクロークに預けます。中はとても広く、部屋数200の中に豪華な調度品、絵画と見応えたっぷりです。,40,"Osaka, Japan",Trip type: Traveled as a couple
Date of experience: February 2020,Muy bonito! ,La Residenz es un edificio enorme en el centro de Munich que albergo a los regentes hasta comienzos del siglo XX. No sufrió muchos daños en la guerra y permite imaginar la manera en que vivían los nobles en esa época. Todo impecable y bien presentado. Vale la pena la visita!,40,"Vina del Mar, Chile",Trip type: Traveled with friends
Date of experience: February 2020,Breathtaking!,"A breathtaking visit! Everything inside the museum is gorgeous and you don’t have to pay extra for an audio guide. Just remember to go there with time, the place is huge. I would recommend 2 hours or more.",50,"Berlin, Germany",Trip type: Traveled solo
Date of experience: February 2020,收藏豐富,慕尼黑皇宮是我對慕尼黑最深刻的印象皇宮已成博物館  館藏豐富且精緻  花上三個小時都看不完如果買套票可以參觀三個點 皇宮與皇冠特別展  相當值得票價,50,"Kyoto, Japan",
Date of experience: February 2020,ארמון מרשים,סיור בחדרי ואולמות הארמון מרשים אבל חוזר על עצמו. האולם הענק עם עיטורי התקרה מיוחדים. ובכניסה פסלים הודיים כאילו לא שייכים.,50,"Haifa District, Israel",
Date of experience: February 2020,münih,muhteşem bir saray. üç bölmü vardır saray tiyatro ve mücevherr çok beğendim çok güzel bir yerdir teşkkürle,50,"Munich, Germany",Trip type: Traveled with friends
Date of experience: February 2020,incontournable a Munich !!!!,située dans le centre ville a 2 pas du métro Marienplatz  résidence dont la visite avec un audioguide peut prendre jusque a 3 h sinon possibilité de faire la visite librement nombreuses pièces richement décorées a voir absolument,40,"Pontault Combault, France",
Date of experience: February 2020,Excellent visit,Visiting in February was the key. Far fewer patrons than in high tourist times.Excellent exhibits and helpful staff.Very close to Marienplatz.,50,"O'Fallon, Illinois",
Date of experience: January 2020,Must see,"The Residenz is a huge complex with ornate and lavishly decorated state rooms, period furniture and paintings on par. You need at least half a day to stroll through the Museum and let these wonders sink in. The Treasury and the Cuvilliés Theatre which charge separate admission fees offer equally dazzling sights and together they justify another half a day to complete a visit to the trio. If you miss them you haven’t been to Munich!",50,"Hong Kong, China",
Date of experience: December 2019,Ein unentdeckter Schatz,"Täglich läuft man in München an der Residenz vorbei und die wenigsten wissen, was das für ein großer und unentdeckter Schatz sich hinter der Fassade verbirgt. Unbedingt mal reinschauen - und Zeit mitbringen, denn das Museum ist riesig und es gibt so viel zu entdecken. Have fun!",50,"Basel, Switzerland",
Date of experience: February 2020,Worth a visit but it will take a couple of hours,Finding the correct entrance was challenging as sign posing is very poor. Once in we enjoyed the visit. Sumptuously decorated rooms that go on forever. Once your on the route you pretty much have to carry on to the end. Probably at least an hour and more likely two.,40,"New York City, New York",Trip type: Traveled as a couple
Date of experience: January 2020,Tatil ,"Muhteşem bir yer.130 odası var.Her oda ayrı bir görsel şölen. Zamanınızı iyi ayarlayıp gidin. Benim gibi fotoğraf çekmeyi ve tarihi seviyorsanız.Söylendiği gibi 45 dk.ya çıkamıyorsunuz .3 saatten önce bitmiyor.Muhtesem bir işçilik var .Odalardaki çok amaçlı sehpa, masa vb.. mobilyalar düşündürüyor. O dönemde bu detay ve işçilik çok ilgi çekici. Icerisindeki 2 şapel gösterişli.  Kilisede kullanılmış  malzemeler gösterişli.Değer verdikleri kişilerden alınmış ve küçük cam kaplarda saklanan kemik parçaları ürkütücü. Cesitli dillerde Audio kulaklık var.Rezidans,diş bahçe ve tiyatro olarak 3 lü tur paket fiyatı uygun .Ama zamanınızı ona göre ayarlayın.",50,"Istanbul, Turkey",Trip type: Traveled with family
Date of experience: February 2020,Une merveille à ne pas manquer!,Il faut compter au moins trois à quatre heures pour la visite de ce magnifique palais!Le prix de l'entrée est très abordable 12 €uros par personne,50,"Rambouillet, France",
Date of experience: February 2020,Residenz,"This place has so much history. The entrance is in the main Residence plaza next to the theater and it has many buildings to see, museum, castle and theater. Get there early. They close at 5",50,"Pleasant Hill, California",Trip type: Traveled with friends
Date of experience: April 2019,Between a pearl and a diamond,"Architecturally, it's between a pearl and a diamond - one does not know how else to describe this awesome building and the treasures it hides. Especially impressive is the Treasury (Schatzkammer), and the gardens, as well as the artificial cave with stalactites and stalagmites",50,"Sarajevo, Bosnia and Herzegovina",
Date of experience: January 2020,Highlight of Visit ,"I’ve visited Munich several times over the years and somehow missed the Residenz even though it’s in the heart of the city.   From the outside it’s unassuming, but interior reveals wealth, history, and a world that has passed.  Much of the building and it’s contents were destroyed during World War II and has been restored, other items are just empty highlighting what’s been lost.  I decided to just to the main self guided tour for 9 euros and spend almost 3 hours taking the long route.  The great hall early in is spectacular, many of the room transport you back in time.  I did skip or quickly walk through the endless rooms of table settings and vases instead looking at the art and furniture.   It was a great visit and something I’d not planned on.  Well with the visit.  Next time I may tour the theater and / or treasury (separate admission).   Highly recommended and a great cold or rainy day activity.",50,"Flanders, New Jersey",Trip type: Traveled solo
Date of experience: February 2020,Роскошь и великолепие дворцов могут много рассказать о пережитых Резиденцией временах и просто порадовать глаз туриста,"Огромный дворец правившей в Баварии (и не только) династии Виттельсбахов ведет свое происхождение от Средневекового замка Нойвесте. Столетиями он достраивался и расширялся, превратившись в огромный дворцовый комплекс, включающий здания в различных архитектурных стилях. Эпохи ренессанса, барокко, роккоко и классицизма отразились как во внешнем облике, так и внутреннем убранстве дворцов, наполненных прекрасными предметами роскоши. Хотя сам дворец сильно пострадал в годы Второй мировой войны, многие ценности были спасены и заняли свои места в восстановленной резиденции.Осмотр всего комплекса требует сил и времени, так что если на его посещение выделен лишь один день (что определенно мало), в первую очередь стоит посетить сокровищницу. Здесь хранится не только впечатляющая коллекция драгоценностей (некоторые посетительницы просто всхлипывали, глядя на средневековые короны и королевские украшения), но и ценные исторические и религиозные артефакты. Прогулка по дворцу с аудио(гидом) конечно даст максимально полное представление об увиденном, но займет немало времени. Если же его отведено немного, имеет смысл заранее познакомиться с историей Резиденции и ее наиболее известных обитателей, что сделает осмотр музея куда интереснее и эффективнее.Любопытный факт, но в музей дворцовый комплекс начал превращаться с согласия и по желанию его владельцев задолго до эпохи всеобщих национализаций. Роскошь и великолепие покоев могут много рассказать о пережитых Резиденцией и его хозяевами временах и просто порадовать глаз туриста.",50,"Moscow, Russia",
Date of experience: January 2020,Belo palácio,"É uma das visitas obrigatórias em Munique. De fato, é um palácio enorme e luxuoso que lembra o de Versailhes, embora seja maior, segundo disse um dos funcionários. Leva muito tempo para visitar, mas em janeiro estava bem vazio. Foi interessante ver as fotos da igreja anexa parcialmente destruída na 2a guerra, e como são perceptíveis os tijolos novos de algumas partes. Os jardins também são lindos, ainda mais com neve.",50,,Trip type: Traveled with family
Date of experience: February 2020,Wet day,No better place to visit on a wet day. Only €9 entrance to see 130 beautifully presented rooms some of which are enormous. Easily spend a couple of hours here,50,,Trip type: Traveled with friends
Date of experience: January 2020,Amazing Display of Wealth,"We visited in the winter, so this turned out to be a great indoor activity for a cold, snowy day.  It was worth it to get the combined ticket (Residenz, treasury, opera theater) that came with a self-paced audio guide. Allot at least 4 hours to see all three; more if you enjoy digging into every single recording on the audio guide.  Room after room of tremendous royal wealth and pageantry are on display throughout the entire Residenz complex.  The grotto and Antiquarium are definitely the highlights.  There are also several ingeniously designed pieces of furniture in the rooms for the mechanically inclined.  As some have noted, much of the structure has been restored.  However, don't get too hung up over that. You'll be hard pressed to find anything in Europe that doesn't bear the scars of WWII.  What you see on display today includes the most important original pieces of art along with rooms were painstakingly recreated using original pieces saved from the war.  The antiquarium and grotto alone are worth the price of admission, and there is enough grandeur surviving from the restoration to impart a good sense what life must have been like during the time of the kings.",50,"Auckland Central, New Zealand",
Date of experience: December 2019, Nice but unfortunately not original,"If you are into Baroque, this would be a great place to see. Unfortunately most of it was destroyed in WWII, so what you see is a great reconstruction job (which by the way has been done beautifully), but unfortunately very little of the original palace, it’s furnishings and art have survived. It is, however, still very nice to see. There are 130+ rooms to see plus the treasury. We only had two hours to spare, so skipped the treasury (you can buy tickets for both together or separately at The Residenz, but not online). Two hours was not enough to do justice to the palace and we had to skip the audio guide too. So I would recommend 3 to 4 hours to do this place justice. Audio guides are available for free with the ticket, but if you are on express visit, you can get by reading fairly well done signage which is in every room in German and English.",40,"Sydney, Australia",Trip type: Traveled as a couple
Date of experience: January 2020,"Podemos chamar de "" A Residencia"", monumental","UM ótimo passeio em Munique, a antiga residencia dos reis da Bavaria, um palácio , hoje aberto a visitação, simplesmente um sonho de local, para quem gosta de arquitetura, decoração, detalhes nos moveis, nas salas, nos quartos, jóias. Pode-se reservar umas 2 horas ao menos para esta visita. Compramos ticktes na hora, e audioguia",50,"Rio Do Sul, SC",
Date of experience: January 2020,Must have w Monachium,"Podczas wizyty nie mieliśmy zbyt wiele wolnego czasu ale grzechem byłoby nie wejść do skarbca. Myślę, że jest niewiele miejsc z takimi skarbami. Zdecydowanie trzeba się tu udać. Nawet bez przewodnika dźwiękowego skarbiec robi ogromne wrażenie. Reszta rezydencji na później. Trzeba mieć jednak sporo czasu żeby to wszystko obejrzeć a i okolica przed jest warta poświęcenia czasu.",50,"Warsaw, Poland",Trip type: Traveled on business
Date of experience: January 2020,Vale a pena ,A maior residência real urbana. Vale a pena conhecer. Tire umas duas horas para fazer a visita. O Palácio é enorme. Cheio de obras de arte e conta a história da família real Bávara.,50,"Montes Claros, MG",Trip type: Traveled with family
Date of experience: January 2020,Una stanza dopo l altra ,"A pochi passi da marienplatz si trova il residenz Munich. L entrata è di 9€ per vedere solo le stanze. Ci abbiamo passato tra le 2/3 ore all interno. Ottimo nei giorni di pioggia. Prevede anche un guardaroba a cui lasciare (obbligatorio) lo zaino, e in caso se si vuole anche la giacca. L unica pecca è che non ci è stato consigliato l audio per le descrizioni in italiano, il mio coniglio è di richiederlo perché molto interessante. Noi ci siamo arrangiati a leggere le descrizioni in inglese e tedesco.",40,"Brunico, Italy",Trip type: Traveled as a couple
Date of experience: January 2020,"What a place, just so many rooms!!!","Definitely a gem and well worth the visit. We saw only the main palace with the 130 rooms or so, but more than enough to be overwhelmed. We walked and explored the many rooms for hours and left in high spirits. It is a shame much of the palace was destroyed during WW2, but great restauration has been done, so you do not really sense this as you walk around. But you cannot help think about the amount of history and cultural value destroyed during wars.",50,"Copenhagen, Denmark",Trip type: Traveled with family
Date of experience: February 2019,DESLUMBRANTE,"Fue el primer museo que vimos en nuestra visita a Múnich parecía no tan grande desde fuera pero realmente lo era.A la entrada del tour te piden dejar tus chaquetas en un depósito y te dan audífonos que puedes poner en cualquier idioma para ir escuchando en cada punto de interés.La residencia era deslumbrante, las pinturas en los techos, el mobiliario y las piezas, lo mejor la entrada como en cúpula salimos impresionados de cómo vivían pero luego fuimos a otros castillos y nos dimos cuenta que así o más lujosos eran todos en aquellas épocas.",50,"El Salvador, Chile",
Date of experience: January 2020,Grandissima!,"Ci siamo recati in visita presso questa grandissima residenza reale, raggiungibile a piedi dal centro. Come già qualcuno ha fatto, consiglio di indossare scarpe comode in quanto ci sono ben 130 stanze da visitare con una comoda audioguida che ti danno gratuitamente. E' davvero imponente e ben tenuta, le stanze raccontano i fasti di una monarchia bavarese colta, giusta ed incline alla giustizia....E' difficile comprendere dove tutti i principi che si evincono da queste stanze siano stati smarriti negli anni precedenti alla seconda guerra mondiale...E' assolutamente da visitare!",40,"Bari, Italy",
Date of experience: January 2020,Veloce,Residenza molto bella e anche molto grande peccato che essendo entrati alle 15.00 e il palazzo chiudeva alle 14.00 ci chiudevano molte stanze senza lasciarcele vedere e ci mettevano fretta per mandarci fuori... non si fa anche perché il biglietto lo abbiamo pagato intero e non per alcune stanze e basta.,30,"Pordenone, Italy",Trip type: Traveled with family
Date of experience: January 2020,superb!,its a place that you have to visit!you can see and you can imagine how was kings life! its a unique place!the staff is kind and helpfull! i guess that you need at least 2-3 hours of walking and reading!,50,"Larissa, Greece",
Date of experience: January 2020,Bavyera kraliyet görkemi,"Kentin merkezinde Bavyera krallarının yaklaşık dört yüzyıl kullandıkları saray, bahçesi, içinde yer alan hazine dairesi, şapel ve tiyatrodan oluşan devasa müze. Kralların ve aile üyelerinin resimleri, mobilyalar,  porselenler ve sanat eserleri ile zengin bir  sergi.",40,"Ankara, Turkey",
Date of experience: January 2020,Palácio dos reis da Bavária,"Lindo palácio, um dos passeios que mais gostei em Munique. Note a riqueza dos ambientes. O salão de verão é todo decorado com as mais variadas conchas marinhas. Difícil foi achar a entrada para a visita. Entrada por 7 euros.",40,Brasília,
Date of experience: January 2020,Splendore reale,"La Residenz è uno dei palazzi reali più grandi d'Europa grazie alle sue 130 stanze tutte visitabili, lo splendido Cuvilliés-Theater, la camera del tesoro e gli eleganti Hofgarten (giardini reali). Il biglietto cumulativo d'ingresso per vedere tutto questo splendore costa 17€ (attenzione al teatro perchè apre solo dalle 14 alle 17, dunque se andate in mattinata vi faranno il ticket solo per palazzo e camera del tesoro a 14€ e se vorrete visitare il teatro dovrete pagare ulteriori 5€ all'ingresso di quest'ultimo).Armatevi di molta pazienza perchè per visitare l'intero complesso ci vogliono 2/3 ore.La stanza che colpisce maggiormente il visitatore per sfarzo e raffinatezza è sicuramente la galleria degli antenati con i ritratti dei più importanti membri della famiglia Wittelsbach dalle origini fino a Ludwig III l'ultimo Re di Baviera.La camera del tesoro ospita la corona, con lo scettro ed il globo, realizzati per il primo re bavarese e la cinquecentesca statua di San Giorgio, ricoperta da 2.291 diamanti, 406 rubini e 209 perle.",50,"Olgiate Olona, Italy",
Date of experience: January 2020,Schöner Sonntagnachmittag,Die Residenz ist auf alle Fälle einen Besuch wert!Es ist auch schon für Grundschüler sehr interessant und man kann inkl. Schatzkammer locker ein paar Stunden dort verbringen.,50,"Munich, Germany",
Date of experience: September 2019,Palazzo reale ,"Era la residenza principale della famiglia reale di Monaco.  È una reggia sfarzosa in pieno centro di Monaco poco lontano da Marienplatz. Ogni sala ti lascia a bocca aperta... quando mi sono trovata dentro l'Antiquarium ho provato un'emozione indescrivibile.. è di una bellezza unica, per non parlare poi della galleria degli antenati... assolutamente da non perdere se si va a Monaco.",50,"Montecchio Maggiore, Italy",Trip type: Traveled as a couple
Date of experience: January 2020,Otima opção cultural,"Adoramos nossa visita ao ResidenzAtencao ao horario de funcionamento pq apesar de fechar as 18h, a ultima entrada era ate as 16h (qdo eu fui)Muito bem cuidado e um acervo bem interessanteVale o programa!Tem guarda volume gratuito, para mochilas... e audio guia em ingles.",40,"Rio de Janeiro, RJ",Trip type: Traveled as a couple
Date of experience: December 2019,Monaco è tutta da scoprire,"Natale a monaco bisogna organizzarlo bene, sapendo che è tutto chiuso! Il 26 abbiamo visitato la residenz, uno spettacolo!",50,,Trip type: Traveled with family
Date of experience: August 2019,意外と迷うほど大きい,バイエルン王国の王宮。歴代王が芸術を好み、奨励したので、肖像画はもちろん、絵画などのアート作品が豊富でお宝にあふれています。間違いなく、ミュンヘン観光のトップ5に入りますね。入り口はわかりにくいですよ。,40,大阪市,Trip type: Traveled with friends
Date of experience: December 2019,Highlight of Christmas ,Christmas outside the Residenz is exciting and vibrant. So much to see . Montages and food stalls. Gluwein stands all in a great atmosphere. Special stands for children with moving parts,50,"Warrington, United Kingdom",Trip type: Traveled as a couple
Date of experience: January 2020,Grandeur ,"The Munich Residence has been open to the public as a museum since 1920 and is one of the most important palace museums in Europe.The architecture and interior furnishings are of high artistic and material quality. The exquisite decorations of the rooms, furnitures, paintings, tapestries, treasures  are still in the place it was originally created for.",40,"Long Beach, California",Trip type: Traveled with friends
Date of experience: December 2019,"Expensive, Crowded and Fake","The Residenz was rebuilt after WW2 so most of what you see is from the 1940's and 50's.  The tour is self-guided and is supposed to take you through 133 rooms.  The rooms are beautiful and some of the furniture is exquisite but after a while, it all starts to blur together.  The posted closing time of 5PM was deceiving- at 4:20 they had already started closing up rooms and by 4:40 the guards told everyone to go down to the exit.  The line to collect our checked bags was ridiculously long- there was only 1 person there and many people in line did not speak German or English.  We had planned to go back a second day to see the Treasury and all the rooms we were not able to see but decided it was not worth it.",30,"Warrington, Pennsylvania",
Date of experience: January 2020,Residenz! Muito bem conservado,"Muito luxo, coleção de obras de arte valiosíssima e muito bem conservado. Vale a pena comprar o bilhete completo. Nada cheira mofo. Demais.",50,"Sao Paulo, SP",
