date,title,text,rating,visitor_origin,visit
Date of experience: May 2019,LENBACHHAUS VISIT,it is a beautiful place to visit. the whole architecture is marvelous. it shows how the rulers lived such an extravagant life.,50,"Stamford, Connecticut",
Date of experience: October 2019,Cool collection of 19th Century to date art.,"Interesting collection of impressionist art, modern art and some traditional artwork with a large concentration on Munich artists. We spent a couple of hours on a Sunday looking at all the exhibits. I enjoyed it. It would have been nice if they had some more English translations",40,"Hewitt, New Jersey",
Date of experience: October 2019,Modern Art,"Great modern art collection from the Blaue Reiter era, including the best of Kasinsky's works. Also has a nice mix of 20th century art.",50,"Munich, Germany",
Date of experience: October 2019,Indispensable for lovers of modern art,"The Lenbachhaus has a lot of works by 19th century German artists, provocatively arranged, as well as exhibitions by more modern artists. This time round I was particularly struck by several Joseph Beuys installations.",40,"Toronto, Canada",
Date of experience: September 2019,world class,"I came with a study group to look at early 20c German art and this was one of the highlights of the tour. Wonderful new extension by Norman Foster, wrapping the old villa in a golden copper and glass 'jewel box'",50,"London, United Kingdom",
Date of experience: May 2019,LENBACHHAUS VISIT,it is a beautiful place to visit. the whole architecture is marvelous. it shows how the rulers lived such an extravagant life.,50,"Stamford, Connecticut",
Date of experience: October 2019,Cool collection of 19th Century to date art.,"Interesting collection of impressionist art, modern art and some traditional artwork with a large concentration on Munich artists. We spent a couple of hours on a Sunday looking at all the exhibits. I enjoyed it. It would have been nice if they had some more English translations next to  the German descriptions under a lot of the artwork.",40,"Hewitt, New Jersey",Trip type: Traveled as a couple
Date of experience: October 2019,Modern Art,"Great modern art collection from the Blaue Reiter era, including the best of Kasinsky's works. Also has a nice mix of 20th century art.",50,"Munich, Germany",Trip type: Traveled solo
Date of experience: October 2019,Indispensable for lovers of modern art,"The Lenbachhaus has a lot of works by 19th century German artists, provocatively arranged, as well as exhibitions by more modern artists. This time round I was particularly struck by several Joseph Beuys installations.",40,"Toronto, Canada",
Date of experience: September 2019,world class,"I came with a study group to look at early 20c German art and this was one of the highlights of the tour. Wonderful new extension by Norman Foster, wrapping the old villa in a golden copper and glass 'jewel box'",50,"London, United Kingdom",
Date of experience: July 2019,Inspiring!,I went here to look at Kandinsky paintings and I was not disappointed. That's mostly what's here. But there are other beautiful and interesting works as well.  But seeing all these Kandinsky paintings at once was so amazing and inspiring! It was like listening to music with your,50,"Stockholm, Sweden",
Date of experience: July 2019,Perhaps the most beautiful collection of paintings by Kandinsky,"Amazing! Before visiting it, you don't know that you're going to enter the magical world of Kandinsky. You will certainly appreciate other artists' works of art (by Lenbach, Klee, Delaunay, etc), but you will literally plunge into the colours, the images, the creations of",40,"Mori, Trentino-Alto Adige, Italy",
Date of experience: July 2019,A gem for modern arts freaks,"Munich offers a lot when it comes to galleries, arts and museums. Those who admire modern arts get to the Lenbachhaus with its new exhibitions, a quiet surrounding park and inspiring installations.",50,"Frankfurt, Germany",
Date of experience: July 2019,A little gem,"This is not one of the big name art galleries, but enjoyed it. If you are a Kadinsky fan then this is the place for you. Well organised and set out. ",40,"Victoria, Australia",
Date of experience: July 2019,Awesome modern art in gorgeous mansion,"The Lenbachhaus Art Museum is really cool. Some travelers might overlook it, as it is one excellent museum among the MANY that Munich has, but try to fit in a visit here. Before my visit, I didn't know much about the Blue Rider artists, but a whole floor of this museum is",50,"San Diego, California",
Date of experience: July 2019,Inspiring!,"I went here to look at Kandinsky paintings and I was not disappointed. That's mostly what's here. But there are other beautiful and interesting works as well. But seeing all these Kandinsky paintings at once was so amazing and inspiring! It was like listening to music with your eyes! It was like different colors and sounds and feelings just washing over you again and again and being left just transfixed and mesmerized, in complete awe of this genius, wondering how could one man create all this amazing work! I'm so appreciative of the chance to view this collection! The garden and fountains outside were also very nice!",50,"Stockholm, Sweden",Trip type: Traveled solo
Date of experience: July 2019,Perhaps the most beautiful collection of paintings by Kandinsky,"Amazing! Before visiting it, you don't know that you're going to enter the magical world of Kandinsky. You will certainly appreciate other artists' works of art (by Lenbach, Klee, Delaunay, etc), but you will literally plunge into the colours, the images, the creations of Kandinsky. Let's not miss it!",40,"Mori, Trentino-Alto Adige, Italy",Trip type: Traveled solo
Date of experience: July 2019,A gem for modern arts freaks,"Munich offers a lot when it comes to galleries, arts and museums. Those who admire modern arts get to the Lenbachhaus with its new exhibitions, a quiet surrounding park and inspiring installations.",50,"Frankfurt, Germany",Trip type: Traveled as a couple
Date of experience: July 2019,A little gem,"This is not one of the big name art galleries, but enjoyed it. If you are a Kadinsky fan then this is the place for you. Well organised and set out.",40,"Victoria, Australia",Trip type: Traveled on business
Date of experience: July 2019,Awesome modern art in gorgeous mansion,"The Lenbachhaus Art Museum is really cool. Some travelers might overlook it, as it is one excellent museum among the MANY that Munich has, but try to fit in a visit here. Before my visit, I didn't know much about the Blue Rider artists, but a whole floor of this museum is dedicated to their works. I was very impressed by the variety and number of works. There are other, often more modern, art exhibits in the museum, but I liked the floor dedicated to the Blue Rider works best.This is also one of those museums that can be visited when you don't have a ton of time...just enough art to be happy and not overwhelmed, as can be the case in larger institutions.",50,"San Diego, California",Trip type: Traveled solo
Date of experience: February 2020,Eine großartige Sammlung ,Eine großartige Sammlung...für jeden  Kunstgeschmack...und immer wieder hervorragende Sonderausstellungen im angegliederten Kunstbau.,50,"Munich, Germany",
Date of experience: December 2019,Nicely done,"Very much worth two or three hours of a tourist’s time. Art is well presented. Bold colors. Lots of seats and, pardon the rhyme, lots of little treats. We spent a late Friday afternoon strolling through this midsized museum and were smitten with its collection.  Bravo.  We had a",50,River Forest Illinois,
Date of experience: January 2020,Beautiful museum!,"Great collection of the Blue Rider movement (but not only). I love Kandinsky, so that was my main reason to go there but I really liked also some of the other artists. Quite impressed by Franz Marc and the early work of Paul Klee. All rooms and paintings have German and English",50,"Munich, Germany",
Date of experience: December 2019,Remarquable,"Pour ceux qui apprécient, des peintures extraordinaires (portraits), mais vous n'êtes pas obligés d'aimer! Mais c'est à voir.",50,"Crissier, Switzerland",
Date of experience: December 2019,Great Museum - Mediocre Reception desk,"I loved this museum! I spent two hours (until closing time) exploring their great collection of Blaue Reiter artists as well as their temporary exhibit ""Das Malerische"" and their wing about art after 1945. I had so much fun and I learnt so much and discovered artists I did not",40,Luxembourg,
Date of experience: February 2020,Eine großartige Sammlung ,Eine großartige Sammlung...für jeden  Kunstgeschmack...und immer wieder hervorragende Sonderausstellungen im angegliederten Kunstbau.,50,"Munich, Germany",Trip type: Traveled solo
Date of experience: December 2019,Nicely done,"Very much worth two or three hours of a tourist’s time. Art is well presented. Bold colors. Lots of seats and, pardon the rhyme, lots of little treats. We spent a late Friday afternoon strolling through this midsized museum and were smitten with its collection.  Bravo.  We had a nice late lunch at its restaurant before beginning our visit. The restaurant is quite nice.",50,River Forest Illinois,
Date of experience: January 2020,Beautiful museum!,"Great collection of the Blue Rider movement (but not only). I love Kandinsky, so that was my main reason to go there but I really liked also some of the other artists. Quite impressed by Franz Marc and the early work of Paul Klee. All rooms and paintings have German and English descriptions, so it was easy to go around.",50,"Munich, Germany",Trip type: Traveled solo
Date of experience: December 2019,Remarquable,"Pour ceux qui apprécient, des peintures extraordinaires (portraits), mais vous n'êtes pas obligés d'aimer! Mais c'est à voir.",50,"Crissier, Switzerland",
Date of experience: December 2019,Great Museum - Mediocre Reception desk,"I loved this museum! I spent two hours (until closing time) exploring their great collection of Blaue Reiter artists as well as their temporary exhibit ""Das Malerische"" and their wing about art after 1945. I had so much fun and I learnt so much and discovered artists I did not know. I highly recommend visiting the Lenbachhaus. Only negative point was the very grumpy lady at reception, which was such a disappointment. But grumpy and rude receptionists seem to be the norm in some German and other European museums these days, which is a shame, really.",40,Luxembourg,
Date of experience: October 2019,Кандинский!,"В галерее самая большая коллекция Кандинского в мире. В меньшей степени разбавлена другими представителями ""Синего всадника"". И Кандинского там действительно много! За углом от Палеонтологического музея, по пути от всех Пинакотек в центр. Дети бесплатно до вполне приличного",50,"Nizhny Novgorod, Russia",
Date of experience: November 2019,Immer einen Besuch wert,"Seit dem Umbau hat das Museum noch deutlich an Attraktivität gewonnen. Die Sammlung kennen wir nun schon, aber die einzelnen Ausstellungen waren bislang immer den Besuch wert. ",50,"Winterthur, Switzerland",
Date of experience: October 2019,Cool collection of 19th Century to date art.,"Interesting collection of impressionist art, modern art and some traditional artwork with a large concentration on Munich artists. We spent a couple of hours on a Sunday looking at all the exhibits. I enjoyed it. It would have been nice if they had some more English translations next to  the German descriptions under a lot of the artwork.",40,"Hewitt, New Jersey",Trip type: Traveled as a couple
Date of experience: October 2019,Lugnt och fridfullt,En imponerande samling konst i ett mycket vackert hus. Tillbyggnade smälte in så fint med det gamla huset.,50,"Strangnas, Sweden",
Date of experience: October 2019,Modern Art,"Great modern art collection from the Blaue Reiter era, including the best of Kasinsky's works. Also has a nice mix of 20th century art.",50,"Munich, Germany",Trip type: Traveled solo
Date of experience: October 2019,Кандинский!,"В галерее самая большая коллекция Кандинского в мире. В меньшей степени разбавлена другими представителями ""Синего всадника"". И Кандинского там действительно много!За углом от Палеонтологического музея, по пути от всех Пинакотек в центр. Дети бесплатно до вполне приличного возраста.",50,"Nizhny Novgorod, Russia",Trip type: Traveled with family
Date of experience: November 2019,Immer einen Besuch wert,"Seit dem Umbau hat das Museum noch deutlich an Attraktivität gewonnen. Die Sammlung kennen wir nun schon, aber die einzelnen Ausstellungen waren bislang immer den Besuch wert.",50,"Winterthur, Switzerland",
Date of experience: October 2019,Cool collection of 19th Century to date art.,"Interesting collection of impressionist art, modern art and some traditional artwork with a large concentration on Munich artists. We spent a couple of hours on a Sunday looking at all the exhibits. I enjoyed it. It would have been nice if they had some more English translations next to  the German descriptions under a lot of the artwork.",40,"Hewitt, New Jersey",Trip type: Traveled as a couple
Date of experience: October 2019,Lugnt och fridfullt,En imponerande samling konst i ett mycket vackert hus. Tillbyggnade smälte in så fint med det gamla huset.,50,"Strangnas, Sweden",
Date of experience: October 2019,Modern Art,"Great modern art collection from the Blaue Reiter era, including the best of Kasinsky's works. Also has a nice mix of 20th century art.",50,"Munich, Germany",Trip type: Traveled solo
Date of experience: July 2019,Искусство вечно,"В музей очень легко добраться от центра города и железнодорожного вокзала. Имеет очень обширную коллекцию Кадинского и Синего Всадников. Вы можете потеряться в различных произведениях искусства и фотографии здесь и провести целый день, глядя на произведения.",50,"Kropyvnytskyi, Ukraine",
Date of experience: October 2019,Wunderbares Kunstmuseum sehr zu empfehlen,Die Ausstellung ist sehr gut gestaltet. Die Künstler des Blauen Reiter sind sehr umfassend vertreten.,50,"Munich, Germany",
Date of experience: October 2019,Indispensable for lovers of modern art,"The Lenbachhaus has a lot of works by 19th century German artists, provocatively arranged, as well as exhibitions by more modern artists. This time round I was particularly struck by several Joseph Beuys installations.",40,"Toronto, Canada",
Date of experience: July 2019,Prachtige collectie,Mooi overzicht van ontstaan van Blaue Reiter en gelukkig zijn er ook vele werken uit die tijd te zien.,50,,
Date of experience: September 2019,world class,"I came with a study group to look at early 20c German art and this was one of the highlights of the tour. Wonderful new extension by Norman Foster, wrapping the old villa in a golden copper and glass 'jewel box'",50,"London, United Kingdom",
Date of experience: August 2019,建築も見事,所蔵作品もさることながら、建築も見応えありです。ヨーゼフボイスの作品をまとめて沢山観賞でき感動しました。ミュージアムショップも充実しています。,50,,
Date of experience: September 2019,Blauen Reiter,Blauen Reiter - hier sieht man diesen. Ein herrliches Kunstmuseum für das sich man etwas Zeit nehmen muß.,40,"Frankfurt, Germany",
Date of experience: September 2019,Polecsm,Bardzo przyjemne miejsce pozbawione tłumów (przynajmniej podczas naszej wizyty) :) godzinka spokojnie wystarcza na obejrzenie wszystkiego,40,,Trip type: Traveled as a couple
Date of experience: August 2019,Blue Rider Movement,Fabulous gallery famous for its collection of the Der Blaue Reiter art movement. The beautiful original villa has been extended to make a huge gallery with changing exhibitions. Plenty of Kandinsky paintings to admire. Half price for 65+. And the restaurant is also worth a visit.,50,"The Hague, The Netherlands",
Date of experience: March 2019,Immer wieder schön,"Ein wunderbares Museum, in direkter Nähe zu schönen Bars und Restaurants. Eine bereichernde Sammlung, definitiv einen Besuch wert.",50,"Munich, Germany",
Date of experience: August 2019,Waanzinnig veel prachtige werken van de Blaue Reiter. Must see !,"Zo veel werken van Kandinsky, Marc, Macke en Jawlensky zie je nergens anders bij elkaar. Indrukwekkend en prachtig. Ook de andere exposities zijn mooi en verrassend. Zeker een bezoek waard als je van de kunst van begin 20e eeuw houdt.",50,"Utrecht, The Netherlands",
Date of experience: September 2018,Ist sensationell wenn man auf der Suche nach dem Mädel ist,wie die meisten kunstmuseen ist auch dieses Museum bestens dafür geeignet am Wochenende verlassene Mädels auf zu Gabeln sich ins Café zu setzen und danach... Nur zu empfehlen alles prima Kunst verbindet,40,"Munich, Germany",
Date of experience: June 2019,Interesting collection,A smaller museum with a nice collection of various artists with a lovely backyard garden to relax in later.,40,"Santa Monica, California",
Date of experience: July 2019,Breit angelegte Sammlung,"Das Lenbachhaus ist immer wieder einen Besuch wert. Neben der permanenten Sammlungen von ""Blauen Reiter"" und   ""Joseph Beuys"" gibt es immer wieder temporäre Ausstellungen. Zum Lenbachhaus gehört auch der in der Nähe liegende ""Kunstbau"". Hier habe ich die interessante Ausstellung",50,"Bavaria, Germany",
Date of experience: August 2019,Kandinsky and more,Spend a great couple of hours here and bought the year pass (only 20 Euro). Kandinsky and other of Der Bleaue Reiter is prominente here and a true pleasure to watch. Most painting was donated by Gabriele Münter,40,"Munich, Germany",
Date of experience: August 2019,Waanzinnig veel prachtige werken van de Blaue Reiter. Must see !,"Zo veel werken van Kandinsky, Marc, Macke en Jawlensky zie je nergens anders bij elkaar. Indrukwekkend en prachtig. Ook de andere exposities zijn mooi en verrassend. Zeker een bezoek waard als je van de kunst van begin 20e eeuw houdt.",50,"Utrecht, The Netherlands",
Date of experience: September 2018,Ist sensationell wenn man auf der Suche nach dem Mädel ist,wie die meisten kunstmuseen ist auch dieses Museum bestens dafür geeignet am Wochenende verlassene Mädels auf zu Gabeln sich ins Café zu setzen und danach... Nur zu empfehlen alles prima Kunst verbindet,40,"Munich, Germany",Trip type: Traveled solo
Date of experience: June 2019,Interesting collection,A smaller museum with a nice collection of various artists with a lovely backyard garden to relax in later.,40,"Santa Monica, California",Trip type: Traveled solo
Date of experience: July 2019,Breit angelegte Sammlung,"Das Lenbachhaus ist immer wieder einen Besuch wert. Neben der permanenten Sammlungen von ""Blauen Reiter"" und   ""Joseph Beuys"" gibt es immer wieder temporäre Ausstellungen.Zum Lenbachhaus gehört auch der in der Nähe liegende ""Kunstbau"". Hier habe ich die interessante Ausstellung : ""Body Check""  mit Werken von Martin Kippenberger – Maria Lassnig gesehen.",50,"Bavaria, Germany",Trip type: Traveled solo
Date of experience: August 2019,Kandinsky and more,Spend a great couple of hours here and bought the year pass (only 20 Euro). Kandinsky and other of Der Bleaue Reiter is prominente here and a true pleasure to watch. Most painting was donated by Gabriele Münter,40,"Munich, Germany",Trip type: Traveled as a couple
Date of experience: July 2019,A little gem,"This is not one of the big name art galleries, but enjoyed it. If you are a Kadinsky fan then this is the place for you. Well organised and set out.",40,"Victoria, Australia",Trip type: Traveled on business
Date of experience: July 2019,Awesome modern art in gorgeous mansion,"The Lenbachhaus Art Museum is really cool. Some travelers might overlook it, as it is one excellent museum among the MANY that Munich has, but try to fit in a visit here. Before my visit, I didn't know much about the Blue Rider artists, but a whole floor of this museum is dedicated to their works. I was very impressed by the variety and number of works. There are other, often more modern, art exhibits in the museum, but I liked the floor dedicated to the Blue Rider works best.This is also one of those museums that can be visited when you don't have a ton of time...just enough art to be happy and not overwhelmed, as can be the case in larger institutions.",50,"San Diego, California",Trip type: Traveled solo
Date of experience: May 2019,Superb art museum with world's biggest collection of Blue Rider group,"This was the first time we had visited Lenbachhaus since it was extended by a substantial new extension. The expanded exhibition space allows the tremendous collection of Blaue Reiter group diverse works to be exhibited in greater numbers and diversity. Many of the Kandinsky,",50,"Bexleyheath, United Kingdom",
Date of experience: July 2019,"Fabulous Collection, Excellent Presentation","The Blue Rider Collection in the Lenbachhus is fabulous, but their modern collection includes Warhols that I have seen in no other venue (two portraits of Lenin and a provocative view of Neuschwanstein) and they have a current very thoughtful examination of art in the early",50,"Kent, Texas",
Date of experience: July 2019,Great collection,Great collection and totally worth a visit! They have a large collection and most everyone can find something they love. ,50,,
Date of experience: July 2019,Regentag=Museumstag,"einige Museen haben in München am Sonntag einen reduzierten Eintrittspreis von 1€ , den gib es hier nicht!Dafür ist es nicht überlaufen und man kann die tollen Räume mit den Exponaten so richtig auf sich wirken lassen.Was sich da die Familie Lenbach gebaut hat war und ist vom",40,"Rotenburg (Wumme), Germany",
Date of experience: June 2019,Schitterende collectie. Must do,Dit is een museum met een meer dan gemiddeld interessante collectie moderne kunst. Mooi ruim geexposeerd.,50,"The Hague, The Netherlands",
Date of experience: July 2019, A very excellent art museum!,"A very large collection of beautiful art that I would recommend to people who like modern art and art from many ages. Amazing museum for anyone who wants to see a variety of art from the 2000s, 1980s, and many, many years farther back. Would highly recommend!",50,"Ordos, China",
Date of experience: July 2019,À ne pas manquer ,"Magnifique collection au 2e étage sur le Blue Rider (Kandindky, Franz Marc, Gabrielle Munter...) , le 1er étage m'a moins plu mais intéressant aussi. Le tout dans une belle maison- faites aussi un tour au jardin. Le restaurant du musée est un peu cher mais délicieux. ",50,"Limoux, France",
Date of experience: June 2019,Not all modern art,"Good selection of art, some from the 19th century so not all modern. Set in an old villa with garden in which to relax. Enjoyable visit.",40,"Bath, United Kingdom",
Date of experience: July 2019,Regentag=Museumstag,"einige Museen haben in München am Sonntag einen reduzierten Eintrittspreis von 1€ , den gib es hier nicht!Dafür ist es nicht überlaufen und man kann die tollen Räume mit den Exponaten so richtig auf sich wirken lassen.Was sich da die Familie Lenbach gebaut hat war und ist vom Feinsten. Da würden Träume war",40,"Rotenburg (Wumme), Germany",Trip type: Traveled with family
Date of experience: June 2019,Schitterende collectie. Must do,Dit is een museum met een meer dan gemiddeld interessante collectie moderne kunst. Mooi ruim geexposeerd.,50,"The Hague, The Netherlands",Trip type: Traveled as a couple
Date of experience: July 2019, A very excellent art museum!,"A very large collection of beautiful art that I would recommend to people who like modern art and art from many ages. Amazing museum for anyone who wants to see a variety of art from the 2000s, 1980s, and many, many years farther back. Would highly recommend!",50,"Ordos, China",Trip type: Traveled with family
Date of experience: July 2019,À ne pas manquer ,"Magnifique collection au 2e étage sur le Blue Rider (Kandindky, Franz Marc, Gabrielle Munter...) , le 1er étage m'a moins plu mais intéressant aussi. Le tout dans une belle maison- faites aussi un tour au jardin.Le restaurant du musée est un peu cher mais délicieux.",50,"Limoux, France",Trip type: Traveled with family
Date of experience: June 2019,Not all modern art,"Good selection of art, some from the 19th century so not all modern. Set in an old villa with garden in which to relax. Enjoyable visit.",40,"Bath, United Kingdom",Trip type: Traveled as a couple
Date of experience: June 2019,Lovely gallery ,"A really interesting gallery depicting the Blue Rider movement as it’s core exhibit. Well laid out and explained , it wasn’t  so big as to faze you but left you interested and inspired . Bonus was a good cafe !",50,"County Durham, United Kingdom",Trip type: Traveled as a couple
Date of experience: June 2019,de Blaue Rieter collectie is uitmuntend,Ik bezocht de drie verdiepingen. Daar had ik een beetje spijt van. Gelijkvloers en eerste verdieping waren interessante tentoonstellingen  maar de Blaue Reiter collectie op de tweede verdieping is zo impressionant dat je alleen maar kan betreuren dat je niet al je tijd daar gespendeerd hebt.,50,"Antwerp, Belgium",Trip type: Traveled solo
Date of experience: June 2019,Amigable,"El museo esta muy bien, pero lo mejor fue un empleado italiano que nos atendió con mucha amabilidad y tuvimos una conversación muy interesante, solo por conocer a este señor ha valido la pena ir al museo, nos gustaria saber su nombre si alguien lo sabe que me lo diga porfavor.",50,,Trip type: Traveled with friends
Date of experience: June 2019,Smaller than Expected,"But packed a big visual punch! There was a lot to see in just a few rooms. One room was basically empty, but we still spent a good amount of time just looking at the trim around the ceiling because each character was unique and the chase scene was very unique.The garden was free to visit, and was only small, but we still enjoyed the plaques and other art as we wandered around outside.",50,,
Date of experience: May 2019,Interessante Sammlung,Die Sammlung ist gut zusammengestellt und nicht zu erschlagend. Auch das Gebäude ist sehr interessant.,50,"Ottendorf-Okrilla, Germany",
Date of experience: June 2019,Nice art museum near downtown.,We took the subway from downtown. It's nice small art museum in an old mansion. They had a special exhibition of 19th landscape paintings.,40,"Des Plaines, Illinois",Trip type: Traveled as a couple
Date of experience: April 2019,От реализма к абстракции,"Если Вы любите искусство и посетите Мюнхен, обязательно в LENBACHHAUS! Такого собрания работ Кандинского наверное нет нигде. Но самое интересное то, что можно просто представить путь художника от реализма к абстракции и это понять, увидеть в абстракции синтезированное отображение реальности.",50,"Gora Kalwaria, Poland",Trip type: Traveled with friends
Date of experience: May 2019,Einmalig und sehr schön,"Das Lenbachhaus befindet sich zwischen der Luisenstrasse und der Brienner Strasse, angrenzend an den Königsplatz. Mit dem öffentlichen Verkehr fährt man bis zu der U Bahnstation Königsplatz und erreicht in wenigen Minuten die Städtische Galerie die sowohl die ständige Sammlung wie auch die Wechselausstellungen beheimatet. Das Haus/Villa beeindruckt mit einer einmaligen Architektur und auch der Neubautrakt ist gut integriert. Bei einem Besuch hier soll man nicht vergessen auch einen Blick in den Garten zu werfen.Wir haben uns sehr für die Ausstellung  „Der Blaue Reiter“ mit einer Führung  interessiert und wurden nicht enttäuscht. Die Führung hat gute anderthalb Stunden gedauert und hat uns durch die einzelnen Abschnitte der Epochen geführt. Die Auswahl der Bilder und die Anordnung in den einzelnen Räumen sind einmalig. Da die Ausstellung bis ins Oktober 2019 dauert, wollen wir noch eine weitere Reise nach München einplanen. Es lohnt sich!",50,"Weiningen, Switzerland",Trip type: Traveled with friends
Date of experience: May 2019,Ein fantastisches Haus,"Haus und Garten sind für jedermann zugänglich, was nicht alle wissen. Aber ein Besuch in der unglaublichen Sammlung muß sein, wenn man Münter, Macke, die Blauen Reiter usw liebt. Es wird eine unglaubliche Anzahl dieser Kunstwerke ausgestellt.",40,"Bonn, Germany",Trip type: Traveled with family
Date of experience: May 2019,Great museum to see German arts,"The building is beautiful and has just been refurbished.  The shop is big with lots of art books.The museum is not overwhelming but big enough to see a lot of beautiful German arts.  I especially enjoy their ""Blue Rider"" period and explanations in both German and English.  Great to spend a few of hours there.",50,Germany,Trip type: Traveled as a couple
Date of experience: April 2019,"Amazing collection, amazing building","This is true gem. I had couple of hours prior to my departure and friend, knowing I'm huge fan of modern art, suggested visit. It's the most beautiful two hours spent in gallery. Collections contain plenty of Kandinsky and other Blue Rider artists, as well as Beuys, Warhol...",50,,
Date of experience: May 2019,Arte moderna al top,"Ottima galleria soprattutto per l'arte moderna, con opere di Kandinsky, Klee,  Franz Marc e August Macke. Meno importante la selezione di opere successive al '45 o di epoca ottocentesca (da vedere delle chine di Corot).",40,roma,
Date of experience: May 2019,Von den Realisten bis zum Blauen Reiter,"Eine interessante Sammlung über drei Stockwerke von den Realisten bis hin zu den Expressionisten. Die Abteilung des Blauen Reiters hat mir am besten gefallen, mit vielen Werken von Kandisny, Paul Klee, Delaunay etc.   Im starken Kontrast zu den hellen Ausstellungsräumen stehen",40,"Strasbourg, France",
Date of experience: June 2018,"Absolut sehenswert, gerade auch der moderne Anbau","Das Lenbachhaus gehört zu meinen Lieblingsmuseen in München, nicht nur wegen des Inhalts, sondern auch wegen der Architektur... eine sehr gelungene Kombination zwischen historischem und modernem Gebäude. In letzterem kann man auch schön zu Abend essen, mit direktem Blick auf den",50,Gerlingen,
Date of experience: May 2019,blauer reiter austellung eine reise wert,"phantastisches museum, wunderschoene architektur.  bilder werden perfekt praesentiert.  ausstellung zum blauen reiter ist wirklich super, interessante wandtafeln mit infos. unglaubliche sammlung von kandinskys, franz marc, august macke etc. etc. lohnt alleine schon die reise",50,"Zurich, Switzerland",
Date of experience: April 2019,"Amazing collection, amazing building","This is true gem. I had couple of hours prior to my departure and friend, knowing I'm huge fan of modern art, suggested visit. It's the most beautiful two hours spent in gallery. Collections contain plenty of Kandinsky and other Blue Rider artists, as well as Beuys, Warhol... And the garden. It's a dream. So tranquil, so beautiful... you can spend the whole afternoon just meditating and nobody will care. It's small but just enough big to have private space.",50,,Trip type: Traveled solo
Date of experience: May 2019,Arte moderna al top,"Ottima galleria soprattutto per l'arte moderna, con opere di Kandinsky, Klee,  Franz Marc e August Macke. Meno importante la selezione di opere successive al '45 o di epoca ottocentesca (da vedere delle chine di Corot).",40,roma,Trip type: Traveled with friends
Date of experience: May 2019,Von den Realisten bis zum Blauen Reiter,"Eine interessante Sammlung über drei Stockwerke von den Realisten bis hin zu den Expressionisten. Die Abteilung des Blauen Reiters hat mir am besten gefallen, mit vielen Werken von Kandisny, Paul Klee, Delaunay etc. Im starken Kontrast zu den hellen Ausstellungsräumen stehen die bedrückenden Gemächer von Lenbach. Je nachdem welche Ausstellung gerade stattfindet, ist es einen Besuch wert. Ca 1-2 Stunden einplanen. Es gibt kostenlose Schließfächer und WCs.",40,"Strasbourg, France",Trip type: Traveled with friends
Date of experience: June 2018,"Absolut sehenswert, gerade auch der moderne Anbau","Das Lenbachhaus gehört zu meinen Lieblingsmuseen in München, nicht nur wegen des Inhalts, sondern auch wegen der Architektur... eine sehr gelungene Kombination zwischen historischem und modernem Gebäude. In letzterem kann man auch schön zu Abend essen, mit direktem Blick auf den davorliegenden Platz aus bodentiefen Fenstern.",50,Gerlingen,Trip type: Traveled on business
Date of experience: May 2019,blauer reiter austellung eine reise wert,"phantastisches museum, wunderschoene architektur. bilder werden perfekt praesentiert. ausstellung zum blauen reiter ist wirklich super, interessante wandtafeln mit infos.unglaubliche sammlung von kandinskys, franz marc, august macke etc. etc.lohnt alleine schon die reise nach muenchen.",50,"Zurich, Switzerland",Trip type: Traveled with family
