date,title,text,rating,visitor_origin,visit
Date of experience: August 2019,Amazing View,Loved the time at the top of the tower... So much to see. Lots of information at the top to make it easy to identify key landmarks. Great history of the tower displayed on the walls at the top of the tower.,50,"Rochester, New York",
Date of experience: August 2019,Driven pst a number of times but never visited,"This was our first time at the olympic park, the tower was the key draw on the nice sunny August day , we were not let down Great views and at 9 euros per adult I thought it was good value..amazing views over Munich",50,"Rugeley, United Kingdom",
Date of experience: August 2019,Beautiful view,I was not expecting much from the view from the tower ! Just another nice tower in my eye but I was wrong . A beautiful tower and the view is spectacular,50,,
Date of experience: August 2019,Excellent views,I recommend coming there on a clear late afternoon. Then you should be able to see Alps from there in all their glory.,50,,
Date of experience: August 2019,Great views,"We took the U bahn from the main railway station. We were lucky with good clear weather. A nice walk to the Olympic Park. The views from the viewing platform were brilliant, especially the Olympic park from 1972 which hubby and I both remember. We went to the revolving restaurant and enjoyed a coffee and cake whilst we picked out various landmarks. Definately worth a vist",50,,
Date of experience: August 2019,Great overview of Munich city,It is indeed a great experience travelling in a highspeed lift ( 7m/sec speed) to the top of 192 metere high Olypic Tower. You can see a spectacular 360 deg view of the whole city.,50,"New Delhi, India",
Date of experience: July 2019,Great view,"Great attraction, nice view, the elevator is very fast, there are two levels outside the roof top, piece of history",50,"Rishon Lezion, Israel",Trip type: Traveled with family
Date of experience: June 2019,The Most Amazing Views of Munich,"I was skeptical about coming here.  However, it was simply awesome.  Seeing the Alps in the distance was the best.  In addition you get great views of the historic area of Munich, the BMW plant and the Olympic park.  The best part about our visit is how open and underutilized this tower is.  Where the Fernsehturm in Berlin was crowded, the tower was very open.  I also like the fact that you could get outside.  I highly recommend you visit.",50,"Pensacola, Florida",Trip type: Traveled with family
Date of experience: June 2019,An interesting place,Very good overview of the city. There are two planes in the tower outdoors. Very friendly staff. Not an expensive paid car park.,40,"Tallinn, Estonia",
Date of experience: July 2019,Underwhelming by no fault of it's own,"It's a little bit pricey to go up the tower, but the actual tower experience isn't that bad. There's two viewing levels and a smog-free view of the city. However, towers are only as good as the attractiveness of the skyline, and unfortunately, Munich doesn't have a really attractive skyline... making Olympic Tower a bust for tourists",10,Calgary,Trip type: Traveled as a couple
Date of experience: July 2019,Good views...rock museum ,Great 360 views of Munich & surrounding areas. Take the elevator up for outstanding views of the city.,30,"Winter Park, Florida",Trip type: Traveled with family
Date of experience: February 2019,Birds Eye view of Munich city,"The tower is located in Olympic Park which is just about 10 minutes walk from the nearest underground station. The entry fee is 9 Euro per person. The elevator takes you upto 185 meters. From that level you can go up two more levels. There is a restaurant and and a photography shop. On the highest level it is windy and gives a excellent view of the lake in the Olympic park, the BMW high rise building etc.,",40,,Trip type: Traveled as a couple
Date of experience: July 2019,Fastastic Views of the city!,Entry price is 9 Euro per adult with discounts offered for students with ID.  Tower is a 5 minute walk (over the freeway) from the metro station.  A high speed elevator whisks you to the top in a few seconds.Amazing views of the city on a clear day.  If it is cloudy - then I would skip it.,40,"Henderson, Nevada",Trip type: Traveled as a couple
Date of experience: June 2019,Olympic Tower,Saw this tower while visiting the BMW WELT and BMW Museum. So it currently used as a broadcasting tower in the middle of the old Olympic Park. I didn't enter and only saw it from afar. Apparently you can speed up this tower at a floor per 7 seconds and get amazing views over the Olympic Park from the top.,40,"Glasgow, United Kingdom",Trip type: Traveled solo
Date of experience: July 2018,a landmark architecture place of munich.,fantastic revolving restaurant with great menu and warm ambiance inside the olympic tower plus the great aerial view of munich.,50,,
Date of experience: May 2019,Brilliant views from the top,Great views from the top of the tower which is reached after a short lift ride - good value at a cost of around 21 euros for a family ticket- well worth a visit,50,"Nottingham, United Kingdom",Trip type: Traveled with family
Date of experience: February 2019,High tower ,In the Middle of Olympia Park there is a high tower you can go up with an elevator and at the top of the tower you can have a beautiful stunning view of the city Munich and you can see BMW museum every thing is surrounded with glass and there’s inside the Rock museum and café you can go up also the last floor in the cold days it’s a little bit cold but the experience worth it . I highly recommend this place to visit,50,"Deggendorf, Germany",Trip type: Traveled with friends
Date of experience: April 2019,Great views,"We went on a lovely day and got some great pictures,we used our group travel pass and got some money off.we were lucky and there was no queue but when we left there was a huge one ,there is two lifts so wouldn’t take too long to go down.",50,"Rosewell, United Kingdom",
Date of experience: April 2019,"Great view, a must do in the park! ","We did not had to queue at any time (ticket or lift). Weather was absolutely gorgeous that day so we had a stunning view. Helps to localise the city and gives a wonderful overview of the Olympic park. If you visit the park, the tower is definitely a must do.",50,"Geneva, Switzerland",
Date of experience: March 2019,Great views,"Situated in the old Olympic Games precinct among manicured lawns and a lovely lake, and easily accessed by train.  The views are great. Allianze stadium, the Olympic venues, BMW World and all the BMW factory, the old Olympic Village and they surprisingly point out where the",40,"Melbourne, Australia",
Date of experience: April 2019,Fabulous views over Munich,We spent pretty much the whole day in the area as there is so much to do. We have been very lucky with the weather as it's been beautiful. We bought our tickets and got in the lift pretty much straight away. The views are fantastic especially if you have a clear day like we did.,50,"Blackpool, United Kingdom",
Date of experience: September 2018,A must see place.,"A nice place to have a bird see of munich. Apart of the tower, you can also see the rest of the olympic city, with nice gardens, and artificial lakes. A nice place for walk ... a long distance. The BMW store is there ... for thoose who like to buy some expensive merchandicing",50,"Madrid, Spain",
Date of experience: August 2020,Restaurant gesloten vanwege Corona regels ,Mooie toren en schitterend 360 uitzicht maar best aan de prijs (9€/pp) als je alleen omhoog en omlaag kunt. Het restaurant is gesloten.Boven is overigens wel een mini koffie shop en het obligate souvenirwinkeltje,30,"The Hague, The Netherlands",Trip type: Traveled as a couple
Date of experience: August 2020,Fabulous views. Well worth a visit ,Great attraction. Super views over Munich. No rush once up top so take your time. The Rock museum is a non event but that is fine.,50,"Huddersfield, United Kingdom",Trip type: Traveled with family
Date of experience: August 2020,Vue incroyable sur Munich,Le panorama est vraiment génial et vaut à lui seul le coup d'œil! Cela doit être encore plus beau quand il fait beau! On doit voir encore plus loin! Peut-être un peu cher (quasiment le prix du musée BMW!) mais il faut parfois faire un effort!,40,"Brussels, Belgium",
Date of experience: July 2020,Da müsst ihr hoch!,"Eine tolle Aussicht, aus 181 Metern Höhe, durch die Scheiben oder etwas höher unter freiem Himmel. Aber haltet Eure Hüte fest!",50,"Düsseldorf, Germany",
Date of experience: August 2019,An incredible sight over Munich and the surrounding area,"A visit to the Olympic Tower is a must when visiting the Olympic Stadium.The view at 190 meters is fantastic. All of Munich can be seen - especially the Olympic site and the BMW buildings.In good weather you can see the Allianz Arena. But much further. The view to the Alps is fascinating.Be sure to go to the top platform with no windows, even if there are bars, and just enjoy the expanse.To the tower and elevator:The € 9 is more than worth it. At 7 meters / second the elevator races up or falls down. You can feel this acceleration! Pressure builds up in your ears as if you were sitting on an airplane at takeoff.There is a restaurant on the Olympia tower, but I did not eat there.",50,,
Date of experience: March 2020,tolle Aussicht über München,"grandiose Aussicht über München und bei gutem Wetter bis zur Zugspitze und weiter.Auf jeden Fall auch die offene Aussichtsplattform über der verglasten besuchen, auch wenn's etwas windig ist, top!",50,"Munich, Germany",
Date of experience: January 2020,シンボル的,町のシンボルになっているような、塔です。町中から見ることができ、目立っていました。おもしろい形です。,40,,
Date of experience: August 2019,Torre,"Assim como as torres de Düsseldorf e Berlim a Torre Olímpica oferece uma plataforma para visitação e um restaurante, como já havia subido em Berlim e tinha pouco tempo optei por não subir. Uma pena não ter tido a oportunidade de ver Munique sob outro ângulo, gosto de ter este tipo de visão 360º mas ficou para uma próxima vez.",50,"Porto Alegre, RS",
Date of experience: April 2019,Şehri Alplere kadar görebileceğiniz bir konumda,Şehri Alplere kadar görebileceğiniz bir konumda. Cama baktığınızda yerleri isimleri ile birlikte görebileceksiniz.,40,"Istanbul, Turkey",
Date of experience: March 2020,Must do,An einem wolkenfreien Tag geht der Blick in die Alpen und die südliche Hallertau (das Bordeaux des Bieres). Auch der Olympiapark kann hier mit seiner ganzen Pracht beobachtet werden.,50,"Freising, Germany",
Date of experience: September 2019,Unglaublicher Ausblick,Wer sich hier die Mühe macht der wird dafür belohnt. Der Ausblick ist überraschend und überwältigend. Bei klarem Wetter kann MSN fast bis in die Berge schauen.,50,"Gelsenkirchen, Germany",
Date of experience: February 2020,Espléndida vista de Munich en 360 grados.,"Pensé que sería complicado visitar esta torre, pero fue sumamente sencillo. Se toma el metro en el centro en dirección norte, y al bajarse, el Parque Olímpico se encuentra a pocos metros en dirección sur, y más encima, la torre es lo primero que uno ve. Se ingresa a una tienda, se compra el ticket para subir en ascensor, y listo. Arriba, se puede mirar todo Munich en 360 grados desde una plataforma cerrada con vidrios, y si se desea, se sube a otra plataforma sin vidrios, pero con una gran baranda de protección muy segura.",50,"Valparaiso, Chile",
Date of experience: March 2020,Forrygende udsigt,Olympic Tower kan anbefales! Helst i klart vejr. Man kommer næsten 200 m op til en udsigt over hele München og kan se alperne i det fjerne. Der er både mulighed for at gå rundt inden for bag glasruder samt udenfor.,50,"Frederiksberg, Denmark",
Date of experience: February 2020,"Great view of the city, well worth a visit","Fantastic 360 degree view of the city, particularly the adjacent Olympiapark, Olympiastadion and BMW Welt. Cheap entry; elevator takes just a few seconds to get to the top and then there’s plenty of space up there even if it’s busy. We got there via a short Uber ride (15-20 mins) out of the centre, and very glad that we did before leaving Munich. Can be very windy at the top though, so wrap up warm!",50,"West Bromwich, United Kingdom",Trip type: Traveled as a couple
Date of experience: September 2019,Excellent,"Brilliant panoramic views of Munich and the Olympic Park! It also boasts a little rock musuem at the very top of the tower, which is also quite interesting!",50,"England, United Kingdom",
Date of experience: January 2020,Обязательно поднимитесь на башню,"Определенно стоит подняться на смотровую площадку башни и рассмотреть весь Мюнхен с высоты птичьего полета. Вверху есть 2 уровня: закрытый стеклами и о крытый, так что в любую погоду будет комфортно. На окнах есть указатели того, что вы видите и описан е этих обьектов. ",50,"Kyiv (Kiev), Ukraine",
Date of experience: December 2019,Surprisingly enjoyable,"It was New Years Eve, not much was open so we decided to be all touristy and go up the Olympic Tower.  My husband had been there in 1972 and had even had dinner in the revolving restaurant but I had never been.  The line for tickets moved surprisingly quickly and we got in the elevator.  You go up so quickly your ears pop.  There are 2 viewing levels up top- one enclosed and one open.  We did both.  The views are amazing- we could see the Alps in the distance.  The info for the Tower kept talking about a Rock Museum inside and I assumed it was a geology museum but it was a small but enjoyable Rock and Roll museum on the enclosed viewing level.  There are bathrooms up there as well.  The restaurant was closed because they were setting up for the big New Years Eve party that night.  We ate lunch on a bench outside the tower by a lake.  with a small waterfall.  It was fun and relaxing.",50,"Warrington, Pennsylvania",
Date of experience: April 2019,Faszinierend,"Wir waren total begeistert von dieser Aussicht! Man sieht so weit und München von oben ist so schön! Außerdem wurden Sticker mit Namen von Großstädten und umliegenden, kleineren Städten sowie Sehenswürdigkeiten von München am Fenster angebracht und so weiß man genau in welcher",50,"Bad Bleiberg, Austria",
Date of experience: January 2020,Weitblick,"Wenn man in der Gegend ist, lohnt es sich, auf den Turm zu fahren und den Ausblick über München samt Umland bis in die Alpen hinein zu genießen. Sehr interessant, mit Beschriftung auf den Fenstern zur Orientierung.",50,"Salzburg, Austria",
Date of experience: December 2019,Un restaurant de qualité,"Même si le temps n'était pas au beau, le repas fut le meilleur de tout notre séjour. Finesse, qualité de la marchandise, excellents vins, service soigné, à recommander sans réserve",50,"Crissier, Switzerland",
Date of experience: January 2020,Обязательно поднимитесь на башню,"Определенно стоит подняться на смотровую площадку башни и рассмотреть весь Мюнхен с высоты птичьего полета. Вверху есть 2 уровня: закрытый стеклами и о крытый, так что в любую погоду будет комфортно. На окнах есть указатели того, что вы видите и описан е этих обьектов.",50,"Kyiv (Kiev), Ukraine",Trip type: Traveled with friends
Date of experience: December 2019,Surprisingly enjoyable,"It was New Years Eve, not much was open so we decided to be all touristy and go up the Olympic Tower.  My husband had been there in 1972 and had even had dinner in the revolving restaurant but I had never been.  The line for tickets moved surprisingly quickly and we got in the elevator.  You go up so quickly your ears pop.  There are 2 viewing levels up top- one enclosed and one open.  We did both.  The views are amazing- we could see the Alps in the distance.  The info for the Tower kept talking about a Rock Museum inside and I assumed it was a geology museum but it was a small but enjoyable Rock and Roll museum on the enclosed viewing level.  There are bathrooms up there as well.  The restaurant was closed because they were setting up for the big New Years Eve party that night.  We ate lunch on a bench outside the tower by a lake.  with a small waterfall.  It was fun and relaxing.",50,"Warrington, Pennsylvania",
Date of experience: April 2019,Faszinierend,"Wir waren total begeistert von dieser Aussicht!Man sieht so weit und München von oben ist so schön!Außerdem wurden Sticker mit Namen von Großstädten und umliegenden, kleineren Städten sowie Sehenswürdigkeiten von München am Fenster angebracht und so weiß man genau in welcher Himmelsrichtung was liegt - tolle Idee.Auszusetzen hätten wir lediglich den nicht vorhandenen Hinweis beim Lift/Aufzug fahren. Dieser fährt nämlich mit hoher Geschwindigkeit nach oben und bremst oben rasch ab. Das ist kurz ein unangenehmes Gefühl. Auf dies hätte man uns und auch andere Besucher gerne hinweisen können.",50,"Bad Bleiberg, Austria",
Date of experience: January 2020,Weitblick,"Wenn man in der Gegend ist, lohnt es sich, auf den Turm zu fahren und den Ausblick über München samt Umland bis in die Alpen hinein zu genießen. Sehr interessant, mit Beschriftung auf den Fenstern zur Orientierung.",50,"Salzburg, Austria",
Date of experience: December 2019,Un restaurant de qualité,"Même si le temps n'était pas au beau, le repas fut le meilleur de tout notre séjour. Finesse, qualité de la marchandise, excellents vins, service soigné, à recommander sans réserve",50,"Crissier, Switzerland",
Date of experience: December 2019,"Αν ψάχνεις θεα ,θα ανέβεις. ",Θεωρείται επισκέψιμο χωρος μέρος του Ολυμπιακού πάρκου που είναι ιδανικό για μια βόλτα η σπορ.τιππτε το ιδιαίτερο για τα 10€ εισόδου που καλείσαι να πληρώσεις μόνο για τη θέα όλου του μοναχου .ανεβαίνεις στα 300μετρα περίπου και μέσα σε δέκα λεπτά έχεις βγάλει τις φωτογραφίες που θες αν ψάχνεις τέτοιο ου είδους δραστηριότητα.,30,"Kavala, Greece",Trip type: Traveled with friends
Date of experience: December 2019,Olympic Tower,"Vo výške necelých 200 m je vyhliadková pllošina. Pekný výhľad na celé mesto, avšak iba v prípade pekného počasia. Cena lístka pre dospelú osobu je 10 EUR.",40,"Bratislava, Slovakia",
Date of experience: December 2019,景色だけでなく、オリンピックタワーと言う名所に行くべきと感じました。,少し離れているので予定に余裕があれば是非訪問していただきたい場所です。景色も素敵ですが、ゆったりとできる空間も心地よいです。レストランでの景色、味も本格的でとても印象に残った場所でした。,50,東京,
Date of experience: December 2019,Pas de chance avec le temps,Quand il pleut et que le ciel est gris a perte de vue.. ben la vue est à perte...Rien à voir s ce n'est la ville un peu en hauteur mais gris et pas spécial. Sinon ca doit être pas mal,30,"Haguenau, France",
Date of experience: December 2019,Imprescindible,El  dia que decidimos hacer la visita pudimos ver los alpes.Es muy interesante ver desde las alturas el estadio Olimpico junto con todos los sitios donde se desarrollaron los juegos.,50,Lleida,
Date of experience: December 2019,Toller Aussichtsturm ,Sind schon zeitig früh hinaufgefahren es waren noch wenige Leute oben deshalb hat man mit Ruhe diesen wunderbaren Ausblick genießen gekonnt,50,"Riscone, Italy",Trip type: Traveled with friends
Date of experience: December 2019,Olympic Park Munich,Spent the best part of a day here. Lovely grounds to wander in. Stunning architecture from the 1972 Olympic venue. The tower is excellent and the viewing platforms (Inside and out) give stunning views of the city. Seeing the BMW museum from this height is excellent. Well worth a visit.,40,"Derbyshire, United Kingdom",Trip type: Traveled as a couple
Date of experience: December 2019,"Very interesting, kept in immaculate condition","Very interesting. The view from the Olympic Tower is fabulous. Grounds are immaculate, very well kept. Well worth a visit",50,"County Cork, Ireland",
Date of experience: November 2019,Nice view ,You can see the whole city and the alp mountain. If there's a clear weather this among the things to do in Munich. The ticket is 9€ and it's free if it's your birthday.,40,"Istanbul, Turkey",Trip type: Traveled with friends
Date of experience: July 2019,Cool to see,Nice relic from a historical place that once hosted the summer olympics.  Worth seeing if you are in Munich.,40,,
Date of experience: November 2019,Olympic Tower,"The Olympic Tower does not  appear so big nowadays but was surely quite impressive in the past. Nearby, there was a nice restaurant with local food.It was interesting to see how the locals spent their Sunday afternoon .",40,Mauritius,
Date of experience: November 2019,ottima vista,"assolutamente da vedere, la torre olimpica con vista su tutta la città, si gode di una  vista a 360° al di sotto di esse le strutture delle olimpiadi del '62,",50,"Turin, Italy",
Date of experience: November 2019,Amazing views!,This place has amazing views of the city! With a few levels to view from either behid glass or right at the top you are going to get the perfect shot.,50,"Perth, Australia",
Date of experience: September 2019,Great views of the city,"Couldn't believe how empty it was! felt like we had the whole tower to ourselves (not complaining!). I felt the admission price was fairly reasonable; in line with what we have paid for similar experiences in other cities. What made this one better is that Munich is a low height city, so we could see further all the way around. Also with this tower located in the northwest corner of the city, with late day sun, most of the city is highlighted fairly well; no shots or views looking in to the sun. We didn't eat at the restaurant up here.The ""rock museum"" ; good thing I didn't know of it before I came, otherwise I might have expected something. I came for the views and was not disappointed.",40,"Omaha, Nebraska",
Date of experience: October 2019,Schöne Architektur:,"1936 - Berlin; 1972 - München. Zum 2. Mal Olympiade in Deutschland. Und die doppelte Jahreszahl sozusagen. Berühmt sind die Dächer, die man übrigens auch begehen kann! Großartig. ",50,"Berlin, Germany",
Date of experience: November 2019, Ótima vista,"O elevador leva rapidamente ao topo da torre. Você terá uma visão 360° da cidade e na janela há indicação dos principais prédios, como castelos e muitas igrejas. Alguns estão tão distantes que fica difícil identificar. Prefira esta atração se o dia estiver claro e o tempo bom.",40,"Curitiba, PR",
Date of experience: August 2019,بحر من المشاعر اللامعة,البرج الأولمبي هو أطول مبنى في ميونيخ ، حيث يحتل المركز الثاني في بافاريا. على الرغم من أن البرج تم بناؤه منذ فترة طويلة ، قبل أكثر من خمسين عامًا ، إلا أنه لا يمكنك تحديد كم عمره من خلال مظهره وتصميماته الداخلية. لا يوجد شيء له علاقة بالطراز العتيق ، فالمشهد حديث للغاية. لسوء…,50,"Zagreb, Croatia",
Date of experience: October 2019,Απίστευτη θέα,"Πρέπει οποσδήποτε να ανέβει κανείς στα σχεδόν 300 μέτρα, όλο το Μόναχο στο πιάτο μέχρι και Άλπεις αν έχει καλό καιρό. Πήγαμε και στο εστιατόριο για καφεδάκι και γλυκό, το οποίο σε γυρίζει, είναι περιστρεφόμενο, για ένα γύρο 360 μοιρών θέλει περίπου 45 λεπτά. Το ασανσέρ σε πετάει",50,"Athens, Greece",
Date of experience: October 2019,Justificada visita,"No me arrepiento de esta visita. Permite ver todas las instalaciones de la Villa olímpica y tener vistas de la ciudad. Ascensor cómodo para subir y bajar. Arriba un bar. Considero que es alto el precio de la entrada, pero las vistas compensaron el gasto.",40,Argentina,
Date of experience: October 2019,Stunning views and not too crowded,At least on a Sunday mid day in October there were no lines and not too many tourists up in the tower. With 9e per adult I'd say it was really cheap. The place has excellent views from 3 different decks. Lowest deck is inside 2 others outside.,50,"Helsinki, Finland",Trip type: Traveled with friends
Date of experience: November 2019, Ótima vista,"O elevador leva rapidamente ao topo da torre. Você terá uma visão 360° da cidade e na janela há indicação dos principais prédios, como castelos e muitas igrejas. Alguns estão tão distantes que fica difícil identificar. Prefira esta atração se o dia estiver claro e o tempo bom. Do lado de fora é possível  subir um pouco mais, chegando a 192m. Coleciono moedas de máquina de souvenirs e há uma edição diferente do parque olímpico (2 euros - veja fotos). Na torre há uma exposição de artistas de pop rock que está bem velha e desatualizada.Há um bar na torre, loja de lembranças no térreo e restaurante. A atração funciona até meia noite. Custa $9 (se for no aquário no mesmo dia, terá desconto apresentando o ticket da torre). Informações de Nov/19.",40,"Curitiba, PR",Trip type: Traveled as a couple
