date,title,text,rating,visitor_origin,visit
Date of experience: August 2020,Skuffende,"Når man kommer fra vandring i smukke og rene Garmisch Partenkirchen og sejltur på Königssee, er det en skuffende oplevelse at lande i München og besøge English Garden. Det fremgår af guidebøgerne, at den er større end Central Park og at man både kan surfe og leje vandcykler. Det er rigtigt at parken er meget stor, men den er ikke særlig imponerende. Den virker slidt. Det kinesiske tårn er faldefærdigt og mange steder i parken flyder det med affald! For det første synes jeg, at der er alt for få skraldespande men derudover flyder det i græsset med ølkapsler, cigaretskod og flasker.Parken har brug for en KÆMPE public clean-up dag!",30,"Frederiksberg, Denmark",Trip type: Traveled as a couple
Date of experience: May 2020,Impossible not to like it,"Just a massive garden all for you! You can chill, play volleyball or any other sport with your friends. Even take a bath or try surfing",50,milano,
Date of experience: August 2020,Biergarten,Naast lekker wandelen door het park kun je er ook relaxen in de Biergarten . Midden in de zomer MET corona maatregelen nog steeds een overvolle plek om te zijn.,40,"Eindhoven, The Netherlands",Trip type: Traveled as a couple
Date of experience: August 2020,Magnifiques jardins,Magnifique (et immense) jardin à visiter par beau temps. La visite serait idéale à vélo à mon avis. Les allemands se baignent volontiers l'été dans le canal qui le traverse. Ne pas manquer le Chinisher Turm pour se rassasier avec une bonne bière et le spot de surf à l'entrée du parc.,50,"Ermenonville, France",Trip type: Traveled solo
Date of experience: July 2020,Large park plenty to do,"If the weather is good bring a picnic and your swim wear.  Great park,  plenty for young children and adults alike.  Food, drinks ice cream what more could you ask for",50,"Glasgow, United Kingdom",
Date of experience: July 2020,Eine Oase,"Lange Spaziergänge sind hier genauso möglich wie Sonnenbaden, Spielen auf den endlosen Wiesen und natürlich zünftige Pausen in den Biergärten. Eine Empfehlung ist ein Besuch am Eisbach.Achtung, die Radfahrer sind teilweise sehr rücksichtslos.",50,"Bensheim, Germany",
Date of experience: July 2020,Ontzettend mooi groot park.,"Ga met mooi weer kijken bij de stroomversnelling, Ontzettend leuk om alle mensen te zien zwemmen met mooi weer!",50,,
Date of experience: July 2020,"Wandelen, luieren en zwemmen",Een groot park om doorheen te wandelen. Veel mensen komen er picknicken of zonnen. Als ik van tevoren had geweten dat je hier ook kunt zwemmen had ik zeker zwemkleding meegenomen! Naast een plek voor surfers is er ook een stuk van de Eisbach waar je in een stroomversnelling kunt zwemmen. Wel erg druk op een warme dag!,50,,Trip type: Traveled as a couple
Date of experience: July 2020,Big and beautiful,Super big park with lots to do. There are many different places to sit and have something to eat and drink. If you're not up to walking all the way there all also bicycle taxis which is really fun.,50,,Trip type: Traveled as a couple
Date of experience: July 2020,Lekker met de fiets,Een leuk park waar met leuk kan fietsen en een biertje kan drinken im biergarten.Een interessante bezienswaardigheid het surfen op de rivier.Doen!,40,"Ulft, The Netherlands",Trip type: Traveled with family
Date of experience: September 2019,Hemskt fin,Vacker park. Missa in Monopteros. Observera att nakenbad är tillåtet i bäcken som rinner igenom parken.,50,"Malmö, Sweden",
Date of experience: September 2019,Bellissima,"Consiglio a tutti di andare all'Englisch Garten, al chinesisch Turm che si trova al centro.Interessante notare le gare di surf, vari surfisti si sfidano sia d'inverno che d'estate.",50,,Trip type: Traveled with friends
Date of experience: July 2020,Très beau parc pour une ballade à vélo,"Le long de l’Isar, un poumon vert pour les Munichois qui s’y pressent pour prendre e soleil, se baigner ou faire du sport. Nous avons sillonné  le parc en vélo, des dizaines de klm de pistes cyclables. Impressionnant.",40,"Charleville-Mezieres, France",Trip type: Traveled as a couple
Date of experience: July 2020,Walk in the park,To crowdy during Coroba period. To many people on one spot. Quicly returned home. It was nice to see youngsters have fun on their boards and in te water.,40,"Oirschot, The Netherlands",
Date of experience: July 2020,Perfect place for tourists and locals,"I have been here thousands of time, drinking beer, training for the munich marathon and running through it. The southern side, especially around the Eisbach is perfect to chill out, the northern part is wilder and quieter, much better for working out! Love it!",50,,Trip type: Traveled with friends
Date of experience: July 2020,Lustwandeln in München,Sehr schön zum spazieren gehen. Gemütlich und doch Zentral. Ein Bierchen im dortigen Biergarten darf natürlich auch nicht fehlen. Ich lebe diesen Park!,50,"Dortmund, Germany",
Date of experience: July 2020,"Lebt vom Renommee der guten alten Zeit, nicht mehr","Zuerst : was dort unter dem chinesischen Turm geboten wird ist einfach grottig. Zum abgewöhnen. Und hat absolut nichts mehr mit der Gastlichkeit zu tun, die man früher dort genießen konnte. Der Park als solcher gut gepflegt, groß, mit vielen Sitzmöglichkeiten ( ist nicht in allen Parks so ).  Aber nicht jeder Tourist kommt mit Surfbrett für die Eisbachwelle oder mit Stringtanga fürs publikumswirksame Plantschen .  So gesehen lebt der park sicher durch die Erinnerung an Film und fernsehen, hat aber de facto keine großen touristischen Reize.  Für einen Spaziergang ganz nett",30,"Dresden, Germany",
Date of experience: July 2020,Erfrischende Gaudi! ,"Einfach schön dort im Sommer! Man kann sich durchs Wasser treiben lassen! Am besten Mit Luftmatratze- klar, kalt ist das Wasser schon -bei hitze: sehr erfrischend!!! Unbedingt Besuch einplanen!",50,"Stuttgart, Germany",Trip type: Traveled with friends
Date of experience: July 2020,Parco stupendo,"Frequentato moltissimo dai monacensi, è attraversato da un fiume, dove si può fare surf, si avete letto bene, fare il bagno eo farsi trasportare dalla corrente; si può prendere il sole, fare ginnastica o giocare praticamente a tutto, visto gli spazi enormi.Si può passeggiare o attraversarlo in bici lungo i molti percorsi. Non mancano comunque birra e salsicce in un ampio spazio dedicato, vicino all'edificio cinese.",50,"Treviso, Italy",
Date of experience: July 2020,Passeggiata,"È un parco cittadino dove si può fare di tutto. Si può fare il bagno nel fiume, prendere il sole ( una zona è riservata ai nudisti) mangiare e bere in una birreria tipica all'aperto che può ospitare fino a 7000 persone, andare in bici, in monopattino,  in i pattini insomma tutto... persino fare surf!!!! Andateci di giorno",50,,Trip type: Traveled as a couple
Date of experience: July 2020,Very enjoyable ,"It goes on forever, busy in the sunshine 🌞 lots of people and things to do. Lovely bier garden in the middle serving traditional Bavarian refreshments..",50,"Bern, Switzerland",Trip type: Traveled with friends
Date of experience: June 2020,Grüne Lunge Münchens,"Weniger Park, als viel mehr gemähte Wiesen und Bäume. Toll zum Relaxen. Biergärten zum Erfrischen. Die Verordnung für diese lässt das Mitbringen und den Verzehr von Speisen ausdrücklich zu. Man muss also nur die teuren Getränke dort kaufen.Die Ausschilderung an den Wegen ist sehr schlecht. Hatte ich deutlich schöner in meiner Erinnerung...",30,"Nalbach, Germany",
Date of experience: July 2020,Smuk park,"Smuk park, med god plads. Perfekt til en løbetur, eller en slentretur evt. med madkurv ved flodbredden. Mange solbader også i parken.",40,"Flensburg, Germany",Trip type: Traveled with family
Date of experience: December 2019,seen better places in USA,not much to do here. too crowded. y'all can crack open a cold one and sit down for hours long. not bad but i am not impressed. seen better places here in United States.,30,"San Antonio, Texas",
Date of experience: December 2019,A can't miss experience in Munich,"This is one of the best parks in the World. Full of meadows, creeks, a lake and trails with convenient beer gardens.",50,"Miami, Florida",
Date of experience: September 2019,You can walk around for hours,"What can I say? This thing's bigger than Central Park! That should tell you all it has to offer.Plenty of room for walking, playing, just laying around or even surfing the river!Well worth a stop.",50,"Hamburg, Germany",
Date of experience: July 2020,Ein Highlight von München.,"Wir haben den südlichen Englischen Garten im Rahmen einer Rikscha-Fahrt erlebt und waren sehr beeindruckt. Die Fläche ist riesig, die Surfer einmalig und die Atmosphäre, vor allem bei schönem Wetter, sehr ausgelassen. Definitiv ein Highlight von München.",50,"Troisdorf, Germany",
Date of experience: January 2020,Great place for a walk,Much better than New Yorks central park. Our hotel was is walking distance and we had some great walks thought this park. Don't forget to make a stop at Eisbachwelle to watch some hot surfer as well the famous beer garden for some beers,50,"Melbourne, Australia",Trip type: Traveled as a couple
Date of experience: August 2019,Ideal für Erholungssuchende,"Sehr schöner, weitläufiger Park. Ideal zum Flanieren, Ausruhen und Verpflegen. Bekannt ist der Biergarten beim Chinesischen Turm. Dies ist auch den Wespen bekannt, die einem den Spass an Schweinshaxe und Bier ganz schön verderben können.",50,"Basel, Switzerland",Trip type: Traveled with family
Date of experience: July 2020,Entspannung mit viel Gruen,Ein toller Garten mit kleinen Springbrunnen und bunten Blumen. Super zum Entspannen und viele sitzmoeglichkeiten. Viele liegen auch einfach auf den rasenflaechen. Unbedingt zur Eiswelle gehen. Da wird mitten im Park gesurft. Liegt nahe des Hauses der Kunst.,50,"Hamburg, Germany",Trip type: Traveled as a couple
Date of experience: July 2020,Sonne und Sauerstoff ,"Sehr weitläufig,  gepflegt,  mit viel Wasser und großzügig angelegte Wege. Es ist wunderschön hier zu flanieren, den Surfern auf der Eisbachwelle zu zusehen, bei Fräulein Grüneis eine Erfrischung zu nehmen und den Enten beim schnattern zu zu hören.  Sehr angenehm,  ähnliches kenne ich nur aus dem Central Park.",50,"Andernach, Germany",Trip type: Traveled as a couple
Date of experience: September 2019,It's English Garden 🤷,"I mean not alot to say, it's a beautiful garden in the city of Munich, if the sun is shinning then it's great and if it's snowing it's beautiful. I don't recommend it during rain unless that's your thing.You can surf in the man made wave city side or swim in the rivers that run through it and there are multiple food and drink establishments throughout. My favourite being Seehaus.",40,"London, United Kingdom",Trip type: Traveled with family
Date of experience: June 2020,Sehr gepflegte große Parkanlage Mitten in München,"Es ist eine sehr saubere, wunderschön angelegte Parkanlage. Für jeden ist etwas passendes dabei.Ob Sport, relaxen oder Biergärten",50,"Krefeld, Germany",Trip type: Traveled as a couple
Date of experience: July 2019,"Die Sonne scheint, das Surfen geht auf","Es erstreckt sich über 90 Hektar üppige Parklandschaft im Herzen von München.  Es gibt nichts Schöneres, als einen sonnigen Tag in einem bezaubernden englischen Garten zu verbringen.Die nördliche Hälfte des Englischen Gartens ist eine grüne und ruhige Landschaft. Sie ist voller langem Gras und bietet Zugang zum nahe gelegenen Fluss Isar.  Das New Amphitheatre ist ein wunderbarer Ort für Ruhe und FriedenIn einer leichten Abweichung vom englischen Thema können sich sogar Surfer darin üben: Direkt neben dem Kunstmuseum Haus der Kunst testen erfahrene Surfer aus nah und fern ihr Durchhaltevermögen gegen die meterhohe stehende Welle, die durch die künstliche Flussmündung erzeugt wird  des Eisbachs.",50,"Berlin, Germany",
Date of experience: June 2020,Engelse tuin tijdens rondwandeling München,Tijdens onze rondwandeling door München hier ook door gelopen. Nette tuin waar veel lokale mensen samen komen.,40,"Nistelrode, The Netherlands",Trip type: Traveled as a couple
Date of experience: March 2020,HUGE!,"You can spend the whole day walking around here! There isn’t many places to buy food or drinks, but you can spend hours at playground with kids, picnics, or just relaxing. Definitely a wonderful place in heard of Munich.",50,"Chicago, Illinois",Trip type: Traveled with family
Date of experience: February 2020,Great for a bike ride ,"Rented a bike for a couple of hours and took a ride in this HUGE park. There are a number of things here, for one the American embassy, some historical buildings, which I unfortunately did not have a lot of time to look at closely, a lot of nice little paths full of dogs, joggers and families, a river that had some people surfing and a lot of really interesting duck types. Only thing that could have made it better is warmer weather, but I guess cold weather is to be expected in February...",50,"New York City, New York",Trip type: Traveled with friends
Date of experience: June 2020,Great Place to relax,My wife and I had a wonderful time on vacation. Sadly the corona ruins most travel plans.  Enjoy your visit.,50,"Sicily, Italy",
Date of experience: June 2020,Freizeit in gepflegter Umgebung,"Der englische Garten zeigte sich in einer sehr schönen Blütenpracht. Die Anlagen wirkten gepflegt und ansprechend, Trotz der vielen Besuchen hatte man das Gefühl ausreichen Platz zum verweilen zu haben.",40,"Fröndenberg, Germany",
Date of experience: September 2019,Chill out w parku,"Ogromny park w stylu angielskich. Największą atrakcja jest rzeka surferów, gdzie każdy może spróbować swoich sił na desce. Doskonałe miejsce na piknik. Dla tych pruderyjnych uwaga można natknąć się na nudystów.",40,"Neuffen, Germany",
Date of experience: June 2020,Best place for a sunny day,Plenty of options here. Surf the Eisbach wave. Float in the Eisbach for a while and then walk back or take the subway back. Relax on a blanket next to the river. Nice walk through the park. Some food options as well. Always a guy with a bicycle selling beer out of his trailor.,50,,Trip type: Traveled with family
Date of experience: March 2020,Hermoso lugar ,"Vale la pena recorrerlo aunque siempre está repleto de gente pero es ideal para ir con niños, hay carruajes antiguos que efectúan una visita completa o bien se puede ir haciendo una caminata tranquilo y disfrutar del paisaje",40,"Unterhaching, Germany",Trip type: Traveled with family
Date of experience: June 2020,Zeit nach Corona!!!,"Wir waren jetzt 4 Monate zu Hause und genossen den Spaziergang im englischen Garten und den Besuch am chinesischen Turm.Da wir nicht mehr ganz knusprig sind, hatten einige Schwierigkeiten, daß wir zu der Gastronomie Gelagen konnten.Für viele Besucher ist das Einchecken mit Smartphone App oder an der anderen Seite des Gartens das schriftliche Anmelden schon gewohnheitsbedürftig. Der Tisch wird einem an Hand einer nummerierten Karte zugewiesen.Wir haben es gerne gemacht, aber wie gesagt, wenn man nicht mehr jung ist, ist es stressig.Trotzdem möchten wir nicht meckern, denn wenn wir das Personal sehen, welches den ganzen Tag mit derMaske arbeiten müssen geht es uns gut!",40,"Hamburg, Germany",Trip type: Traveled as a couple
Date of experience: June 2020,polecam,"polecam bardzo, dobre miejsce na relaks, odpoczynek, spacer, posiedzenie, nawet ognisko można rozpalić",40,"Jelenia Gora, Poland",
Date of experience: May 2020,Ein bisschen Natur in der Großstadt!,Bei unserem Münchentripp dürfte ein Besuch im Englischen Garten natürlich nicht fehlen. Es ist ein sehr weitläufiger Park und wir haben uns grade mal einen kleinen Teil angesehen. Wir waren am Chinesischen Turm. Der dort sehr bekannte große Biergarten sieht mit vielen Absperrungen (durch Corona ist nur ein kleiner Teil geöffnet) leider etwas traurig aus. Wir haben natürlich auch die Eisbachwelle besucht um den Surfern zuzusehen. Für ein bisschen Erholung für die Münchener selbst ist der Park wahrscheinlich gut geeignet. Als besonderes Highlight würde ich ihn nicht bezeichnen. Aber irgendwie doch ein Must-See beim Münchentripp.,40,"Essen, Germany",
Date of experience: May 2020,Düzenli ve huzur verici bir yer,"Avrupa'nın ikinci en büyük şehir parkı olan İngiliz Bahçesi, içerisinde birçok ilgi çeken bölümleri barındıran bir yer. Parkın içerisinde en göze çarpan yapıların başında gelen ve tepe üzerinde yer alan Monopteros Tapınağı'na mutlaka çıkılması lazım. Parkın ve Munih'in birçok yerini görebileceğiniz, muhteşem manzarası olan bir yer. Aralık ayında ziyaret etmemizden midir? Çok canlı olmamakla birlikte, park içerisinde yer alan bazı mekanlar kapalıydı. Yine de gidip görmekten çok mutlu olduğum ve beni etkileyen bir yerdi. Tavsiye edilir. ..",40,"Nicosia, Cyprus",Trip type: Traveled as a couple
Date of experience: August 2019,Sollte schon sein,Wenn man München besucht sollte man sich den Englischen Garten schon ansehen. Das ist schon toll so schön an der Isar,50,"Forchheim, Germany",
Date of experience: July 2019,Schön!,"Ich finde den Englischen Garten sehr schön und es wird dort nie langweilig. Der EG ist sehr groß und man kann zB vom Sendlinger Tor bis nach Schwabing zu Fuß gehen. Ein Punkt Abzug gibt es für die Menschenmassen. Natürlich weiß man, dass es im Sommer dort voll ist. Aber es war jeder qm besetzt und man hätte sich nirgendwo hinsetzen können",40,"Munich, Germany",Trip type: Traveled as a couple
Date of experience: February 2020,Parque 🌄,"Hermoso parque en medio de la Ciudad,jamás hubiera imaginado que estaría tan grande, excelente para pasar un día de picnic.",50,"San Luis Potosi, Mexico",Trip type: Traveled as a couple
Date of experience: March 2020,Parque lindo!,"Não deixe de visitar esse parque, mesmo no invernoLugar muito gostosoVale a pena ver os surfistas!",50,"Sao Paulo, SP",
Date of experience: September 2019,Relaxing place,It is a relaxing place where you can sit on the lawn or drop in a Beergarden for a Bavarian Beer etc. Similar to London's Hyde Park you relax after an exiting town visit.,50,,
Date of experience: May 2019,O maus belo parque da Europa!,"Em pleno coração da cidade, uma obra de arte de paisagismo. Os amantes da natureza e esportistas em geral (em especial para ciclistas) encontram ali um paraíso.  Com diversos Biergartens espalhados pelo parque há a opção de uma parada para tomar uma cerveja e escutar música típica. Há muitos pequenos rios que o cortam o verde, formando um conjunto único de arquitetura natural.",50,,Trip type: Traveled as a couple
Date of experience: June 2019,Beautiful gem in Munich!,This is a great place to visit after you have had your fill of tours. Rent a bike to make the most of all that the park has to offer.  You can find a lake with beautiful outdoor restaurants or quaint little beer gardens within the park.  Look for the mini Hofbrauhaus Beer garden and grab a quick lunch and beer while visiting with the local that like to stop here as well.  This is a great escape for some relaxation.,50,"Crystal Lake, Illinois",
Date of experience: March 2020,Beautiful gardens,"We explored these gardens on our final day visiting Munich. What a beautiful area, it was so lovely to walk around and there was plenty to explore as well.You could easily spent all day there if the weather was good enough.We walked from near the train station and it took about 40 minutesThe beer garden which is in the gardens was also great, a huge space with tables and benches in lovely surroundings where you can have food and drink.Would recommend a visit",50,"Lancashire, United Kingdom",
Date of experience: March 2020,Ein Platz zum Erholen - auch zum Sport treien,"Im englischen Garten kann man zu jeder Zeit baumeln, sporteln, liegen, kuscheln oder Leute treffen. Eine Oase wie sie es in keiner Stadt der Welt gibt.",50,"Freising, Germany",
Date of experience: March 2020,Sehr schön ,"Es macht einfach Spaß dort spazieren zu gehen. Alles sehr sauber. Lockere Atmosphäre, viele nette entspannte Menschen. Mit einem Studenten eine Ritsckafahrt durch den Park. Ein sehr tolles Erlebnis.",50,"Düsseldorf, Germany",Trip type: Traveled as a couple
Date of experience: March 2020,parco bellissimo,Parco bellissimo in pieno stile inglese.Ampio e con alcuni punti ristoro al suo interno.e attraversato da alcuni ruscelli che creano anche piccole cascate.sicuramente da vedere.,50,"Gualtieri, Italy",
Date of experience: April 2019,Natural paradise deep in the city,"The English Garden is like an onion with many layers to explore. We started our adventure from the side that meets up with the Hilton Múnich Park hotel and thought it was simply tree lined trails to walk but wow were we wrong! We came across a beer garden that served tasty food cafeteria style. After enjoying dinner and beer we continued our walk and came up on people surfing in the canal that runs through the Gardens. Once we reached the other side (leading into the historic section of the city) we found miles of green spaces and many people walking their dogs. It is definitely worth a visit when in town. We could’ve spent several days in town and still wouldn’t have seen all the water features, trails, restaurants or green spaces to explore.",50,"Yucaipa, California",Trip type: Traveled as a couple
Date of experience: December 2019,LINDA PAISAGEM !!!,"Visitamos o Jardim no inverno, mesmo assim, lindas paisagens, inúmeras pessoas praticando atividades físicas. Vale a visita se tiver com tempo, caso tenha outras prioridades, eu deixaria o Jardim por último.",40,"Brasilia, DF",
Date of experience: March 2020,Καλο,Ενταξει..Ένα τεράστιο πάρκο. Κόσμος έκανε γυμναστική. Έβγαζε βόλτα τ σκυλάκια του... Ίσως δεν ήταν η κατάλληλη εποχή να το δούμε καθώς το καλοκαίρι (απ ότι έμαθα) έχει που κόσμο που κάνει πικ νικ και πίνει μπύρες...,40,"Munich, Germany",Trip type: Traveled as a couple
Date of experience: March 2020,Incredible oasis in Munich,"On our last day in Munich we decided to take a stroll to the English Garden, to be truthful at this time of year it wasn’t much to see but the walk through the park to get there was stunning and can imagine it will be even better once spring weather is upon us. There were tons of people out running, walking, playing with their children or pets but you never felt crowded. The chinese pagoda is quite unique nearbyWell worth a wander on a pleasant day",50,"Lund, Sweden",Trip type: Traveled with friends
Date of experience: September 2019,Очень интересный и большой...,"Точнее будет слово парк чем сад. Мы были вчетвером - младшая внучка в коляске😉. Начали с Айсбаха. Завораживает! За время отпуска мы трижды приходили смотреть на серферов ( много девушек и даже дети катаются). Вроде небольшой участок, но такое сильное течение!!! Место популярное - зрителей всегда было под 50 человек. Нудистский район парка был безлюден🙃, как и японский садик. А вот у Китайской башни жизнь кипит. Столиков свободных предостаточно, но выбирали мы долго. Был ветер и каштаны бомбардировали постоянно. Спаслись под ёлками. Рулька, картофель, штрудель, кофе, пиво все из ближайшего кафе. Вкусно и недорого. Пополнили силы и дальше гулять. По парку ездят велосипедные групповые туристы с гидом. Много людей бегают трусцой👍. Выходили из сада на Леопольдштрассе. Как же повезло жителям ближайших домов иметь рядом такой парк!",50,"Miass, Russia",Trip type: Traveled with family
Date of experience: December 2019,beste große grüne Oase einer Weltstadt,"sehr groß , viel Platz zum spazieren oder joggen , super Biergärten , perfekt zu erreichen , sehr gut ausgeschildert",50,"Munich, Germany",
Date of experience: February 2020,Suis-je vraiment en centre-ville? Calme et repos,"Jardin indescriptible.De la verdure, des arbres, de l’espace, des gens, pas de bruit alors que nous sommes quasiment dans le centre-ville.Personne ne juge personne.Lieu calme où chacun respecte son voisin.Pour finir un biergarten pour ne pas oublier que vous êtes en Allemagne.Topissime",50,"Paris, France",Trip type: Traveled with family
Date of experience: June 2019,El corazón de Múnich,"Coger una bici, una cesta de pícnic y tomarse una cerveza en el Biergarten de la Torre China para después ver surfear, es vivir Múnich.",50,,Trip type: Traveled as a couple
Date of experience: March 2020,Great open area,Not currently at best due to cleaning g up work going on at 'pond' but should be finished in a few weeks time.Music as usual at beer garden at Chinese Tower weather permitting and surfers about as usual but hardly any geese,40,Edinburgh area,
Date of experience: January 2020,... great to visit all year round!,"Going in winter for a mulled wine at the pagoda, or in summer for a civilized cup of german coffe and cake, its always a treat at the english garden. Personally, i like the proximity of the old vet school and the riding area - and one day I will swim in the 'Eisbach' - but only with at least 3 mm of neoprene and a floating device on me:).",50,"Munich, Germany",
Date of experience: February 2020,Local bem tranquilo,"O Jardim Inglês é um espaço enorme, com cerca de 4 km, muito tranquilo. Aqui pratica-se surf (Eisbach) e do Monoptero é possível observar o centro da cidade.",50,"Viseu, Portugal",
Date of experience: April 2019,Stupendo!!!,"Stupendo e bellissimo parco gigante con la possibilità di fare attività sportive o tranquille passeggiate e rilassarsi. Alla “fine” della lunga camminata si arriva alla PAGODA cinese della HB, dove rifocillarsi con stinco e birra!!! Vi consiglio una visita!!!!!",50,"Cremona, Italy",Trip type: Traveled solo
Date of experience: March 2020,Immer wieder schön,"Es gibt so viele schöne Ecken, vor allem im nördlichen Teil der lange nicht so überlaufen ist. Hier kann man sich mit Freunden auf ein gemeinsames Picknick verabreden,sich mit einer Decke zum Sonnenbaden auf die Wiese legen und den herrlichen Baumbestand genießen.",50,"Munich, Germany",Trip type: Traveled with friends
Date of experience: March 2020,Most beautiful inner city park I have ever seen,"There is everything, much green 🌴🌳🌳, water🌊🌊, silence🙏🏼, monuments🏯🏰🗿and the most impressive static surfer’s wave on the planet 💥💥🌊🧜🏼‍♀️🏄🏼‍♀️🏄🏻‍♂️",50,"Munich, Germany",Trip type: Traveled with friends
Date of experience: May 2019,Photo session in English Garden,"Super nice green areas, Family friendly with play yards, beer gardens, creeks and small waterfalls. Possible horse carriage, bike, on foot. Visit the Chinese tower and the surfers at Eisbach!",50,"Munich, Germany",Trip type: Traveled on business
Date of experience: March 2020,Ruhe oder Biergarten? ,Der Park ist riesengroß. Er ist getrennt in einen Süd- und Nordteil.Im Süden sind viele Leute zur Erholung da. Der Chinesische Turm und der Monopteros befinden sich hier.Der Nordteil ist durch den Mittleren Ring (Hauptstraße) abgetrennt.Über eine Brücke am Kleinhesseloher See kommt man auf die andere Seite.Hier öffnet sich eine weite Landschaft und kam viel Natur und Ruhe genießen.,50,"Munich, Germany",Trip type: Traveled solo
Date of experience: March 2020,Bellísimo,"Molto Bello. Qualcosa du particolare Bella cittá du Monaco du Baviera. Bello in fiumiciattolo, in cane si e divertido moltissimo.",50,"Munich, Germany",Trip type: Traveled solo
Date of experience: July 2019,Super,Einfach nur entspannt im Sommer und auch zum Winterspaziergang gut! Super sauber und sicher Tolle Stimmung,50,,Trip type: Traveled with friends
Date of experience: April 2019,Ein Spaziergang lohnt eigentlich immer,"Ein Besuch in München ohne auch in den Englischen Garten zu gehen, ist für mich fast unvorstellbar. Es gehört einfach dazu und ist meistens eine schöne Gelegenheit zur Muße.",40,"Oldenburg, Germany",
Date of experience: August 2019,The best place to be when the Summer arrives,Every weekend that is sunny in the summer I come here at least once. I recommend to bring some food and beverages and a good book.,50,"Munich, Germany",
