date,title,text,rating,visitor_origin,visit
Date of experience: July 2019,Un grandioso edificio neogótico cuyo mayor atractivo para el turista es su carrillón,El Ayuntamiento nuevo de Munich es un grandioso edificio neogótico que se come la plaza donde su ubica.  Para los turistas el mayor atractivo del mismo reside en su carrillón que reúne a una multitud todos los días a las doce de la mañana para ver el baile de sus figuras.,40,"Madrid, Spain",
Date of experience: September 2019,Красивое сооружение,Красивое сооружение в центре Мюнхена на Мариенплац и недалеко от Хофбройхаус. В 11 и 17 часов часы дают кукольное представление.,40,"Moscow, Russia",
Date of experience: February 2020,Amazing Gothic architecture ,The new town hall has an amazing Gothic style architecture.  The building is the main attraction of Marienplatz.  The front facade is very grand and the clock tower is very speical.,50,"Bangkok, Thailand",Trip type: Traveled with family
Date of experience: February 2020,"impressive frontage, we didn't go inside","We were there on a Sunday, so we didn't go inside, but the frontage on the plaza is impressive.  Incredible, really.",40,"Plymouth, New Hampshire",
Date of experience: October 2019,Dominates Gebäide am Marienplatz,"Das Neue Rathaus ersetzte das alte, das Mitte des 19.Jh. trotz mehrere Anbauten für die Verwaltung zu klein geworden war.Das Gebäude im gotischen Stil beherrscht der Rathausturm in dem das Glockenspiel (täglich um 11 Uhr) als Attraktion und Touristenmagnet gezeigt wird.",40,"Munich, Germany",
Date of experience: January 2020,Edificación monumental,"Realmente impresiona este edificio cuando uno lo tiene enfrente, parado desde Marienplatz. Un exponente neo-gótico importante.",40,"Nassau, New Providence Island",
Date of experience: March 2020,отдых,"Интересное, красивое здание. Красиво смотрится вечером, при подсветке. Советую посетить музеи внутри.",40,,
Date of experience: February 2020,Ωραίο επιβλητικό κτίριο,Ωραίο επιβλητικό κτίριοΩραίο επιβλητικό κτίριο εκπληκτική αρχιτεκτονική αξίζει να το δεις από κοντά .,50,athina,
Date of experience: March 2020,Wonderful premises,"A good visit to the new city hall and the surroundings is one of the best experiences in Munich. Nice works of art, history a d some tips of the town. Do not worry too much about some lack of delicacy and politeness of the local people. Bavaria s think they are somewhat superior and they tend to forget their horrible recent history. That’s life.",50,"Rio de Janeiro, RJ",Trip type: Traveled as a couple
Date of experience: February 2020,美麗的歷史建築物,新市政廳形同市標  可惜我沒機會進入內部參觀新市政廳的外觀與周邊的教堂等皆是散步觀光的好景點每到整點並有鐘響與人偶  挺有趣 建議付門票登上聖彼得大教堂  是個俯瞰市景的好地方,40,"Kyoto, Japan",
Date of experience: September 2019,ネオゴシック建築,ネオゴシック建築で、一見すると市庁舎とは思えない荘厳な造りです。塔の高さがあり写真に納めきれないほどです。,40,"Osaka, Japan",Trip type: Traveled as a couple
Date of experience: February 2020,С открыток,"Отрыточное место, знакомое любому. Неоготическое здание, красивое в любое время года. Можно зайти внутрь на смотровую площадку, или спуститься в ратушный погребок.",50,"Moscow, Russia",
Date of experience: February 2020,Glockenspiel,You can’t come to Munich without see this! Only plays 3 times a day and Nov-Feb only plays twice. 🇩🇪,50,,Trip type: Traveled on business
Date of experience: March 2019,Восхитительная архитектура,"Очень красивое здание, рядом находится и старая ратуша, но Новая безусловно красивее. Ратуши находятся на Мариенплац. Это самый центр Мюнхена. Если забраться на колокольню церкви св. Петра напротив новой ратуши, ее и всю площадь можно увидеть под совершенно новым углом зрения, как бы немного сверху вниз. Фантастическое зрелище, особенно в лучах заходящего солнца.",50,,Trip type: Traveled solo
Date of experience: February 2020,Επιβλητικό κτίριο,Στο κέντρο της πιο πολυβουης πλατείας του Μονάχου δεσπόζει το δημαρχείο της πόλης το οποίο είναι κ σήμα κατατεθέν. Ατραξιόν αυτού η μουσική κ οι κινούμενοι χορευτές στην αλλαγή της ώρας,40,"Larissa, Greece",Trip type: Traveled as a couple
Date of experience: December 2019,New Town Hall (Neus Rathaus),"New Town Hall (Neus Rathaus) - what a beautiful site in this section of Munich in Marienplatz.  You could only go into the courtyard.  This area with the Christmas Markets was so nice. Cold, packed with vendors, chimney cakes and friendly people.  Its all that a Christmas Market should be.",50,"Indian Rocks Beach, Florida",
Date of experience: February 2020,nice view at night time as well!,It was good being there at night. kindly check the video I just posted on my youtube channel at Kyungjin Chea Vlogs,50,,
Date of experience: January 2020,Punto de encuentro,"Centro de Munich, gran plaza con mucha afluencia. Fachada neogootica con carrillón muy interesante y recomendado.",40,"Pamplona, Spain",
Date of experience: February 2020,Haunting,"Don’t expect to be overwhelmed by a big show and you won’t be disappointed. We stood in a crowd waiting expectantly at 11am then for the first minute or so, there was just a mechanical tune, slightly off tone and no movement of the dances at all. Then the dancers started. Again could be underwhelming but remember this is from more than 100 years ago. When the music stops, wait for the golden cock above the display to give 3 soft chirps with a gentle flapping of the wings. The whole display lasts about 10 mins. Definitely a must do!",40,"Singapore, Singapore",Trip type: Traveled with friends
Date of experience: February 2020,新市庁舎　中世ヨーロッパの建築物を再建され厳かな感じ,新市庁舎の方が旧市庁舎のように見えました。中世のヨーロッパ建築で、重厚で厳かな建物。新市庁舎を見て右側に旧市庁舎があり、新旧の市庁舎を見る事ができます。新市庁舎はからくり時計があります。私が行った時は、時間的に見る事はできませんでした。そして塔にも登りたかったのですが、クローズしていました。塔からの景色が見たかったので残念でした。,50,"Kinki, Japan",
Date of experience: December 2019,The food and the weather also people all the world just together with friendly germany people.,"Visiting Munich was one of my best trip and the amazing old authentic Martinez platz, the cold itself will give you the best vibe around the square and the hot traditional wine and the Christmas celebrations everyone together in that too cold weather I definitely will go back in summer .",50,"Emirate of Dubai, United Arab Emirates",Trip type: Traveled with friends
Date of experience: January 2020,Muss man gesehen haben,Im Zentrum von München eien bemerkenswerte Sehenswürdigkeit. Leicht mit der U-Bahn von überall zu erreichen.,50,Sta. Maria,
Date of experience: February 2020,Content et Mécontent !,"Le monument est bien sûr extraordinaire, par contre grosse déception ( nous avons lu dans un guide qu’à 11heures et à 17heures il y avait l’animation des personnages, hé bien rien!",40,"Rambouillet, France",Trip type: Traveled as a couple
Date of experience: June 2019,Новая ратуша,"Новая ратуша является резиденцией мэра и городского совета,  была построена в неоготическом стиле в 1909 году. В ратуше 400 комнат, в подвале работает ресторан.Богато украшен главный фасад ратуши. На нем изображен Генрих Лев, вся династия Виттельсбахов, конная статуя принца-регента Луитпольда.  На углу здания дракон Вурмек  напоминает об угрозе чумы. Ратушная башня высотой 85 метров увенчана фигурой Мюнхен Киндл -  герб Мюнхена с 13 века. Первоначально был изображен монах, держащий книгу, но затем его заменил ребенок с кружкой или редькой. На башне пятые по величине куранты в Европе. Карильон исполняет четыре различные мелодии подряд, 32 фигуры исполняют танец бочаров и рыцарский турнир на свадьбе герцога Вильгельма V. Это можно увидеть в  11-00 и 12-00 и в 17-00 с марта и по октябрь. А в 21-00 выходит ночной сторож, Мюнхен Киндл и ангел  желает городу и всем зевакам спокойной ночи.",50,"St. Petersburg, Russia",
Date of experience: February 2020,Impresionante fachada,"Proyectado del 1841 al 1922 en estilo neogótico. Solo cuenta con la fachada, el resto del edificio lo encuentras con ladrillo visto rojo. Es curioso de ver. Puedes subir en su ascensor por precios de 3€ a 5€.Fue construido a mediados del XIX por falta de espacio en el anterior ayuntamiento dado el gran crecimiento de la población en esa época. Su torre de 85 m alberga uno de los carrilones más grandes de Europa. En el reloj se representa con 43 campanas y 32 figuras la boda de 18 días de Guillermo V y la celebración con toneleros del fin de epidemia de la peste del  1857 Horarios 11:00 y 12:00 Temporada bajaAñaden   17:00pm en Temporada Alta.Importante verlo y conocer un poco su historia  si haces turismo por la ciudad.",50,"Madrid, Spain",Trip type: Traveled with friends
Date of experience: January 2020,Beautiful historic building,"New town hall is part of Marienplatz. I went inside the central courtyard, but I believe you cannot go any further. It is a beautiful building and well worth seeing if having a city break in Munich. There are also good views of it and a good photo opportunity from the church opposite where you can climb the clock tower.",40,"Chelmsford, United Kingdom",
Date of experience: January 2020,beautiful!,An amazing building located in Marienplatz. Everyday at 11:00 the Glockenspiel is a must see. Close distance to other attractions,50,,
Date of experience: February 2020,Wonderful gothic-style building with famous glockenspiel,"The building is on Marienplatz, the main square of Munich.  The area is a busy shopping district with wide pedestrian-only streets; really nice.  The main attraction of this building is the glockenspiel, which puts on a show at 11:00 am and noon each day.  It is a lot of fun to see.",50,"Florida Keys, Florida",
Date of experience: January 2020,Stabilisator der Fußgängerzone,Hervorragende und virtuos aufspielende Straßenmusiker in der Fußgängerzone. Das Neue Rathaus bildet das Zentrum aus.,40,,
Date of experience: January 2020,凄さに圧倒,マリエンプラッツ駅から地上に出て見ると、そこはマリエン広場で、目の前に新市庁舎が見えました。とても２０世紀初頭に作られた建物だとは思えないほどの存在感があり、その荘厳さにただただ圧倒されてしまいました。,50,,
Date of experience: January 2020,Saat ve kulesi kentin simgesi bina,"Kentin ana meydanı olan Marienplatz'da yer alan simgesel yapı. Neo gotik mimarinin güzel bir örneği.  Kente egemen yüksek bir kulesi ve ünlü saat kulesi ile çok etkileyici. Saat kulesinde her gün saat 11'de turistlerin merakla bekleyip izledikleri hoş bir gösteri yapılıyor.  Kırk üç çanını çaldığı müzikle geçit yapan ve iki ayrı sahnede tarihi öyküleri anlatan küçük heykelleri izlemek keyifliydi. İçinde ofisler, altında turist info ve restorant bulunuyor.",50,"Ankara, Turkey",
Date of experience: January 2020,Sehr schönes Gebäude ,Das Münchner Rathaus liegt am zentralen Marienplatz und ist zu Fuß sowie mit der U-Bahn 🚇 erreichbar. Das Gebäude ist architektonisch wunderschön und verfügt über ein tolles Glockenspiel. Im Innenhof gibt es den Ratskeller und den Zugang zur Kunstausstellung des Rathauses. Ein Muss bei einem Münchenbesuch ist das Rathaus sicherlich.,40,,Trip type: Traveled as a couple
Date of experience: January 2020,Flot gammel rådhus,"Flot rådhus midt i München. Normalt kan man komme op i toppen af tårnet, men var desværre lukket på grund af elevatoren ikke virkede. Trapperne også lukket.",40,"Roskilde, Denmark",Trip type: Traveled as a couple
Date of experience: January 2020,Kultur 20.01.2020 bis 23.01.2020,"Fragen kostet nichts, die Auffahrt mit dem Lift 4,00€ pro Person. Ein grandioser Blick von Oben auf die Stadt bei Minus 4 Grad und strahlend blauem Himmel.",50,Aschaffenburg,
Date of experience: December 2019,Heart of the Old Town....,"Located in the center of Old Town Munich is the New Town Hall.  You can't miss it as it contains the Glockenspiel, which is a massive attraction if you time it correctly.",50,United States,
Date of experience: January 2020,Charming,Just so beautiful that you can sit down opposite and just admire this beautiful building and those surrounding it,50,"Perth, Australia",
Date of experience: December 2019,Busy historic but current location ,Shelter from the rain in an historic building with nativity tableau and gluwein stands . Busy thoroughfare thronged with people. Adds to the ambiance of the whole square. It’s still used as a working building.,50,"Warrington, United Kingdom",Trip type: Traveled as a couple
Date of experience: December 2019,It's a Reconstruction.,"The building is beautiful- don't forget to walk into the interior courtyard too, it's a popular place for selfies but it was all rebuilt after WW2.  There is a tourist info center, a Rathskeller, a public bathroom and some shops in the arcades in the front.",40,"Warrington, Pennsylvania",
Date of experience: December 2019,Reminded me of Prague,"Incredibly impressive 19th building which is also the location of the main Tourist Information Centre and from where which you can also join one f the many 'free' walking tours (I say 'free' just in case nobody has done one before - but you aren't charged in advance, but are meant to pay what you can at the end based on budget and/or satisfaction with the guide) .Weird how all these 'Gothic' buildings sprang up across Europe during a similar time period, took a long time to construct and none of them used the same architects, masons etc.The reason it reminded me of Prague's Astronomical Clock, is the Rathaus Glockenspiel, which is a similar revolving set of figurines enacting something on the stroke of the hour - in this case as 11.00, 12.00 and 17.00. Having seen the 11.00, we joined a Spanish walking tour which began in front of the Town Hall at 11.30, only to wait 20mins in the freezing cold to see it again, so we bailed...There is also the possibility to go up to the top in a lift which is meant to offer spectacular views of Munich but, being Christmas and the crowds we didn't want to wait around in a queue in the cold to do so, but I have heard it is very worthwhile if you have the weather/patience to get in said lift.",40,"Barcelona, Spain",
Date of experience: September 2019,Herz von Bayern,"Natürlich beim Besuch von München kommt man zu dem Rathaus. Das ist ein Muss in der Hauptstadt. Sehr schöne Gebäude, wir hatten Glück, es war renoviert und frei von Baugerüste.Man kann das nur weiterempfehlen.",50,"Berlin, Germany",
Date of experience: December 2019,Sovrastante,"Struttura che domina Marienplatz dall'alto delle sue decorazioni e imponenza. Il consiglio è di recarsi lì alle 11 o alle 12 perchè c'è lo spettacolo dell'orologio, famoso in tutto il mondo.",40,"Modena, Italy",
Date of experience: January 2020,Punto obligado. Gran carrillón.,"La plaza donde se situa el nuevo ayuntamiento es el gran punto de encuentro de la ciudad. Enmarcada por diferentes edificios, el nuevo Ayuntamiento la preside con su torre de las horas y el magnífico carrillón que hipnotiza a pequeños y grandes.",50,"Barcelona, Spain",
Date of experience: December 2019,Il nuovo municipio.,"Edificio realizzato nella seconda metà del 1800 in stile neogotigo come sede del municipio cittadino; delimita da un lato la piazza principale dell città (Marienplatz). E' caratterizzato, tra l'altro, dalla torre che contiene un orologio con carillon animato che 2 o 3 volte al giorno (a seconda delle stagioni) fa sostare in piazza una folla i turisti con il naso all'insù per ammirare i volteggi delle statuine su sottofondo musicale.",30,"Porto Ercole, Italy",
Date of experience: January 2020,Une vue à 360,Nous n’avons pas très bien compris comment atteindre la tour. Un premier ascenseur pris sous le porche avec indication d’un tarif à 4 €. Arrivés dans un couloir avec une nouvelle file d’attente mais après quelques mètres arrivés devant une guichetière pour payer et prendre de nouveau un ascenseur qui mène au 9eme étage avec une vue magnifique sur Munich et les alentours ! Un peu étroit et le chasser croisé pour utiliser l’ascenseur est un peu difficile. Il n’y a pas d’escalier !,40,"Aix-en-Provence, France",Trip type: Traveled as a couple
Date of experience: October 2019,old gotic building,it is located in marienplatz at the old town hall. it is famous for its clock where at 11am the puppets come out and circulated for about 2-3 minutes. it is remarkable in that century this was built. worth the visit.,50,"Kuala Lumpur, Malaysia",
Date of experience: December 2019,Impressionante,"Quando chegamos à Marienplatz ficamos impactados com a Neus Rathaus. A construção é belíssima, imponente. Impossível não se maravilhar.",50,"Belo Horizonte, MG",
Date of experience: December 2019,Impressive building,The New Town Hall (Neus Rathaus) of Munich is an impressive building which is situated in the Marienplatz. One of the main attractions if you visit Munich.,40,"Thessaloniki, Greece",
Date of experience: June 2019,Εντυπωσιακή αρχιτεκτονική,Ενα υπέροχο οικοδόμημα που δεσπόζει στην πλατεία της Παρθένου Μαρίας.Αξίζει τον κόπο να δείτε την στιγμή της αλλαγής της ώρας το μεσημέρι στο ρολόι του Δημαρχείου!,50,"Χαλάνδρι, Ελλάδα",
Date of experience: December 2019,AMAZING GOTHIC BUILDING,"Wonderful ornate architecture, especially lovely at Christmas time with the Christmas Market in the Marienplatz and the huge tree lit up outside.  There are ""puppets"" that come out and perform at 11am, 12am and 5pm - but we never seemed to be there at the right time to see them.  If you walk through to the inner courtyard there is also a small Christmas Market inside selling Gluewein and gifts.  Magical sort of place at this special time of year.",50,"Netanya, Israel",
Date of experience: December 2019,A must see,Absolutely draw dropping with details. A magical building detailed with pure craftsmanship. Gothic Architecture,50,"Rockingham, Australia",Trip type: Traveled with friends
Date of experience: December 2019,Faszinierender Bau,"Eindrücklicher Baustil, Glockenspiel nicht verpassen, Weihnachtsmarkt unmittelbar davor, gutes Essen im Rathauskeller (Reservierung empfohlen)",50,,
Date of experience: December 2019,The place to be ....,An excellent square with the moving clock. It is also a fantastic place to visit for the Christmas Market. I surely recommend anytime of the year.,40,"Rabat, Malta",
Date of experience: December 2019,Beautiful place to visit and with all Christmas decoration it gets even more impressive,On December it is a different visit because everything is about Christmas and is even more beautiful. The inner patio has a tiny Christmas market with Krippe and glühwein. Very nice visit. Baby stroller accessible.,50,São Paulo,Trip type: Traveled with family
Date of experience: November 2019,très impressionnant,"l'edifice est incroyable, de style néo gothique il surplombe, avec majesté, Marienplatz.L'horloge le carillon et les automates attirent une foule impressionnante à 12h plus particulièrement.",50,"Forbach, France",
Date of experience: December 2019,Beautiful buılding,I watched the building for an hour this week..Christmas market takes place around the building..This is amazing...,50,"Izmir, Turkey",
Date of experience: December 2019,し掛け時計が有名,名前は忘れましたが、バイエルン王の結婚式の様子を表現した、仕掛け時計とききました。11時、12時、17時に10分間なり続け、観光客はみなさんいっせいにビデオ、写真とってました。中のレストランも入ってみたかったのですが今回はパス。新市庁舎ですが150年はたっていて、中世を感じられる建物で、素敵です。,40,"Kitakyushu, Japan",Trip type: Traveled with friends
Date of experience: December 2019,Вид сверху,"В канун рождества во дворе ратуши была ярмарка, пускали во внутрь, спокойно ходили по коридорам муниципалитета, поднялись по винтовой лестнице до отдела кадров. Особенно понравилось, что за 4 евро на лифте заехали на ратушу и фотографировали обалденные виды на город. Отличная развлекуха!",50,"Moscow, Russia",Trip type: Traveled with friends
Date of experience: December 2019,da visitare,"purtroppo la bellezza di questo edificio era coperta dal mercatino di Natale che si svolge in piazza, ma l'imponenza del Municipio e tutta da vedere",40,"Trapani, Italy",
Date of experience: December 2019,Magnificent Building,"What a wonderful building in the centre of Munich. Always something going on in and around the place, particularly at Christmas",50,"Lanark, United Kingdom",
Date of experience: December 2019,Beautiful Neo-Gothic Town Hall with ornamental chiming clock attraction,"There are numerous attractions to see at Marienplatz in the Old Town of Munich. However, none are as impressive as the Neo-Gothic Neus Rathaus (New Town Hall) which occupies the entire northern side of the square. This is a beautiful building constructed in the second half of the 19th-century, replacing the older and smaller Altes Rathaus (Old Town Hall) on the southeast side of Marienplatz. What you see here is a richly decorated facade with impressive Gothic features and numerous statues of figures representing the Wittlesbach dynasty. The clock tower is 85 metres tall and includes the delightful Glockenspiel, an ornamental chiming clock which performs twice a day (11am & 12pm) during winter months and a third time (5pm) during warmer months of the year. Do spend a few minutes to enjoy the exterior of the Neus Rathaus if you are fan of architecture and plan on being in the Marienplatz area of the Old Town during trips to Munich. Then continue onward, enjoying the monuments, fountains and other interesting buildings on the square.",50,"Hong Kong, China",
Date of experience: December 2019,Wonderful architecture,"The Neu Rathuas in Munich is a building that is difficult not to like. It has a wonderful exterior, full of elaborate designs and statues and the Glockenspiel is the cherry on the cake, every day at 11 and 12 o'clock, when the mechanical figures start their  dance. There is also an elevator from which one can enjoy a lovely panorama of the city and the surroundings.",50,"Mosta, Malta",
Date of experience: December 2019,からくり時計は時間に注意,からくり時計は1日に3回ほどしか見られないので時間は事前に調べることをお勧めします。昼はもちろん、夜もライトアップされて綺麗です。,50,,Trip type: Traveled with friends
Date of experience: August 2019,Impressive Sight in Marienplatz!,"Although not really old by European historical standards, the New Town Hall looks very old and covers one whole side of the town square.  Take the time to look at the architectural details that are incredible.  Of course its best feature is the famous Glockenspiel.",50,Louisiana,
Date of experience: December 2019,una maravilla de edificio,"Nunca había visto un ayuntamiento tan bonito, espectacular fachada, el carrillón a las horas en punto no hay que perderselo, es una maravilla.",50,"Madrid, Spain",
Date of experience: December 2019,Stunning,This building in Marienplatz is amazing. Even more special with the Christmas markets being held here and live music choirs singing from one of the balconies at 5:30 each evening. Just beautiful.,50,"Inverness, United Kingdom",Trip type: Traveled with family
Date of experience: December 2019,Molto scenografico,"Infine non importa poi molto che la costruzione sia solo della fine dell'Ottocento e quindi lo stile gotico sia in realtà neogotico, l'impatto visivo è comunque notevole e l'effetto scenico è assicurato; in particolare la torre ed il suo carillon sono sicuramente la scena più fotografata di tutta la città. Visitabile anche in alcuni spazi interni e sede di mostre.",50,"Fabriano, Italy",
Date of experience: December 2019,Bonito edifício,"Situado na Marionplatz, muito bem enquadrado nos restantes monumentos. No pátio que pode visitar funciona um mercado de natal nesta altura do ano, e tem um restaurante. O seu famoso relógio que às onze e meio dia tem figuras que se movimentam é a delícia dos turistas.",50,"Coimbra, Portugal",
Date of experience: December 2019,Wunderbare Aussicht über die ganze Stadt vom Turm aus,"Für nur 4 Euro pro Person kann man mit dem Lift bis in den 9. Stock fahren. Von dort aus hat man bei gut Wetter eine grandiose Aussicht über ganz München, bis hin zu den Alpen.Unter dem neuen Rathaus hat es div. Lokale, wo man bei gediegener Atmosphäre sehr fein essen kann.",50,,
Date of experience: December 2019,Weihnachtsmarkt,"Wir waren zum Weihnachtsmarkt auf dem Marienplatz.Wunderbare Häuschen mit Handwerk und Glühwein. Leider etwas überlaufen, so dass keine besinnliche Stimmung aufkommen konnte. Am Abend nicht zu empfehlen.",50,"Feldkirch, Austria",
Date of experience: December 2019,Поездка на Рождественскую ярмарку,"Очень красивое здание, под ним находится ресторан Ratkeller. За 4 eur можно подняться на смотровую площадку ратуши и увидеть панораму Мюнхена, а в хорошую погоду и Альпы.",40,,
Date of experience: December 2019,Amazing,"The building is simply amazing, structure, design and decoration. It gives the central square a special and beautiful atmosphere  Probably the best of the city. Therefore, it is a must visit for Munchen.",50,"Sofia, Bulgaria",Trip type: Traveled solo
Date of experience: November 2019,a day out,this new Town Hall is incredible and the workmanship of the building is out of this world  we all had a amazing time looking around,50,,
Date of experience: December 2019,Maestoso.,"Bellissimo il vecchio municipio che si affaccia sulla piazza,volendo si puo' salire in cima alla torre centrale.Carino il carillon.",50,Italia,
Date of experience: October 2019,시청사,"뮌헨 마리엔광장에있는 시청사건물.건물이 되게 크고 멋있습니다.내부에는 전망대가있어요. 주변에는 쇼핑거리,쇼핑몰,교회,성당,식당들이 있어요.",30,South Korea,Trip type: Traveled solo
Date of experience: January 2019,מרכז,"המריאנפלאץ - הכיכר המרכזית של העיר ,מ‪ ופעי רחוב, אווירה קסומה ,מסעדות בתי קפה בשפע ,מרכז קניות ותרבות שוקק חיים.",40,Israel,
Date of experience: November 2019,Carrillon de la torre espectacular.,Recomiendo que si vas a Munich no perderte el movimiento de las figuras del carrillón y si te apuntas a un tour andando mejor asi te puedes enterar del porqué se construyó este espectaculo musical.,50,tarragona,
Date of experience: December 2019,Wonderful example of Bavarian architecture ,Hard to believe such a magnificent building houses a mundane political environment.    There are gorgyles ornate windows and architecture,50,"Kathmandu, Nepal",Trip type: Traveled as a couple
Date of experience: October 2019,Gorgeous and lovingly rebuilt,If you go to the city museum you'll see how damaged this was. they recreated it and you would never know this isn't the origional. Much was destroyed but much remained intact. Go into courtyard and stop at the ratskeller for food while there,50,"Appleton, Wisconsin",
Date of experience: November 2019,Это надо видеть!,"Нет слов, это обалдено красивое место. Обязательно поднимитесь на самую высокую башню и посмотрите на Мюнхен свысока, оставьте запись в огромной книге приветствия. В 11 дня (круглый год) и в 5 вечера (летом) обязательно пройдите сюда, чтобы посмотреть на перфоманс кукол в башне ратуши, это очень завораживающе",50,"Moscow, Russia",
Date of experience: November 2019,Original New Town Hall,"This is the new town hall of Munich. It looks older than the old town hall as the old town hall was rebuilt after it was bombed during WWII. At 11:00AM, the clock will perform a show of a wedding. There are many attractions nearby.",40,"Kuala Lumpur, Malaysia",
Date of experience: December 2019,Flott bygning,"Denne imponerende bygningen ligger på Marienplass. Bygget er flott å se på utvendig, men jeg har ikke vært inne da det var lang kø for å komme inn. Dessverre er bygget så stort og plassen det ligger på såpass trang, så bygget kommer ikke helt til sin rett. Et slikt bygg burde ligget slik at det var en større åpen plass foran.",40,"Oslo, Norway",Trip type: Traveled as a couple
Date of experience: November 2019,塔に登ろう！,エレベーターで展望台に登れます。ミュンヘンが一望できるのでぜひ！１階には広いドイツ料理のレストランがあり、そこも美味しくて、雰囲気があり是非いらしてください。,50,東京,
Date of experience: November 2019,Extraordinary architecture,Marienplatz and all the buildings and churches within it are so worth the visit.  Head to the Glockenspeil at 11am or noon to catch the figures in motion and to take in the crowd.  I walked around and through this building a few times just to take it all in.,50,,
Date of experience: November 2019,A must place to visit in Munich,"If you use the the S-Bahn you need stop at Marienplatz, and take a walk around this place, perfect to take pictures and admire the the architecture of this building, looks like a church and it is not one.",50,"Mexico City, Mexico",
Date of experience: October 2019,Неоготический стиль.,"В новой ратуше сегодня заседают региональные чиновники. Несмотря на это, внутрь можно попасть бесплатно и даже отсталоваться в местном общепите. Но я рекомендую посетить пивной ресторан в подвальном помещении с изысканной по здешним нормам кухней и отличным пивом.",50,"Cheboksary, Russia",
Date of experience: September 2019,Sightseeing in Munich.,"When you are back on the “Marienplatz” to hear the clock music ath 11h00 or even at 12h00, you will be standing in front of the “New Town Hall” who is the seat of the “Lord Mayor”. He tower offers you a great view, and is housing the famous glockenspiel.What many do not know is that: The “New Town Hall” is not as old as it looks. But it was completed into the year 1905 in the for that time popular “neo-Gothic” style. You have to know that there are over 600 city officials who are working in the 400 rooms of the building, which can not only be viewed from the outside. Many historic rooms are open to the public, and the mayor's office may also be visited - but only on the open day.",40,"Santa Comba Dao, Portugal",
Date of experience: November 2019,Una Piazza piena di vita ,"Una bella piazza , piena di gente , con negozi per ogni gusto ...alle spalle un mercato dove si può trovare tante specialità da mangiare e bere della buona birra ..venire a Monaco e non vedere Marieplaza ..é un vero peccato",40,,Trip type: Traveled as a couple
Date of experience: November 2019,Plaza del ayuntamiento en Munich,"Imprescindible visita a este punto emblemático en Munich. Muy bello el edificio del ayuntamiento y alrededores. A pocos metros estás en la Viktualienmarkt, famosa por las delicatesen que alli venden, y a precios razonables.Se puede comer alli mismo, todo tipo de platos.",40,"Montevideo, Uruguay",
