date,title,text,rating,visitor_origin,visit
Date of experience: January 2020,Amazing Display of Wealth,"We visited in the winter, so this turned out to be a great indoor activity for a cold, snowy day.  It was worth it to get the combined ticket (Residenz, treasury, opera theater) that came with a self-paced audio guide. Allot at least 4 hours to see all three; more if you enjoy",50,"Auckland Central, New Zealand",
Date of experience: December 2019, Nice but unfortunately not original,"If you are into Baroque, this would be a great place to see. Unfortunately most of it was destroyed in WWII, so what you see is a great reconstruction job (which by the way has been done beautifully), but unfortunately very little of the original palace, it’s furnishings and art",40,"Sydney, Australia",
Date of experience: January 2020,"What a place, just so many rooms!!!","Definitely a gem and well worth the visit. We saw only the main palace with the 130 rooms or so, but more than enough to be overwhelmed. We walked and explored the many rooms for hours and left in high spirits. It is a shame much of the palace was destroyed during WW2, but great",50,"Copenhagen, Denmark",
Date of experience: January 2020,superb!,its a place that you have to visit! you can see and you can imagine how was kings life! its a unique place! the staff is kind and helpfull! i guess that you need at least 2-3 hours of walking and reading!,50,"Larissa, Greece",
Date of experience: December 2019,Highlight of Christmas ,Christmas outside the Residenz is exciting and vibrant. So much to see . Montages and food stalls. Gluwein stands all in a great atmosphere. Special stands for children with moving parts ,50,"Warrington, United Kingdom",
Date of experience: January 2020,Grandeur ,"The Munich Residence has been open to the public as a museum since 1920 and is one of the most important palace museums in Europe.  The architecture and interior furnishings are of high artistic and material quality. The exquisite decorations of the rooms, furnitures, paintings,",40,"Long Beach, California",
Date of experience: December 2019,"Expensive, Crowded and Fake","The Residenz was rebuilt after WW2 so most of what you see is from the 1940's and 50's.  The tour is self-guided and is supposed to take you through 133 rooms.  The rooms are beautiful and some of the furniture is exquisite but after a while, it all starts to blur together.  The",30,"Warrington, Pennsylvania",
Date of experience: January 2020,"Grandeur, opulence and beauty","Well worth waiting in line to get into the palace to  buy a ticket. This palace is big and there are a few flights of stairs. There is so much to see. We didn’t do the audio tour, we opted to read the signs which were in German and English. The signs were very informative and I",50,"Townsville, Australia",
Date of experience: December 2019,A Must Visit,"This is a very popular place, you need to be there at opening time to avoid the long wait. Give your self the whole day, there is so much to see. Well worth the visit",50,"San Cayetano, Spain",
Date of experience: December 2019,A big maze,"Prepare to spend at least a good 3hours navigating within. There are several hidden corners up and down within the Residenz. No doubt we were like rats in a maze. Moving up and down the staircase. The only part is the stairs are not all open and one wrong move to another area,",40,,
Date of experience: December 2019,Very Impressive,"We visited the Residenz the day after we visited Nymphenburg Palace, which is a lot of Baroque style to take in in a short amount of time. The palace is beautiful, though as much of Germany was bombed during WWII, much of the Residenz is a replication as opposed to the original",50,,
Date of experience: January 2020,Impressive ,Get here early to avoid the queues! It’s an impressive collection of rooms and especially the hall and it’s statues. ,40,"Scotland, United Kingdom",
Date of experience: December 2019,Don't miss it!,Very interesting and educational! Great pictures and great time to spend in rainny days.  Do not miss!,50,Israel,
Date of experience: December 2019,Beautiful ,"If you can buy your ticket before, if not you’ll be waiting anything over half hour Very beautiful and interesting Palace",50,"Chelmsford, United Kingdom",
Date of experience: December 2019,Marvellous,Pity the tickets were only valid for one day. In order to able to appreciate the furniture & paintings and the excellent audio comment at least two days are necessary. Very interesting collection of roman statues - a must for classical trained scholars. ,50,,
Date of experience: December 2019,LOVELY BUILDING IN CENTRAL MUNICH,"This was the original palace of the Bavarian monarchy in the 1500's.  It is right in the heart of the medieval part of Munich - literally 5 minutes walk from Marienplatz.  Entrance is not expensive (about Euros 7 ) plenty to see, amazing rooms (some were restored in the original",50,"Netanya, Israel",
Date of experience: December 2019,Magnificent Palace on par with Versailles!,"This is a beautiful palace that is full of so many colorful and vibrant treasures! I visited for a few hours and even then I felt like I was rushing it, you probably need a whole day in order to digest the full magnitude of this enormous complex. The Antiquarium in particular is said to be the largest Renaissance hall north of the Alps and I made the comment to myself at the time that ""I could stay in here all day,"" it is extremely gorgeous and is a photographer's paradise along with several other rooms in the palace. Absolutely a must see that you cannot miss in Munich!",50,"Irvine, California",
Date of experience: December 2019,Amazing Palace!,"This place was truly amazing! It goes on forever! We recommend doing the Treasury first. It is smaller exhibit, but with all the Crown Jewels of Bavaria it is impressive. The rest of the palace is room after room of incredible tapestries, chandeliers and furnishings. The size of the place is overwhelming and it really isn’t possible to visit in less than 2 hours. It isn’t very accessible for those who have difficulty with stairs or a lot of walking.",50,"Allen, Texas",Trip type: Traveled as a couple
Date of experience: December 2019,Huge palace,"We did the combo ticket for the palace, the treasury and the theater.  The treasury was perhaps best for those who have not visited other similar features in other countries and cities.  The theater was a surprising gem..really amazing.  The palace itself is gigantic.  We are glad we visited..do plan for enough time to take it all in.",40,"Kent, Ohio",
Date of experience: December 2019,Royal house in Munich...lots to see,"The Residenz is the old royal house in Munich. It has been restored since the war and has many interesting rooms and collections. You are given three ticket options...single of just the resident part of the Residenz...double add in the treasury...and triple add in the theater. The theater was being renovated when I toured so I did the double. It takes some time to get thru, but the free audio guide is a plus and helpful. During December, there is a small Christmas market in one of the Residenz's courtyards.",50,"Springfield, Illinois",
Date of experience: November 2019,"Based only Residence, Treasury likely adds to the tour","We only had about an hour to visit the Residence, so we decided to skip the Treasury. I think our visit would have been better if we'd included it and were not so rushed.However, we did enjoy it, the huge hall is stunning and worthwhile. The rooms all looked much the same after a while, and due to the War, a lot of it is not original.",30,"Dunedin,  New Zealand",
Date of experience: August 2019,HUGEE,"This place is huge. After a while, maybe like 3 quarters way through, I decided to like give up and go back tot he entrances as I'm not that big on history and all and after a while, to me, it all look the same. The information given was really detailed with the audio guide",40,"Kuala Lumpur, Malaysia",
Date of experience: December 2019,Excellent place to visit,My wife and visited here while in Munich. Fascinating place with excellent audio guide and signage in English,40,"Belgrade, Serbia",
Date of experience: December 2019,Well worth a visit to this beautiful residenz,"The Residenz visit exceeded our expectations. It is well worth it to get the combined ticket to the museum, palace, treasury and Cuvillies Theatre. You are also able to photos without a flash. ",50,"London, United Kingdom",
Date of experience: December 2019,Fantastic value and some great history ,"We came to Munich for the Christmas markets and we had read about the Residenz.  It doesn't look big from outside, but it is massive! There are some amazing artefacts on display, as well as information on the history of the palace.  It cost us 7 euros each to enter. It took",50,"Hinckley, United Kingdom",
Date of experience: December 2019,A pleasant afternoon in the Munich Residenz,"If you like history and a real touch of royalty, the Residenz is easily worth a visit. Spend a half day exploring the historical home of Bavarian Monarchs.",40,"Cambridge, United Kingdom",
Date of experience: August 2019,HUGEE,"This place is huge. After a while, maybe like 3 quarters way through, I decided to like give up and go back tot he entrances as I'm not that big on history and all and after a while, to me, it all look the same. The information given was really detailed with the audio guide given along with us. I especially like the huge hall",40,"Kuala Lumpur, Malaysia",
Date of experience: December 2019,Excellent place to visit,My wife and visited here while in Munich. Fascinating place with excellent audio guide and signage in English,40,"Belgrade, Serbia",
Date of experience: December 2019,Well worth a visit to this beautiful residenz,"The Residenz visit exceeded our expectations. It is well worth it to get the combined ticket to the museum, palace, treasury and Cuvillies Theatre. You are also able to photos without a flash.",50,"London, United Kingdom",
Date of experience: December 2019,Fantastic value and some great history ,"We came to Munich for the Christmas markets and we had read about the Residenz.It doesn't look big from outside, but it is massive! There are some amazing artefacts on display, as well as information on the history of the palace.It cost us 7 euros each to enter. It took about 3 hours to get round everything.Really impressed that this piece of history has been restored following bombing in WW2.",50,"Hinckley, United Kingdom",Trip type: Traveled as a couple
Date of experience: December 2019,A pleasant afternoon in the Munich Residenz,"If you like history and a real touch of royalty, the Residenz is easily worth a visit. Spend a half day exploring the historical home of Bavarian Monarchs.",40,"Cambridge, United Kingdom",Trip type: Traveled with friends
Date of experience: August 2020,Enormous!,"Though badly damaged in the war, this is still worth a tour. There remain lots of amazing interiors, and restored rooms. Full of history, and well interpreted, but allow enough time.",50,"Maidenhead, United Kingdom",
Date of experience: August 2020,A voir,"La Residenz a souffert des bombardements de 1944 mais à été admirablement reconstruite. Certaines salles manquent par conséquent d'authenticité. Cependant, l'architecture est magnifique et ma première salle d'époque renaissance est sublime. A faire.",40,"Ermenonville, France",
Date of experience: August 2020,Très joli,"Palais vraiment très joli certaines salles sont vraiment superbes, dommage qu’il n’y ait pas plus de meubles, le parc est très agréable aussi.",40,"Paris, France",
Date of experience: July 2020,Grandiose ,"Grandiose est le mot qui me vient spontanément à l’esprit.  La tai du bâtiment, la splendeur de la décoration tout était fait pour imposer la puissance de l’occupant des lieux à ses visiteurs. ",40,,
Date of experience: July 2020,Gaunerei,Sperrt tatsächlich schon um 17:30 zu. Danach wird man schleunigst hinausbugstiert. Eine echte Frechheit. Solch eine Arbeitsmoral. Dabei zahlt man den vollen Eintritt. Verstehe warum niemand mehr in ein Museum gehen will... Schade. ,10,"Graz, Austria",
Date of experience: August 2020,Enormous!,"Though badly damaged in the war, this is still worth a tour. There remain lots of amazing interiors, and restored rooms. Full of history, and well interpreted, but allow enough time.",50,"Maidenhead, United Kingdom",
Date of experience: August 2020,A voir,"La Residenz a souffert des bombardements de 1944 mais à été admirablement reconstruite. Certaines salles manquent par conséquent d'authenticité. Cependant, l'architecture est magnifique et ma première salle d'époque renaissance est sublime. A faire.",40,"Ermenonville, France",Trip type: Traveled solo
Date of experience: August 2020,Très joli,"Palais vraiment très joli certaines salles sont vraiment superbes, dommage qu’il n’y ait pas plus de meubles, le parc est très agréable aussi.",40,"Paris, France",Trip type: Traveled as a couple
Date of experience: July 2020,Grandiose ,"Grandiose est le mot qui me vient spontanément à l’esprit.  La tai du bâtiment, la splendeur de la décoration tout était fait pour imposer la puissance de l’occupant des lieux à ses visiteurs.",40,,Trip type: Traveled as a couple
Date of experience: July 2020,Gaunerei,Sperrt tatsächlich schon um 17:30 zu. Danach wird man schleunigst hinausbugstiert. Eine echte Frechheit. Solch eine Arbeitsmoral. Dabei zahlt man den vollen Eintritt. Verstehe warum niemand mehr in ein Museum gehen will... Schade.,10,"Graz, Austria",Trip type: Traveled as a couple
Date of experience: July 2020,2 heures 30 d’Histoire passionnantes,"On sait d’emblée que la visite sera longue mais, franchement, nous ne regrettons pas une seule minute passée à la Résidence qui nous fait voyager dans le temps sur 400 ans. Il faut prendre l’audio guide pour se lancer dans l’aventure et le suivre à votre rythme et suivant vos",50,"La-Celle-Saint-Cloud, France",
Date of experience: July 2020,Immer sehenswert ,Die Geschichte der aktuellen Heimat immer wieder neu erleben ist richtig schön. Zu sehen wie der Wandel der Zeit war ist faszinierend ,40,"Munich, Germany",
Date of experience: July 2020,Don't miss this palace!,We visited Munich's Residenz after finding it on TA. You can choose to tour the Treasury or Palace/Residenz or both (~€18/person). I recommend you do both. The Treasury portion provides an audio device in multiple languages.  Each of the exhibits has a number and you simply type,50,"Stuttgart, Germany",
Date of experience: June 2020,Prunk und Pomp,"Sehr weitläufig   und prachtvoll ausgestattet   zeigt dieses Museum das Leben als König oder Herrschaft in der Residenz. Über Geschmack lässt sich bekanntlich streiten,  daher sollte man der Schatzkammer viel Zeit widmen,  und wenn man Zeit hat die Menschen ein bisschen bedauern",50,"Andernach, Germany",
Date of experience: June 2020,Einen Besuch wert,"Sehr eindrucksvoll, man muss ein paar Stunden mitbringen, aber es lohnt sich, alles anzuschauen. Der Preis ist für die Größe des Museums angemessen.",50,"Wilnsdorf, Germany",
Date of experience: July 2020,2 heures 30 d’Histoire passionnantes,"On sait d’emblée que la visite sera longue mais, franchement, nous ne regrettons pas une seule minute passée à la Résidence qui nous fait voyager dans le temps sur 400 ans. Il faut prendre l’audio guide pour se lancer dans l’aventure et le suivre à votre rythme et suivant vos préférences. La visite est le point d’orgue de notre séjour à Munich.",50,"La-Celle-Saint-Cloud, France",
Date of experience: July 2020,Immer sehenswert ,Die Geschichte der aktuellen Heimat immer wieder neu erleben ist richtig schön. Zu sehen wie der Wandel der Zeit war ist faszinierend,40,"Munich, Germany",Trip type: Traveled as a couple
Date of experience: July 2020,Don't miss this palace!,"We visited Munich's Residenz after finding it on TA. You can choose to tour the Treasury or Palace/Residenz or both (~€18/person). I recommend you do both. The Treasury portion provides an audio device in multiple languages.  Each of the exhibits has a number and you simply type it in to listen about it. The artifacts include crowns, swords, crosses and many/many it's really a must-see! The palace is really exceptional as well. Room after room of antiques used by the Bavarian royal families. Again, we loved this place--dont miss it! Wear comfortable walking shoes!!",50,"Stuttgart, Germany",Trip type: Traveled as a couple
Date of experience: June 2020,Prunk und Pomp,"Sehr weitläufig   und prachtvoll ausgestattet   zeigt dieses Museum das Leben als König oder Herrschaft in der Residenz. Über Geschmack lässt sich bekanntlich streiten,  daher sollte man der Schatzkammer viel Zeit widmen,  und wenn man Zeit hat die Menschen ein bisschen bedauern die sich der Zeit unterwerfen , und diesen unbequemen Protz und Prunk tragen mussten.Also wirklich sehr lehrreich und interessant. 😇.......und nicht vergessen den Löwen vor der Residenz das Schnäuzchen zu streicheln. 🥳",50,"Andernach, Germany",Trip type: Traveled as a couple
Date of experience: June 2020,Einen Besuch wert,"Sehr eindrucksvoll, man muss ein paar Stunden mitbringen, aber es lohnt sich, alles anzuschauen. Der Preis ist für die Größe des Museums angemessen.",50,"Wilnsdorf, Germany",Trip type: Traveled solo
Date of experience: March 2020,ミュンヘン観光で最も訪れるべき場所,バイエルン王国を統治していた一家が住んでいた家が再現されていました。とても広く見学に2時間ほどかかります。内装はヨーロッパらしく豪華で一見の価値があります。,40,"Tokyo Prefecture, Japan",
Date of experience: December 2019,Not to be missed! ,"Make time for this palace!! It was amazing to see, even with no prior knowledge of the history. Tourist information in Munich really underplays how stunning this place is. And it’s an easy walk from Marienplatz. My only regret is that we had only reserved a few hours to see it.",50,"Chicago, Illinois",
Date of experience: March 2020,Huge- and quite magnificent!,"So, I got really lost in here. It is huge. If you were to take the long tour and listen to every part of the audio tour I think that you could easily spend the whole day exploring it. The main part of the tour was incredibly interesting, with a large selection of items to few",50,"Glasgow, United Kingdom",
Date of experience: March 2020,bella la residenza... la sala del tesoro non è niente di che,Residenza molto ampia con diverse stanze in diversi stili.sicuramente da visitare se fate tappa a monaco.La sala del tesoro invece è molto deludente.poca roba e niente di eccezionale.,30,"Gualtieri, Italy",
Date of experience: November 2019,Affascinante,"Se andate alla Residenz vi consiglio di fare il biglietto da 13 Euro in cui è compreso il Museo della Residenz, il Teatro Cuvilliés e il Tesoro. Il biglietto può essere utilizzato anche in giorni diversi, ma vi assicuro che può essere tutto visto nello stesso giorno. All'interno",40,"Rimini, Emilia-Romagna, Italy",
Date of experience: March 2020,ミュンヘン観光で最も訪れるべき場所,バイエルン王国を統治していた一家が住んでいた家が再現されていました。とても広く見学に2時間ほどかかります。内装はヨーロッパらしく豪華で一見の価値があります。,40,"Tokyo Prefecture, Japan",
Date of experience: December 2019,Not to be missed! ,"Make time for this palace!! It was amazing to see, even with no prior knowledge of the history. Tourist information in Munich really underplays how stunning this place is. And it’s an easy walk from Marienplatz. My only regret is that we had only reserved a few hours to see it. Plan to spend way too long in line for a ticket, but make sure to get a ticket to see the treasury as well. Some gorgeous crowns, etc there.",50,"Chicago, Illinois",
Date of experience: March 2020,Huge- and quite magnificent!,"So, I got really lost in here. It is huge. If you were to take the long tour and listen to every part of the audio tour I think that you could easily spend the whole day exploring it. The main part of the tour was incredibly interesting, with a large selection of items to few and learn about. If- like me- you enjoy exploring palaces then I can definitely recommend  a visit (however I must admit that Nymphenberg is more Instagram-able).",50,"Glasgow, United Kingdom",
Date of experience: March 2020,bella la residenza... la sala del tesoro non è niente di che,Residenza molto ampia con diverse stanze in diversi stili.sicuramente da visitare se fate tappa a monaco.La sala del tesoro invece è molto deludente.poca roba e niente di eccezionale.,30,"Gualtieri, Italy",
Date of experience: November 2019,Affascinante,"Se andate alla Residenz vi consiglio di fare il biglietto da 13 Euro in cui è compreso il Museo della Residenz, il Teatro Cuvilliés e il Tesoro. Il biglietto può essere utilizzato anche in giorni diversi, ma vi assicuro che può essere tutto visto nello stesso giorno. All'interno del museo della Residenz si può anche scegliere di prendere l'audio guida. Il percorso è meraviglioso poichè ogni stanza della residenz ha una sua pculiarità! Anche il Teatro Cuvilliés e il tesoro meritano di essere visitati!",40,"Rimini, Emilia-Romagna, Italy",
Date of experience: February 2020,Awesome,The Residenz is a very large palace which is a must see. The insides are beautifully decorated with the rooms differently set out and richly ornate. The whole complex is extremely well presented with lavish furniture and beautiful pictures everywhere. Due to the size it does,50,"Upholland, United Kingdom",
Date of experience: February 2020,Gaste = flabbered,"This place is monumentally huge! There is so much to see it is hard to know where to begin.  Actually it was quite easy to know where to begin because a helpful member of staff pointed me in the right direction. But that isn't quite what I mean. What I mean is, it is difficult",50,Scotland,
Date of experience: September 2019,豪華,大きな荷物はクロークに預けます。中はとても広く、部屋数200の中に豪華な調度品、絵画と見応えたっぷりです。,40,"Osaka, Japan",
Date of experience: February 2020,Muy bonito! ,La Residenz es un edificio enorme en el centro de Munich que albergo a los regentes hasta comienzos del siglo XX. No sufrió muchos daños en la guerra y permite imaginar la manera en que vivían los nobles en esa época. Todo impecable y bien presentado. Vale la pena la visita!,40,"Vina del Mar, Chile",
Date of experience: February 2020,Breathtaking!,"A breathtaking visit! Everything inside the museum is gorgeous and you don’t have to pay extra for an audio guide. Just remember to go there with time, the place is huge. I would recommend 2 hours or more.",50,"Berlin, Germany",
Date of experience: February 2020,Awesome,The Residenz is a very large palace which is a must see. The insides are beautifully decorated with the rooms differently set out and richly ornate. The whole complex is extremely well presented with lavish furniture and beautiful pictures everywhere. Due to the size it does take some time to make the most of it at least 2 to 3 hours but every second is worth it.There is also the Treasury and the Cuvilliés Theatre for which there is an extra charge to view. We did the treasury but missed the Cuvilles Theatre but if the main palace is anything to go by it should also be superb.You cannot go to Munich and miss the out the Residenz. It is well worth the investment of your time and effort,50,"Upholland, United Kingdom",
Date of experience: February 2020,Gaste = flabbered,"This place is monumentally huge! There is so much to see it is hard to know where to begin.Actually it was quite easy to know where to begin because a helpful member of staff pointed me in the right direction. But that isn't quite what I mean. What I mean is, it is difficult to know which bit to focus on first when writing about it, as there is so much, so very much.I bought a ticket for the Residenz and the Treasury and made my way in following red signs. I was guided from room to ornate room dripping with paintings, furniture, tapestries and assorted royal blingery any one of which you could write a book about. After a while (and I appreciate how ignorant this makes me sound) it all starts to blur into one and I found myself thinking ""I'm sure I've been in this room before."" The endless complex of rooms, corridors, chambers and antechambers had me wondering if when I came out I was going to emerge in Stuttgart.However, I made my way round what I think was most of the rooms that are open to visitors. I think there were about 16 million of them but I lost count part way. There were throne rooms (several) bed rooms (both ceremonial and for sleeping), reception rooms, a chapel, a room housing a collection of bronze statues, a room housing bizarre and unsettling religious relics, a room housing gold rings, two turtle doves and for all I know a partridge in a very royal pear tree. It's all a bit of a blur.While my comments may sound flippant this was part of the joy of visiting this site - and it really was a joy. You could let it all wash over you and just be blown away by the scale and richness of the rooms on display.Eventually I came to the end and noticed that I had done the tour without the benefit of the free audio guides. So I did it again.Occasionally I found myself standing back unable to decide if a room made mostly out of gold was either the most beautiful room I had ever seen or the most hideous. However, the one thing I was always sure about is that I wouldn't like to dust it.If you're in Munich and have a two or three months to kill you really must visit the Residenz. I have never been anywhere like it.",50,Scotland,
Date of experience: September 2019,豪華,大きな荷物はクロークに預けます。中はとても広く、部屋数200の中に豪華な調度品、絵画と見応えたっぷりです。,40,"Osaka, Japan",Trip type: Traveled as a couple
Date of experience: February 2020,Muy bonito! ,La Residenz es un edificio enorme en el centro de Munich que albergo a los regentes hasta comienzos del siglo XX. No sufrió muchos daños en la guerra y permite imaginar la manera en que vivían los nobles en esa época. Todo impecable y bien presentado. Vale la pena la visita!,40,"Vina del Mar, Chile",Trip type: Traveled with friends
Date of experience: February 2020,Breathtaking!,"A breathtaking visit! Everything inside the museum is gorgeous and you don’t have to pay extra for an audio guide. Just remember to go there with time, the place is huge. I would recommend 2 hours or more.",50,"Berlin, Germany",Trip type: Traveled solo
Date of experience: January 2020,Must see,"The Residenz is a huge complex with ornate and lavishly decorated state rooms, period furniture and paintings on par. You need at least half a day to stroll through the Museum and let these wonders sink in. The Treasury and the Cuvilliés Theatre which charge separate admission",50,"Hong Kong, China",
Date of experience: December 2019,Ein unentdeckter Schatz,"Täglich läuft man in München an der Residenz vorbei und die wenigsten wissen, was das für ein großer und unentdeckter Schatz sich hinter der Fassade verbirgt. Unbedingt mal reinschauen - und Zeit mitbringen, denn das Museum ist riesig und es gibt so viel zu entdecken. Have fun!",50,"Basel, Switzerland",
Date of experience: February 2020,Worth a visit but it will take a couple of hours,Finding the correct entrance was challenging as sign posing is very poor. Once in we enjoyed the visit.   Sumptuously decorated rooms that go on forever. Once your on the route you pretty much have to carry on to the end. Probably at least an hour and more likely two.,40,"New York City, New York",
Date of experience: January 2020,Tatil ,"Muhteşem bir yer.130 odası var.Her oda ayrı bir görsel şölen. Zamanınızı iyi ayarlayıp gidin. Benim gibi fotoğraf çekmeyi ve tarihi seviyorsanız.Söylendiği gibi 45 dk.ya çıkamıyorsunuz .3 saatten önce bitmiyor.Muhtesem bir işçilik var .Odalardaki çok amaçlı sehpa, masa vb..",50,"Istanbul, Turkey",
Date of experience: February 2020,Une merveille à ne pas manquer!,Il faut compter au moins trois à quatre heures pour la visite de ce magnifique palais! Le prix de l'entrée est très abordable 12 €uros par personne,50,"Rambouillet, France",
Date of experience: January 2020,Must see,"The Residenz is a huge complex with ornate and lavishly decorated state rooms, period furniture and paintings on par. You need at least half a day to stroll through the Museum and let these wonders sink in. The Treasury and the Cuvilliés Theatre which charge separate admission fees offer equally dazzling sights and together they justify another half a day to complete a visit to the trio. If you miss them you haven’t been to Munich!",50,"Hong Kong, China",
Date of experience: December 2019,Ein unentdeckter Schatz,"Täglich läuft man in München an der Residenz vorbei und die wenigsten wissen, was das für ein großer und unentdeckter Schatz sich hinter der Fassade verbirgt. Unbedingt mal reinschauen - und Zeit mitbringen, denn das Museum ist riesig und es gibt so viel zu entdecken. Have fun!",50,"Basel, Switzerland",
Date of experience: February 2020,Worth a visit but it will take a couple of hours,Finding the correct entrance was challenging as sign posing is very poor. Once in we enjoyed the visit. Sumptuously decorated rooms that go on forever. Once your on the route you pretty much have to carry on to the end. Probably at least an hour and more likely two.,40,"New York City, New York",Trip type: Traveled as a couple
