date,title,text,rating,visitor_origin,visit
Date of experience: February 2020,Tappa obbligatoria,Abbiamo pranzato qui praticamente ogni giorno! È un bel mercato con prodotti tipici e di buona qualità. Vi consiglio il leberkäse assolutamente da mangiare essendo tipico della città. Birre care ma ottime.,40,"Naples, Italy",Trip type: Traveled as a couple
Date of experience: October 2019,Super Stimmung zum trödeln,Wir ware gleich zwei mal zum trödeln und shoppen auf dem Markt. Es gibt alles was das Herz begehrt. Da kann man gerne mal die Zeit vergessen. Einfach herrlich.,50,"Hamburg, Germany",
Date of experience: February 2020,The Best Market!,"What a fantastic market! something for everyone. Loved all the sample stalls of olives, dips, cheese and sauces. Had a great pork sandwich from one of the traditional butchers.Well worth a visit.",50,"Leeds, United Kingdom",
Date of experience: November 2019,Un pranzo al mercato più famoso di Monaco,"Non potevo non pranzare qui, anche se faceva davvero freddo (ponte del 1° Novembre). Fatevi un giro per i diversi banchi: troverete di tutto e sentirete tantissimi odori. Vorrete mangiare di tutto! Poi scegliete uno dei diversi chioschi e assaggiate i vari tipi di salsicce e una pinta di birra. Un toccasana.",40,"Rome, Italy",
Date of experience: February 2020,Great place,Every time we are in the area we make sure to visit Brig so we can lunch at Cheminots. Terrific food and exceptional service. It’s special,50,"Pompano Beach, Florida",Trip type: Traveled with friends
Date of experience: January 2020,Mercado al aire libre,"Mercado al are libre con un poco de todo, alimentacion, regalos tipicos, cervezas ect. Mas enfocado al turismo que al de Munich pero te haces una idea de sus costumbres alimentarias y nivel de precios.",40,"Pamplona, Spain",
Date of experience: February 2020,"Pomegranate juice, spices, cheeses and more ","Loved walking in the farmers market! Freshly mixed spices for pasta, bruschetta and little shops specialising in cheeses, meats, pickles and a tempting variety of other high quality food products. Some places only take cash so make sure you have some with you. We loved the pure freshly squeezed pomegranate juice too.",40,"Singapore, Singapore",Trip type: Traveled with friends
Date of experience: January 2020,"Fisch Witte, das besondere Fischgeschäft und Restaurant auf dem Viktualienmarkt","Fisch Witte, auf dem Viktualienmarkt, erkennbar an der blauen Markise, ist einaußergewöhnliches Fischgeschäft und Restaurant, von Fischbrötchen bis Hummer,Scampis usw. frisch, innen und außen einige wenige Sitzplätze. Eine Besonderheit,bei Einheimischen und Kennern beliebt.",50,Weilheim,
Date of experience: January 2020,Einzigartig ,"Leider zu selten, aber immer wieder einen Ausflug nach München wert. Da findet man Angebote, die es sonst nirgends gibt. Und auch die Gaststätten rundherum sind zu empfehlen.",50,"Siezenheim, Austria",Trip type: Traveled as a couple
Date of experience: February 2020,Must have...,Das gehört zu München und muss unbedingt besucht werden. Bayerische Kultur-Bier. Bei schönem Wetter perfekt.,50,Sta. Maria,Trip type: Traveled on business
Date of experience: May 2019,"Fantastic food, drink, and shopping","The Viktualienmarkt is a great place to enjoy Munich and is a must-visit for any trip. Sample classic Bavarian food and beer, and relax at one of the nearby picnic tables.",50,"Glastonbury, Connecticut",
Date of experience: February 2020,Suggestivo ,"Colorato,pieno di odori ,bancarelle ordinate come gioiellerie ,possibilità di pranzare a buon prezzo con tanta scelta.,zuppe stupende !! obbligatoria  la sosta !!",50,"Catania, Italy",Trip type: Traveled with friends
Date of experience: February 2020,Tons of great food stalls ,"Go on an empty stomach! There’s tons of stalls selling schnitzels, hot dogs, pickles, and other delicious food.Make sure to grab some beers but also some wine , people just grab a bottle and drink it outside, it’s great fun! And it gets packed!",50,"Belo Horizonte, MG",Trip type: Traveled with friends
Date of experience: May 2019,Съестные припасы в центре города,"Виктуалиенмаркт  является постоянным рынком в старом городе с 1807 года, открыт ежедневно, кроме воскресенья и праздничных дней.  Торговые палатки расположены вокруг пивного сада. Рынок состоит из семи частей: 1- Фрукты, сыр и дичь, 2- кафе, 3- картофель и супы, 4- Пивной сад, рыбный зал и майское дерево, 5- мясники, 6- торговцы рыбой и кошерный магазин, 7- кафе Ришард и магазины изделий ручной работы. На территории рынка расположены 6 интересных фонтанов с фигурами народных певцов и комиков. На Виктуалиенмаркт регулярно проводятся традиционные мероприятия, например, танец женщин рынка на Масленицу.  Были во второй половине дня и присели в пивном саду, пиво нормальное, еда скверная.",30,"St. Petersburg, Russia",
Date of experience: March 2019,Рынок деликатесов с историей,"Люблю это место! Обычно мы снимаем квартиру рядом с Виктуаенмарт. Покупаю здесь любимые деликатесы: сыры, хамон, фрукты, вино и получается замечательный завтрак или ужин! См фото!",50,"Ufa, Russia",Trip type: Traveled as a couple
Date of experience: December 2019,Wonderful and old school,"The market was recommended to me by another non-German friend and we managed to make it just after Christmas.It was probably a lot quieter than usual but most of the small stalls selling beer, mulled wine and other delicacies were open. When we went it wasn't 100% operational due to the holiday period, but we didn't miss the closed florists too much.Great to see lots of locals going to the market to buy their cheeses, assorted meats, olives etc from the market and having a chat with the vendors, as friends and regulars, rather than seeing the market die and people choosing to go to the supermarket instead.Just having a couple of drinks and watching people do their pre-New Year shopping made us feel good, especially if what I have heard about the 'death of the high street' in the UK is true.Go to the market to do your shopping! :-)",40,"Barcelona, Spain",
Date of experience: December 2019,Market of old fashion,Munich part that you should visit. Real atmosphere of local Munchener to buy daily needs. The location is right in the centre of the city,40,"Jakarta, Indonesia",
Date of experience: August 2019,Classico imperdibile,Tante bancarelle con prodotti stagionali e tipici . merita una passeggiata  e perché no qualche assaggio . A pochi metri dal centro.,40,"Bologna, Italy",
Date of experience: December 2019,Amazing local market with every kind of food and drinks!,"We love the Viktualienmarkt and have been many times over the years whenever we're in Munich. There are stalls with absolutely everything you could want to eat or drink: cheeses, bakeries, meats, coffees, soups and gorgeous produce everywhere. This is definitely where you want to have an extra coffee drink, lunch, an afternoon snack and a beer!",50,"Unityville, Pennsylvania",
Date of experience: December 2019,Det skal du se!,Du bør onde dig selv god tid til at gå rundt her! Besøger du stedet om sommeren så spis her eller på nogle af dejlige steder rundt om fx det Italienske Spisehus og supermarked,50,"Dalby, Denmark",Trip type: Traveled with family
Date of experience: August 2019,一度は立ち寄りたい,メインとなるSt. Peter's Churchを訪ねる観光コースを選んだら、すぐ近くのこの広場を訪ねたい。観光地化してはいるけれども、今も庶民の広場である。お土産になりそうなものもたくさんありました。疲れたら、広場の横にあるカフェでビールもいい感じです。,50,"Chiba Prefecture, Japan",
Date of experience: January 2020,Gran zona para tomar una cerveza y picar algo entre horas,"Si despues de visitar Marienplatz os entra el hambre este mercado esta a pocos minutos y existe una amplia oferta de comidas tipo take-away.Ademas de diferentes puestos de comida existe un mercado regional donde encontraras fruterias, carnicerias e incluso alguna floristeria. En mi caso compre algunas manzanas, en una fruteria la cual me sorprendio debido a su gran variedad de frutas y verduras, todo un acierto pero algo claro para mi gusto.Os recomiendo un pequeño bar/restaurante ubicado en una de las terrazas del desde donde podreis tomar una buena foto en altura de todo el mercado de Munich o disfrutar de un vino dentro de un divertido pequeño vagon.",40,"Madrid, Spain",
Date of experience: December 2019,Nice market,"Nice market were you can eat and have a beer. Also many stalls were you can buy meat, vegedables, cheese ect.",40,"Mosta, Malta",
Date of experience: January 2020,"Gourmet, local, GREAT","Located just off Marienplatz is this authentic market, an amazing array of fresh foods, local delicacies and almost no tourist kitsch. It’s a must see when in Munich.",40,"Sydney, Australia",Trip type: Traveled as a couple
Date of experience: November 2019,Beautiful outdoor market in central Munich,"Set up as a winter market during my stay in late November, this place is a must see to include on your Munich itinerary. With the many great food stalls and beer gardens that keep the crowds coming and providing a lively atmosphere, it also has a sense of community and place where anyone can feel comfortable in and enjoy the many gems each stall offers.",50,"Perth, Australia",
Date of experience: October 2019,Munich trip,Wonderful place. More than a market. Fantastic food stalls and beer gardens everywhere. Lots of hidden gems. Would highly recommended a visit.,50,,Trip type: Traveled with family
Date of experience: December 2019,Pra comer e beber !!!,Adoramos o Vik desde a primeira vez que fomos! Um lugar que concentra EXCELENTES opcoes gastronomicasComemos frutos do marComemos pão com linguiçaComemos sopaComemos docesBebemos cerveja e vinhoOpcao é o que não falta!E estavamos no inverno !!!!Mesmo assim iamos sempre que cabia no roteiro do diaVale mt a pena conhecer!,50,"Rio de Janeiro, RJ",Trip type: Traveled as a couple
Date of experience: February 2019,MERCADO NORMAL,Es un mercado al aire libre con diferentes tipos de puestos de comida como cualquier mercado normal para llevar y preparar en tu casa pero si eres turista no es muy conveniente está bien ir por que está a pie de las atracciones y muy bonito lo ordenado de sus puestos y lo diferente de productos a los nuestros en Latinoamérica.,30,"El Salvador, Chile",
Date of experience: December 2019,Feel Part of the Community,"We had such a lovely experience wandering around these markets, purchased Christmas goodies and enjoyed seeing all the wonderful foods on offer.  Visiting at Christmas time is extra special but would love to go back in summer when everyone is out enjoying the sun.  Don't forget these markets are closed on Sundays.",50,"Gold Coast, Australia",
Date of experience: January 2020,Pranzo fuori a gennaio,"Proprio vicino a Marieplaz si trova questo mercato. Colori e profumi della cultura bavarese. Ottimo posto per la pausa pranzo, ci sono infatti numerosi chioschi che servono di tutto e si può sedere in qualsiasi tavolo all'aperto nel centro del mercato! Anche noi abbiamo mangiato fuori nel sole. Fantastico",40,"Pescia, Italy",Trip type: Traveled with family
Date of experience: May 2019,賑やか,ある快晴の土曜日のお昼前、私達はこの広場をぶらぶらしました。週末のため、多くの観光客だけでなく地元の方々もたくさんここに集まっていて大変賑やかでした。広場はさほど広くないのですが、それでも人々とテントの群れで広場の全体的な大きさは全くわからないほど賑わっていました。当初の予定ではここのテナントでビールと昼食のつもりでしたが、広場内のテーブル席付きレストランは全て埋まっていました。もしこの広場内のレストランを目当てでここへ訪れるのならば、あと一時間は早くここに来るべきでした。私達はここでの食事を諦めめて買い物だけをすることにしました。買い物ですが、私達はただ何となく日持ちのする食品を買ったのですが、帰国後に改めて考えてみると、少なくとも私にはドイツを感じるお土産的なものは少ない印象でした。このように、私にはあまりここは魅力的ではありませんでしたが、マリエン広場のすぐ隣なので一連のコースとして訪れるべき場所です。出来れば朝から昼までがお奨めです。,40,"Osaka Prefecture, Japan",Trip type: Traveled with friends
Date of experience: January 2020,Al mercato... ,Tante bancarelle con tanti prodotti tipici e non...Si può mangiare dal classico wurstel ad una centrifuga di frutta o verdura fresca....tutto accompagnato da birra e altro....Ci piace.,50,,Trip type: Traveled solo
Date of experience: December 2019,...non puoi astenerti!,"Dal 1807 è il  più grande mercato della frutta e verdura della cittá. Quello che lo rende affascinante è l’accostamento di prodotti tipici locali e specialità esotiche. A mezzogiorno si può fare uno spuntino presso una delle numerose e invitanti bancarelle e, d’estate, si può bere una birra nel Biergarten ai piedi del famoso albero della cuccagna dagli inconfondibili colori bavaresi. Se un tempo il Viktualienmarkt era un semplice mercato di contadini, è ormai da tempo molto apprezzato anche dai palati piú fini. Su una superficie totale di 22.000 m² si trovano 140 bancarelle che offrono fiori e piante, frutta, verdura, frutti esotici, selvaggina e pollame, uova, burro, miele, pesce, carne, salumie birra! Nonostante i cambiamenti che ha subito col passar del tempo, il Viktualienmarkt ha conservato la sua popolarità: ancor oggi è più che mai vera l’affermazione dei piú profondi conoscitori di Monaco, secondo ii quali al Viktualienmarkt il cuore di Monaco batte più forte.",40,"Rome, Italy",
Date of experience: January 2020,Worth a visit,"Next time I will not include breakfast at my hotel but rather eat here, there are the nicest things to eat and just walk around.",50,"Windhoek, Namibia",
Date of experience: January 2020,Mercato,"Una via con un grande mercato che si trova svoltato l'angolo dopo Marienplatz. C'è la possibilità di acquistare qualsiasi cosa a poco prezzo come di fare un pranzo tipico con birra e salsiccia. Scegliete bene il chiosco in cui mangiare, sono stata sfortunata in quanto ho beccato un wurstel bruciato e di pessima qualità.",30,"Frosinone, Italy",
Date of experience: January 2020,C'è di tutto ,"Effettivamente c'è di tutto e si mangia bene. Si può andare in qualunque chiosco, interessante anche quello del pesce. I tavoli fuori sono disponibili per tutti.",50,,Trip type: Traveled with family
Date of experience: January 2020,Lovely experience ,Really a lovely walk through the Markt...had some gluwein and enjoyed the local vendors. Plenty of options and you can plan on a meal here as well.,40,"Ramstein-Miesenbach, Germany",Trip type: Traveled as a couple
Date of experience: December 2019,No coração da cidade,O tradicional mercado de Munique tem diversas opções gastronômicas e também artigos para o dia-a-dia do morador da cidade. Muito bacana para se conhecer como vivem os bávaros.,40,"Belo Horizonte, MG",
Date of experience: January 2020,"Molto di più di un ""semplice"" mercato ","Accanto a Marienplatz si trova questo spettacolare mercato. Meraviglioso sia d'estate sia d'inverno.Ideale per mangiare, bere e fare shopping di prodotti tipici.",50,"Modena, Italy",Trip type: Traveled as a couple
Date of experience: December 2019,No es para tirar cohetes,"No está mal pero tampoco lo es para tirar cohetes. Hay un poco de todo, puestos para comprar comidas, regalos, puestos para degustar bebida y comida...La verdad bastante caro, nos cobraron en uno de los puesto 5€ por UNA salchicha con ketchup, una estafa total por lo que no volvimos a comer ahí",20,Madrid,
Date of experience: December 2019,Pranzo al Viktualienmarkt,"Ottimo posto, tipico bavarese, per bere eccezionale birra del posto e mangiare piatti tipici. Consiglio di passarci durante la vostra permanenza a Monaco.",50,"Rimini, Italy",Trip type: Traveled as a couple
Date of experience: December 2019,Атмосферное место в центре города,"Прекрасный , красивый атмосферный рынок в самом центре города. Замечательный выбор свежих овощей и фруктов, колбас и сыров, сувениров и цветов. Скопление кафешек разного уровня. В центре стоит майское дерево. На рынке много скульптур и фонтанчиков. Очень рекомендую посетить",50,"St. Petersburg, Russia",
Date of experience: December 2019,Colori e profumi,Tappa immancabile per chi visita München! Colori e profumi dei prodotti del mercato e fantastiche zuppe calde.. anche se si deve sgomitare un po’ per riuscire a sedersi e degustare!,40,,Trip type: Traveled as a couple
Date of experience: December 2019,Mπορείς να βρεις τα πάντα,"Αν βρείτε χρόνο μην παραλείψετε να περάσετε μία βόλτα από την αγορά Viktualienmarkt. Βρίσκεται πίσω από την Marienplatz και την προσεγγίζεις σε λίγα λεπτά με τα πόδια. Είναι μία όμορφη, καλοστημένη και προσεγμένη αγορά παραδοσιακών προϊόντων όπου μπορείς να βρεις τα πάντα.  Από τοπικά εδέσματα όπως λουκάνικα και μπύρες, μέχρι λουλούδια και φρούτα σε λογικές τιμές. Mπορείς να απολαύσεις την μπύρα σου σε κάποια από τα πολλά παγκάκια της αγοράς.",50,"Trikala, Greece",
Date of experience: December 2019,"Pretty normal street market, not exactly a tourist attraction","This was a pretty normal street market, selling lots of conventional vegetables, juice, cheese, street food, real food.  If you've ever been to a farmer's market, this won't blow your mind.",30,"Seattle, Washington",
Date of experience: December 2019,É um grande mercado aberto,"Tem de tudo. Fomos em dezembro, então, tinha barracas de frutas, de comidas e até um mercado de natal. E a ótima cervejaria Der Pschorr!!",40,"Brasilia, DF",Trip type: Traveled with friends
Date of experience: December 2019,Der Bauch von München,"Abgesehen vom Schlachthof findet sich nirgends in München eine solch authentische Auswahl heimischer Spezialitäten, hier natürlich gekrönt von den besten und ausgefallendsten Delikatessen aus aller Welt. In der Adventszeit schmuggeln sich allerlei Christkindlesmarktstände dazwischen, ob's das braucht, soll jeder für sich selbst entscheiden.",50,"Düsseldorf, Germany",Trip type: Traveled on business
