date,title,text,rating,visitor_origin,visit
Date of experience: June 2017,"Best is the outside view of the building, skip the rest","I like art. I like museums. This was a waste of time.  If your a big fan of Cy Twombly then go.  If not, definitely spend you time doing something else.  If you don't know, Google ""Cy Twombly"" and then decide.  I know we wish we would have.",10,"Hershey, Pennsylvania",
Date of experience: June 2017,Most pretentious place I have ever visited,"Expensive, dull and pretentious combined with rude staff. Went to the Alte Pinakothek beforehand which made Brandhorst seem like a gallery for first graders",10,,
Date of experience: June 2017,Great Building...disappointing useage,"This building is really lovely. Every detail such as the covers on the handrail is top quality, no expense spared. However it is sadly underused. There was a Cy Twombley exhibition on when we went which was very disappointing. We love to see modern art/sculpture, and most can be",30,"Glastonbury, United Kingdom",
Date of experience: April 2017,A gallery for people who are really into this type of art,This gallery is definitely for lovers. For me who likes to broaden my horizon but doesn't know too much about art it went too far and I couldn't connect with the exhibition. ,30,"Stuttgart, Germany",
Date of experience: January 2017,I only like very few works of art in there,"There truly are people who love this place, but I don't. I am convinced that art should evoke sth special in people, but the only thing that is aroused in me when I walk through this place is regret for the material being wasted with what they call 'art' ...",20,,
Date of experience: March 2017,A feast of Cy Twombly!,"The Brandhorst Museum is, in effect, a boutique museum of contemporary and semi-contemporary art.  Relatively few objects are displayed in a wonderful architectural space.  I gather that there is a permanent collection from which a selection is made to form a rotating thematic",50,"Arles-sur-Tech, France",
Date of experience: March 2017,Probably my favorite museum in Munich,"I went to see the Cy Twombly exhibition, which is extremely well curated. The Lepanto suite will blow you away. On a Thursday morning, the museum was completely empty, and I had several rooms to myself. Staff are friendly, the architecture is exquisit, and the small bookstore",50,"Vienna, Austria",
Date of experience: January 2017,"If you like abstract art,you'll like this place","I'm giving this a ""very good,"" even though the art did not appeal to me at all. Setting that aside, the exhibits are well curated, and it's laid out so you don't feel as if you are being hurried through it. No photos allowed in the museum.",40,"San Jose, California",
Date of experience: October 2016,best art museum in munich,"This is by far my favorite art museum in Munich.  It has a good collection of modern art pieces, which all belong to the private colleciton of Brandhorst family.  Overall museum experience in Germany is not comparable to the US in terms of user-friendliness, so be prepared to",50,,
Date of experience: December 2016,"Beautiful art, average experience",I was so excited to visit this gallery and yet my experience was so utterly lackluster I feel compelled to encourage people to go elsewhere to see modern art.  The woman who sold me my ticket was very unfriendly. Barely anyone in the gallery spoke decent English (which is,30,"New York City, New York",
Date of experience: December 2016,Museum of modern art,This is a very large and spacious museum if you are fan of modern art. A few Andy Warhol pieces and one that resembles diamond dust which seems very cool. Museum has few visitors on the weekday I was there.,30,,
Date of experience: October 2016,"Good gallery, staff a bit uppity ","We came during an exhibit so most of the regular stuff wasn't on show but it was very interesting, well laid out and most of the art was worth a look. If you don't like abstract art though, it's definitely not for you! Staff were a little bit on the ""taking life too seriously""",40,"Dublin, Ireland",
Date of experience: September 2016,If you love modern/contemporary art...this is a great place!,This was on the top of my list for museums I wanted to visit in Munich and it didn't disappoint! The beautiful Cy Twombly exhibition was worth the visit alone. It was interesting to see Sigmar Polke's Die drei Lügen der Malerei in person.   We ended up spending a few hours here,50,"Pittsburgh, Pennsylvania",
Date of experience: September 2016,WORTH VISITING,This is the place someone should visit. Just  get there early so you could walk through all separate departments.,50,"Ioannina, Greece",
Date of experience: October 2016,Worth a visit,The building and the largely private collection that it houses are stunning. Giant spaces to hold large paintings & sculptures could easily leave you cold but every room seems to invite you in and embrace you.  I loved every minute. And the small cafeteria has a wonderful small,50,"Minneapolis, Minnesota",
Date of experience: August 2016,Not five stars because...,"I was really enjoying the two Cy Twombly epic series upstairs, and was needing to occasionally check my phone for texts from a friend travelling from south west Germany to meet me. I found myself getting funny looks from an attendant who went on to whisper to another attendant,",40,"Brighton, United Kingdom",
Date of experience: July 2016,Enjoyable if you like Cy Twombly,This is a collection donated to Bavaria of modern art and forms part of the Pinakothek group of museums.  Which means that any combination day ticket for the Pinkothek museums covers entrance to this museum too.  A lot of this collection is concentrated around Warhol and,30,"Dublin, Ireland",
Date of experience: July 2016,Amazing collection! ,"The museum itself is like a piece of modern art but the collection, though not as large as some museums, is very impressive. It is spread out over three floors and probably took me between 1-1.5 hours to go through. They are known for their huge collection of works from Andy",50,"Chelmsford, United Kingdom",
Date of experience: September 2016,WORTH VISITING,This is the place someone should visit. Just  get there early so you could walk through all separate departments.,50,"Ioannina, Greece",
Date of experience: October 2016,Worth a visit,The building and the largely private collection that it houses are stunning. Giant spaces to hold large paintings & sculptures could easily leave you cold but every room seems to invite you in and embrace you.  I loved every minute. And the small cafeteria has a wonderful small,50,"Minneapolis, Minnesota",
Date of experience: August 2016,Not five stars because...,"I was really enjoying the two Cy Twombly epic series upstairs, and was needing to occasionally check my phone for texts from a friend travelling from south west Germany to meet me. I found myself getting funny looks from an attendant who went on to whisper to another attendant,",40,"Brighton, United Kingdom",
Date of experience: July 2016,Enjoyable if you like Cy Twombly,This is a collection donated to Bavaria of modern art and forms part of the Pinakothek group of museums.  Which means that any combination day ticket for the Pinkothek museums covers entrance to this museum too.  A lot of this collection is concentrated around Warhol and,30,"Dublin, Ireland",
Date of experience: July 2016,Amazing collection! ,"The museum itself is like a piece of modern art but the collection, though not as large as some museums, is very impressive. It is spread out over three floors and probably took me between 1-1.5 hours to go through. They are known for their huge collection of works from Andy",50,"Chelmsford, United Kingdom",
Date of experience: September 2016,WORTH VISITING,This is the place someone should visit. Just  get there early so you could walk through all separate departments.,50,"Ioannina, Greece",Trip type: Traveled solo
Date of experience: October 2016,Worth a visit,The building and the largely private collection that it houses are stunning. Giant spaces to hold large paintings & sculptures could easily leave you cold but every room seems to invite you in and embrace you.  I loved every minute. And the small cafeteria has a wonderful small & delicious array of soups.,50,"Minneapolis, Minnesota",Trip type: Traveled with friends
Date of experience: August 2016,Not five stars because...,"I was really enjoying the two Cy Twombly epic series upstairs, and was needing to occasionally check my phone for texts from a friend travelling from south west Germany to meet me. I found myself getting funny looks from an attendant who went on to whisper to another attendant, both observing me sternly and with suspicion, the second one then following me at a distance.It was only at the end on retrieving my rucksack from the locker room that I noticed a tiny wall sign stating that mobile phones were prohibited.It would have been such a simple thing for one of those staff members to come up to me and let me know about the rules which were not self-evident. For example, in the Pinakothek, just round the corner, taking pictures with phones is allowed ""ohne Blitz"" – without flash.Recommendation to the management: Make your signs bigger, train your attendants and don't treat your customers like criminals!",40,"Brighton, United Kingdom",Trip type: Traveled solo
Date of experience: July 2016,Enjoyable if you like Cy Twombly,"This is a collection donated to Bavaria of modern art and forms part of the Pinakothek group of museums.  Which means that any combination day ticket for the Pinkothek museums covers entrance to this museum too.  A lot of this collection is concentrated around Warhol and Twombly.  The top floor of 3 floors is dedicated to works by Twombly, including two series Roses and Lepanto.  Whether you want to visit depends how you feel about these artists and their ilk.",30,"Dublin, Ireland",Trip type: Traveled solo
Date of experience: July 2016,Amazing collection! ,"The museum itself is like a piece of modern art but the collection, though not as large as some museums, is very impressive. It is spread out over three floors and probably took me between 1-1.5 hours to go through. They are known for their huge collection of works from Andy Warhol and Cy Twombly, many of which were displayed. If I had to only chose between Museum Brandhorst and the Pinakothek der Modern, I would chose Brandhorst! They also have a great cafe in the lobby area that is accessible from the street as well. Very worth it and can be included in a combo pass with any of the Pinakotheks.",50,"Chelmsford, United Kingdom",Trip type: Traveled solo
Date of experience: April 2019,Worth seeing Warhol,"Probably the largest Warhol collection here, therefore worth a visit. Suggested if you are into contemporary art, otherwise all the remaining sections of the museum won't tell you much",30,milano,
Date of experience: December 2019,Fab if you like Cy Twombly,Good collection of contemporary art. Fantastic exhibition of Cy Twombly works beautifully hung. Worth a visit for these alone and free if you buy the all in Pinakotheke ticket.,50,"London, United Kingdom",
Date of experience: November 2019,Una maravilla ,"Una colección privada ofrecida a la ciudad de Munich, es increíble la cantidad y la calidad de las obras expuestas, en especial el conjunto de obra de Cy Twombly con obras tan impactantes como la serie de Lepanto, imperdible en la visita de Munich",50,"Madrid, Spain",Trip type: Traveled as a couple
Date of experience: October 2019,10 Jahre schon!,Gibt es dieses Museum. Früher war das Gelände eine Brache. Ein einigermaßen ansehnlicher Bau mit verschiedenen modernen Ausstellungen.,50,"Berlin, Germany",
Date of experience: October 2019,Eine Schatzkiste,"Bekannt aus vielen Architekturpublikationen habe ich 2019 die Forever Young Ausstellung, die 10 Jahre Museum Brandhorst feiert besucht. Die Architektur besticht nicht nur durch die vor 10 Jahren innovative Fassade sondern in den Innenräumen auch durch eine hohe Qualität in der Durchgestaltung und Ausführung. Die Exponate, die in der Forever Young Ausstellung aus der Sammlung präsentiert werden sind von Andy Warhol, Jean-Michel Basquiat, Keith Haring, Damien Hirst (super!), Wolfgang Tillmans, Richard Avedon, Cady Noland, Gerhard Richter, Martin Kippenberger... Highlight im Obergeschoss ist die Cy-Twombly-Ausstellung - eine Inspiration!",50,,
Date of experience: July 2019,Ein außergewöhnliches Museum,"Im Juli 2019 war ich zum ersten Mal seit zwei Jahren wieder im Brandhorst Museum, rechtzeitig zur Forever Young Ausstellung, die 10 Jahre Museum Brandhorst feiert. Ich fand das Museum schon bei meinen letzten zwei Besuchen ansprechend, aber die Ausstellung dieses Mal hat das",50,"The Hague, The Netherlands",
Date of experience: July 2019,An impressive modern art private collection,The building itself with thousands of ceramic rods coating the exterior is worth noticing. The collection houses perhaps the largest Cy Twombly collection extant with floors devoted to Andy Warhol and contemporary artists. The guided private tour provided an understanding of the,50,"Ramat Hasharon, Israel",
Date of experience: July 2019,Small and only worth to see Warhol,This museum is super small and the only thing worth seeing is Warhol but the rest didn't take long to see. Good to kill time if you have nothing else to do.,20,"Munich, Germany",
Date of experience: July 2019,"Very clean place, great collection of art","This museum is very clean and well designed with many paintings and sculptures, and has the most Andy Warhol art of any other museum in Europe. It’s a very large collection of artwork, and I would recommend it to others who want to see many different forms of modern art.",50,"Ordos, China",
Date of experience: June 2019,"Great art and venue, absolutely the rudest staff ever.","Myself and my sister visited this lovely small museum on a weekend trip to Munich. The building is beautifully designed inside and out, and this is worthy if the €7 entry fee alone. We both found the exhibits to our taste, the lower floor possibly a little sinister, but",40,"Edinburgh, United Kingdom",
Date of experience: July 2019,Ein außergewöhnliches Museum,"Im Juli 2019 war ich zum ersten Mal seit zwei Jahren wieder im Brandhorst Museum, rechtzeitig zur Forever Young Ausstellung, die 10 Jahre Museum Brandhorst feiert. Ich fand das Museum schon bei meinen letzten zwei Besuchen ansprechend, aber die Ausstellung dieses Mal hat das alles noch getoppt. Schon der Bau sticht raus in München, ein Kubus dekoriert mit bunten Keramikstäben. Definitiv ein Eyecatcher. Drinnen dominieren weite Flächen und viel Holz. Ein gut sortierter Museumsshop gehört auch dazu.Die Exponate, die in der Forever Young Ausstellung präsentiert werden (im Übrigen alle aus der Sammlung Brandhorst) lesen sich wie ein Who is Who der modernen Kunstszene: Andy Warhol, Jean-Michel Basquiat, Keith Haring, Damien Hirst, Wolfgang Tillmans, Richard Avedon, Cady Noland, Gerhard Richter, Martin Kippenberger... auch wenn die Stile sehr unterschiedlich sind, ist für jeden was dabei. Die Ausstellung ist sehr gut kuratiert, man merkt beim Durchgehen, was die Kuratorin sich dabei gedacht hat. Der Audioguide ist super informativ. Insgesamt haben wir allein in der Forever Young Ausstellung zwei Stunden verbracht.Von der Cy-Twombly-Ausstellung war ich nicht so angetan, aber Geschmäcker sind verschieden. Ich fand sie ein wenig einseitig.Aber alles in allem ein großartiges Museum!Tipp: Am Sonntag kostet der Eintritt nur einen Euro.",50,"The Hague, The Netherlands",
Date of experience: July 2019,An impressive modern art private collection,The building itself with thousands of ceramic rods coating the exterior is worth noticing. The collection houses perhaps the largest Cy Twombly collection extant with floors devoted to Andy Warhol and contemporary artists. The guided private tour provided an understanding of the origins of contemporary art.Very enjoyable for those interested in modern art.,50,"Ramat Hasharon, Israel",Trip type: Traveled with family
Date of experience: July 2019,Small and only worth to see Warhol,This museum is super small and the only thing worth seeing is Warhol but the rest didn't take long to see. Good to kill time if you have nothing else to do.,20,"Munich, Germany",Trip type: Traveled solo
Date of experience: July 2019,"Very clean place, great collection of art","This museum is very clean and well designed with many paintings and sculptures, and has the most Andy Warhol art of any other museum in Europe. It’s a very large collection of artwork, and I would recommend it to others who want to see many different forms of modern art.",50,"Ordos, China",Trip type: Traveled with family
Date of experience: June 2019,"Great art and venue, absolutely the rudest staff ever.","Myself and my sister visited this lovely small museum on a weekend trip to Munich. The building is beautifully designed inside and out, and this is worthy if the €7 entry fee alone. We both found the exhibits to our taste, the lower floor possibly a little sinister, but nonetheless interesting. Some good stuff from Warhol and other pop artists on the other 2 floors made for a welcome and peaceful escape from a very hot day outside, and the usual weekend crowds in the otherwise beautiful city of Munich. The staff at this museum are an absolute disgrace and an embarrassment to their profession. The guy selling the tickets was the rudest, most miserable person I have ever come across in that kind of situation. The other security staff employed around the various rooms were also sullen and clearly had no intention or desire to engage with their guests. I would urge the management of this venue to find the reasons behind why their staff appear to be so unhappy. Visiting Art Galleries and Museums is meant to be a pleasurable experience. The staff here did nothing to promote this.",40,"Edinburgh, United Kingdom",Trip type: Traveled with friends
Date of experience: June 2019,Pretentious Rubbish,"This museum epitomises everything I hate about modern art. Most of it is pretentious rubbish. The exhibit of Cy Twombly is the worst example of why. Most of it is nothing more than child-like scrawls with his interpretation of the Battle of Lepanto being case in point.If you want to see what real art looks like, the Alte Pinakothek is only five minutes walk away. It's a good thing I visited on a Sunday where the entrance fee is only €1. The Andy Warhal exhibition was ""okay"", otherwise I'd have felt cheated even at €1. Just about the only thing I liked about the museum is the building itself.Probably okay if you like modern art.",10,"Glasgow, United Kingdom",Trip type: Traveled solo
Date of experience: May 2019,Especially if You Love Cy,"Cy who? Cy Twombly. The upper level of the Brandhorst exclusively shows the works of Cy Twombly. Small works to massive works, rooms filled with unusually vivid swaths  of bold colors, paintings specialIy created to fill these rooms. I have seen many of his “scribble” paintings and sketches and generally have not been impressed but never before have I seen such a collection as the Brandhorst houses. This exhibition is interesting, but what was not overly interesting were several nonsensical wordy attachments of meaning attributed to some of the paintings. There are other works by Warhol, Hirst, Basquiat and others. Spacious lovely museum, beautiful exterior.",50,"Ketchum, Idaho",Trip type: Traveled as a couple
Date of experience: January 2019,"Необычный, но маленький","Музей Брандхерста открылся в 2009 году и является одним из самых популярных в виду новизны и необычности. Любопытная коллекция произведений 20-21 в. Здесь есть картины Малевича, Туомбли, Миро. На первом этаже экспозиции меняются. Сейчас выставлены картины мастера поп-арта Алекса Каца. Их стиль застрял между иллюстрациями и рекламными плакатами.  Здесь также расположена самая большая за пределами США коллекция картин Энди Уорхола. Обойти весь музей можно за 1 час.",30,,Trip type: Traveled as a couple
Date of experience: April 2019,Exceptionnel !,"Si vous n'avez qu'un seul Musée à faire à Muniche, c'est celui là pour son architecture étonnante et son étage consacré à Cy Twombly! Superbe !",50,"Paris, France",Trip type: Traveled as a couple
Date of experience: March 2019,Nice small museum,"Really nice museum! Small but charming! Not a must go, but you will have a very good time! Really nice staff and a charming cafe!",50,"Munich, Germany",Trip type: Traveled solo
Date of experience: September 2018,Cy Twombly art,There is a floor here devoted to the art of Cy Twombly with enormous canvases of his work. It is a fascinating exhibit of his modern art.,40,,
Date of experience: July 2018,Warhols home in Munich,Modern art in amazing architecture. This museum is definitely worth a visit. There are three levels and often special exhibitions. Upstairs is the famous Cy Twombly room built to showcase his ‚Lepanto‘. ,50,"Munich, Germany",
Date of experience: August 2018,L'edificio è già un'opera d'arte ,"Nello spettacolare edificio progettato dallo studio Sauerbruch Hutton e ricoperto da 36 strisce di mattonelle di ceramica colorata il museo, inaugurato nel 2009, sorprende per gli spazi immensi ed il silenzio. Mostre temporanee (fino ad ottobre quella di Jutta Koether, si può",40,"Naples, Italy",
Date of experience: August 2018,DO NOT GO!!!,"WARNING: DO NOT GO IF YOU WANT TO SEE WHAT IS PROMISED ON THEIR WEBSITE (KOONS, HURST, WARHOL, ETC.)  I read the reviews of the other visitors and I can imagine how someone’s personal taste might not agree with the art that’s shown, but that’s not the biggest problem in this",10,"Amsterdam, The Netherlands",
Date of experience: August 2018,Cy Twombly,Eine umfassende Ausstellung mit Werken von Cy Twombly. Wir fanden Die Ausstellung wenig inspirierend. Ausnahme waren die Rosenbilder  in der  oberen Etage,30,"Bochum, Germany",
Date of experience: September 2018,Cy Twombly art,There is a floor here devoted to the art of Cy Twombly with enormous canvases of his work. It is a fascinating exhibit of his modern art.,40,,Trip type: Traveled as a couple
Date of experience: July 2018,Warhols home in Munich,Modern art in amazing architecture. This museum is definitely worth a visit. There are three levels and often special exhibitions. Upstairs is the famous Cy Twombly room built to showcase his ‚Lepanto‘.,50,"Munich, Germany",Trip type: Traveled with friends
Date of experience: August 2018,L'edificio è già un'opera d'arte ,"Nello spettacolare edificio progettato dallo studio Sauerbruch Hutton e ricoperto da 36 strisce di mattonelle di ceramica colorata il museo, inaugurato nel 2009, sorprende per gli spazi immensi ed il silenzio. Mostre temporanee (fino ad ottobre quella di Jutta Koether, si può perdere) e permanenti (imperdibile quella di Cy Twombly, in particolare Le Rose e la Battaglia di Lepanto, composta da 12 tavole e realizzata nel 2001 per la Biennale di Venezia). Purtroppo in questo periodo la collezione privata (comprendente opere di Warhol Beuys e Merz) dei Brandhorst non è visibile; un vero peccato.",40,"Naples, Italy",Trip type: Traveled as a couple
Date of experience: August 2018,DO NOT GO!!!,"WARNING: DO NOT GO IF YOU WANT TO SEE WHAT IS PROMISED ON THEIR WEBSITE (KOONS, HURST, WARHOL, ETC.) I read the reviews of the other visitors and I can imagine how someone’s personal taste might not agree with the art that’s shown, but that’s not the biggest problem in this museum. On its website the museum advertises the more than 100 exhibits holding Andy Warhol collection being the biggest in Europe. Unfortunately you don’t get to see this collection, as you don’t see the works by Hurst, Koons, Chamberlain etc... Instead of warning you that nothing of their collection is on display, you get told that you’re not the first to complain and that you should come back in December next year. One of the exhibitions will change by then. WARNING: DO NOT GO IF YOU WANT TO SEE WHAT IS PROMISED ON THEIR WEBSITE (KOONS, HURST, WARHOL, ETC.)",10,"Amsterdam, The Netherlands",Trip type: Traveled as a couple
Date of experience: August 2018,Cy Twombly,Eine umfassende Ausstellung mit Werken von Cy Twombly. Wir fanden Die Ausstellung wenig inspirierend. Ausnahme waren die Rosenbilder  in der  oberen Etage,30,"Bochum, Germany",Trip type: Traveled with family
Date of experience: August 2018,Ужасно.,"Благо, что потратила только 5 евро, потому что студент. На мой взгляд это не современное искусство, поскольку никакого смысла и художественной ценности работы, представленные в этом месте, не имеют. Большинство картин выполнены в стиле ""я нарисую на однотонном фоне кривые полоски или напишу слова почерком первоклассника"" или ""разбрызгаю-ка краски в рандомном порядке"". Расстроило.",10,"Moscow, Russia",Trip type: Traveled solo
Date of experience: January 2018,Tidy museum,"This is a decent museum that frequently has interesting exhibitions.  In and of itself it is neither amazing nor mediocre, just an average building.  So tailor your interest based on the appeal of exhibitions.",30,"Munich, Germany",Trip type: Traveled with friends
Date of experience: June 2018,Fun for open minded people,"This is a modern art museum. You must come with an open mind and heart ready to observe, absorb and simply enjoy. We went thru the 3 floors presenting the Jutta Koether and also Cy Twombly. Modern art is always fascinating, funny, surprising, intriguing, annoying and above all fun. We looked, we laughed, we talked, we liked, we loved, we hated. Isn't this what Art is all about? and is was a Sunday so just 1euro entrance. Just go.",40,,Trip type: Traveled as a couple
Date of experience: May 2018,save your time and money,"the closest thing to trash.very small, with paintings that repeats on themselves, with 4 years child quality.i would be a shame if i was them.",10,"Tel Aviv, Israel",Trip type: Traveled solo
Date of experience: May 2018,For contemporary art experts,"On Sundays, the ticket costs just 1€. Only 1 floor is open at the present moment. The visit   is very short.",40,,Trip type: Traveled solo
Date of experience: December 2017,豐富的當代藝術收藏,館內展出作品全為當代藝術，空間頗大，能夠展出各種尺寸與媒材的作品，而不覺得擁擠，可惜館內禁止攝影，只能親自造訪才能見到。星期日門票僅1歐元，若是其他時間造訪，購買一日票12歐元，還可以進出附近其他多間美術館，很值得。,40,"Taipei, Taiwan",Trip type: Traveled solo
Date of experience: March 2018,imperdibile,"spazio museale di primo ordine, organizzazione impeccabile, spazi ampi e silenziosi, arte contemporanea da vedere, scoprire, meditare. Notevole la collezione permanente e le mostre temporanee.",50,"Fabriano, Italia",Trip type: Traveled solo
Date of experience: March 2018,Great building and pop art,"Contemporary art is always liable to be hit and miss but I had a good visit thanks to the lovely building and excellent pop art exhibition including a large number of Warhols. The Cy Twombly room is something even if his messy scrawls are a bit tedious. The Seth Price temporary exhibition was baffling, I didn’t linger long. The permanent pop art collection had a very good audioguide.",40,"Mitcham, United Kingdom",Trip type: Traveled solo
Date of experience: February 2018,現代アートが楽しい,ピナコテーク（モデルネ）のすぐとなり。建物の外観もモダンで面白いし、現代アートコレクションもいい。ウォーホールやTwomblyなどアメリカンな作品も多い。ただ、すべての所蔵品が公開されているわけではないようである。展示されている数は少なめな感じであった。,40,"Tokyo, Japan",Trip type: Traveled solo
