date,title,text,rating,visitor_origin,visit
Date of experience: November 2019,Mind blowing beauty inside.,"such amazing architecture inside, carvings, sculptures and paintings, easily one of the very best churches in the world. Built by 2 brothers over 10 years as a personal private church but now open to everyone. You must see it to believe it.",50,,
Date of experience: December 2019,One of The Highlights of My Trip To Germany!,"This is a small, narrow space squeezed in between some other buildings, but it is packed full of visual splendor and drama! This church was built towards end of the Late Baroque/Rococo era and represents that style at its peak! Not a single spot is without decoration/ornament of some kind, with statues, carvings, and paintings everywhere the eye turns. It's a quick visit, but man does it leave such a powerful impression, it sort of reminds me of the Bradbury Building back where I live in Los Angeles where that's also a narrow space packed with visual eye candy, though this church is about 150 years older (even though it was largely rebuilt after World War 2) and has even more ornamentation to gaze around at! It is absolutely worth a peek inside whenever you're in Munich!",50,"Irvine, California",
Date of experience: December 2019,Wow--visual impact,"When you enter this church, you are swept away with the drama and sheer volume of the finery.  I have been to many churches throughout Europe and this Baroque masterwork is among the most memorable.",50,"Kent, Ohio",
Date of experience: December 2019,Impressive Surprise while walking around the city,Amazing church with endless details to look and admire. Small and located among the houses in downtown. Worth a visit. Stop and admire. There is a small staircase and we had to carry the baby stroller up the stairs.,50,São Paulo,Trip type: Traveled with family
Date of experience: December 2019,German Late Baroque masterpiece,"Recently visited Munich and enjoyed seeing several of the beautiful churches around the Old Town including the Late Baroque masterpiece Asamkirche (Asam Church), the works of the Asam Brothers (1733-46). This church very much reminds us of Santa Maria della Vittoria in Rome.This is a delightful small church located on Sendlinger Straße, interestingly right beside the historic Asam Haus. The facade is lavishly decorated and worth a few minutes to enjoy prior to entering the church. Within, you are treated to a splendour of German Late Baroque with opulent features and intricately design found throughout. There is tremendous use of gilding, stucco figures and rich use of deep colours and texture that make the small nave and altar area feel like you are walking into a piece of art. The ceiling fresco rounds off a much delightful visit to the Asamkirche, which can conveniently be seen in 10-15 minutes given its small size. In the end, this is a real treat if you enjoy Baroque architecture and design. It is well worth making the time to include a visit to Asamkirche during trips to Munich.",50,"Hong Kong, China",
Date of experience: December 2019,Neat to see,Over the top church with amazing decoration. Does not open til 1:00. You need about five minutes here. Notice the gold skeleton when you enter.,50,,
Date of experience: November 2019,Hidden gem,"Right on a main pedestrian street, it's definitely worth popping in this unassuming building - incredible frescoes inside",50,"London, United Kingdom",
Date of experience: November 2019,a visit,well what can we say the decor and colours art work is out of this world we were all mesmerised by the work and art  we were pleased to come and i must say its a must to visit,50,,
Date of experience: November 2019,Amazing to see.,"Many large churches in Europe.  This one was beautiful and quite grand.  I took many photographs.  Prayed, too.",40,"Washington DC, District of Columbia",
Date of experience: November 2019,Small and elaborate church,You don't expect to find this church situated in amongst a busy shopping street.  Definitely worth visiting just to sit and take it all in.,50,,
Date of experience: November 2019,Bombastic,"You always have to walk into the Asamkirche. This church is located in the shopping street Sendlingerstrasse, you can't miss it. This church was built in the 18th century by 2 brothers, one of whom was stucco and the other a fresco painter. The gentlemen have not been careful with the processing of blinding gold and white in combination with black and dark brown and have this church more or less tried to use their business card. Pay attention to where the confessional spaces are frescoes and paintings on the wall.",50,"Tilburg, The Netherlands",
Date of experience: November 2019,Best Barock Church Ever!,This is absolutely one of the most over the top Barock churches  ever- and absolutely free. Built around 1733 by the Assam brothers Egid Quirin and Cosmas Damian. The ceiling Fresco is of the Life of St John Nepomuk for whom the church is actually naed (although everyone calls it the Assamkirche.) This is definitely one of the coolest places to visit in Munich,50,Minnesota,
Date of experience: October 2019,A little jewel box of a church,"The Assam brothers designed many of the interiors of church in Munich and surrounding Bavaria, but this little church is there tour-de-force. It is amazing to see so much over-the-top Baroque style in such a small place; it is almost impossible to take it all in. Well worth a short stop while in the old  city center of Munich",50,"Ashland, Oregon",
Date of experience: November 2019,Beautiful ,"Closes at 6pm, during mass is not possible to visit. Small and cosy with details and art in every corner, surreal place in the middle of a shopping street.",50,"Nuremberg, Germany",Trip type: Traveled as a couple
Date of experience: October 2019,Hardly noticed from the outside,"In a commercial area, this church is very unassuming from the outside. It is easy to miss. If you have a guidebook, it will be mentioned. Go on in. It is overwhelmingly ornate. Dark, but sparkling with reflections, the angel statues surround. Small, it only takes a short while to look around - or a substantial time to take in the details.",40,"Tracy, California",
Date of experience: July 2019,good one,can match churches in italy and it was easily reachable as it is situated near Rathaus.there are many beautiful churches in munich and this is one of them,40,Switzerland,
Date of experience: November 2018,beautiful interior,munich downtown is blessed with beautiful architecture of churches. this one is one of them. breathtaking interior will make your day.,50,,
Date of experience: November 2018,small but beatiful church,we been walking around the area with lots of shops as well as churches near each other . this is a very small one and its worth a visit . lovely interior .,50,"Yeovil, United Kingdom",
Date of experience: October 2019,Eye candy overload,"This is a quick walk from the Marienplatz and the interior is tiny so it doesn't require much time. However, decor is incredibly dense and ornate. You can certainly pop in to have your jaw dropped and snap a photo within a few minutes. On the other hand, you could sit for an hour and scan the interior a section at a time marveling at the over-the-top embellishments.",40,San Diego,
Date of experience: October 2019,Splendid baroque,"The last two times we were here the Gitter (barrier) was closed, so we could not get beyond the vestibule. This time it was open, and we were able to get well into the nave. St Johann Nepomuk is a splendid example of South German Baroque, but darker than most Baroque churches because it is a penitential church. Well worth a visit.",50,"Toronto, Canada",
Date of experience: October 2019,Quick stop,"Very beautiful. It is blocked off so you can’t go far beyond just going inside the doors. You have to view the main room through a tall barricade, but it is breath taking! A fun little stop if you are in the area.",40,,Trip type: Traveled as a couple
Date of experience: September 2019,An Amazing Church with Millions of Details inside!,"This is a small church in Munich in the old town area very close to the Marienplatz. This is the Church of St. Johann Nepomuk, also known as the Asam brothers church. This is an amazingly beautiful and full of details built in a Baroque style by two brothers.  The two Asam brothers who were sculptor and painter built this beautiful church as a showcase of their talent.  They lived there and met with their clients over there.  This is simply a breathtaking and magnificent monument with lots of great artful details.  Bravo Asam brothers.  It is a must see in Munich.",50,"San Diego, California",
Date of experience: September 2019,Attractive small church,An amazing small church full of beautiful designed sculptures and nice structural designs. It's small but different from churches. Nice to see it.,50,"Paris, France",Trip type: Traveled with family
Date of experience: September 2019,Most Ornate Church I've Ever Seen,"This church is relatively unassuming from the front, with some embellished stone work, but step inside an it's remarkable! Everything's covered in gold and it's layer upon layer of symbolism. Definitely worth the stop!",50,"Washington DC, District of Columbia",
Date of experience: September 2019,Stunningly ornate!,"Fascinating church! Very small, so it doesn't take long to see, but it's unlike any other church I've seen in Europe. It's very ornate, almost overwhelmingly so! When we were there there was organ music playing, which was very cool and added to the atmosphere. Make sure to look around for little details of skeletons, they're everywhere!",50,"Boston, Massachusetts",
Date of experience: September 2019,Interesting detail but no access for a closer look,Visitors are only allowed into a small area to view the inside of the church which is barred by a gate. This may become very crowded with tourists making it hard to take enough time to view the interesting details of the church decor.,30,"Singapore, Singapore",
Date of experience: August 2019,Very rich church,"My wife, son, daughter and I visited the Asamkirche in August 2019.  It is a very rich little church.  Unfortunately you cannot go inside and walk around.  You can look through a gate and take photos.  It is only a 10-minute walk from Marienplatz.",40,New Jersey,
Date of experience: September 2019,Historical Beauty on a busy street.,"Down from Sendinger Tor metro, along the busy shopping street you will find a Beautiful church the Asamkirche crafted by two brothers, you can't miss it. So much to see packed into this tiny church and don't forget to say goodbye to the grimreaper.",50,"Laramie, Wyoming",
Date of experience: August 2019,Incredible!,Loved this church! Simply incredible details and the beauty is just breathtaking! Take the time to go here!,50,"Norfolk, Nebraska",
Date of experience: September 2019,Stunning Church,"When I went you could not walk around but you can peek through the gate to see the church get a great photo. The decor is stunning and very beautiful. Was free to go in, so worth a visit.",50,"London, United Kingdom",
Date of experience: August 2019,Beautiful - Take the time to see!,"This was an absolutely beautiful church.  So many were, this was one of my favorites.  Only minutes off from Marienplatz.",50,,
Date of experience: August 2019,Remarkable,"Asamkirche is quite a small building, and from the outside is very unassuming church - if you didn't know it was there you could easily pass it by without noticing. Inside however is probably the most amazing interiors I have seen anywhere. So much has been packed into such a small space, it's like walking into a giant jewellery box - the walls seem to shine, and the photographs certainly don't do it justice. If you get the chance, make time to see it for yourself.",50,"Wigan, United Kingdom",
Date of experience: September 2019,The mix of good taste and creativity is a must in Munich,"This church had a lot of criticism when this was built, but I think all the bad words could not cover the beautiful work or bring any shadow over it.Small and easy to visit not far from Sendlingertor in a pedestrian zone.",50,"Munich, Germany",
Date of experience: August 2019,A Very Unique Church Near Marienplatz - A Must See,"I have tried to visit the Asam church several times, but it was unfortunately closed. On this occasion, it was open and my entire group was able to go inside and experience the unique history and architecture of this church.  It is so very different from the Frauenkirche or the other doms in the very near vicinity.",50,"Alexandria, Virginia",
Date of experience: September 2019,Rococo jewel box,"Something like Willie Wonka’s dream of a theatre/church, this is an intriguing visit or a bizarrely kitsch place of worship - or both of course.  For me it is too much. I am a Romanesque man at heart - but there is no denying that the Asam church is a breathtaking monument. I would not like to hold down the role of house silver-polisher.  Take a look in at the West door, it’s free of charge to take a peep and a memorable piece of ecclesiastical eye-candy.",50,"Hampton, United Kingdom",Trip type: Traveled with family
Date of experience: June 2019,Small baroque church,"Small but interesting baroque church.  St. Johann Nepomuk, better known as the Asamkirche (Asam Church), is a Baroque church built from 1733 to 1746 by the brothers, sculptor Egid Quirin Asam, and painter Cosmas Damian Asam as their private chapel.  Built without an order, for the greater glory of God and for the salvation of the builders.  Due to public pressure, the brothers were made to make the church accessible to the public.  Today mass is held regularly. Quite different from other churches, both outside and in.  It is a good place to see religious art work. Sit down and stay a while to take it all in.",50,"Mount Vernon, Texas",
Date of experience: September 2019,Worth a Visit,"This church is amazing!!  Its extremely ornate and really mesmerizing! It is on a main street with big name stores - very easy to find, but its very out of place.  It is definitely worth a visit!  You won't be disappointed. Please remember it is a church, so talk softly if at all & take off your hat.",50,"Atlanta, Georgia, United States",Trip type: Traveled as a couple
Date of experience: July 2019,Asam Church,"Amazing Baroque church crammed with exquisite details. It takes time to take it all in. Surely a must see.  Don't forget to turn around and look at the organ, on the second floor, over the main door.",50,,
Date of experience: June 2019,Small byt Beautiful,It's worth the short walk from Marienplatz to see this beautiful church.  Lots of little stores along the way too.,50,"Goodyear, AZ",
Date of experience: August 2019,Too extravaggant,"While I was in Munich, I visited many churches in the old town/city center. Asam church stood up as its extravagant design and decoration.",30,"San Francisco, California",
Date of experience: July 2019,An interesting find...,"We only found this bling laden church courtesy of Rick Steves audio guide of Munich (it's very good, and free to download). Quite WOW inside and Rick explains the history, well worth a visit.",30,Bournemouth,
Date of experience: June 2019,Great sight to see.  Every inch covered,"The Asam brothers were leading church architects who owned a small lot between their two houses.  On this plot, they planned to build their own private church that would double as a showroom for prospective clients.  However, the city of Munich said the church was not allowed",50,"Pensacola, Florida",
Date of experience: July 2019,Beautiful,One of the most beautiful churches we have ever seen. A must see during a visit to Munich. Even the kids accepted to spend a few minutes looking around,50,"Dubai, United Arab Emirates",
Date of experience: May 2019,Beautiful church,This is probably the best church in Munich area. Beautiful wallpaintings. Sit in on of  the pews and take it all in.,40,"boise, id",
Date of experience: June 2019,Beautiful Baroque Church,Beautiful Baroque Church that is interesting to see. A bit hidden. I would not make it a destination - rather a quick view on my way to something else. ,50,"San Rafael, California",
Date of experience: July 2019,An interesting find...,"We only found this bling laden church courtesy of Rick Steves audio guide of Munich (it's very good, and free to download). Quite WOW inside and Rick explains the history, well worth a visit.",30,Bournemouth,Trip type: Traveled as a couple
Date of experience: June 2019,Great sight to see.  Every inch covered,"The Asam brothers were leading church architects who owned a small lot between their two houses.  On this plot, they planned to build their own private church that would double as a showroom for prospective clients.  However, the city of Munich said the church was not allowed but if they opened to the public, it would be fine, so this because a neighborhood church.  Since it also doubled as a showroom, every inch is cover and with the most eclectic connection.  My family was tired of my visits to every church but this is one they enjoyed due to its unique decor.  Take the time to visit and you will enjoy.",50,"Pensacola, Florida",Trip type: Traveled with family
Date of experience: July 2019,Beautiful,One of the most beautiful churches we have ever seen. A must see during a visit to Munich. Even the kids accepted to spend a few minutes looking around,50,"Dubai, United Arab Emirates",Trip type: Traveled with family
Date of experience: May 2019,Beautiful church,This is probably the best church in Munich area. Beautiful wallpaintings. Sit in on of  the pews and take it all in.,40,"boise, id",Trip type: Traveled with family
Date of experience: June 2019,Beautiful Baroque Church,Beautiful Baroque Church that is interesting to see. A bit hidden. I would not make it a destination - rather a quick view on my way to something else.,50,"San Rafael, California",Trip type: Traveled as a couple
Date of experience: May 2020,Barocke Kirche,Es handelt sich um eine Barocke Kirche direkt in der Einkaufsstraße. In der Häuserzeile eingefasst fällt die Kirche gar nicht so auf. Innen erwartet den Besucher ein barockes Kunstwerk.,40,"Essen, Germany",
Date of experience: May 2020,Ein verstecktes Kleinod,"das man zwischen den unmittelbar angebauten Häusern so nicht vermuten würde. Ein Schritt aus der geschäftigen Sendlinger Strasse und man taucht ein in die tief verwurzelte bayrisch-barocke kirchliche Lebens- und Glaubenskultur. Klein, heimelig und etwas mystisch. Kühle, Ruhe und",50,"Munich, Germany",
Date of experience: August 2019,Самая необычная церковь Мюнхена,Азамкирхе (церковь братьев Азамов) или церковь св. Иоанна Непомука расположена на улице Зендлингер штрассе. Это самая необычная церковь Мюнхена. Была построена как частная капелла братьев Азам (по сторонам от главного алтаря портреты владельцев и строителей). Строительство шло с,50,"Moscow, Russia",
Date of experience: March 2020,отдых,"Красивая церковь. Хочется рассматривать каждую деталь. Но лучше побывать там с экскурсоводом, расскажут интересно.",40,,
Date of experience: March 2020,Hammer,"Ja, da hat eienr mal sehr tief in die Tasche gegriffen. Wahnsinn was da verbaut worden ist. Ansehen und nur staunen.",50,Sta. Maria,
Date of experience: May 2020,Barocke Kirche,Es handelt sich um eine Barocke Kirche direkt in der Einkaufsstraße. In der Häuserzeile eingefasst fällt die Kirche gar nicht so auf. Innen erwartet den Besucher ein barockes Kunstwerk.,40,"Essen, Germany",Trip type: Traveled as a couple
Date of experience: May 2020,Ein verstecktes Kleinod,"das man zwischen den unmittelbar angebauten Häusern so nicht vermuten würde. Ein Schritt aus der geschäftigen Sendlinger Strasse und man taucht ein in die tief verwurzelte bayrisch-barocke kirchliche Lebens- und Glaubenskultur. Klein, heimelig und etwas mystisch. Kühle, Ruhe und Geborgenheit. Sehr interessante Ausstattung, dunkel, schwarz, Gold. Bei Sonne ein Farbenspiel. Eine kleine wunderschön ausgestattete alte Kirche im Zentrum der Stadt...Ein Ort um kurz Ruhe zu finden und dann das weitere versteckte München zu finden...viel Vergnügen.",50,"Munich, Germany",Trip type: Traveled as a couple
Date of experience: August 2019,Самая необычная церковь Мюнхена,"Азамкирхе (церковь братьев Азамов) или церковь св. Иоанна Непомука расположена на улице Зендлингер штрассе. Это самая необычная церковь Мюнхена. Была построена как частная капелла братьев Азам (по сторонам от главного алтаря портреты владельцев и строителей). Строительство шло с 1733 до 1746 гг. Братья решили посвятить церковь святому Иоанну Непомуку, покровителю курфюрста Максимилиана Иосифа III. Церковь построена в переходном стиле - от позднего барокко к рококо. Над дверью возвышается скульптура святого Непомука в окружении ангелов и человеческих добродетелей (вера, надежда, любовь). Внутри церковь небольшая, но её убранство роскошно. Исповедальни украшены богатой резьбой. Церковь изобилует мраморными и позолоченными статуями, необычной пространственной росписью и витражами. Под скинией хранится реликвия святого Иоанна Непомука. Лучше всего посетить церковь утром, когда внутренне убранство имеет наиболее выгодное освещение. Раз в месяц здесь проходят органные концерты.",50,"Moscow, Russia",
Date of experience: March 2020,отдых,"Красивая церковь. Хочется рассматривать каждую деталь. Но лучше побывать там с экскурсоводом, расскажут интересно.",40,,
Date of experience: March 2020,Hammer,"Ja, da hat eienr mal sehr tief in die Tasche gegriffen. Wahnsinn was da verbaut worden ist. Ansehen und nur staunen.",50,Sta. Maria,
Date of experience: February 2020,Unassuming and small but stunning from the inside,"If you are into art, architecture and decorated building, this is a must go. There is no entry fee. There isn't a wall section or ceiling which hasn't been decorated beautifully.",50,"Hyderabad, India",Trip type: Traveled solo
Date of experience: February 2020,Klein und fein!,"Ein absoluter Muss, wenn man München besucht. Barockes Highlight, die Asambrüder bildeten eine erfolgreiches Familienunternehmen und dies Kirche war ihre Visitenkarte.",50,"Weilheim, Germany",
Date of experience: January 2020,Ein Kleinod,"Diese Kirche ist für jeden der in der Nähe ist ein absolutes Muss, es gibt immer wieder etwas zu entdecken.",50,"Munich, Germany",
Date of experience: February 2020,Amazing... so was habe ich noch nie gesehen,"Trotz aller Kunstgeschichte im Unterricht, allen Kirchen die ich besucht und gesehen habe ... solch eine gibt es nicht, nur hier.Auf jeden Fall besuchen.",50,"Rijeka, Croatia",
Date of experience: January 2020,Rich and Beautiful,This Church has very beautiful paintings and sculptures. This place  gives you a serene experience. Good to see old church.,50,"Pune, India",
Date of experience: February 2020,asamkirche,güzel bir yapı küçük ama detaylı dekorasyon şimdiye kadar ziyaret ettiğim en güzel etkileyici kilisedir,50,"Munich, Germany",Trip type: Traveled with friends
Date of experience: February 2020,Che sfarzo,"Un piccolo gioiellino nel cuore di Monaco. Entrata gratuita. Una chiesa che va assolutamente visitata, ne rimarrete innamorati.",50,"Naples, Italy",Trip type: Traveled as a couple
Date of experience: February 2020,Amazingly beautiful!,This is a small church but it's one of the most beautiful that I've seen.  It's also easily reachable from the city centre and I would say is a MUST GO!,50,"Hong Kong, China",
Date of experience: January 2020,KIRCHE,Meiner Meinung nach zu viel Kitsch ich bin eher der schlichtere Mensch aber jedem das sein. Sollte man schon gesehen haben,40,,
Date of experience: January 2020,Don’t miss,It is easy to miss this beautiful church on Sendlinger Strasse but it would be a shame not to pop in for a few minutes and marvel at the ornate artwork created by brothers as a private place of worship.,40,"Warrington, United Kingdom",
Date of experience: February 2020,Herrliche Barockkirche,"Die Asamkirche ist ein MUSS in München. Herrliche Arbeiten können hier besichtigt werden. Allerdings muss man sich zunächst ein bisschen an das Dämmerlicht gewöhnen, bevor sich einem die ganze künstlerische Herrlichkeit offenbart.",50,Nürnberg ,
Date of experience: June 2019,Церковь Святого Иоанна Непомука,"Азамкирхе (церковь Святого Иоанна Непомука) построена в 1746 в старом городе в стиле позднего барокко как частная во славу божью и спасения строителей. После протестов церковь была открыта для всех желающих. Церковь является филиалом церкви Святого Петра. Нижняя часть со скамейками, самая темная, символизирует страдания мира. Средняя часть посвящена курфюрсту Карлу Альбрехту. Верхняя часть посвящена богу и вечности. Азамкирхе напоминает сундук с сокровищами,  каждый сантиметр украшен живописью, херувимами, сусальным золотом и цветным искусственным мрамором. Фреска на потолке повествует о жизни Святого Яна Непомуцкого, покровителя церкви и Баварии, а также священников, моряков, мельников. Лепота!",50,"St. Petersburg, Russia",
Date of experience: December 2019,Eine der schönsten Kirchen Münchens,Die Asamkirche ist ein Kleinod und für mich eine der schönsten Kirchen Münchens. Unbedingt reinschauen oder einen Gottesdienst dort besuchen. Es lohnt sich!,50,"Basel, Switzerland",
Date of experience: November 2019,Ein Kleinod erbaut von den Gebrüdern Asam,"Die Gebrüder Asam zählen zu den wichtigsten Künstlern Münchens. Kosmas Damian und Egid Quirin Asam schufen die ursprünglich als private kleine Kirche neben dem Wohnhaus der Brüder in der Sendlinger Straße geplante Kirche in der ersten Hälfte des 18. Jahrhunderts. In der geschäftigen Sendlinger Straße zwischen Läden , Cafes und Lokalen ist die Asamkirche unübersehbar, man sollte es nicht versäumen sich diese Kirche anzusehen.",50,,
Date of experience: February 2020,Small baroque jewel in the heart of Munich,"This is a very small church a short distance from Marienplatz.  The interior takes baroque about as far as it can go, it is just wild.   If you like architecture, or art, or just bling, I recommend a visit.",50,"Florida Keys, Florida",
Date of experience: January 2020,Sehr schöne Kirche im Zentrum ,"Sehr schöne Kirche im Zentrum und inmitten der Einkaufsstraße. Die Asamkirche besticht durch ihren unglaublich schönen Innenraum und auch durch das barocke Eingangsportal. Es lohnt sich auf jeden Fall, hier hereinzuschauen und die barocken Darstellungen zu betrachten.  ",50,,
Date of experience: January 2020,Troppo inosservata,"Situata a qualche centinaio di metri da Marienplatz e a pochi metri da Sendlinger Tor dovrete essere subito colpiti dalla particolarità della facciata esterna di questa piccola chiesetta chiamata Adamkirche, altrimenti sembra un palazzo come un altro. Ideata come cappella",40,"Olgiate Olona, Italy",
Date of experience: December 2019,Totally Incredible,"The is a very small church- it was built as a private church for a family- but is astoundingly ornate.  Every inch is decorated.  It is truly overwhelming.  It's located on a major pedestrian shopping street so to find this in the middle of Lululemon, Timberland, North Face etc. is mind-bending.",50,"Warrington, Pennsylvania",
Date of experience: August 2019,Suggestiva,"Una chiesa estremamente suggestiva   ed un vero trionfo del rocco',nel pieno centro di Monaco di Baviera è da non perdere.",50,"Bologna, Italy",
Date of experience: December 2019,Merita una veloce visita,"Questa chiesa, denominata anche Asamkirche, è la cappella privata dei fratelli Asam, pittori. Mentre l'esterno della chiesa si nota poco, il suo interno è il trionfo dello stile rococò, ricco di laboriosi affreschi, ghirlande dorate, stucchi, marmi, colonne e cherubini: le",40,"Porto Ercole, Italy",
Date of experience: January 2020,Sehr schöne Kirche im Zentrum ,"Sehr schöne Kirche im Zentrum und inmitten der Einkaufsstraße. Die Asamkirche besticht durch ihren unglaublich schönen Innenraum und auch durch das barocke Eingangsportal. Es lohnt sich auf jeden Fall, hier hereinzuschauen und die barocken Darstellungen zu betrachten.",50,,Trip type: Traveled as a couple
Date of experience: January 2020,Troppo inosservata,"Situata a qualche centinaio di metri da Marienplatz e a pochi metri da Sendlinger Tor dovrete essere subito colpiti dalla particolarità della facciata esterna di questa piccola chiesetta chiamata Adamkirche, altrimenti sembra un palazzo come un altro. Ideata come cappella privata anche l'interno è molto piccolo ma riccamente adornato di marmi, affreschi, stucchi e sculture nei colori rosso-bruno e oro che rappresentano il trionfo del rococò",40,"Olgiate Olona, Italy",
Date of experience: December 2019,Totally Incredible,"The is a very small church- it was built as a private church for a family- but is astoundingly ornate.  Every inch is decorated.  It is truly overwhelming.  It's located on a major pedestrian shopping street so to find this in the middle of Lululemon, Timberland, North Face etc. is mind-bending.",50,"Warrington, Pennsylvania",
Date of experience: August 2019,Suggestiva,"Una chiesa estremamente suggestiva   ed un vero trionfo del rocco',nel pieno centro di Monaco di Baviera è da non perdere.",50,"Bologna, Italy",
Date of experience: December 2019,Merita una veloce visita,"Questa chiesa, denominata anche Asamkirche, è la cappella privata dei fratelli Asam, pittori. Mentre l'esterno della chiesa si nota poco, il suo interno è il trionfo dello stile rococò, ricco di laboriosi affreschi, ghirlande dorate, stucchi, marmi, colonne e cherubini: le decorazioni riempiono ogni singolo centimetro di parete.",40,"Porto Ercole, Italy",
Date of experience: December 2019,Luogo molto mistico!,Il luogo è molto mistico. Tutto buio con pochissime luci che lasciano vedere le sagome curvilinee delle decorazioni rococò. Bello anche il prospetto!,40,"Palermo, Italy",
Date of experience: January 2020,Богато,"Очень богатое красивое оформление, не скупились)) вход был закрыт, посмотрели через решеточку. Открывается видимо только когда службы проходят, у входа есть расписание. Интересно было посмотреть. Времени занимает немного, она не большая",50,"Zhukovsky, Russia",
Date of experience: December 2019,Gereja tua yang indah,"Gereja kecil yang indah dan menyenangkan, kami datang saat misa akan dimulai dan kami putuskan untuk tidak mengikuti misa karena sudah terlalu mendesak dan tempat duduk tinggal sedikit yang kosong. Jadi kami hanya melihat misa dari pagar didalam dan mengambil gambar sebelumnya.",50,"Depok, Indonesia",Trip type: Traveled with family
Date of experience: January 2020,Impresionante,"Esta iglesia impresiona por su abigarramiento rococo, con centenares de detalles que crean un conjunto magnífico, exuberante y a la vez invitando al recogimiento contemplativo.",50,"Barcelona, Spain",
Date of experience: December 2019,Bellissima,"Mi è piaciuta molto, anche se non sono una che faccia il giro turistico dentro le chiese .Ci sono molti visitatori",50,,Trip type: Traveled as a couple
Date of experience: December 2019,Incontournable!,"Style rococco à voir absolument, même si pas appécié: c'est vraiement une église particulière et remarquable. Faire attention aux horaires: y arriver avant 17 h.",50,"Crissier, Switzerland",
Date of experience: December 2019,Piccolo gioiello a due passi da Marienplatz,"Questa piccola chiesa, a pochi minuti a piedi da Marienplatz, è un gioiello da vedere. Si rimane basiti a vedere la quantità di opere d'arte concentrate in uno spazio così ristretto.Ingresso gratuito. Segnalo che spesso la chiesa è indicata con il nome di Asam Kirche, derivante dai fratelli Asam che abitavano nel palazzo adiacente e che commissionarono la decorazione della chiesa.",50,"Province of Modena, Italy",
Date of experience: December 2019,The best & most different church in Munich,"This church is different from all the churches I have seen, because of the size and the ornaments. It's simple, yet elegant.",50,"Istanbul, Turkey",
Date of experience: December 2019,iglesia barroca interesante,"es una iglesia pequeña dentro de la calle comercial que sale de la marientplaz, es de estilo barroco, muy pequeñita, pero como podéis ver en la foto muy bonita, con muy detalle, decorado, merece la pena entrar al interior y verla solo te llevara 10 minutos",40,"Madrid, Spain",
