date,title,text,rating,visitor_origin,visit
Date of experience: January 2020,Καταπληκτικά έργα τέχνης  σ ένα υπέροχο μουσείο!,"Ένα μουσείο μοντέρνας τέχνης και design πολύ υψηλού επιπέδου με αριστουργήματα των πιο γνωστών και διάσημων καλλιτεχνών να κοσμούν τις αίθουσες του! Picasso, Miro , Brack, Max Ernst , Kandinsky , Magritte , Bacon και τόσοι άλλοι! Στο ισόγειο εκτιθενται αντικείμενα, έπιπλα, φωτα",50,,
Date of experience: December 2019,Average exhibition,I visited this Museum during my stay in Munch. I find the exhibition average that has not nothing special to see.,30,"Thessaloniki, Greece",
Date of experience: December 2019,Imperdibile,"Non basta una giornata per visitare questo enorme museo dell'arte moderna. Raccoglie design, fotografia, pittura e scultura. Si possono trovare delle opere di grandi artisti come Picasso, Kandijnski, Klee, Mirò. Io sono andata al pomeriggio e ci ho passato due ore e mezza, ma ne",50,"Campitello di Fassa, Italy",
Date of experience: December 2019,Eines der besten Museen in München,"Die Pinakothek der Moderne ist immer einen Besuch wert und es gibt viele interessante Ausstellungen. Wer Design, Architektur und moderne Kunst liebt ist hier genau richtig. Am besten am Sonntag kommen, dann kostet der Eintritt nur 1€. Die Garderobe kostet eine Gebühr aber die",50,"Munich, Germany",
Date of experience: January 2020,Sonderausstellung des  'Lichtdesigners Ingo Maurer',Die Sonderausstellung des kürzlich verstorbenen 'Lichtdesigners Ingo Maurer' ist unvorstellbar gut und sollte eigentlich ein 'Muss' für jeden Kunst- und Kulturinteressierten sein ! Schlichtweg sensationell !!,50,"Spaichingen, Germany",
Date of experience: January 2020,Καταπληκτικά έργα τέχνης  σ ένα υπέροχο μουσείο!,"Ένα μουσείο μοντέρνας τέχνης και design πολύ υψηλού επιπέδου με αριστουργήματα των πιο γνωστών και διάσημων καλλιτεχνών να κοσμούν τις αίθουσες του! Picasso, Miro , Brack, Max Ernst , Kandinsky , Magritte , Bacon και τόσοι άλλοι! Στο ισόγειο εκτιθενται αντικείμενα, έπιπλα, φωτα ακόμη κι αυτοκίνητα που άλλαξαν ή σημαδεψαν την ιστορία του design παγκοσμιως.Όταν επισκεφθηκαμε με την οικογένεια μου το μουσείο υπήρχε κι η έκθεση συναισθημάτων που ήταν ένας διάλογος μεταξύ του καλλιτέχνη (μέσω του έργου του) και του θεατή! Καταπληκτικό το installation με το ATM και το μωρό στο καλάθι!",50,,Trip type: Traveled with family
Date of experience: December 2019,Average exhibition,I visited this Museum during my stay in Munch. I find the exhibition average that has not nothing special to see.,30,"Thessaloniki, Greece",
Date of experience: December 2019,Imperdibile,"Non basta una giornata per visitare questo enorme museo dell'arte moderna. Raccoglie design, fotografia, pittura e scultura.Si possono trovare delle opere di grandi artisti come Picasso, Kandijnski, Klee, Mirò.Io sono andata al pomeriggio e ci ho passato due ore e mezza, ma ne meriterebbe almeno il doppio.La domenica biglietto d'ingresso €1",50,"Campitello di Fassa, Italy",Trip type: Traveled solo
Date of experience: December 2019,Eines der besten Museen in München,"Die Pinakothek der Moderne ist immer einen Besuch wert und es gibt viele interessante Ausstellungen. Wer Design, Architektur und moderne Kunst liebt ist hier genau richtig. Am besten am Sonntag kommen, dann kostet der Eintritt nur 1€. Die Garderobe kostet eine Gebühr aber die Locker sind kostenlos (man braucht 2€ um den Locker zu verschließen).",50,"Munich, Germany",Trip type: Traveled with friends
Date of experience: November 2019,a day out,this place was amazing every thing behind glass cabinets  a lot to see ans study it was very interesting we all enjoyed the visit ,50,,
Date of experience: December 2019,Modernia muotoilua ja taidetta,"Paljon muotoiluun liittyvää, autoja, moottoripyöriä, huonekaluja, kodinkoneita- ja tavaroita sekä astioita. Lisäksi modernia taidetta paljon, mm. Picassoja. ",40,"Iisalmi, Finland",
Date of experience: December 2019,Excellent Collection,Come especially for the Max Beckmann and enjoy a wide ranging collection of other 20th century artists. ,50,"London, United Kingdom",
Date of experience: November 2019,Μοντέρνα...,Αρχικά θέλαμε να πάμε στην νέα πινακοθήκη αλλά δυστυχώς ήταν κλειστή  Γιατί την φτιάχνουν και έτσι πήγαμε στην μοντέρνα.. Παρόλα αυτά όμως ήταν φανταστική είχε πίνακες από την νέα πινακοθήκη και ήταν φανταστικοί. Μου άρεσε πάρα πολύ ο τομέας με τις μηχανές και τα αυτοκίνητα.,50,"Heraklion, Greece",
Date of experience: February 2019,Πανέμορφο,"Εξαιρετική εμπειρία που θέλει χρόνο και κυρίως εναρμόνιση με το περιβάλλον.Πικάσο, Μπρακ, Καντίνσκι, Ντε Κίρικο αλλά και άγνωστοι καλλιτέχνες σε να χώρο γεμάτο χρώματα και ιδέες",50,,
Date of experience: November 2019,a day out,this place was amazing every thing behind glass cabinets  a lot to see ans study it was very interesting we all enjoyed the visit,50,,
Date of experience: December 2019,Modernia muotoilua ja taidetta,"Paljon muotoiluun liittyvää, autoja, moottoripyöriä, huonekaluja, kodinkoneita- ja tavaroita sekä astioita. Lisäksi modernia taidetta paljon, mm. Picassoja.",40,"Iisalmi, Finland",
Date of experience: December 2019,Excellent Collection,Come especially for the Max Beckmann and enjoy a wide ranging collection of other 20th century artists.,50,"London, United Kingdom",
Date of experience: November 2019,Μοντέρνα...,Αρχικά θέλαμε να πάμε στην νέα πινακοθήκη αλλά δυστυχώς ήταν κλειστή  Γιατί την φτιάχνουν και έτσι πήγαμε στην μοντέρνα.. Παρόλα αυτά όμως ήταν φανταστική είχε πίνακες από την νέα πινακοθήκη και ήταν φανταστικοί. Μου άρεσε πάρα πολύ ο τομέας με τις μηχανές και τα αυτοκίνητα. Κάθε  Κυριακή η είσοδος είναι  1€.,50,"Heraklion, Greece",Trip type: Traveled with friends
Date of experience: February 2019,Πανέμορφο,"Εξαιρετική εμπειρία που θέλει χρόνο και κυρίως εναρμόνιση με το περιβάλλον.Πικάσο, Μπρακ, Καντίνσκι, Ντε Κίρικο αλλά και άγνωστοι καλλιτέχνες σε να χώρο γεμάτο χρώματα και ιδέες",50,,
Date of experience: October 2019,Шикарно!,"Так сложилось, что музеи современного искусства теперь везде входят в нашу обязательную программу. Этот музей шикарный - большой, удобный, не переполненный! Блок дизайна очень интересный!",50,"Nizhny Novgorod, Russia",Trip type: Traveled with family
Date of experience: November 2019,Bringen sie Zeit mit!,"Jedesmal wieder ein Hammer, auch wenn die Designabteilung langsam mal erneuert werden könnte. Schon der Bau des Museums ist ein Hingucker. Die Ausstellung  waren immer interessant. Meist ist für jeden etwas dabei, vorausgesetzt man mag moderne Kunst. Im Moment besondere sehenswert die Architekturausstellung. Aber bringen Sie genügend Zeit mit. Schade ist einzig, dass die Pinakotheken verkehrsmässig so schlecht erschlossen sind. Ausser dem Tram 27. Und parken ist so gut wie unmöglich imQuartier.",50,"Winterthur, Switzerland",
Date of experience: October 2019,A world class collection of art,"This was the most extraordinary place. I loved it! It is not a good museum; not an excellent museum; it is almost unbelievably magnificent. The building is very new and brilliantly designed to display a truly splendid collection. The staff are very friendly and helpful and it is very quiet. I have not enjoyed a trip to an art gallery so much since going to MoMA in NYC! The Expressionist holdings are worth it without mentioning the Kiefers, the Baselitzes and the Picassos. And there is a lovely cafeteria in a glassed-in terrace. Even the guidebook was extremely worthwhile, and often they are not - too shallow, just good for pictures.  I cannot praise this museum enough! Go and see it.",50,,
Date of experience: October 2019,Sicherheitspersonal sehr störend,"Eigentlich sollte diese Bewertung 4 Sterne erhalten. Aber leider waren hier die anwesenden Mitarbeiter sehr störend. Im Bereich der Bauhausausstellung waren 2 Mitarbeiter im Bereich der Thonet Stühle sich dauernd über alles mögliche unterhaltend. Der gesamte Bereich konnte zuhören und teilhaben. Auch die anderen Mitarbeiter in der Hauptausstellung sind nur mit ihren Handys beschäftigt oder sich lautstark in ihrer Muttersprache zu unterhalten. Dies stört eigentlich nicht aber es war klar erkennbar das auch über den Besucher geredet wurde. Ich kam mir schon wie ein Störenfried vor. Schade, so bin ich schneller aus der Pinakothek gewesen als gedacht.",20,"Verden (Aller), Germany",Trip type: Traveled solo
Date of experience: October 2019,Beeindruckendes Museum,"Auch wenn man nur wenig Zeit hat, sollte der Besuch in der Pinakothek der Moderne im Besuchsprogramm enthalten sein. Interessante Gebäudearchitektur und schöne  Exponate sorgen für viele Eindrücke.",50,"Herford, Germany",Trip type: Traveled solo
Date of experience: October 2019,Collection intéressante avec une visite commentée pédagogique bien réalisée,"Le bâtiment lui-même vaut le détour pour son architecture. Les collections sont intéressantes, avec des pièces de peintres mondialement connus (Picasso, etc.) mais surtout une riche collection de peinture allemande, que l'on voit peu dans les musées de Paris, Londres, New-York ou San Francisco. L'occasion de découvrir les mouvements artistiques contemporains du Bauhaus.",50,"Paris, France",
Date of experience: September 2019,Beeindruckende Architektur und faszinierende Kunst ,"Wir waren an einem Sonntag in diesem Museum, dass gut mit dem öffentlichen Verkehrsmitteln zu erreichen ist.Am Sonntag kostet der Eintritt nur 1€. Allerdings sollte man beachten, dass man keine großen Taschen in das Museum mitnehmen darf. Hierfür gibt es aber Garderoben und Schließschränke. Leider hatten wir nicht genügend Zeit uns das komplette Museum anzuschauen. Das Museum ist in viele verschiedene Räume mit unterschiedlichen Themen aufgeteilt. Es gibt die unterschiedlichsten Kunstwerke, nicht nur Gemälde. Man kann sich hier definitiv eine Zeit lang beschäftigen. Das einzige, dass ich etwas schade finde, war das die Security sehr unfreundlich ist und das ich keine Kunst von Frauen gefunden habe. Wobei man aber berücksichtigen muss, dass ich nicht in allen Räumen war.",40,"Schweinfurt, Germany",Trip type: Traveled with friends
Date of experience: October 2019,Museum with friends ,A wonderful museum- second time here- beautiful building and a great collection of modern art. They also has a great Café with possibility to sit both inside and out,50,"Mellbystrand, Sweden",Trip type: Traveled with friends
Date of experience: July 2019,Brede collectie in imposant gebouw.,Behalve zeer recente kunst óók aandacht voor leden van Der blaue Reiter en toegepaste kunst zoals meubels.,40,,
Date of experience: September 2019,Great modern collection,Not a huge collection but a fairly comprehensive overview of 20c German art - all of the pieces well chosen and beautifully displayed.,50,"London, United Kingdom",
Date of experience: September 2019,Современно ,"Очень понравился музей! Особенно здание ☺️ его вычурность. Атмосферное кафе. Задела история создания стульев. В воскресенье цена билета- 1 евро, обратите внимание гардероб платный 1 евро.",50,"Enerhodar, Ukraine",Trip type: Traveled as a couple
Date of experience: September 2019,echt toll,schön gestaltet und mit viel Informationen gespickt. War nicht so überlaufen a diesem Wochenende und so konnte man sich auch mal bei dem ein oder anderen Exponat etwas Zeit zum Verweilen nehmen,50,"Frankfurt, Germany",
Date of experience: September 2019,A feast for contemporary/modern art lovers,"This is my third visit in a total of 15 yeas.   Each time has been a treat.  A great place if you have limited exposure to modern art and are intrigued to learn more (if you're being dragged along and have no interest, go to the cafe and eat something).   For those with a knowledge of modern art, this place has one of the best collections going.  Clearly there is somewhat of a bias towards German Expressionism, but don't let that stop you, because their collection, as well as changing exhibits, exposes you to an international cast of artists.   What I really enjoy about der Moderne, different from most other modern art museums, is their dedication to form and function as evidenced by a great section of modern industrial design/manufacture, furniture, appliances, etc.",40,Denver,
Date of experience: September 2019,Imperdibile,"Non sono particolarmente appassionato d'arte, però quando mi trovo di fronte a musei del genere, al servizio della cultura e della cittadinanza, non posso che riconoscergli un valore inestimabile. La struttura è la degna cornice di un campionario di opere incredibili. Anche un ""non addetto ai lavori"" come il sottoscritto non può non trattenere il fiato trovandosi di fronte ad opere di Kandinsky, Klee o De Chirico, giusto per citare alcuni degli artisti più noti esposti in questo museo. Un'ampia area è anche dedicata al design ed è possibile vedere esposti un sacco di oggetti di modernariato che rappresentano gli archetipi di tanti oggetti che abbiamo oggi nelle nostre case. Dulcis in fundo, biglietto per entrare 1€ perché era Domenica.",50,"Sommacampagna, Italy",
Date of experience: August 2019,Si  l'on aime l'art moderne !!!!,"Et si l'on aime l'art moderne c'est un régal. Les salles sont claires et spacieuses, des choses surprenantes à voir, bien sûr on ne va peut-être pas tout aimer mais c'est une merveilleuse découverte.",40,"Sa Rapita, Spain",
Date of experience: July 2019,Ihastuttava  museo,"Museorakennus on valoisa ja avara, hienoa arkkitehtuuria. Nähtävillä on muun muassa Paul Kleen Picasson, René Magritten ja Matissen töitä. Alakerrassa myös designia, autoja huonekaluja, jugend-esineitä. Hieno paikka. Suosittelen.",50,"Helsinki, Finland",
Date of experience: August 2019,Wunderbares Museum,"Sehr schön und günstig am Sonntag, nur 1 Euro Eintritt, trotzdem nicht voll. Moderne Malerei der bekanntesten Künstler des 19. Und 20. Jahrhundert, einziger Kritikpunkt. Vollkommen unwissende Museumswärter, Fragen zu einzelnen Bildern oder Räumlichkeiten konnten nicht beantwortet werden.",40,"Stans, Switzerland",Trip type: Traveled with family
Date of experience: August 2019,Rude staff. Not worth it.,"The staff is extremely rude. I got yelled at for not checking in my purse, for leaning in close to read the information next to the art, for stepping within 30 cm of the art. An older staff member came up and yelled directly in my husband’s face, using a threatening stance. My children were handed the audio set and when they asked how to work it, the lady wouldn’t explain anything and told them to figure it out by themselves. A younger staff is required to help with hospitality. Seriously not worth the visit. Had my children not been interested, I would have left immediately. I have been to many museums around the world, not once have I felt unwelcome. Munich Pinakotheks are certainly a waste of time.",10,"Kuwait City, Kuwait",Trip type: Traveled with family
Date of experience: August 2019,Pampig byggnad,"Utformningen av byggnaden med en rundel mitt i och sedan kvadratiska former runt om var spännande arkitektur. Dock påverkade detta cafeet som blev en ödsligt ekande lokal.  Samlingen med modern konst var imponerande i sin omfattning, speciellt Anselm Kiefers verk ger en speciellt upplevelse.",40,Halmstad,
Date of experience: July 2019,Wonderful place to visit,"First time I've been visiting it was back in 2010 and the second time this summer in 2019. Still amazing how beautiful it was, and happy to see again some of the modern art. Sunday is good for visiting as is just 1 euro entrance but quite busy, of course. A visit should take around 2 hours maximum.",50,"Amsterdam, The Netherlands",
Date of experience: August 2019,A treat!,"The other positive reviews cover most of the bases, but this was a gem—the downstairs design museum had some of the best & most thought provoking signage I’ve seen. The Joseph Bueys room of stones was remarkable & there were many unexpected treats—a da Chirico self portrait, surprising Da Koonings, great layout & a pleasure to walk around.  And yes, to enjoy this, actually liking modern art is a great start!",40,"Washington DC, District of Columbia",Trip type: Traveled as a couple
Date of experience: August 2019,Good for some people but not for everyone,"If you are exited about modern art you can make a nice visit. If you are not very interested of art, I would like you to do something else. I admit that I belong to the first type and the visit was absolutely boring. It was large and sterile with a lot of serious people wandering from room to room without saying a word to anybody.They have however a little nice cafeteria on the ground floor.",20,Halmstad,
Date of experience: July 2019,Très intéressante ,"Le musée réuni la peinture, l’architecture, le graphisme et le design sous un même toit. J’avoue un énorme faible pour la partie consacrée au design notamment sur le mobilier, sans oublier les œuvres de Andy Warhol exposées au 1er étage.Le bon plan venir le dimanche (28 juillet) ou l’entree n’était qu’a 1€.",40,"Lyon, France",Trip type: Traveled solo
Date of experience: May 2019,Brilliant modern art museum,"Fascinating modern art museum in the Museum Quarter of Munich.  Comprehensive collection of modern art from painters such as Picasso, Miro, Kandinsky, Klee, Marc and Macke. Really enjoyable stroll around galleries.  On ground floor a large shiny metal ball is swinging across the floor.Well worth a half day visit especially on a Sunday when admission is only one euro instead of usual 10 euros!Nice cafe on ground floor near entrance",50,"Bexleyheath, United Kingdom",
Date of experience: July 2019,미술관,현대미술을 전시해놓은 곳이다. 일요일의 경우 1유로로 입장할 수 있다. 재미가 없지는 않았으나 다소 난해한 작품들이 많았다.,30,,Trip type: Traveled with friends
Date of experience: June 2019,Only got to see the Exterior,"Unfortunately, the only Pinakothek we saw was the Alte one.  However, we did get to walk past the exterior and see the sculptures in the yard in front.",30,"Pensacola, Florida",
Date of experience: July 2019,Excellent,"This museum is one if the best in Munich. It’s very big but also very different. We didn’t like so much the ground floor where there are lots of old furniture. We liked much more the exhibition upstairs with painting. Many important painters as Miro, Krichner, Kandisky.... There",50,"Rome, Italy",
Date of experience: July 2019,Great art,Pleasant to walk around. A bit crowded on Sunday as the price is attractive. I a bit small. From outside it looks bigger. 2 hours is enough to see everything. ,40,"Munich, Germany",
Date of experience: July 2019,Brilliant!,"The work of greats like Picasso, Dali, Miro, Klee, and Kandinsky can be seen for 1 euro if you go on a Sunday otherwise you’ll pay 10 euros, but it’s well worth it. There are four areas of art under the one roof here - art, prints and drawings, architecture and design. The 40",50,"Melbourne, Australia",
Date of experience: July 2019,Immer ein Besuch Wert,"Einfach Toll, immer ein Besuch Wert, meine Kinder waren begeistert und der Besuch im Shop ist ebenso nennenswert.",50,"Munich, Germany",
Date of experience: June 2019,Only got to see the Exterior,"Unfortunately, the only Pinakothek we saw was the Alte one.  However, we did get to walk past the exterior and see the sculptures in the yard in front.",30,"Pensacola, Florida",Trip type: Traveled with family
Date of experience: July 2019,Excellent,"This museum is one if the best in Munich. It’s very big but also very different. We didn’t like so much the ground floor where there are lots of old furniture. We liked much more the exhibition upstairs with painting. Many important painters as Miro, Krichner, Kandisky....There is a very nice bookshop and lockers that you need 2 euro. The cafe of the museum looks nice but has no price list around so it is very weird. On Sundays admission is only 1 euro.",50,"Rome, Italy",Trip type: Traveled with family
Date of experience: July 2019,Great art,Pleasant to walk around. A bit crowded on Sunday as the price is attractive. I a bit small. From outside it looks bigger. 2 hours is enough to see everything.,40,"Munich, Germany",Trip type: Traveled solo
Date of experience: July 2019,Brilliant!,"The work of greats like Picasso, Dali, Miro, Klee, and Kandinsky can be seen for 1 euro if you go on a Sunday otherwise you’ll pay 10 euros, but it’s well worth it. There are four areas of art under the one roof here - art, prints and drawings, architecture and design. The 40 historical Bauhaus objects currently on show are awesome as are the works of a Belgian painter Raoul De Keyser. You’ll need a couple of hours at least to enjoy this museum of modern art .... and add extra time to enjoy lunch and a drink in the cafe .... reasonably priced and pleasant outdoor surroundings.",50,"Melbourne, Australia",Trip type: Traveled solo
Date of experience: July 2019,Immer ein Besuch Wert,"Einfach Toll, immer ein Besuch Wert, meine Kinder waren begeistert und der Besuch im Shop ist ebenso nennenswert.",50,"Munich, Germany",Trip type: Traveled with family
Date of experience: June 2019,Really?,"This has to be one of the craziest displays of “modern” art going around to the point where you have to ask why on earth would they display four paintings of almost the same shade of black? Or someone’s doodle on a page, or something that looks like a coffee stain.  Bizarre.",30,"Perth, Australia",Trip type: Traveled with family
Date of experience: September 2018,Excellent collection,"A must-see on any visit to Munich. An architectural masterpiece, this museum has an excellent collection of art from the 19th to the 21st century. Take your time to really enjoy the vast collections.",50,"London, United Kingdom",Trip type: Traveled solo
Date of experience: July 2018,lovely modern art museum,if you like modern art...this is the place. a very well designed museum indeed. fantastic cafe and museum shop as well.,50,,Trip type: Traveled as a couple
Date of experience: September 2018,un enchantement!,"Un véritable incontournable pour tout amateur d'art à Munich!Que ce soit contemporain où plus classique. On y trouve des toiles mais pas que, beaucoup de sculptures et d'objets, la salle regroupant les automobiles est spectaculaire!",50,"Noisy-le-Grand, France",Trip type: Traveled as a couple
Date of experience: May 2019,Met vrienden op city trip,"De presentatie van Design als filosofie en als instrument onderstreept het belang ervan. De verbanden tussen de vele producten, zoals auto's - motoren - meubels - apparatuur en meer- is slim en aantrekkelijk vormgegeven",50,"Riemst, Belgium",Trip type: Traveled with friends
Date of experience: May 2019,Beautiful and stylish museum of modern art,"The museum is easy to get to by either tram or undergroun.  There are other museums nearby.  The building is great, bright and very stylish. There are good collections of modern art.",50,Germany,Trip type: Traveled as a couple
Date of experience: May 2019,Another Munich Masterpiece,"19th to 20th century art only, so you are restricted to seeing great art by several of the great “canvas splashers”  such as Picasso, Magritte, Dali, Ernst, Miro, Braque, Monet, Beckmann, Munch and others. This museum is beautifully laid out and spacious. It is also lovely to see young small groups of students mesmerized by the art lovingly described by their teachers and museum staff.",50,"Ketchum, Idaho",Trip type: Traveled as a couple
Date of experience: May 2019,einfach cool,"super Museum, allerdings doofe Wärter, eine ist besonders doof, die kenne ich persönlich, aber mei, sie muss halt ihren Job machen",50,,Trip type: Traveled on business
Date of experience: March 2019,Tempi Moderni,"Giulia Marsano, 18 anni, Liceo Linguistico Rita Levi-Montalcini, Casarano (LE)quest’anno, precisamente il 20 marzo, ho visitato il museo d’arte moderna di monaco durante un viaggio d’istruzione con la mia scuola. Esso è un museo d’arte moderna e contemporanea internazionale. Le opere esposte nella pinacoteca  partono dalla corrente artistica dell’espressionismo fino ad arrivare alle video installazioni dell’arte contemporanea. Questa pinacoteca è situata vicino ad Alte Pinakothek ed entrambe si trovano nel quartiere di Maxvorstadt nel Kunstareal. È accessibile ai disabili e gli orari di aperture sono tutti i giorni, tranne il lunedì, delle 10.00 alle 18.00 e il giovedì dalle 10.00 alle 20.00. L’ingresso costa 10 euro ma la domenica ammonta ad 1 euro. Inoltre le audioguide sono disponibili in tutte le lingue pagando 4,50 euro. Mi è dispiaciuto molto non averla potuta vedere tutta ma purtroppo il tempo che avevamo a disposizione era poco. Sicuramente ci tornerò con calma perché merita davvero tanto.",40,,Trip type: Traveled with friends
Date of experience: May 2019,Some parts interesting,"We had mixed feelings about this museum.  Some parts are quite interesting while other parts did not appeal.  Some of the really modern art did not work for us.  However, still a worthwhile visit overall.",40,"Montreal, Canada",Trip type: Traveled as a couple
Date of experience: May 2019,Beeindruckend ,"Regentag ist Museumstag, am Sonntag für 1€ , ein Geschenk. Die Beurteilung eines Museums ist eine individuelle, deswegen glaube ich jeder sollte es selbst erleben, wir fanden es gut.",40,"Schaafheim, Germany",Trip type: Traveled as a couple
Date of experience: May 2019,4 musées en 1 dans un superbe bâtiment,"Si vous êtes fan d art moderne, des cubistes, des surréalistes dans un écrin très contemporain, ce musée est fait pour vous. 3 autres musées ou plutôt collections enrichissent la partie art moderne autour du design, de graphisme et de l architecture. Le café du musée propose aussi de délicieux en cas.",40,"Paris, France",Trip type: Traveled as a couple
Date of experience: April 2019,Museo del moderno,Bel museo di arte moderna e design con un ampia sezione dedicata al contemporaneo. Ben disposte tutte le opere e molto bello l'androne con le scale che salgono e scendono ai vari livelli. Facilmente raggiungibile da Karlplatz con poche fermate di tranvia.,50,"Florence, Italy",Trip type: Traveled with family
Date of experience: April 2019,interessante e con una bella struttura interna,"Ho trovato questa pinacoteca molto interessante con oggetti d'arte e di design favolosi.Quadri stupendi accanto a opere, per il personale gusto, di scarso spessore.Su e giu' per le scale il museo offre varie prospettive.La domenica si paga il prezzo simbolico di 1 euro.",40,"Como, Italy",Trip type: Traveled as a couple
Date of experience: April 2019,Quatre collections pour un Musée !,"Allez-y pour la Nature morte au géranium de Henri Matisse, et les œuvres de Der Blaue Reiter (le cavalier bleu),dont les acteurs principaux sont Wassily Kandinsky, August Macke, Franz Marc et Paul Klee. Superbe !",40,"Paris, France",Trip type: Traveled as a couple
Date of experience: March 2019,Excellent for modern German/European art,"This art museum has a large and wide-ranging displayed collection of paintings and some sculpture. The abstract German artists of 1920-30's are well represented and explained, plus works by Picasso and American painters. A ticket at 7 euro includes the 3 museums on the block.",50,"Wheat Ridge, Colorado",
