date,title,text,rating,visitor_origin,visit
Date of experience: January 2020,マリエン広場のすぐそばにある教会,マリエン広場のすぐそばにある教会です。表側から見る顔と、時計塔側から見る姿が大きく違います。ミュンヘン最古の教会だそうで、そんな歴史を感じさせる教会でした。,30,,
Date of experience: January 2020,Kentin simgesi,Marienplatz yakınında kentin simgesi niteliğinde kente egemen yüksek kulesi ile ünlü katolik kilisesi.,40,"Ankara, Turkey",
Date of experience: December 2019,Too much wrong to make the trek up right,"I really wanted to love this attraction - being so high above Munich, getting to see the city and the outlying parts from a different viewpoint, being awed by everything around us. But, it just didn't do it for us.It wasn't the stairs - there are something like 922 of them up, and they're steep and narrow, and two adults can't pass each other without one feeling like they're being crushed. At least it the ascent/decent isn't as windy/twisty as the stairs inside the Wallace National Monument in Scotland.It wasn't the crowded observatory deck, either. It, too, is narrow and hard to maneuver, if you're trying to get to one side of the deck, or even if you're trying to get to the exit.It's the fact that they did nothing to monitor the number of people on the stairs, on the platform, or in the ""holding area"" at the top. They took our money (3 euro per person) and ushered us into the first floor, which led us to the first flight of stairs. There's nowhere to pull over to appreciate the view, nothing sharing the history of the building or the tower or the city.When we finally got to the top - all of us winded but pretending not to be - we were stuck near the interior door, being blocked by people on the observation deck, and unfortunately blocking those people that wanted to get down.It took 20 minutes of waiting (and of some people around us getting very angry) before we were able to take our first steps out onto the deck. We took a ton of pictures from that viewpoint, and were keen to inch our way along the deck to see the view from other vantage points, but were blocked by a wall of people.Mind, it was the end of December, and bitterly cold with a fierce wind that day, so we were all huddled against the wall and each other as we waited for the people in front of us to move.And they just...didn't. Once we finally made our way around to the exit door, we found out that the entire pile-up was caused by a group of 3 teenage girls, who had apparently been on the deck for over 2 hours, and had been uninterested in scooching over enough to allow others to pass them.That caused a bit of tension between them and the group of 4 people behind us, who started to yell that they wanted to get down, and started trying to shove past all of us to do so. They did apologize to my husband and me, as they were shouldering past us on the way to the door, but they did not have a kind word to say to the 3 teens that caused them to be stuck up so high for so long.We did get a lot of wonderful pictures from the top, and it was pretty up there (despite the cold and rain...and tension and anger), but I would suggest planning your ascent around the busy times, if at all possible.",30,"San Diego, California",
Date of experience: December 2019,Beautiful Church,We went to Christmas Mass here- one of several visits we made during our stay in Munich.  We did NOT take the tower tour- we had done it on previous trips to Munich. It's really nice and worth it but the lines for it were always really long because of the Christmas season.  Alte Peter is one of the oldest churches in Munich.  It was heavily damaged in WW2 and there are photos in the back of what it looked like when the war ended.  It is still an active parish church.  There is a lot to see inside the church- the side chapels are especially interesting.,50,"Warrington, Pennsylvania",
Date of experience: January 2020,Perturbante,"Ci siamo diretti verso questa chiesa e la torre è davvero imponente, ma ci siamo fatti scoraggiare dalla fila e ci siamo recati all'interno della stessa. Non si tratta di una chiesa molto decorata e inoltre i turisti non potevano oltrepassare un cordone di contenimento quindi l'abbiamo visitata velocemente.",30,"Modena, Italy",
Date of experience: January 2020,街中の立派な教会,道が入り組んだ所にある教会。チューリッヒ川から坂を登った所にある。訪問した時は誰もいなかったが自由に見学できる。,50,"Setagaya, Japan",Trip type: Traveled solo
Date of experience: January 2020,Salite sul campanile,"La chiesa internamente non entusiasma, però consiglio di salire i 300 gradini che portano sul campanile dal quale si gode del panorama su Marienplatz per il costo di 3 euro. Evitate le ore in cui si attiva il carillon del Rathaus (ossia le 11 e le 12) in quanto la gente si blocca per guardarlo dall'alto, quando lo spettacolo è perfettamente visibile anche dalla piazza stessa.",40,"Frosinone, Italy",
Date of experience: January 2020,Migliore vista sulla città ,La chiesa in sè non è nulla di notevole.La vista dal campanile (3€) comprende municipio e annessa piazza e cattedrale è su tutta la città a 360 gradi. Consigliato.,50,"Treviso, Italy",
Date of experience: December 2019,Non bellissima ma con un campanile interessante,La chiesa si trova a 2 passi da Marienplatz dalla quale si scorge il suo campanile che ha 8 orologi e 7 campane. E' possibile salire sul campanile dalla cui cima si ha una bella vista sulla città.L'interno della chiesa così come si vede oggi è il frutto di una lunga serie di rimaneggiamenti che la chiesa ha dovuto subire nel corso dei secoli: il risultato a mio avviso non è dei migliori.,30,"Porto Ercole, Italy",
Date of experience: October 2019,old church with a high tower,a very old church with its intricate design and a high tower. it is one of the oldest churches in germany. inside there is stairs with you can climb to view the city.,40,"Kuala Lumpur, Malaysia",
Date of experience: January 2020,Panorama sur la ville.,"Si vous voulez obtenir un superbe panorama de la ville de Munich, la montée de la tour (3€ pour les adultes 1€ de 6 à 18 ans) vaut le détour.Le panorama est somptueux et permet d’avoir un superbe vision sur Marienplatz.Attention toutefois avec des enfants en bas âge la montée est tout de même difficile et impossible avec poussette (pas de lieu pour les déposer en bas).",40,"Niort, France",Trip type: Traveled with family
Date of experience: January 2020,Sehr schöne Aussicht,Der Aufstieg ist natürlich mühsam über ein recht enges Treppenhaus allerdings wird dieser mit einer sehr guten Aussicht belohnt.Für zwei Studenten war der Preis 4€.,50,"Pichl, Austria",Trip type: Traveled as a couple
Date of experience: January 2020,Vacanza,Bellissima chiesa anche se quando siamo entrati c’era una nebbia di incenso. Salire sulla Torre è faticoso ma la vista è molto bella.,50,"Turin, Italy",Trip type: Traveled with family
Date of experience: December 2019,La più antica di Monaco,"La chiesa di San Pietro a pochi passi da Marienplatz all'esterno ha una facciata rinascimentale e all'interno un po' di barocco, è sicuramente una delle chiese da non perdere a Monaco.La sua torre è un punto da dove si può vedere tutta Marienplatz e scattare delle bellissime foto sulla città bisogna solo armarsi di tanta buona volontà e salire i suoi trecento gradini, ma ne vale la pena",40,"Vigevano, Italy",Trip type: Traveled with family
Date of experience: December 2019,Bel panorama,"La Chiesa di per sé non è nulla di spettacolare, ma basta salire per i 306 gradini che portano in cima al  campanile per ammirare uno dei migliori panorami di monaco, un 360° da togliere il fiato. Io sono salita il 30 dicembre, faceva fresco ma con un bel giubbotto e dei guanti ai stava su benissimo .Il biglietto dal costo esiguo la rende un luogo da non perdere. Chiuso durante le festività.Luogo molto stretto, non adatto a chi soffre di claustrofobia ne delle altezze.",50,"Trento, Italy",Trip type: Traveled solo
Date of experience: December 2019,Nice view of the city from the top of the tower,We were walking around Munich visiting the various Christmas Markets and decided to climb the tower. As someone who has a fear of heights this was a bit of a challenge especially considering the narrow viewing platform around the tower. In the end it was worth the climb.,40,"Birmingham, Alabama",
Date of experience: December 2019,Beste Aussicht über München ,"Die 299 Stufen Aufstieg lohnen sich sehr. Von oben hat man die beste Aussicht auf die Altstadt und den Marienplatz. Turmbesteigung kostet 3€, für Studenten nur 2€. Am Wochenende kann es oben auch mal sehr voll werden. Definitiv bester Aussichtspunkt in München. Geöffnet ist der Turm bis 18.00 Uhr.",50,"Munich, Germany",Trip type: Traveled with friends
Date of experience: December 2019,Inspiring Interlude,We spent the holidays in Munich and were fortunate to spend some meditative time in St. Peter's.  The altar is as magnificent as any of the larger cathedrals around the world.  St. Peter's is an enclave of tranquility surrounded by the hustle-bustle of Munich's main tourist area.  Take some time away from the shopping and dining...and reflect.,50,mnta,
Date of experience: December 2019,Climbing at least 100 flights of stairs ,The view is worth the climb and sore legs afterwards. The stairs inside are steep and narrow and a lot of people going up and down so patience is the key.,50,"London, United Kingdom",Trip type: Traveled with friends
Date of experience: December 2019,Buenas vistas pero muy lento,"Desde la torre tienes una vista de toda la ciudad, el problema es que no está muy controlada la subida y es lento.Dicen que son las mejores vistas de la ciudad.",40,"Madrid, Spain",Trip type: Traveled as a couple
Date of experience: December 2019,Very original towers,St.Peter's Church in Munich is famous for it's Original dome shaped towers at the top. Well worth visiting when in Munich. Free Entrance.,50,"Rabat, Malta",
Date of experience: December 2019,Lots of steps,"To get up to the viewing platform there are alot of steps, some are quite steep and some are also only really going to fit one person. There is no lift. Once you get up to the platform, it isn't even a metre wide so can seem very daunting, there is an inside area though that you can look out from if you don't like the platform",50,"Manchester, United Kingdom",
Date of experience: December 2019,Belíssima igreja e belíssima vista da cidade ,Vale a pena subir a torre da igreja! A visão da cidade é encantadora! E vale a pena conhecer o interior da igreja com obras maravilhosas!,50,"Brasilia, DF",Trip type: Traveled with friends
Date of experience: December 2019,Beautiful church and great view!,"St. Peter’s was one of our first stops in Munich and was part of a walking tour we took too. It is a beautiful church, the first Catholic Church in Munich if I remember correctly.The architecture, alter, artifacts (even a skeleton) and ceilings are beautiful! There are also photos of the damage from WWII. Step outside and pay 3€ to go up 300 steps for one of the best views of Marienplatz, the glockenspiel, Munich skyline and you can even see the Alps!",50,"Florence, South Carolina",Trip type: Traveled with friends
Date of experience: December 2019,One of the oldest buildings in Munich,"There are quite a few church visits you can make in the Old Town of Munich including Peterskirche (St. Peter's Church) just to the south of Marienplatz. This is a landmark building, one of the oldest in the city. The exterior is subtle, featuring a 91-metre tall tower, which can be climbed for views of the Old Town if interested. The interior of St. Peter's is nice as well. It is Baroque and Rococo in style, includes an attractive nave with columns lined with gilded statue figures. You'll find fine stucco work, ceiling frescos and an impressive high altar, the work of Erasmus Grasser (1492). The pulpit and side chapels are worth spending time to enjoy as well. Near the back entrance, there is historical information regarding church foundations and expansions through the centuries. In the end, you can easily spend 10-20 minutes enjoying the interior of St. Peter's Church. This church can conveniently included in sightseeing around Marienplatz and Viktualienmarkt area of the Old Town.",40,"Hong Kong, China",
Date of experience: August 2019,Gorgeous Old Church,"The ceilings are simply gorgeous!  There are many beautiful chapels with great paintings and sculptures.  The story behind the most prominent relic, because there are quite a few, is unique - it has false eyelashes!  A truly beautiful church.",50,Louisiana,
Date of experience: December 2019,Beautiful church; a must visit,the 299 steps to the top of the tower are a must (if you're able!) - the view is stunning. A beautiful church.,50,"County Cork, Ireland",
Date of experience: December 2019,Bonita iglesia,"Iglesia muy bonita situada en una zona comercial, merece la pena si estás por la zona pasar a visitarla.",50,"Madrid, Spain",
Date of experience: December 2019,Imperdibile,"Salite i 300 scaliniNon si può perdere questa vista spettacolare della cittàSolo i primi pochissimi metri sono stretti,poi gli scaglioni in legno sono più agevoli Ovviamente in cima è da brivido! immancabile la visita con bambini!prezzo modico",50,"Trento, Italy",Trip type: Traveled with family
Date of experience: September 2019,Na rua de pedestres da cidade,"A igreja fica localizada na rua de pedestres no centro de Munique, próximo a prefeitura. vale a pena passar para visitar. Entrada grátis.",30,"Brasilia, DF",
Date of experience: December 2019,Di grande effetto,"Per rimaneggiata o ricostruita che sia (come in realtà gran parte del patrimonio architettonico tedesco) la chiesa, ricca di decorazioni e dorature in stile rococò, è di grande impatto visivo; quando il sole entra nella navata e tutto quell'oro risplende non si può fare a meno di rimanere affascinati. Non me la sono sentita di fare la salita del campanile per la vista che dicono stupenda. L'esterno della chiesa è invece abbastanza anonimo. A due passi dalla Marienplatz non va assolutamente trascurata.",50,"Fabriano, Italy",
Date of experience: December 2019,Worth a visit,"Although I couldn’t locate a church with an English Mass this trip I did at least attend St Peter’s and attempt to follow the service in German.An ancient building with rather a lot of gilding but very impressive. Visitors can also climb the tower steps.Personally, I prefer smaller less ostentatious churches to worship in, but well worth a visit.",40,"Forres, United Kingdom",
Date of experience: December 2019,Nur ein Eingang/Ausgang und absolutes Gedränge ,"Leider können wir den Aufstieg auf den ‚Alten Peter‘, trotz des schönen Ausblickes, nicht gewissenhaft empfehlen. Es gibt keine richtige Kontrolle darüber wie viele Menschen sich gleichzeitig auf der Aussichtsplattform befinden. Dadurch kommt es zu einem immensen Andrang. Man steht einfach auf der Plattform und steckt aufgrund der hohen Anzahl an Besuchern fest. Die Aussicht genießen kann man, aufgrund des Gedränges, leider auch nicht. Wirklich unbefriedigend. Bestimmt ist die Situation an einem Wochentag entspannter.",20,"Düsseldorf, Germany",Trip type: Traveled with family
Date of experience: December 2019,Upea kirkko,"Upea kirkko, jossa valtava ikonostaasi ja useita sivualttareita. Kirkko on normaalissa kirkko käytössä.",40,"Iisalmi, Finland",
Date of experience: November 2019,a day out,"What a great St. Peters Church, out and inside its just Beautiful fantastic paintings and amazing works in craftsmanship . Its a structure which shows indulgence of CatholicChurch which is many years ago. There is an Elevator 4 euros or 3 for Seniors its worth the money when you get to the top its amazing Panorama view over the city love it and was worth ever minute of the stay every one must visit",50,,
Date of experience: December 2019,Lovely structure ,"St Peters is a beautiful church. Lovely paintings and beautiful works in craftsmanship of many. A structure that shows the indulgence of the Catholic Church soooo many years ago, while local people’s were struggling to feed themselves and their family.",50,"Fairfield, California",Trip type: Traveled with friends
Date of experience: November 2019,Elevator to look over the city,"The elevator was 4 euros, 3 for seniors.  There is not an option to climb the steps to the top.  At the top is a panorama picture of the tops of the buildings that you are looking at.  It is a good way to get a map of the downtown area in your head.",40,"Marne, Michigan",
Date of experience: November 2019,Рождественские дни в Мюнхене,Очень красивая церковь в центре города Мюнхена. С высоты ее колокольни можно лицезреть панораму всего города за 2 евро.,50,"Moscow, Russia",
Date of experience: October 2019,uralt...,"Anno 1273 wurde diese prächtige Kirche Kirche im Gotischen Stil erbaut. Sie befindet sich am Rindermarkt in nächster Nähe zum Marienplatz. Während der großen Brandkatastrophe im Jahr 1327, dem ein Großteil der Stadt zum Opfer fiel, wurde auch die Kirche stark in Mitleidenschaft gezogen. In den folgenden Jahren bis 1386 wurde der Wiederaufbau betrieben, wobei auch der Turm mit seiner enormen Höhe von ca. 90 Metern geschaffen wurde. Durch Um- und Anbauten wurde auf dem Turm ein Rundgang errichtet, der einzigartge Ausblicke erlaubt.Im Frühjahr 1945 wurde kurz vor Kriegsende die Kirche sehr stark beschädigt, wobei bereits 1946 mit dem Wiederaufbau begonnen wurde, der 1954 in der heutigen Form abgeschlossen wurde. In der Höhe von 56 Metern kann man von der dortigen Plattform nach dem Besteigen von über 300 Stufen eine phantastische Fernsicht bishin zu den Alpen genießen.",50,"Heidelberg, Germany",
Date of experience: October 2019, 피터 성당,"마리엔 광장 주변에 있는 뮌헨에서 오래된성당이에요. 전망대가 있어서 뮌헨 시내뷰볼수있다고해요, 저는 외부에서는 봤지만 전망대 올라가보는것도 좋은거같아요",30,South Korea,Trip type: Traveled solo
Date of experience: December 2019,Magnificent church must go in,My wife and I traditionally go to churches in all countries.  When we entered here we were speechless the fresco on the ceiling Gorgeous        Everything about it really beautiful.,40,"Kathmandu, Nepal",Trip type: Traveled as a couple
Date of experience: August 2019,ミュンヘンで最も古い教会です,１１世紀からあるミュンヘンで最も古い教会、中に入ると祭壇の上の聖ペーター像とパイプオルガンに目を引き付けられました。残念ながら塔に入場する時間がなく、大得意の階段上りができませんでした。,50,"Sagamihara, Japan",
Date of experience: October 2019,Старейшая мюнхенская церковь.,"Здание собора за свою историю неоднократно перестраивалось вобрав в себя разные архитектурные стили. Особое внимание здесь заслуживает интерны купол колокольни в виде фонаря. Кстати на колокольню можно подняться, чтобы полюбоваться панорамой города с обзорной площадки. Внутреннее убранство церкви оформлено в роскошном барочном стиле.",40,"Cheboksary, Russia",
Date of experience: September 2019,A stunning landmark in city centre,The church is an impressive structure both inside and out. Definitely take the time and exert the effort to climb to the top to take in the views of the city.,40,"Delavan, Wisconsin",
Date of experience: November 2019,Great views,If you want to see the whole city I would recommend taking the stairs to the top. It is quite the hike but the views are worth it. You overlook Marienplatz and Old Town Hall. You get a good look at the city. Inside the church is just amazing. I would recommend stopping here for sure!,50,"Savage, Minnesota",
Date of experience: November 2019,Θαυμάσια Θέα,"Ανεβείτε στο καμπαναριό. Ο εξωτερικός χώρος προστατεύεται από κάγκελα και δεν κινδυνεύετε από τον αέρα. Η σκάλα είναι αρκετά στενή. Εάν έχετε μαζί σας εφήβους μπορείτε να τους στείλετε μόνους τους να ανέβουν 300 σκαλιά και εσείς να τους περιμένετε ακριβώς απέναντι στον φούρνο πίνοντας το καφεδάκι σας και βλέποντας την είσοδο. Επιλέξτε πρωινές ώρες,  για να μην περιμένετε στην ουρά. Όταν θα εισέλθετε μέσα στο ναό, βγάλτε τα σκουφιά σας, εάν φοράτε, διότι είναι ασέβεια να εισέλθεις σε γερμανικό ναό με καπέλο.",40,"Athens, Greece",Trip type: Traveled with family
Date of experience: February 2019,St. Peter's Church,"Além de ser uma bela igreja, é possível subir ao topo e ter uma vista panorâmica da cidade, além de poder contemplar o centro da cidade de forma única. A caminhada é um pouco demorada, mas vale a pena.",50,"Sao Leopoldo, RS",
Date of experience: November 2019,Ein Muss während unseres 5tägigen Aufenthalt in München,"Ein Muss deshalb, weil bei der Besteigung des Turmes ein grandioser Ausblick über München gewährleistet ist.Man kann nicht nur die Alpen sehen, sondern auch die Allianzarena, den Olympiapark und beeindruckend nah das Rathaus am Marienplatz und die Frauenkirche.Sportlich hat man 306 Stufen bis in den 15. Stock geschafft!!",50,,
Date of experience: May 2019,"Linda iglesia, no me fascinó.",La iglesia reúne varios estilos pero sería bueno una limpieza del frente y su interior. No subimos a la torre pues son más de 300 escalones y somos personas grandes. Lastima que no cuenta con ascensor. Así que nos perdimos las vistas de la ciudad.,40,"Buenos Aires, Argentina",
Date of experience: October 2019,"Наверное, самый дешевый подъем на смотровую площадку!","Собор красив и снаружи, и внутри, создаёт отличную панораму города. Но самое ценное для туриста - более чем доступный подъем на смотровую площадку. Взрослый 3 евро, детский 1 евро! Сам подъем без лифта, но вполне сносный - винтовых лестниц мало, в основном широкие деревянные проемы, примерно уровень 13 этажа.",50,"Nizhny Novgorod, Russia",Trip type: Traveled with family
Date of experience: November 2019,Va visitata,"Chiesa molto bella con affreschi molto colorati in stile rococò, quindi molti lavori di abbellimento delle colonne.",50,"Trento, Italy",Trip type: Traveled with friends
